seed,model_kind,history_ms,history_steps,split,anchor_type,anchor_value,layer,state,corr_mean,corr_std,cosine_mean,cosine_std,normalized_l2_mean,normalized_l2_std,count
23,a2,1000,64,train,phase,0.25,L1,spike50,1.0,1.3618251276532956e-16,1.0,1.4285326170382835e-16,0.0,0.0,543
23,a2,1000,64,train,phase,0.25,L1,syn_current,1.0,2.7354255144377203e-16,1.0,2.6706748593511476e-16,4.798050617861295e-09,9.95959177932322e-09,581
23,a2,1000,64,train,phase,0.25,L1,pre_reset,1.0,3.5117397629949064e-16,1.0,3.3532049486234013e-16,5.33724157348144e-09,1.1760938192260771e-08,581
23,a2,1000,64,train,phase,0.25,L2,spike50,1.0,1.354222024390107e-16,1.0,1.360163484552252e-16,0.0,0.0,535
23,a2,1000,64,train,phase,0.25,L2,syn_current,1.0,3.758920001494757e-16,1.0,3.2645691432136135e-16,1.3926468947947507e-08,1.1910845967746966e-08,557
23,a2,1000,64,train,phase,0.25,L2,pre_reset,0.9999999999999996,4.4021040861720427e-16,0.9999999999999998,3.5739279541529323e-16,1.6485848112898134e-08,1.4125782435518744e-08,557
23,a2,1000,64,train,phase,0.5,L1,spike50,0.997926712297399,0.008749702371148495,0.9980352176294089,0.008359746787930273,0.019593741722339023,0.07579431511988634,566
23,a2,1000,64,train,phase,0.5,L1,syn_current,0.9999948109087712,1.752675095136993e-05,0.9999951204713616,1.6634282083899e-05,0.0013970712770060428,0.0036176608512376207,581
23,a2,1000,64,train,phase,0.5,L1,pre_reset,0.9996991865223231,0.0010026269736224708,0.9997202431096246,0.0009252814425253816,0.008551517539928388,0.022461453698189592,581
23,a2,1000,64,train,phase,0.5,L2,spike50,0.9936932583735172,0.019515946089398748,0.9963831580219331,0.014653431962634404,0.03135272593351892,0.0787432894836889,569
23,a2,1000,64,train,phase,0.5,L2,syn_current,0.9979152385926429,0.008990332881818996,0.9987114157835444,0.005056263434404231,0.02267500903511095,0.07636690700497561,576
23,a2,1000,64,train,phase,0.5,L2,pre_reset,0.9971026679894331,0.010526448053169964,0.9981563035249441,0.00612957923464003,0.02702206660835927,0.0811525297744637,576
23,a2,1000,64,train,phase,0.75,L1,spike50,0.9859699276460854,0.040634386482426274,0.9866490693531522,0.03980239168950968,0.09376704072559432,0.14412772072785637,562
23,a2,1000,64,train,phase,0.75,L1,syn_current,0.999969742299513,5.367214561760808e-05,0.9999713505509065,5.0261284631494906e-05,0.007367460380339455,0.007805002269130971,581
23,a2,1000,64,train,phase,0.75,L1,pre_reset,0.9986753573745901,0.002127534476639588,0.9987501299805137,0.001998930798194528,0.0347850407679091,0.036970953092169086,581
23,a2,1000,64,train,phase,0.75,L2,spike50,0.9758120210130414,0.04047523022874459,0.9859039155814934,0.03462891198972521,0.118214556185015,0.1364680044836161,566
23,a2,1000,64,train,phase,0.75,L2,syn_current,0.9910129243429456,0.016773262920776556,0.9935259049509975,0.01194482540240917,0.08823900506350583,0.10636264816322495,577
23,a2,1000,64,train,phase,0.75,L2,pre_reset,0.9888459742735958,0.021203315024538427,0.9918940278459611,0.014292900106018337,0.09726133355107214,0.1118620002111143,577
23,a2,1000,64,train,phase,1.0,L1,spike50,0.9834072726238833,0.029887677926541636,0.9844929676747773,0.029075218024290243,0.13513059032331956,0.13213727345968515,574
23,a2,1000,64,train,phase,1.0,L1,syn_current,0.999958615793599,4.184041114240887e-05,0.999960833189892,4.008424226232312e-05,0.011497694152674303,0.006937348880959697,581
23,a2,1000,64,train,phase,1.0,L1,pre_reset,0.9977790683856295,0.0022862885707932257,0.9979041598758088,0.0021471026400832144,0.0555368264167936,0.0350799872095466,581
23,a2,1000,64,train,phase,1.0,L2,spike50,0.9624805064455351,0.0415893170033142,0.9796777271111204,0.03406948639986121,0.17147888881571277,0.10412845278955939,575
23,a2,1000,64,train,phase,1.0,L2,syn_current,0.9857824912068408,0.01807383480557009,0.9898949226195669,0.011258232072668484,0.13443364450633014,0.09664451128902637,578
23,a2,1000,64,train,phase,1.0,L2,pre_reset,0.9836096404207545,0.022228221492162113,0.988376562849899,0.012931410696091111,0.14198654204467567,0.0992140919271459,578
23,a2,1000,64,val,phase,0.25,L1,spike50,1.0,1.1302286524194713e-16,1.0,1.5119205532855388e-16,0.0,0.0,110
23,a2,1000,64,val,phase,0.25,L1,syn_current,1.0,1.7414291270377492e-16,1.0,1.8021627099686605e-16,4.514067900682976e-09,8.653809881848066e-09,126
23,a2,1000,64,val,phase,0.25,L1,pre_reset,1.0,3.574345632993572e-16,1.0,3.238339296425158e-16,5.128066995522913e-09,1.1776714878883437e-08,126
23,a2,1000,64,val,phase,0.25,L2,spike50,1.0,1.3575379460405015e-16,1.0,1.4221158268918687e-16,0.0,0.0,103
23,a2,1000,64,val,phase,0.25,L2,syn_current,0.9999999999999998,4.437105633041512e-16,1.0,3.1739036085532964e-16,1.1220414296619043e-08,1.2693172164950604e-08,110
23,a2,1000,64,val,phase,0.25,L2,pre_reset,0.9999999999999998,6.968001439945533e-16,0.9999999999999998,4.092931568614479e-16,1.3147136500849636e-08,1.521594380134598e-08,110
23,a2,1000,64,val,phase,0.5,L1,spike50,0.9994179283627871,0.004383428642166873,0.9994412436058195,0.004243104804346867,0.005607277413041461,0.039217184055910924,121
23,a2,1000,64,val,phase,0.5,L1,syn_current,0.9999975877763545,1.5763225189215553e-05,0.9999977270279063,1.4871410797469179e-05,0.0005115499531140313,0.002802767849118609,126
23,a2,1000,64,val,phase,0.5,L1,pre_reset,0.9998964946346444,0.0010284449811917562,0.9999048503226003,0.0009412147486689359,0.001988504557751303,0.013796171589534773,126
23,a2,1000,64,val,phase,0.5,L2,spike50,0.9982672552085481,0.008667489880970193,0.9989801790519596,0.00546383903795561,0.016410307679802505,0.0979345746443915,119
23,a2,1000,64,val,phase,0.5,L2,syn_current,0.9992725434436558,0.00379420626537083,0.9994428116728443,0.0035623165220977225,0.008606219798445808,0.04707708412506314,125
23,a2,1000,64,val,phase,0.5,L2,pre_reset,0.9989168503469193,0.0052149424235757745,0.9992016385968686,0.00426929198807808,0.00984723998057757,0.0500513825822178,125
23,a2,1000,64,val,phase,0.75,L1,spike50,0.9926750723517435,0.0292631849759979,0.9929795187978457,0.02889215437494212,0.05260779513522061,0.11376046122239963,121
23,a2,1000,64,val,phase,0.75,L1,syn_current,0.9999814278552924,4.0477903630935966e-05,0.9999823819743644,3.8638791857592225e-05,0.0051920399825298846,0.007305885427787571,126
23,a2,1000,64,val,phase,0.75,L1,pre_reset,0.999158454851789,0.0021361524695771147,0.9992241297078639,0.0019424369911994269,0.022308452582566297,0.033524184834084904,126
23,a2,1000,64,val,phase,0.75,L2,spike50,0.9824362072662397,0.036223374502982665,0.9890637124519246,0.0312239796088466,0.09680155855870616,0.1423853367437229,124
23,a2,1000,64,val,phase,0.75,L2,syn_current,0.9941615190498965,0.011465284998433878,0.995902050240474,0.009041789584924138,0.0643749640486292,0.09306549751470285,126
23,a2,1000,64,val,phase,0.75,L2,pre_reset,0.9909831552995785,0.018456098439216848,0.9941179789115482,0.012548872289044803,0.07259318802896055,0.09913079570658039,126
23,a2,1000,64,val,phase,1.0,L1,spike50,0.975598208525658,0.05073793088267186,0.9765623002755439,0.04972043446825897,0.1445269689815223,0.17831545573624835,122
23,a2,1000,64,val,phase,1.0,L1,syn_current,0.9999643088494133,3.5963468066511874e-05,0.9999662093174423,3.4095755550021275e-05,0.010783142439148899,0.0075699343682434335,126
23,a2,1000,64,val,phase,1.0,L1,pre_reset,0.997463741056751,0.002884602794671693,0.9976110563041787,0.002701836551089791,0.05615942289218093,0.042221643420580025,126
23,a2,1000,64,val,phase,1.0,L2,spike50,0.9621768276672107,0.045949824166295755,0.9765171802470214,0.04240878361663364,0.1814476183998669,0.17068297917274802,123
23,a2,1000,64,val,phase,1.0,L2,syn_current,0.9860459536351293,0.016742881357565735,0.9902922055180573,0.013123106261627101,0.12336198809845877,0.09111902440553848,126
23,a2,1000,64,val,phase,1.0,L2,pre_reset,0.9813616580619862,0.021594487279777832,0.9876845301437192,0.013623513012576373,0.13804233212191208,0.09334882249844965,126
23,a2,1000,64,test,phase,0.25,L1,spike50,1.0,1.284438095064748e-16,1.0,1.4442750009013647e-16,0.0,0.0,130
23,a2,1000,64,test,phase,0.25,L1,syn_current,1.0,1.63592516474285e-16,1.0,1.5888006033628558e-16,3.3498702376906167e-09,7.187787313383813e-09,146
23,a2,1000,64,test,phase,0.25,L1,pre_reset,1.0,2.261882882811529e-16,1.0,2.197514838638447e-16,4.158490907025423e-09,9.484064910624205e-09,146
23,a2,1000,64,test,phase,0.25,L2,spike50,1.0,1.2137139440374006e-16,1.0,1.2975147840394498e-16,0.0,0.0,123
23,a2,1000,64,test,phase,0.25,L2,syn_current,1.0,3.490979397225349e-16,1.0,3.0182914135715647e-16,1.2402443155414442e-08,1.1517820754756222e-08,133
23,a2,1000,64,test,phase,0.25,L2,pre_reset,0.9999999999999998,3.580102817417179e-16,1.0,3.9387837377128864e-16,1.4258918663796046e-08,1.3800932498921728e-08,133
23,a2,1000,64,test,phase,0.5,L1,spike50,1.0,1.334673475254642e-16,1.0,1.4643694509119987e-16,0.0,0.0,146
23,a2,1000,64,test,phase,0.5,L1,syn_current,0.9999999567792028,5.204473166669186e-07,0.9999999614304174,4.6443927769235787e-07,2.5432742130941166e-05,0.00030620532787360656,146
23,a2,1000,64,test,phase,0.5,L1,pre_reset,0.9999999410790247,7.095024982370665e-07,0.9999999467091465,6.417068524119548e-07,3.0194741035051493e-05,0.0003635379474653713,146
23,a2,1000,64,test,phase,0.5,L2,spike50,0.999666149177888,0.0040062098653443345,0.999864960507345,0.0016204739118603688,0.0013614387676803888,0.016393893684257834,145
23,a2,1000,64,test,phase,0.5,L2,syn_current,0.9999494287204705,0.0006089588454183252,0.9999830725963589,0.000203832931913494,0.0005091866438049728,0.006131135447866333,146
23,a2,1000,64,test,phase,0.5,L2,pre_reset,0.999822936324564,0.002132128994223042,0.999934109204103,0.0007934302506570164,0.0009809382221497428,0.011811724927636888,146
23,a2,1000,64,test,phase,0.75,L1,spike50,0.9966828311415772,0.007626083594439952,0.9969216361299477,0.007216732094680675,0.03738877076086843,0.07527216083492647,146
23,a2,1000,64,test,phase,0.75,L1,syn_current,0.9999915290619988,1.8901911419693773e-05,0.9999919853499336,1.7788376165210868e-05,0.002967102643408847,0.0049313614878930155,146
23,a2,1000,64,test,phase,0.75,L1,pre_reset,0.9993690033209509,0.001273429324946916,0.9994028427053058,0.001204782843176577,0.018550860383420947,0.02946994111743229,146
23,a2,1000,64,test,phase,0.75,L2,spike50,0.9900800770653618,0.017315992564888708,0.9957016885967745,0.007737693787619285,0.05513172285079106,0.074652022717077,146
23,a2,1000,64,test,phase,0.75,L2,syn_current,0.9973017397981658,0.005588740388439711,0.9980734154424511,0.003777331213860872,0.03606391800336168,0.05258039323516685,146
23,a2,1000,64,test,phase,0.75,L2,pre_reset,0.9969941510654846,0.005773090706061562,0.997692804725521,0.004149982548289478,0.0405604819241127,0.056854770321261475,146
