seed,model_kind,history_ms,history_steps,split,anchor_type,anchor_value,layer,state,corr_mean,corr_std,cosine_mean,cosine_std,normalized_l2_mean,normalized_l2_std,count
11,c2,100,6,train,phase,0.25,L1,spike50,0.5223626532105681,0.20696897401844547,0.5482893574755731,0.20333779365509563,0.8609597372375266,0.251529572163059,274
11,c2,100,6,train,phase,0.25,L1,syn_current,0.8199979815949593,0.12952594714080262,0.832632879709937,0.12120770675242395,0.5545385783631599,0.1701841727515457,581
11,c2,100,6,train,phase,0.25,L1,pre_reset,0.7799242047418263,0.13405957333169444,0.7956473156029984,0.12546964313886927,0.5987583634250441,0.16029011152189193,581
11,c2,100,6,train,phase,0.25,L2,spike50,0.2977928760405777,0.2583417733709586,0.45603474955117146,0.22849678276277383,0.8824552998507641,0.2704646989606254,194
11,c2,100,6,train,phase,0.25,L2,syn_current,0.4675013245661719,0.3387205397186327,0.4925599290190082,0.30238774240418187,0.8944971903312021,0.22514227657411115,274
11,c2,100,6,train,phase,0.25,L2,pre_reset,0.4382061366529699,0.33693080371361833,0.4569708933275245,0.30940215206077293,0.9033740927240518,0.22276976252178368,274
11,c2,100,6,train,phase,0.25,L3,spike50,0.3105757397792236,0.2234745408131803,0.46408030475579937,0.20929016529231165,0.8870161562373561,0.2780064503398578,141
11,c2,100,6,train,phase,0.25,L3,syn_current,0.5022190321383222,0.2456720518339291,0.5048438004187004,0.24484569764133576,0.8907277972898399,0.2645273691264789,194
11,c2,100,6,train,phase,0.25,L3,pre_reset,0.49206459764316063,0.24516501596778317,0.4965505675221028,0.24445655413452722,0.896924815588995,0.2634776838427892,194
11,c2,100,6,train,phase,0.5,L1,spike50,0.45820498728216275,0.19658236901151904,0.4911184513887411,0.19465692243163857,0.9216478297396994,0.17327191071834738,253
11,c2,100,6,train,phase,0.5,L1,syn_current,0.7894063033864465,0.12222233723854596,0.8053612051488036,0.11165655652159226,0.6170048460254134,0.1410752082314197,580
11,c2,100,6,train,phase,0.5,L1,pre_reset,0.7531711851193007,0.1263450448108045,0.7727139115856817,0.11545868041096578,0.6473908722945221,0.13490804578850768,580
11,c2,100,6,train,phase,0.5,L2,spike50,0.201901457597352,0.23325019449906834,0.4083608857533656,0.2091853882219163,0.9465208911496337,0.16493999529440445,177
11,c2,100,6,train,phase,0.5,L2,syn_current,0.33990941005705805,0.3397482164054666,0.3747232616738455,0.2988862913445044,0.9559645861339331,0.12486028379037771,253
11,c2,100,6,train,phase,0.5,L2,pre_reset,0.3045847665443817,0.33148155960870246,0.33191982891902677,0.2946520443756491,0.9638081206491678,0.11534170037442439,253
11,c2,100,6,train,phase,0.5,L3,spike50,0.2756362795336566,0.19353720482270417,0.45236794452856216,0.18720752894746265,0.9564593933624342,0.14687745139632855,134
11,c2,100,6,train,phase,0.5,L3,syn_current,0.46108759759101564,0.2197010325697396,0.46453549061269184,0.21929675926497785,0.9685430669341066,0.12294626990205075,177
11,c2,100,6,train,phase,0.5,L3,pre_reset,0.45007300135815403,0.2141803690318519,0.45614099060444857,0.21462693906689428,0.9737362548789101,0.11987359790350013,177
11,c2,100,6,train,phase,0.75,L1,spike50,0.46228243514947337,0.18264329853566882,0.4928526820401009,0.18170311111455792,0.9214788886964009,0.1796687055187673,241
11,c2,100,6,train,phase,0.75,L1,syn_current,0.7795473569398182,0.14261865148960778,0.7950653057829893,0.132001445365107,0.6265034486855061,0.1525756945742055,579
11,c2,100,6,train,phase,0.75,L1,pre_reset,0.7455991181700361,0.14494237797850942,0.7642888810134724,0.1346590814373162,0.6541123484357557,0.14372804192367694,579
11,c2,100,6,train,phase,0.75,L2,spike50,0.13259217011810354,0.20171714163230203,0.35484813331190496,0.18700639959334855,0.9615209083653922,0.13835387891934822,176
11,c2,100,6,train,phase,0.75,L2,syn_current,0.29194739033236133,0.315589933851718,0.3399862166720843,0.27591491921831957,0.9705721948595167,0.08962829935757058,241
11,c2,100,6,train,phase,0.75,L2,pre_reset,0.24940046749853306,0.310666464497094,0.2907649977683948,0.2782933079247984,0.9772860604101177,0.08122218249506107,241
11,c2,100,6,train,phase,0.75,L3,spike50,0.20039223505855813,0.18753061141084962,0.3906061953619483,0.19286916300413864,0.9700327959060391,0.11872412684773025,122
11,c2,100,6,train,phase,0.75,L3,syn_current,0.3902182058734571,0.20719360867327802,0.3951377651958726,0.2062123879249805,0.9808885632086772,0.08742284451639748,176
11,c2,100,6,train,phase,0.75,L3,pre_reset,0.3806924311978195,0.20376427105826878,0.38811367005531844,0.2037256216641251,0.9848193637144145,0.08500208774642545,176
11,c2,100,6,train,phase,1.0,L1,spike50,0.46356240305510404,0.1801186119589402,0.4937564162826688,0.1849669967687883,0.9496045809752852,0.1260312319081664,204
11,c2,100,6,train,phase,1.0,L1,syn_current,0.7284662144756068,0.11849981895000193,0.7515409824750985,0.10737543140230077,0.690677102345425,0.12278236453409475,578
11,c2,100,6,train,phase,1.0,L1,pre_reset,0.686186801002908,0.11555196338127732,0.713392699694174,0.10466553920393552,0.7165959900223539,0.10859185959316914,578
11,c2,100,6,train,phase,1.0,L2,spike50,0.099472622713256,0.18638989710035253,0.319227704630186,0.19725080923126265,0.9791811905892234,0.09448310398163624,124
11,c2,100,6,train,phase,1.0,L2,syn_current,0.1705224336784468,0.3184697158551912,0.24099979863707907,0.28178617648557225,0.9858994525921615,0.05594596156685984,204
11,c2,100,6,train,phase,1.0,L2,pre_reset,0.14009488248600926,0.3105452242084236,0.19811847371032495,0.2807622932846114,0.9900141123127634,0.047476751828061145,204
11,c2,100,6,train,phase,1.0,L3,spike50,0.16249406852870077,0.17879343739590384,0.3625507286985508,0.19150403008230435,0.9835439977542316,0.08220826206639181,86
11,c2,100,6,train,phase,1.0,L3,syn_current,0.34883173983583476,0.21364966727500187,0.3535702134412341,0.2134257491148963,0.9889466918931283,0.052706654474512324,124
11,c2,100,6,train,phase,1.0,L3,pre_reset,0.3421644471610248,0.2073407297873107,0.34934320731611734,0.20853883702771944,0.9915378845980163,0.04827948069811063,124
11,c2,100,6,val,phase,0.25,L1,spike50,0.5005328504737848,0.2501500046075572,0.5160232035135277,0.24266651194148942,0.8305257383201063,0.3218513189834612,49
11,c2,100,6,val,phase,0.25,L1,syn_current,0.8456679591074105,0.11868677150264194,0.8584624074742171,0.10858435994298989,0.5107235033528514,0.18103827221001834,126
11,c2,100,6,val,phase,0.25,L1,pre_reset,0.8108454885088605,0.12604815422455062,0.8268063379953491,0.11505063533973761,0.5533928780693248,0.17085373850546098,126
11,c2,100,6,val,phase,0.25,L2,spike50,0.24813803029536935,0.31297933091247404,0.3942257453859771,0.2798298695606924,0.8375443943027824,0.3519193230951458,21
11,c2,100,6,val,phase,0.25,L2,syn_current,0.40979127477073457,0.3851166514395547,0.4483405988583243,0.34057438652481636,0.8557423247632073,0.3090279945846426,49
11,c2,100,6,val,phase,0.25,L2,pre_reset,0.3916156565457357,0.4001116450124418,0.42187188678747345,0.3631457236669574,0.8575153509099276,0.30983896942473593,49
11,c2,100,6,val,phase,0.25,L3,spike50,0.28642169870368517,0.26941410574721436,0.4082773496917723,0.27295977334892163,0.7884020325345338,0.3973469690918302,13
11,c2,100,6,val,phase,0.25,L3,syn_current,0.4285736587912014,0.30004338117139234,0.43270576657509674,0.2988838683817787,0.8369492692363972,0.35286289689528944,21
11,c2,100,6,val,phase,0.25,L3,pre_reset,0.41646133056829754,0.2978016785504401,0.4212529695408008,0.29752996989862207,0.8395642404693655,0.3528551151711824,21
11,c2,100,6,val,phase,0.5,L1,spike50,0.5208554230960333,0.17585642107611862,0.5412382683197956,0.17454637965695297,0.8838868824479216,0.24570927201630746,50
11,c2,100,6,val,phase,0.5,L1,syn_current,0.8119739350558917,0.1359356365940039,0.8265674736593004,0.12605638806616926,0.5861155688422754,0.147801710401283,126
11,c2,100,6,val,phase,0.5,L1,pre_reset,0.7729986828618084,0.13999932357560935,0.7924574999411595,0.12987983860557312,0.6244784689781006,0.1407769077044073,126
11,c2,100,6,val,phase,0.5,L2,spike50,0.2215896462964842,0.23558143429452316,0.3767764191594074,0.23190515914596266,0.9379716291022863,0.20365706760844834,31
11,c2,100,6,val,phase,0.5,L2,syn_current,0.4192918846589705,0.3382362544257799,0.4501693231978185,0.2995743671927902,0.9401389843902711,0.15060891609659088,50
11,c2,100,6,val,phase,0.5,L2,pre_reset,0.392659903422388,0.31968072573700285,0.4179970927974989,0.29187290721144016,0.9480001139203778,0.14262449534657085,50
11,c2,100,6,val,phase,0.5,L3,spike50,0.30119412444609817,0.25735261650389096,0.46153111319639367,0.2350732457858682,0.9509352865170928,0.18488209839841777,17
11,c2,100,6,val,phase,0.5,L3,syn_current,0.42366226017035347,0.24756343780036008,0.43054181640986616,0.24594417119478118,0.954967134775235,0.1784514774900622,31
11,c2,100,6,val,phase,0.5,L3,pre_reset,0.4136583232005732,0.24072278556808582,0.42305569625167344,0.23977148076394686,0.9588985891775971,0.17687270266380803,31
11,c2,100,6,val,phase,0.75,L1,spike50,0.48750157090760027,0.18749217225188403,0.5212541504777033,0.18329723785344254,0.9259527475078612,0.16996348689475746,46
11,c2,100,6,val,phase,0.75,L1,syn_current,0.7833926323653245,0.1336532059988265,0.7992984083229154,0.12432748348762822,0.6217486483835001,0.1484523464444388,126
11,c2,100,6,val,phase,0.75,L1,pre_reset,0.7486083019951029,0.14031849548675376,0.7680027394105489,0.129927752377291,0.6497089322224054,0.14449808150070606,126
11,c2,100,6,val,phase,0.75,L2,spike50,0.15434883461568097,0.20160228461453292,0.3642831632120656,0.18077836602330472,0.978915269153654,0.05259519237553296,39
11,c2,100,6,val,phase,0.75,L2,syn_current,0.22531279775922225,0.3982831488577105,0.30626934388661664,0.3065462184315178,0.9829268557098307,0.08075987303090364,46
11,c2,100,6,val,phase,0.75,L2,pre_reset,0.2014699456409786,0.39904377751046016,0.2739526214018012,0.3198579249564745,0.9833408487569902,0.07552561063088908,46
11,c2,100,6,val,phase,0.75,L3,spike50,0.17098306136561287,0.19914217943771123,0.3868210105268118,0.19195638057691014,0.9761790142658646,0.09842554550955553,25
11,c2,100,6,val,phase,0.75,L3,syn_current,0.39581580504760333,0.20064775567884713,0.3996680242762509,0.20239119198026878,0.9859636694610698,0.034670284892478274,39
11,c2,100,6,val,phase,0.75,L3,pre_reset,0.388968462680269,0.20142549433882354,0.39576276370465585,0.20460856158542073,0.9899519937629168,0.025894662596183733,39
11,c2,100,6,val,phase,1.0,L1,spike50,0.4550351294127156,0.1405425282559951,0.47161259921150606,0.13962928787365797,0.9557221341349168,0.17719451537076877,19
11,c2,100,6,val,phase,1.0,L1,syn_current,0.6786660127491199,0.1376200183915713,0.703970966536698,0.12739972566448068,0.7406002697478637,0.11634544115879811,126
11,c2,100,6,val,phase,1.0,L1,pre_reset,0.6443093089232872,0.1387227492117938,0.6737547675427007,0.12773275875981713,0.7569006505158624,0.11005688916687778,126
11,c2,100,6,val,phase,1.0,L2,spike50,-0.02151373463337751,0.19210284216059223,0.16713426758569933,0.19116394633602474,0.990481716639141,0.09004930866368877,9
11,c2,100,6,val,phase,1.0,L2,syn_current,0.07914549562182384,0.2853166838189372,0.24491266518349664,0.24940262568564706,0.9975321747939206,0.020792245828795047,19
