seed,model_kind,history_ms,history_steps,split,anchor_type,anchor_value,layer,state,corr_mean,corr_std,cosine_mean,cosine_std,normalized_l2_mean,normalized_l2_std,count
23,a2,750,48,train,phase,0.25,L1,spike50,1.0,1.3618251276532956e-16,1.0,1.4285326170382835e-16,0.0,0.0,543
23,a2,750,48,train,phase,0.25,L1,syn_current,0.9999995563891875,9.648139782663829e-06,0.9999995794516403,9.107182765272408e-06,6.653422678436967e-05,0.0012036037807166187,581
23,a2,750,48,train,phase,0.25,L1,pre_reset,0.9999994498288681,1.1625919113473767e-05,0.9999994767993723,1.1000001176778533e-05,7.599695675952233e-05,0.0013274455915268596,581
23,a2,750,48,train,phase,0.25,L2,spike50,1.0,1.354222024390107e-16,1.0,1.360163484552252e-16,0.0,0.0,535
23,a2,750,48,train,phase,0.25,L2,syn_current,0.9999868682295903,0.00030964257962043563,0.999989831384958,0.00023977240650853164,0.00018505327191243283,0.004456336979661817,557
23,a2,750,48,train,phase,0.25,L2,pre_reset,0.9999815347494895,0.0004354041856472215,0.9999859171647532,0.0003320683577371632,0.00021718216008856166,0.00523004132674857,557
23,a2,750,48,train,phase,0.5,L1,spike50,0.9890087626984458,0.024973027848926545,0.9896699971629143,0.02425130430490222,0.08670607643104108,0.13445859687108738,566
23,a2,750,48,train,phase,0.5,L1,syn_current,0.9998538344236025,0.00029363668342278804,0.9998634061692196,0.0002754411828472232,0.012674228495842514,0.01693180875542171,581
23,a2,750,48,train,phase,0.5,L1,pre_reset,0.9983899650549926,0.0024791924973015028,0.9984956110968655,0.00231172159935781,0.036422035354148584,0.0431216140342011,581
23,a2,750,48,train,phase,0.5,L2,spike50,0.9675733650291377,0.05481728002839923,0.9820554918917251,0.04127233246190935,0.11746647724290904,0.15110385398821863,568
23,a2,750,48,train,phase,0.5,L2,syn_current,0.9857064878536066,0.030681787957586394,0.9902564777240617,0.020483805130742275,0.09657138333561474,0.12950047877846863,576
23,a2,750,48,train,phase,0.5,L2,pre_reset,0.983439201576914,0.03342351640062728,0.988241989700676,0.022251886062092878,0.10548016087937373,0.13643194606385048,576
23,a2,750,48,train,phase,0.75,L1,spike50,0.971694364407144,0.04409137095810679,0.9733015644103308,0.04319617503318471,0.1858143192524635,0.17089608280683066,558
23,a2,750,48,train,phase,0.75,L1,syn_current,0.9996023563784322,0.0005773529664408281,0.9996226551350974,0.0005507659553127505,0.03237308723585919,0.021289736564690374,581
23,a2,750,48,train,phase,0.75,L1,pre_reset,0.9964419942589821,0.0030272852838298444,0.9966375187324601,0.0028358513508048733,0.07631156685979165,0.03912877726472301,581
23,a2,750,48,train,phase,0.75,L2,spike50,0.928746373615592,0.07240103930633074,0.9596103169323689,0.05894650996958696,0.2455253260311589,0.17270669307244949,562
23,a2,750,48,train,phase,0.75,L2,syn_current,0.9639945953695636,0.057880433200313365,0.9736106626215542,0.04887539755692564,0.21593353263049306,0.15856942238220226,574
23,a2,750,48,train,phase,0.75,L2,pre_reset,0.9588773426339693,0.060682137766808614,0.9687708963308028,0.05000336104751981,0.23289668662959748,0.16199271799912154,574
23,a2,750,48,train,phase,1.0,L1,spike50,0.9683915188468006,0.04002069973156053,0.9705933033467044,0.03907396600225825,0.21199554772363,0.1344812138118181,573
