seed,reset_case,phase,delay_steps,delay_ms,layer,state,corr_mean,corr_std,cosine_mean,cosine_std,normalized_l2_mean,normalized_l2_std,count
11,reset_both,0.25,0,0.0,L1,spike50,0.9325616526285949,0.06134683394090205,0.9374155544373823,0.05992776746732314,0.3714085603399555,0.21477157190862609,113
11,reset_both,0.25,0,0.0,L1,syn_current,0.5523952330583599,0.19983390030418727,0.5770110820958645,0.18485836425658764,0.867540647282012,0.15123223912004874,90
11,reset_both,0.25,0,0.0,L1,pre_reset,0.43207931676455885,0.16973500018999602,0.4640849742550702,0.15898868714916325,0.9300622108697296,0.08672099887805419,90
11,reset_both,0.25,0,0.0,L2,spike50,0.9682900944879448,0.05135796031299806,0.9753783879942811,0.04899883858991899,0.3038973921598781,0.20929870735302283,104
11,reset_both,0.25,0,0.0,L2,syn_current,0.33671029377068107,0.1993678801034324,0.35488098364884246,0.2038057057817113,0.9283185471101929,0.2557316992728154,2
11,reset_both,0.25,0,0.0,L2,pre_reset,0.27958235864836023,0.25649581522575327,0.29471935800639215,0.2639673314241616,0.9284394065173363,0.2557664431781389,2
11,reset_both,0.25,1,15.625,L1,spike50,0.8733653572024795,0.11153724738153808,0.8815163419523155,0.10969988676046911,0.5658548752269211,0.20605461687677942,113
11,reset_both,0.25,1,15.625,L1,syn_current,0.6406666206111786,0.18785243077198138,0.6599988734808556,0.17275654541577706,0.7620393899626803,0.16639000730378287,120
11,reset_both,0.25,1,15.625,L1,pre_reset,0.5411571089895795,0.1810116665357529,0.5675642540753647,0.16842633389787057,0.8390336150339639,0.1267774996691331,120
11,reset_both,0.25,1,15.625,L2,spike50,0.9255226739725263,0.0978092514855969,0.9442620568613463,0.0904282460594748,0.5162424011888116,0.2301222633519,105
11,reset_both,0.25,1,15.625,L2,syn_current,0.3490838262109237,0.3224772668028827,0.34764586229072164,0.29791041260575746,0.9413139425450958,0.2306886307773477,10
11,reset_both,0.25,1,15.625,L2,pre_reset,0.31936312595376687,0.3200872969756547,0.322100598914682,0.29889420609566303,0.9414376740743011,0.22971122344890207,10
11,reset_both,0.25,2,31.25,L1,spike50,0.7172619724833034,0.1500821137736485,0.7338761033539779,0.14646542143180596,0.7639398353604627,0.17309651689789757,112
11,reset_both,0.25,2,31.25,L1,syn_current,0.7311113815765209,0.14783052537299546,0.745710376541197,0.13858720270445618,0.6803465238058808,0.16862268642310063,124
11,reset_both,0.25,2,31.25,L1,pre_reset,0.6549140902030562,0.15406687775554273,0.6758464195186122,0.14459037838617317,0.7496270218207477,0.14185860189912325,124
11,reset_both,0.25,2,31.25,L2,spike50,0.8366369738935914,0.13845313808718,0.8856003756988804,0.11866753924971174,0.7167590408704583,0.2413698436590078,106
11,reset_both,0.25,2,31.25,L2,syn_current,0.3752488956455558,0.3226950967081047,0.3827213522009632,0.3111275285051684,0.9467574486844695,0.18776999924996665,29
11,reset_both,0.25,2,31.25,L2,pre_reset,0.3401808877877813,0.3158200470990326,0.3479900538137665,0.3096949535861335,0.950481661686113,0.18690693100807554,29
11,reset_both,0.25,4,62.5,L1,spike50,0.46205155741089093,0.21481699541173627,0.48962131251446184,0.2125967997896085,0.9002120427944473,0.19309644902392004,68
11,reset_both,0.25,4,62.5,L1,syn_current,0.8187562395651389,0.11102871901286417,0.831682148002416,0.10276519135945392,0.5631216229363145,0.15917851698751867,128
11,reset_both,0.25,4,62.5,L1,pre_reset,0.7714504184913901,0.12333973790882913,0.7887048454694765,0.11391790651473926,0.6139208345386802,0.14907899196076635,128
11,reset_both,0.25,4,62.5,L2,spike50,0.2773088203387479,0.24178438070705363,0.41861770617143057,0.22953238520444252,0.9231654409723551,0.20284961273725655,47
11,reset_both,0.25,4,62.5,L2,syn_current,0.4699230481999152,0.33567261053308295,0.4738592208228698,0.32236061344495387,0.8977691827761535,0.20357663793880065,68
11,reset_both,0.25,4,62.5,L2,pre_reset,0.443420529750199,0.33357534836867037,0.4460260535853517,0.32645375365272317,0.9055407030160678,0.20348537558090798,68
11,reset_both,0.25,8,125.0,L1,spike50,0.658490231944373,0.19440623551404326,0.679228343705705,0.19225481251429277,0.7596645228987031,0.2189979909423331,103
11,reset_both,0.25,8,125.0,L1,syn_current,0.9112385653638972,0.059657368310097596,0.9194863634818365,0.0534827754909436,0.41299552320617505,0.1337445013821025,128
11,reset_both,0.25,8,125.0,L1,pre_reset,0.8863394826168457,0.0676018647057714,0.8973573062435326,0.06013656748679266,0.4435856124734172,0.12685830990725958,128
11,reset_both,0.25,8,125.0,L2,spike50,0.4322713971237328,0.2659457070797224,0.5836309858904271,0.2317538983517587,0.825162377581213,0.2056709830479756,93
11,reset_both,0.25,8,125.0,L2,syn_current,0.6133954385936182,0.2614430984612833,0.6229975720861495,0.24209964474439927,0.8058070900476955,0.21346511533295964,104
11,reset_both,0.25,8,125.0,L2,pre_reset,0.5862050507461724,0.265518789408982,0.5874329940640723,0.25463908400741364,0.826632857972103,0.20972336797411426,104
11,reset_both,0.25,16,250.0,L1,spike50,0.8631210232099908,0.0988272826762697,0.8730699315047266,0.09787995458820482,0.49818069386599073,0.17086917406528898,125
11,reset_both,0.25,16,250.0,L1,syn_current,0.9801949627557411,0.013790584709805508,0.9825058211552105,0.012171455152209147,0.21322852265357692,0.0703934707822348,128
11,reset_both,0.25,16,250.0,L1,pre_reset,0.9676981842962635,0.01794137542697832,0.9714723122844677,0.015666102539291685,0.24865020975752117,0.06490001384076653,128
11,reset_both,0.25,16,250.0,L2,spike50,0.6181132036219358,0.2186012973068437,0.7564851057818912,0.17638376651013504,0.6264731940522872,0.20581586061385945,122
11,reset_both,0.25,16,250.0,L2,syn_current,0.7478619687323746,0.22296301588351133,0.7931837148057155,0.16602082220330433,0.6059725835279914,0.19978469229994855,125
11,reset_both,0.25,16,250.0,L2,pre_reset,0.7224122436204764,0.23434699324384914,0.7616755158038647,0.1812350177554131,0.6438179391408432,0.200033404514672,125
11,reset_both,0.25,32,500.0,L1,spike50,0.9572869131134104,0.0317561309425432,0.9609245121025997,0.031353763249571,0.2744404964778493,0.10295956209184941,128
11,reset_both,0.25,32,500.0,L1,syn_current,0.9978238008304863,0.001753932036988013,0.9981489232691126,0.0014559418398672214,0.07524923516708307,0.031049698745382805,128
11,reset_both,0.25,32,500.0,L1,pre_reset,0.9899084336926853,0.005123549590461838,0.9913016261212716,0.004345626124683386,0.13375470238615886,0.032761568216946244,128
11,reset_both,0.25,32,500.0,L2,spike50,0.831138852309664,0.12498655666545944,0.9138514244540674,0.10207232266425839,0.3754021170593185,0.13767456692228264,128
11,reset_both,0.25,32,500.0,L2,syn_current,0.9079177288110256,0.07429145619660707,0.9331384492269076,0.0485989832269736,0.36094968358863,0.13384834660960696,128
11,reset_both,0.25,32,500.0,L2,pre_reset,0.901160615507206,0.09154925421465443,0.9244984864002026,0.058839969083939264,0.3829135876426933,0.14503048721000672,128
11,reset_both,0.5,0,0.0,L1,spike50,0.9603167417557289,0.02942893103933018,0.9642455990797107,0.02888239535955512,0.32634673737020603,0.09749246722796868,127
11,reset_both,0.5,0,0.0,L1,syn_current,0.4719244575732945,0.19139628409918438,0.4989108798613052,0.16898876835096632,0.9149138300029538,0.10395530663876369,83
11,reset_both,0.5,0,0.0,L1,pre_reset,0.3686882784989384,0.1484897842558298,0.40121454916461546,0.1320081149989757,0.9561357244380939,0.054068769271333285,83
