seed,reset_case,phase,delay_steps,delay_ms,layer,state,corr_mean,corr_std,cosine_mean,cosine_std,normalized_l2_mean,normalized_l2_std,count
23,reset_l1,0.25,0,0.0,L1,spike50,0.9157625232101146,0.08957238687532826,0.9210605502397343,0.08843181849304736,0.3576421974313745,0.20785663046651556,111
23,reset_l1,0.25,0,0.0,L1,syn_current,0.5648878603133459,0.18781147182957736,0.5916795878216781,0.17488550805611183,0.8677331296713291,0.15151389643406862,90
23,reset_l1,0.25,0,0.0,L1,pre_reset,0.4561891195304925,0.15789060854259362,0.4877337141192904,0.1494783584293711,0.9293641034170361,0.08793013696835773,90
23,reset_l1,0.25,0,0.0,L2,spike50,0.9563581869557637,0.07663361892746412,0.9642506068032717,0.07404182985469906,0.19773393941168882,0.21855418220319872,104
23,reset_l1,0.25,0,0.0,L2,syn_current,0.9089514285342251,0.15932342774272637,0.9161240507185663,0.14140651210641628,0.32235290844483205,0.2370883540161834,113
23,reset_l1,0.25,0,0.0,L2,pre_reset,0.9502087146042496,0.11769030427963939,0.9546430426436439,0.09772484605944896,0.23092162559158166,0.20770988789932732,113
23,reset_l1,0.25,1,15.625,L1,spike50,0.84948342669261,0.12650897191031968,0.8591308056607558,0.12460835027875218,0.5574098046406519,0.22672872505543898,111
23,reset_l1,0.25,1,15.625,L1,syn_current,0.6428068611045064,0.17903536637495113,0.6634928786418738,0.1665212023833405,0.7665274589771021,0.164431497917739,120
23,reset_l1,0.25,1,15.625,L1,pre_reset,0.5480275400778599,0.1698880962363512,0.5734264280291458,0.16127912641344194,0.843436761884531,0.1263629108502612,120
23,reset_l1,0.25,1,15.625,L2,spike50,0.9193219239604313,0.10564256408838528,0.9363605596209187,0.1018689782242814,0.299479252591016,0.25209718684611826,105
23,reset_l1,0.25,1,15.625,L2,syn_current,0.8611843081219663,0.20996251393629597,0.8690021413517512,0.191362928844821,0.4478327135380181,0.26004442096453695,114
23,reset_l1,0.25,1,15.625,L2,pre_reset,0.898134269372621,0.1837107372482621,0.9042653960488476,0.16147705369555185,0.37282910493761245,0.2508959314806622,114
23,reset_l1,0.25,2,31.25,L1,spike50,0.6862709578176931,0.13634467060273475,0.7037444213371075,0.1357538277200358,0.7541964376518091,0.21416722965840523,109
23,reset_l1,0.25,2,31.25,L1,syn_current,0.7340617904296166,0.14176198158763048,0.7489116869489246,0.13396501739171177,0.6855247093953182,0.16820387638213458,124
23,reset_l1,0.25,2,31.25,L1,pre_reset,0.6593251479679317,0.1433581065167657,0.6781932637894278,0.13758001383747379,0.7573427009732412,0.14182290932557093,124
23,reset_l1,0.25,2,31.25,L2,spike50,0.8513210940996045,0.1363856095272279,0.8850156304603081,0.13119170516796225,0.407004259223312,0.25622867171217,107
23,reset_l1,0.25,2,31.25,L2,syn_current,0.8243905185504722,0.22068864220521733,0.8352934220947256,0.19587688112093554,0.5329910572387206,0.2422236039706654,116
23,reset_l1,0.25,2,31.25,L2,pre_reset,0.8578394933211941,0.20332354908504913,0.8643168474539793,0.18274339168888798,0.4758005674346819,0.24639964365339811,116
23,reset_l1,0.25,4,62.5,L1,spike50,0.48765057579048493,0.20123455578798294,0.5103599693141433,0.19851257553625748,0.9086520275356968,0.1732795078712396,66
23,reset_l1,0.25,4,62.5,L1,syn_current,0.8250069820479158,0.10573687216069345,0.835028364053926,0.10095660876512585,0.5682546383391766,0.16185951103715362,128
23,reset_l1,0.25,4,62.5,L1,pre_reset,0.7752021089483345,0.11520447298605226,0.787710062992294,0.11104393711640753,0.6263753327893326,0.15092290476568923,128
23,reset_l1,0.25,4,62.5,L2,spike50,0.6914547580971435,0.16030116148855306,0.7664118896375841,0.14982818803226292,0.6267810897717717,0.23606398252200675,109
