method,seed,feature,block_index,layer,aggregation,feature_dim,coef_fro_norm,coef_rms,coef_norm_fraction
l1_l2_timeshared_count,23,l1whole_l2fixed250,1,l2,fixed250,2048,2.723197058818536,0.01737094599779511,0.8285899833319001
l1_l2_timeshared_count,23,l2_fixed250,0,l2,fixed250,2048,4.459129873641983,0.02844425231047939,1.0
l1_l2_timeshared_count,23,l2_whole,0,l2,whole_count,128,4.389004783987953,0.11198773124379989,1.0
l1_l2_timeshared_count,37,l1_fixed250,0,l1,fixed250,2048,4.260814729712685,0.027179223896694533,1.0
l1_l2_timeshared_count,37,l1_l2_fixed250,0,l1,fixed250,2048,1.1832531087733558,0.007547829044418341,0.35146031184720183
l1_l2_timeshared_count,37,l1_l2_fixed250,1,l2,fixed250,2048,2.183423209683272,0.013927793636129945,0.6485396881527982
l1_l2_timeshared_count,37,l1_l2_whole,0,l1,whole_count,128,1.6535671000018632,0.042191621358940515,0.2994818829632297
l1_l2_timeshared_count,37,l1_l2_whole,1,l2,whole_count,128,3.8678590498560492,0.0986904278036821,0.7005181170367702
l1_l2_timeshared_count,37,l1_whole,0,l1,whole_count,128,5.8770359803324785,0.14995561824783424,1.0
l1_l2_timeshared_count,37,l1fixed250_l2whole,0,l1,fixed250,2048,1.2798377554723621,0.008163930870979677,0.5097875226841856
l1_l2_timeshared_count,37,l1fixed250_l2whole,1,l2,whole_count,128,1.2306939827970034,0.031401794660064965,0.49021247731581435
l1_l2_timeshared_count,37,l1whole_l2fixed250,0,l1,whole_count,128,1.4116225951471202,0.03601828195306085,0.1718757086798522
l1_l2_timeshared_count,37,l1whole_l2fixed250,1,l2,fixed250,2048,6.801420457821512,0.04338544179111838,0.8281242913201479
l1_l2_timeshared_count,37,l2_fixed250,0,l2,fixed250,2048,2.745021882015774,0.017510163915919304,1.0
l1_l2_timeshared_count,37,l2_whole,0,l2,whole_count,128,8.644330841379391,0.22056458051232392,1.0
l1_fixed250_l2_whole_count,11,l1_fixed250,0,l1,fixed250,2048,6.06189313844848,0.03866808610540957,1.0
l1_fixed250_l2_whole_count,11,l1_l2_fixed250,0,l1,fixed250,2048,3.353802310068038,0.02139350093185987,0.4132376282357164
l1_fixed250_l2_whole_count,11,l1_l2_fixed250,1,l2,fixed250,2048,4.762114733563291,0.03037695623390606,0.5867623717642836
l1_fixed250_l2_whole_count,11,l1_l2_whole,0,l1,whole_count,128,2.156067273017752,0.055013173645911274,0.3200898003639408
l1_fixed250_l2_whole_count,11,l1_l2_whole,1,l2,whole_count,128,4.579752708019796,0.11685476336227056,0.6799101996360593
l1_fixed250_l2_whole_count,11,l1_whole,0,l1,whole_count,128,5.435703792287087,0.13869479879182128,1.0
l1_fixed250_l2_whole_count,11,l1fixed250_l2whole,0,l1,fixed250,2048,4.447018617517006,0.028366996066598274,0.6234581429138415
l1_fixed250_l2_whole_count,11,l1fixed250_l2whole,1,l2,whole_count,128,2.685807648466274,0.06852977381257028,0.3765418570861585
l1_fixed250_l2_whole_count,11,l1whole_l2fixed250,0,l1,whole_count,128,0.5786853674456758,0.014765456998509346,0.1720913369798299
l1_fixed250_l2_whole_count,11,l1whole_l2fixed250,1,l2,fixed250,2048,2.783978771269808,0.01775866521966539,0.8279086630201701
l1_fixed250_l2_whole_count,11,l2_fixed250,0,l2,fixed250,2048,4.338376986730157,0.027673984190942965,1.0
l1_fixed250_l2_whole_count,11,l2_whole,0,l2,whole_count,128,20.419396448353655,0.521011480771516,1.0
l1_fixed250_l2_whole_count,23,l1_fixed250,0,l1,fixed250,2048,6.3158916964047025,0.040288312309564485,1.0
l1_fixed250_l2_whole_count,23,l1_l2_fixed250,0,l1,fixed250,2048,1.3981642943751171,0.008918721608847732,0.4046566327970547
l1_fixed250_l2_whole_count,23,l1_l2_fixed250,1,l2,fixed250,2048,2.0570226000315563,0.013121499373568962,0.5953433672029453
l1_fixed250_l2_whole_count,23,l1_l2_whole,0,l1,whole_count,128,5.391030555145524,0.13755493799853816,0.35616306330952513
l1_fixed250_l2_whole_count,23,l1_l2_whole,1,l2,whole_count,128,9.745380573653716,0.24865843494461687,0.6438369366904749
l1_fixed250_l2_whole_count,23,l1_whole,0,l1,whole_count,128,16.204476435436074,0.41346561266429555,1.0
l1_fixed250_l2_whole_count,23,l1fixed250_l2whole,0,l1,fixed250,2048,4.532376797504151,0.028911485614361694,0.6156216083028357
l1_fixed250_l2_whole_count,23,l1fixed250_l2whole,1,l2,whole_count,128,2.829900186241018,0.07220636957601645,0.38437839169716437
l1_fixed250_l2_whole_count,23,l1whole_l2fixed250,0,l1,whole_count,128,0.581557551526692,0.01483874226357012,0.17159209127686026
l1_fixed250_l2_whole_count,23,l1whole_l2fixed250,1,l2,fixed250,2048,2.8076286702809377,0.01790952507655503,0.8284079087231397
l1_fixed250_l2_whole_count,23,l2_fixed250,0,l2,fixed250,2048,4.412375667132872,0.028146012859239736,1.0
l1_fixed250_l2_whole_count,23,l2_whole,0,l2,whole_count,128,5.081640030814914,0.12966067845830753,1.0
l1_fixed250_l2_whole_count,37,l1_fixed250,0,l1,fixed250,2048,9.230208914262946,0.058878390779252464,1.0
l1_fixed250_l2_whole_count,37,l1_l2_fixed250,0,l1,fixed250,2048,2.218171939455917,0.01414945159746545,0.4193872316112935
l1_fixed250_l2_whole_count,37,l1_l2_fixed250,1,l2,fixed250,2048,3.070906440287928,0.019588942256593952,0.5806127683887065
l1_fixed250_l2_whole_count,37,l1_l2_whole,0,l1,whole_count,128,6.072744417296506,0.15494922042407916,0.37609426919617195
l1_fixed250_l2_whole_count,37,l1_l2_whole,1,l2,whole_count,128,10.074123308914293,0.25704647617415094,0.6239057308038279
l1_fixed250_l2_whole_count,37,l1_whole,0,l1,whole_count,128,16.107742892617452,0.4109974061964072,1.0
l1_fixed250_l2_whole_count,37,l1fixed250_l2whole,0,l1,fixed250,2048,4.750031035369401,0.030299875778747674,0.6392871666283597
l1_fixed250_l2_whole_count,37,l1fixed250_l2whole,1,l2,whole_count,128,2.680168229260546,0.06838588110944854,0.3607128333716403
l1_fixed250_l2_whole_count,37,l1whole_l2fixed250,0,l1,whole_count,128,0.3552362718183247,0.0090640375425367,0.1818487792999668
l1_fixed250_l2_whole_count,37,l1whole_l2fixed250,1,l2,fixed250,2048,1.59823448111067,0.010194945229278609,0.8181512207000332
l1_fixed250_l2_whole_count,37,l2_fixed250,0,l2,fixed250,2048,1.6561428707636034,0.010564335871143051,1.0
l1_fixed250_l2_whole_count,37,l2_whole,0,l2,whole_count,128,12.796765024489503,0.3265160902947246,1.0
l1_capacity_no_phase_l2_whole_count,11,l1_fixed250,0,l1,fixed250,2048,1.9342008896762006,0.012338034478499873,1.0
l1_capacity_no_phase_l2_whole_count,11,l1_l2_fixed250,0,l1,fixed250,2048,2.8647623170683705,0.018273973727007148,0.3851886146647834
l1_capacity_no_phase_l2_whole_count,11,l1_l2_fixed250,1,l2,fixed250,2048,4.572535173049493,0.029167651054427195,0.6148113853352166
l1_capacity_no_phase_l2_whole_count,11,l1_l2_whole,0,l1,whole_count,128,5.382493556114671,0.13733711204478583,0.3213369216577315
l1_capacity_no_phase_l2_whole_count,11,l1_l2_whole,1,l2,whole_count,128,11.367818012027428,0.29005576685715667,0.6786630783422685
l1_capacity_no_phase_l2_whole_count,11,l1_whole,0,l1,whole_count,128,5.832431450002488,0.14881751054444908,1.0
l1_capacity_no_phase_l2_whole_count,11,l1fixed250_l2whole,0,l1,fixed250,2048,1.270727228757096,0.00810581591853073,0.5148654974840089
l1_capacity_no_phase_l2_whole_count,11,l1fixed250_l2whole,1,l2,whole_count,128,1.197348870664507,0.030550976846101377,0.485134502515991
l1_capacity_no_phase_l2_whole_count,11,l1whole_l2fixed250,0,l1,whole_count,128,0.5839757031434853,0.014900442655047514,0.1861569221449336
l1_capacity_no_phase_l2_whole_count,11,l1whole_l2fixed250,1,l2,fixed250,2048,2.5530320235357706,0.016285483736062117,0.8138430778550664
l1_capacity_no_phase_l2_whole_count,11,l2_fixed250,0,l2,fixed250,2048,2.6709932539470147,0.017037944215068428,1.0
l1_capacity_no_phase_l2_whole_count,11,l2_whole,0,l2,whole_count,128,4.312441089165724,0.11003416889862665,1.0
l1_capacity_no_phase_l2_whole_count,23,l1_fixed250,0,l1,fixed250,2048,4.315267959797916,0.027526574491890325,1.0
l1_capacity_no_phase_l2_whole_count,23,l1_l2_fixed250,0,l1,fixed250,2048,1.3442595192497646,0.008574869541773292,0.3662320132286509
l1_capacity_no_phase_l2_whole_count,23,l1_l2_fixed250,1,l2,fixed250,2048,2.3262539003690126,0.01483889340641473,0.6337679867713492
l1_capacity_no_phase_l2_whole_count,23,l1_l2_whole,0,l1,whole_count,128,0.7811642253251626,0.019931809972532844,0.30972498421816813
l1_capacity_no_phase_l2_whole_count,23,l1_l2_whole,1,l2,whole_count,128,1.74095786726946,0.044421442067648115,0.6902750157818318
l1_capacity_no_phase_l2_whole_count,23,l1_whole,0,l1,whole_count,128,14.737759048883698,0.37604155856094357,1.0
l1_capacity_no_phase_l2_whole_count,23,l1fixed250_l2whole,0,l1,fixed250,2048,1.3705885976892382,0.008742819561498357,0.5405224282063315
l1_capacity_no_phase_l2_whole_count,23,l1fixed250_l2whole,1,l2,whole_count,128,1.1650852729351442,0.02972775443252474,0.4594775717936686
l1_capacity_no_phase_l2_whole_count,23,l1whole_l2fixed250,0,l1,whole_count,128,1.625811522088148,0.041483423406808585,0.1946130634517811
l1_capacity_no_phase_l2_whole_count,23,l1whole_l2fixed250,1,l2,fixed250,2048,6.7282603642062275,0.042918762366921256,0.8053869365482188
l1_capacity_no_phase_l2_whole_count,23,l2_fixed250,0,l2,fixed250,2048,6.975956980475892,0.044498789244198984,1.0
l1_capacity_no_phase_l2_whole_count,23,l2_whole,0,l2,whole_count,128,4.631154673434029,0.11816631114394825,1.0
l1_capacity_no_phase_l2_whole_count,37,l1_fixed250,0,l1,fixed250,2048,4.158263310764551,0.02652506074872237,1.0
l1_capacity_no_phase_l2_whole_count,37,l1_l2_fixed250,0,l1,fixed250,2048,1.2372918616228363,0.007892535739255836,0.36290877347860406
l1_capacity_no_phase_l2_whole_count,37,l1_l2_fixed250,1,l2,fixed250,2048,2.1720824826868173,0.01385545250474057,0.6370912265213959
l1_capacity_no_phase_l2_whole_count,37,l1_l2_whole,0,l1,whole_count,128,1.7408428466384658,0.044418507256649906,0.31023455408952383
l1_capacity_no_phase_l2_whole_count,37,l1_l2_whole,1,l2,whole_count,128,3.870533525498707,0.09875866843549475,0.6897654459104763
l1_capacity_no_phase_l2_whole_count,37,l1_whole,0,l1,whole_count,128,5.799116285854164,0.14796745686881932,1.0
l1_capacity_no_phase_l2_whole_count,37,l1fixed250_l2whole,0,l1,fixed250,2048,4.32561653838701,0.02759258682810483,0.5452530949805704
l1_capacity_no_phase_l2_whole_count,37,l1fixed250_l2whole,1,l2,whole_count,128,3.607610394586473,0.09205004851559936,0.4547469050194296
l1_capacity_no_phase_l2_whole_count,37,l1whole_l2fixed250,0,l1,whole_count,128,0.6488086492837597,0.016554688869266435,0.19596994967861198
l1_capacity_no_phase_l2_whole_count,37,l1whole_l2fixed250,1,l2,fixed250,2048,2.6619471596951017,0.016980240269541577,0.8040300503213881
l1_capacity_no_phase_l2_whole_count,37,l2_fixed250,0,l2,fixed250,2048,2.8034580398132984,0.017882921127202366,1.0
l1_capacity_no_phase_l2_whole_count,37,l2_whole,0,l2,whole_count,128,4.430195694613377,0.11303873867164234,1.0
