epoch,train_progress_mae,train_smooth_l1,train_spearman,val_progress_mae,val_smooth_l1,val_spearman
0,0.24135445035934283,0.19478743409812702,0.3860817400236229,0.2404160812218396,0.19385234337574067,0.430914922536478
1,,0.18557372296841337,,0.21727534448838337,0.17126408018305542,0.67421325725179
2,,0.16690799088670957,,0.20287378187251537,0.1573529862254582,0.6863896631419247
3,,0.15202508348708718,,0.188745126771136,0.1437791809437025,0.6874426385159581
4,,0.14112554449530354,,0.17717110202384959,0.132903589746696,0.7048869711682231
5,,0.13289092476006834,,0.16728884248607168,0.12389896896749217,0.7069084084126228
6,,0.12454929157912013,,0.1586271492864074,0.1155738098050077,0.7297910174712079
7,,0.11464271557207978,,0.15112596819045002,0.10824473796396107,0.7366127986144853
8,,0.1044838854885963,,0.14484204948168858,0.1022832451761295,0.7398630275036377
9,,0.09678181687854039,,0.14612026631199748,0.10380912134592221,0.7361721509821855
10,,0.092661807105176,,0.14142648799071045,0.09942878302147358,0.752026098127751
11,,0.0893550815506359,,0.137661876299764,0.0960314674743987,0.7655174916082351
12,,0.08560228181069976,,0.13937893019106798,0.09811801357599617,0.7728469197697042
13,,0.08216292468795677,,0.1316412055381879,0.09052387168203753,0.7897523285277317
14,,0.07966203532356403,,0.13533943705190524,0.09442841539045789,0.7964097927694495
15,,0.0766753906996443,,0.12746267852018256,0.08664314419853199,0.8103437858576529
16,,0.07416534490511463,,0.13026922051253695,0.08998505574568591,0.8146714270748581
17,,0.07150389191256948,,0.12371418763494671,0.08370981974637544,0.8261321268935464
18,,0.06899682080402021,,0.12226645289345603,0.08262235130973619,0.8323936878308585
19,,0.06570871585976852,,0.11857540730840861,0.07916056569542033,0.8425236628671569
20,,0.06315690766308271,,0.11226858490649827,0.07311699812876142,0.8564872444013524
21,,0.06014809322747019,,0.10682191597020488,0.06801825100652799,0.872235211330323
22,,0.05472849872405681,,0.10303814398915391,0.06498638219074787,0.891079900467285
23,,0.05007053595581276,,0.10089158658936731,0.06310240206663996,0.8973409435874353
24,,0.04859537185007857,,0.10554770090809988,0.06792481672797163,0.8959228691267641
25,,0.04667869744992297,,0.10263740029563155,0.06519759979643545,0.8996190134054208
26,,0.04592432213142489,,0.09939068942833336,0.06171824215289228,0.8994327144079293
27,,0.04412428235151066,,0.0988414944120601,0.06153348726128409,0.9011502010061103
28,,0.04324560203363481,,0.09714727792433718,0.059948413507944505,0.9030756734203026
29,,0.041794779115771674,,0.10639848780250916,0.06910551178051579,0.8978955979577778
30,,0.042382539639477065,,0.1014123083293881,0.06435184233674134,0.9014333940796412
31,,0.04267557076276272,,0.09651273112186694,0.05919512551393687,0.9033305886860311
32,,0.042331910212868876,,0.09662273090492159,0.05962920360470355,0.9032250390119003
33,,0.04020618615277663,,0.0963066341741626,0.05943185172671683,0.9042444562344522
34,,0.03923824753310923,,0.1030045671551731,0.06597971644577125,0.9014755352500301
35,,0.039019640836473586,,0.10208529845122134,0.0651861010224034,0.9027445624032152
36,,0.0396685016224491,,0.09832018865584599,0.06145283968187363,0.9042522763394679
37,,0.03883057263344783,,0.10136857253465512,0.06442787672918528,0.9024320206674393
38,,0.03783642755189779,,0.10179471050399928,0.06482570392334702,0.9029064185078935
39,,0.03732459985117288,,0.09879436327740107,0.06211615332111886,0.9048364622100223
40,,0.03613027379480984,,0.09800826145365359,0.0613257615884504,0.9048951987826085
41,,0.03659549481820527,,0.10745699819403255,0.0703712978437236,0.9020972995033846
42,,0.036941882017711355,,0.10649666551119057,0.06940337995311165,0.9029547997891761
43,,0.0370873609003122,,0.10389374518278677,0.06689082241279252,0.9017747318339222
44,,0.035322768838111175,,0.09716781168064154,0.0605215055834235,0.9057588350815611
45,,0.03492315756012774,,0.09675657433471349,0.06005421433952108,0.9063464534182419
46,,0.03462471021098853,,0.09441079079542725,0.05765691705869931,0.9071078965072437
47,,0.03421371929001275,,0.09658351322155088,0.05996858838930455,0.9059755160049834
48,,0.03381344983145825,,0.09935604746921382,0.06270926214331578,0.905535934380809
49,,0.033271438046238305,,0.1004483804795044,0.06358713835612997,0.9045378191247561
50,,0.033661926514669455,,0.09615895127423721,0.05941852954446683,0.9059093649729135
51,,0.03294705779078495,,0.09548383980343701,0.05883547287934996,0.9074910639085864
52,,0.03206438896295946,,0.09661961485997558,0.059944407883550765,0.9065007636221061
53,,0.03339455761464245,,0.09589789692471012,0.05926830114532557,0.906741100517636
54,,0.03403431027101773,,0.10676888373025381,0.06974358269600657,0.9040875841109036
55,,0.03590668882155172,,0.11216049570245869,0.07499180116214677,0.9028797026487734
56,,0.03667191517653133,,0.10604990885989779,0.06912869340251812,0.9054729268002115
