epoch,train_progress_mae,train_smooth_l1,train_spearman,val_progress_mae,val_smooth_l1,val_spearman
0,0.24665823917439147,0.19997268074164434,0.2553512174658165,0.24424876800306675,0.19760681101392535,0.3490979174215884
1,,0.1898121793791267,,0.21860235328739003,0.17254087450244687,0.6638286957113001
2,,0.17024519770260316,,0.2044612038429766,0.15892133713640944,0.6957624276076527
3,,0.15401864439095153,,0.1924506772699661,0.14719864473361757,0.6858757760767398
4,,0.14184680370783848,,0.17914204348805646,0.13469298862321788,0.7155508663720841
5,,0.13168138655450792,,0.1682677322891393,0.12452814770355942,0.7274462613898239
6,,0.12204580237245806,,0.1582548790055018,0.11497418693690276,0.7468520499804037
7,,0.11169740605118353,,0.14800871266221807,0.10502570071627583,0.7659446520567439
8,,0.10124742975795126,,0.14036456531877098,0.09789338071387592,0.7669293834224541
9,,0.0930669425174004,,0.133998496413476,0.0922388432202747,0.7758463959835671
10,,0.08817972536495343,,0.13389582409925216,0.09240163222800865,0.782948729965696
11,,0.08359216171574879,,0.1285874879822608,0.0874510520039392,0.7979274862635071
12,,0.07995206898594477,,0.13036443368886813,0.08923409008581905,0.807102102047739
13,,0.07563409175909735,,0.11907011003295703,0.07870401578708726,0.826096323223883
14,,0.07349355535488736,,0.13011780582383173,0.08933865843374948,0.8278362768053822
15,,0.07116647337831031,,0.12044856050154625,0.08016648463860938,0.8398367080869068
16,,0.06833720791975931,,0.11615555503997095,0.07620074753952218,0.8473340054759698
17,,0.06482298361865256,,0.11566178229865162,0.07629854261985801,0.8526893857466832
18,,0.06205873092614025,,0.11380469805490027,0.07479013633396635,0.8567755679456027
19,,0.05911939083350094,,0.10535500085815819,0.0670314308925935,0.8647995139507398
20,,0.057590726948953945,,0.10315482410964576,0.06534425160921525,0.8711951493369534
21,,0.05509774024612727,,0.10550250632011968,0.0680656915523943,0.8739933518131464
22,,0.051738467708666025,,0.10826564473420856,0.07061848536120144,0.8774699548000768
23,,0.048882570630660774,,0.09936118051033949,0.062212266287305064,0.8943580417789493
24,,0.046501493815608363,,0.09667052722483431,0.0597239500649628,0.8973085660579696
25,,0.04597114154783666,,0.10330200429715207,0.0659420738532106,0.8971112706008177
26,,0.04474727177219834,,0.10432002005120765,0.066837827849725,0.898705118408973
27,,0.04352417195828154,,0.1032204051214947,0.06614032405485828,0.9000882313738766
28,,0.0453378645360162,,0.1097216820038744,0.07216995384551733,0.8994655178116786
29,,0.045058030314525516,,0.10178337186458243,0.06455961852112996,0.9028576386808731
30,,0.043623383402208865,,0.09294370265452681,0.05632530247712585,0.9056645149839401
31,,0.043100925287465834,,0.08963605662220411,0.053393903596810996,0.9070565435218385
32,,0.04379855765738298,,0.09971753496427774,0.0624758864495788,0.9047097977436638
33,,0.042175841695675544,,0.11809821633747881,0.07980519599321619,0.9021311549590313
34,,0.043173317340637035,,0.09102335061876053,0.05455843338414272,0.9081498838725954
35,,0.041386303618524654,,0.09350851463249234,0.05692316420943586,0.9079594729892456
36,,0.04000926569822323,,0.09714630956272123,0.06040760156749293,0.9067259158173699
37,,0.040628371949398986,,0.1024119439533057,0.06546289032949727,0.9056233471357203
38,,0.04032892100320626,,0.11318546024109631,0.07544550772657267,0.9045145052945455
39,,0.041304896311536304,,0.09361739581179798,0.05699333778836676,0.9089208774398384
40,,0.0391632538231125,,0.09133566475165167,0.054859729960045484,0.9091185997800357
41,,0.038427134376282125,,0.10063642462794715,0.06367365974121521,0.907122831018407
42,,0.03763764820954475,,0.10170925770547289,0.06469780584200761,0.9068634140730775
43,,0.037819181163370505,,0.1041542199978558,0.06723522111917818,0.9068058687278917
44,,0.03739725420709936,,0.09874630430535851,0.06198090635662402,0.9084099358423713
45,,0.03658382767064436,,0.10130169437803276,0.06446600306068621,0.9080898395756016
46,,0.03689019783382366,,0.09610483078174427,0.05947275088593888,0.9092091348232442
47,,0.036897193954651616,,0.09559814882249879,0.058916308603705406,0.9099193942533157
48,,0.03544567504227674,,0.09964546630952702,0.0627429143271334,0.9094011279317378
49,,0.03498575960168945,,0.09525025721351547,0.05860132300703875,0.9099085351958778
50,,0.034937824944928676,,0.09710107844003424,0.060424863807771075,0.9096032100302925
51,,0.03418606501104705,,0.09347238534117376,0.056966679025364605,0.9106461858472845
52,,0.034683262643992595,,0.09061223934445327,0.05426004687940721,0.9117622814688051
53,,0.0348294432148363,,0.09103782834098553,0.054668693720275115,0.9120729591842038
54,,0.03454647115119148,,0.08959949741879829,0.05334452219509358,0.9123430362229598
55,,0.035827453589634316,,0.08983675749575154,0.05351735626477865,0.9126651523833978
56,,0.035365627421364315,,0.09200071878728475,0.05557660045712003,0.9123391186520532
57,,0.03398057573479753,,0.09165224721262243,0.05524792662719045,0.9123951915525859
58,,0.034893783582005775,,0.09153819241387945,0.05518163864845641,0.9122725829534769
59,,0.03403930282043918,,0.09450176765502771,0.057961667561771846,0.9118849889196116
60,,0.03338145615978619,,0.09984662608381838,0.06319925934356138,0.9115005052130668
61,,0.03165009467126786,,0.10081413994249458,0.06416365293874987,0.9119002373632386
62,,0.031575162810066684,,0.09831025800376142,0.06185729773601369,0.9122662248926054
63,,0.03189897460930319,,0.09605266097193338,0.05953714013082705,0.9125408670833536
64,,0.03421494339732213,,0.09299702251976669,0.056441379956967914,0.9129061397302868
65,,0.03146398745207901,,0.09392785509255593,0.05735749468420213,0.9132871477602189
66,,0.030413496620606842,,0.09422977433665461,0.05766705716430707,0.9124778261628513
67,,0.02971878073622253,,0.0982058179845041,0.06161593587480246,0.9111877210775651
68,,0.02982294612056007,,0.10318931304070114,0.06662079433845827,0.9100876225786565
69,,0.031120892081941878,,0.10270170550109455,0.06632964858320825,0.9104932868782971
70,,0.029989826424037733,,0.09843492483144868,0.06182434174540309,0.9118332268920438
71,,0.02931058157729097,,0.09937588227758479,0.06272236528333017,0.9112841631832861
72,,0.02883104298090668,,0.10040882650438634,0.0640313157136014,0.9117173419053561
73,,0.02934910722795021,,0.10022426743598972,0.06365799131807345,0.9110136524107288
74,,0.02846416806010289,,0.09798761942439936,0.06135548688250396,0.9114367960131505
75,,0.027443519067307756,,0.09973787813591073,0.06334844516173485,0.9112813007991262
76,,0.027478811973882213,,0.09841477480329291,0.0619120678910775,0.9121151987140667
77,,0.02748960833643882,,0.09805905327288603,0.06157755201566193,0.9109636123510115
78,,0.028225435113947896,,0.09267615869678468,0.056249723875256084,0.9126262528807138
79,,0.027742279093975454,,0.0924770253880527,0.05594787373536865,0.9132166747456685
