epoch,train_progress_mae,train_smooth_l1,train_spearman,val_progress_mae,val_smooth_l1,val_spearman
0,0.28634381389490854,0.23905658036931807,-0.18325703821181216,0.2857922223164909,0.23852788866355307,-0.2147559160581301
1,,0.2025632297366909,,0.2105671672189721,0.16492957747832504,0.6382388542894465
2,,0.16686566481799553,,0.20064720962323251,0.15536131455452618,0.6090397571983354
3,,0.1530028817062739,,0.19151243272768145,0.14744268759399382,0.6741356086759807
4,,0.14607173060796347,,0.18888375492027726,0.1445966036372374,0.6269712976799886
5,,0.14373971096106938,,0.1852440724826821,0.14136271230256825,0.6790398111589844
6,,0.13965997571789254,,0.18635016107107502,0.14187665837778374,0.6445925647888727
7,,0.13645469837159996,,0.18138755520810365,0.13730329631669078,0.6781410311278621
8,,0.13436113205608524,,0.18517808232225383,0.14065093489094274,0.6527858825235687
9,,0.13223942660321056,,0.18240629504582204,0.13837198560292763,0.6618156948521622
10,,0.13047688491578358,,0.18342033572822777,0.1389938876124952,0.6551133247516128
11,,0.1284859709300601,,0.18259283797772946,0.13822169773941592,0.6515697466612436
12,,0.12741891470402736,,0.18191700394023738,0.13751117836197688,0.6600344412542685
13,,0.12579444209802992,,0.182658670545059,0.13818161011545985,0.6460623008879908
14,,0.12457991603011724,,0.18280295725458473,0.13822010518792563,0.644852279119744
15,,0.12350043478756886,,0.17823762864436743,0.13404953269888095,0.6677667575171095
16,,0.12258742762514728,,0.1791972156773369,0.13484382579827522,0.6620272565491767
17,,0.12098465552120734,,0.17774880045845287,0.1336389600374288,0.6645827080718837
18,,0.12015615992260882,,0.1779696699886832,0.1337311728653809,0.6633855582455053
19,,0.1193390449896942,,0.1767070831276684,0.13267216019174632,0.6716831086151182
20,,0.11939538934503693,,0.17225475867925696,0.12877721076628573,0.7089227589442313
21,,0.12040143420281796,,0.17588115701316062,0.13185466854694425,0.6756483708416634
22,,0.11821399702211255,,0.18664556097208046,0.1420581223526225,0.6198186651934425
23,,0.11751805930662894,,0.17400610253138638,0.13010120588562193,0.6866491350574291
24,,0.1164898887251002,,0.17323669108184825,0.12937368911272926,0.6961479994167996
25,,0.11567341452929321,,0.18200812184477347,0.13762338129313192,0.6448141439927875
26,,0.11529276232762509,,0.1758428866875856,0.1317315991341266,0.6718986165980266
27,,0.11564558956021902,,0.17023950827454684,0.12674017569126536,0.7249540548908607
28,,0.1166221928011735,,0.17539498434138784,0.13151195245817207,0.672873859714955
29,,0.11305398234966084,,0.1804038001724464,0.13629622712153572,0.6510661403319546
30,,0.11420038982379457,,0.17248229979370433,0.12866853869681294,0.6909561712993497
31,,0.11221531579806349,,0.17060401340076742,0.1268398252484979,0.6995241288549819
32,,0.11203135196087488,,0.1714953671320791,0.1277368303757065,0.6940868951962277
33,,0.11099984127508794,,0.17509682319232417,0.1310759293099069,0.669299418075965
34,,0.11037870143859194,,0.17035559391808427,0.12669747764652847,0.6946117460793764
35,,0.10959464478308076,,0.175464989636595,0.1313553062205766,0.6657992844337779
36,,0.1093697768352323,,0.1706633828447874,0.12692947883556027,0.688612457903224
37,,0.10820479669228274,,0.16999211806555986,0.12618862895009383,0.6949158765794701
38,,0.10802728198019855,,0.17125393088846863,0.12747248914100276,0.6863120357400602
