epoch,train_progress_mae,train_smooth_l1,train_spearman,val_progress_mae,val_smooth_l1,val_spearman
0,0.23729285744307152,0.1909806909935202,0.38372379700890785,0.23993883929627757,0.1934158763592739,0.37671564830692184
1,,0.18344748091984944,,0.21572113839113524,0.1700917541587175,0.5559171571799751
2,,0.16379159083670058,,0.20231867143560175,0.15756597043619902,0.6608560006057048
3,,0.1550987593175622,,0.19826413244541344,0.1537525004045276,0.6788281361754711
4,,0.14827076875301728,,0.19521971479419134,0.15070164505763564,0.630565809027208
5,,0.1431083956960967,,0.19235726902126105,0.14790225485936223,0.6947761177149293
6,,0.14030296577336251,,0.19342237702373377,0.14886003065010137,0.6139617554159532
7,,0.1379404478865113,,0.19427111573960648,0.14965809353045717,0.5849712765792491
8,,0.13682144082659492,,0.18509646503926205,0.14125418530354772,0.7153367059007045
9,,0.13440016089023288,,0.1854510338400794,0.14142770289388984,0.6598856293204031
10,,0.1315067142453333,,0.18687123902513833,0.14272661950868387,0.6507601967086617
11,,0.12991746711238525,,0.1847695204638537,0.14075393640026745,0.6772525336061224
12,,0.1284316599420344,,0.18386202741493293,0.13997860851682406,0.6868969317959882
13,,0.12708683429917453,,0.18680114879472834,0.14272580051372888,0.6388407426860901
14,,0.12616586786488043,,0.183527945297463,0.13962195696898952,0.6716414170064348
15,,0.12435886643429427,,0.18389437424804786,0.1399578324869242,0.6645656340966244
16,,0.12311079153044088,,0.18103548929526286,0.13736889130626054,0.694591773171277
17,,0.12261164953961019,,0.1806291929389152,0.13684599189863794,0.6910938180968423
18,,0.12175357203270194,,0.18207416886473918,0.13817501234771987,0.6695597663620663
19,,0.12005790519221925,,0.17794098981901005,0.1343886557794368,0.7119679830034511
20,,0.11957958480423371,,0.18180256048742777,0.13796646793704814,0.666864201644131
21,,0.11856545936220074,,0.18001317203292555,0.136254413204938,0.675302559605794
22,,0.11782881276435163,,0.17806871835288424,0.1343708942783812,0.6867024465727851
23,,0.11692172832620329,,0.17591873211055803,0.13241822308022735,0.7086884096244567
24,,0.11596228777336377,,0.1746943544705887,0.1312985751998976,0.720453226727882
25,,0.11631593798093254,,0.17414812593651688,0.13070360633288194,0.7209082921401238
26,,0.11454857184380139,,0.17549972419228752,0.13182043905203122,0.7066064971544593
27,,0.11397015780415674,,0.18140224543610178,0.13739251149525453,0.6602126624971757
28,,0.11412997787462455,,0.18508064901230456,0.14076489303551,0.6418455792348517
29,,0.11474527926432697,,0.1810654260684881,0.1371339859819407,0.6667839588757081
30,,0.11302003483712776,,0.17376265559954576,0.13031926124882115,0.7151397074995397
31,,0.11252010668821877,,0.1718883996880665,0.12852134348810226,0.7352998351292938
32,,0.11209740473050464,,0.17291683344480435,0.12934147797333645,0.7157739567402976
33,,0.11019674241029867,,0.17432981753280102,0.1307750586103623,0.7038967536115369
34,,0.10999118657253695,,0.17533627183189424,0.13170298149006687,0.6921036439100464
35,,0.10978695125721408,,0.1756929344167444,0.13205121038289852,0.6926597276227883
36,,0.10875394072210522,,0.173891150987429,0.1302308908111805,0.7035747981393792
37,,0.10894245369658002,,0.17175153307952884,0.12835362456004165,0.7115257727870569
38,,0.10752070341227182,,0.17134191406627122,0.12790826742116762,0.7147682958856288
39,,0.10711269449961985,,0.17040445296959544,0.1269072795661121,0.7211142394188582
40,,0.10683666736451772,,0.17034008428343667,0.12684764090424075,0.7156621771627308
41,,0.10693159264715936,,0.17060364777438325,0.12696272924828145,0.7230819317280485
42,,0.10600036853305649,,0.17218267742141452,0.1286353180364959,0.7053505324082457
43,,0.10546201176415622,,0.17352410384146044,0.1299611203359757,0.6996973773615708
44,,0.10496191332908587,,0.1736886217417785,0.13015425009269727,0.6920820867283121
45,,0.1049263554267752,,0.1742800466759728,0.13061185718558466,0.6867603338254524
46,,0.10378554537764105,,0.17005210235096518,0.12657716049553738,0.72027357024901
47,,0.10282376952302641,,0.16830756497391522,0.12488237201241743,0.7306833664399418
48,,0.10264788153813752,,0.16843612591255003,0.12507776200870546,0.7207129619124771
49,,0.10251499000750802,,0.1722833132158392,0.1287806480463051,0.7005835679623799
50,,0.10206837930336672,,0.1697751241112126,0.1263579709364286,0.7147866576484686
51,,0.1006089546004384,,0.16736271281285414,0.12401582119421692,0.7292567940590702
52,,0.10040702252759376,,0.16822397457439237,0.12473698572333923,0.7351609921854473
53,,0.10090050392378629,,0.16847197059700783,0.12498818546631461,0.7243013553022557
54,,0.10052310043173279,,0.16694912227246828,0.12352549832322335,0.7301719367877726
55,,0.10003793258829084,,0.16686666343345272,0.1234069001320464,0.7390893933727634
56,,0.09988437825092555,,0.16790604614684257,0.12444549475826974,0.722129118540913
57,,0.09878828193152422,,0.17014064914999844,0.12666747045322443,0.7103946375942541
58,,0.09837688423577767,,0.16799603374493816,0.12448532811689175,0.7220952397505647
59,,0.09856429442173438,,0.16618731005421916,0.12263247479899013,0.7310992681369877
60,,0.09895779192447662,,0.1662876850594736,0.12272209455533291,0.7366355395571286
61,,0.09757006297885037,,0.16746911193106398,0.12416383955939206,0.7231747653212033
62,,0.096835302621793,,0.16483971533025993,0.12151941447966659,0.735165611532357
63,,0.09684274646993758,,0.16547032722118193,0.12202599309405907,0.7367962373255397
64,,0.09637797868805785,,0.16539817798112819,0.12188729962881634,0.7355340792705102
65,,0.09591150649289461,,0.16564642017261919,0.12220510079338913,0.7265826904698188
66,,0.0950796902820904,,0.16596375738226932,0.1224554939345642,0.7308310434546834
67,,0.09458497543650937,,0.16584196155056263,0.12247113971800207,0.7302359729729399
68,,0.09473338564168565,,0.1635946724767871,0.12017942645759681,0.7496862073804446
69,,0.09408040016427918,,0.16329562066135345,0.1200854951077462,0.7378734136037249
70,,0.09291909688926604,,0.16936533949877006,0.12596630416339863,0.7052037810008752
71,,0.09352641515497907,,0.16454324673586704,0.12131012585688986,0.7356790084410807
72,,0.09279661935957696,,0.1634319862896831,0.1201614111280181,0.7369459777523916
73,,0.09277180384799659,,0.1650411298370576,0.12166072298065295,0.7298368640763562
74,,0.09260142784366919,,0.16449944302457448,0.12138033676012026,0.7283032856604305
75,,0.0922743253756103,,0.163613760763283,0.12037214761889303,0.7390984229179355
76,,0.09201977271169885,,0.16246467492535446,0.11911307263765128,0.745846876221154
77,,0.092593426881887,,0.16061340979822566,0.11732925223209836,0.751110735726413
78,,0.09093062857906502,,0.1618779748479614,0.11876515381760998,0.7471304628338907
79,,0.09088284504341793,,0.1603012349997218,0.11706325500136716,0.75481837539928
80,,0.09072545841464487,,0.1594425313856547,0.11641204033126001,0.7591136874017835
81,,0.09118137488112803,,0.16057801218798562,0.1172575060934385,0.7514678138152137
82,,0.08989656310073275,,0.16001454262573606,0.11687752483670498,0.7522787167742687
