weight_source,epoch,optimization_train_loss,train_ba,val_ba,train_loss,val_loss,gain,q_l2,q_span
affine_w,1,1.0736615657806396,0.6895893090040125,0.42483766233766235,1.0674867630004883,1.803108811378479,0.14227406680583954,0.17078199982643127,0.09999987483024597
affine_w,2,1.0674867630004883,0.6939114679751278,0.43674242424242427,1.0629864931106567,1.8242636919021606,0.14911749958992004,0.3416440188884735,0.2001020312309265
affine_w,3,1.0629864931106567,0.6939114679751278,0.43674242424242427,1.0597368478775024,1.8430612087249756,0.1549629420042038,0.5126031041145325,0.3003665506839752
affine_w,4,1.0597368478775024,0.6939114679751278,0.43674242424242427,1.0567909479141235,1.8538931608200073,0.15864861011505127,0.6836312413215637,0.4008327126502991
affine_w,5,1.0567909479141235,0.6939114679751278,0.43674242424242427,1.0534249544143677,1.8547972440719604,0.15989018976688385,0.8546459078788757,0.501498818397522
affine_w,6,1.0534249544143677,0.6939114679751278,0.43674242424242427,1.0496363639831543,1.8480687141418457,0.1592797040939331,1.0255205631256104,0.6023169159889221
affine_w,7,1.0496363639831543,0.6939114679751278,0.43674242424242427,1.0457415580749512,1.8369261026382446,0.15754888951778412,1.19610595703125,0.7032057046890259
affine_w,8,1.0457415580749512,0.6912232959321171,0.43674242424242427,1.0420191287994385,1.8241491317749023,0.15533052384853363,1.3662482500076294,0.8040691614151001
affine_w,9,1.0420191287994385,0.6912232959321171,0.43674242424242427,1.0385793447494507,1.8119674921035767,0.1531718224287033,1.5358033180236816,0.9048135876655579
affine_w,10,1.0385793447494507,0.7034918514261658,0.44431818181818183,1.0353492498397827,1.802046537399292,0.15153461694717407,1.7046470642089844,1.005362629890442
affine_w,11,1.0353492498397827,0.7082995437338581,0.44431818181818183,1.0321537256240845,1.795346975326538,0.15073110163211823,1.872684121131897,1.1056709289550781
affine_w,12,1.0321537256240845,0.7082995437338581,0.44431818181818183,1.0288493633270264,1.7920876741409302,0.15086941421031952,2.0398497581481934,1.2057318687438965
affine_w,13,1.0288493633270264,0.7082995437338581,0.44431818181818183,1.0254029035568237,1.7919552326202393,0.15188205242156982,2.206103801727295,1.3055760860443115
affine_w,14,1.0254029035568237,0.7082995437338581,0.44431818181818183,1.0218756198883057,1.7943631410598755,0.1535978466272354,2.3714191913604736,1.4052634239196777
affine_w,15,1.0218756198883057,0.7082995437338581,0.44431818181818183,1.0183634757995605,1.7985692024230957,0.15579241514205933,2.53576922416687,1.5048716068267822
affine_w,16,1.0183634757995605,0.7082995437338581,0.44431818181818183,1.0149421691894531,1.8036853075027466,0.1582079380750656,2.699118137359619,1.6044832468032837
affine_w,17,1.0149421691894531,0.7082995437338581,0.44431818181818183,1.0116322040557861,1.8086857795715332,0.160566508769989,2.861422061920166,1.7041757106781006
affine_w,18,1.0116322040557861,0.7082995437338581,0.44431818181818183,1.0083982944488525,1.8125149011611938,0.162599578499794,3.0226328372955322,1.8040518760681152
affine_w,19,1.0083982944488525,0.7082995437338581,0.44431818181818183,1.0051742792129517,1.8143081665039062,0.16409768164157867,3.182711362838745,1.9041163921356201
affine_w,20,1.0051742792129517,0.7099021078364222,0.4518939393939394,1.0019084215164185,1.8136186599731445,0.16495677828788757,3.341639518737793,2.004361629486084
affine_w,21,1.0019084215164185,0.7099021078364222,0.4518939393939394,0.9985906481742859,1.8105107545852661,0.16519416868686676,3.4994242191314697,2.1047706604003906
