weight_source,epoch,optimization_train_loss,train_ba,val_ba,train_loss,val_loss,gain,q_l2,q_span
affine_w,1,1.1239506006240845,0.6562234517818516,0.4372053872053872,1.1126775741577148,1.8117173910140991,0.12873491644859314,0.17320454120635986,0.09999988973140717
affine_w,2,1.1126775741577148,0.6562234517818516,0.4372053872053872,1.1044025421142578,1.7791476249694824,0.12260343879461288,0.3458976745605469,0.1998511254787445
affine_w,3,1.1044025421142578,0.6562234517818516,0.4372053872053872,1.0989021062850952,1.7518372535705566,0.11708598583936691,0.5177234411239624,0.29945993423461914
affine_w,4,1.0989021062850952,0.6562234517818516,0.4372053872053872,1.0956788063049316,1.7300503253936768,0.11238520592451096,0.6883473992347717,0.3987436890602112
affine_w,5,1.0956788063049316,0.6562234517818516,0.4372053872053872,1.0939127206802368,1.7138127088546753,0.1087225079536438,0.8574982285499573,0.4976404309272766
affine_w,6,1.0939127206802368,0.6562234517818516,0.4372053872053872,1.0926235914230347,1.702705979347229,0.10624287277460098,1.0250146389007568,0.59611976146698
affine_w,7,1.0926235914230347,0.6562234517818516,0.4372053872053872,1.0910215377807617,1.6959089040756226,0.1049385592341423,1.1908739805221558,0.6941895484924316
affine_w,8,1.0910215377807617,0.6562234517818516,0.4372053872053872,1.088733196258545,1.6925106048583984,0.10467319190502167,1.3551864624023438,0.791893720626831
affine_w,9,1.088733196258545,0.6562234517818516,0.4372053872053872,1.0857521295547485,1.6917701959609985,0.1052616536617279,1.518164038658142,0.8893039226531982
affine_w,10,1.0857521295547485,0.6562234517818516,0.4372053872053872,1.0822714567184448,1.6931681632995605,0.10652481764554977,1.6800832748413086,0.9865084886550903
affine_w,11,1.0822714567184448,0.6752437473698499,0.4372053872053872,1.0785491466522217,1.696336269378662,0.10830527544021606,1.841251015663147,1.0836033821105957
affine_w,12,1.0785491466522217,0.6752437473698499,0.4372053872053872,1.0748291015625,1.7009615898132324,0.1104624941945076,2.001978635787964,1.1806848049163818
affine_w,13,1.0748291015625,0.6752437473698499,0.4372053872053872,1.0712995529174805,1.7067066431045532,0.11286263167858124,2.162562370300293,1.2778434753417969
affine_w,14,1.0712995529174805,0.6752437473698499,0.4372053872053872,1.068071722984314,1.713153600692749,0.11536979675292969,2.3232650756835938,1.375161051750183
affine_w,15,1.068071722984314,0.6752437473698499,0.4372053872053872,1.065171241760254,1.7197805643081665,0.11784255504608154,2.4843010902404785,1.472705602645874
affine_w,16,1.065171241760254,0.6752437473698499,0.44414983164983174,1.0625430345535278,1.7259808778762817,0.1201377734541893,2.645826816558838,1.5706133842468262
affine_w,17,1.0625430345535278,0.6752437473698499,0.44414983164983174,1.0600733757019043,1.731128454208374,0.12212228029966354,2.807929754257202,1.66916823387146
affine_w,18,1.0600733757019043,0.6752437473698499,0.44414983164983174,1.057627558708191,1.7346789836883545,0.12368909269571304,2.9706263542175293,1.7681580781936646
affine_w,19,1.057627558708191,0.6752437473698499,0.44414983164983174,1.0550910234451294,1.7362661361694336,0.1247721016407013,3.1338613033294678,1.8675777912139893
affine_w,20,1.0550910234451294,0.6752437473698499,0.44414983164983174,1.0523992776870728,1.7357600927352905,0.12535332143306732,3.2975146770477295,1.9673998355865479
affine_w,21,1.0523992776870728,0.682166195836416,0.4372053872053872,1.0495479106903076,1.733269453048706,0.12546084821224213,3.4614124298095703,2.0675766468048096
affine_w,22,1.0495479106903076,0.6869134140270302,0.4372053872053872,1.0465824604034424,1.729095458984375,0.12515981495380402,3.625337839126587,2.1680448055267334
affine_w,23,1.0465824604034424,0.6869134140270302,0.4372053872053872,1.0435750484466553,1.7236652374267578,0.12454108148813248,3.7890477180480957,2.268730640411377
affine_w,24,1.0435750484466553,0.6869134140270302,0.4372053872053872,1.0406004190444946,1.7174630165100098,0.12371017783880234,3.952287435531616,2.369554042816162
affine_w,25,1.0406004190444946,0.6869134140270302,0.4372053872053872,1.0377148389816284,1.7109720706939697,0.12277757376432419,4.114806175231934,2.4704360961914062
affine_w,26,1.0377148389816284,0.6869134140270302,0.4372053872053872,1.0349434614181519,1.7046316862106323,0.12185066938400269,4.276370048522949,2.5713016986846924
affine_w,27,1.0349434614181519,0.6869134140270302,0.4372053872053872,1.032278299331665,1.698807954788208,0.12102660536766052,4.4367756843566895,2.672086477279663
affine_w,28,1.032278299331665,0.6869134140270302,0.4372053872053872,1.0296854972839355,1.6937774419784546,0.12038633972406387,4.595860958099365,2.7727386951446533
affine_w,29,1.0296854972839355,0.6869134140270302,0.4372053872053872,1.0271186828613281,1.6897228956222534,0.11998989433050156,4.753511905670166,2.873222827911377
affine_w,30,1.0271186828613281,0.6869134140270302,0.4372053872053872,1.024534821510315,1.6867402791976929,0.11987380683422089,4.909667015075684,2.9735217094421387
affine_w,31,1.024534821510315,0.6931634140270303,0.4447811447811448,1.0219053030014038,1.6848480701446533,0.12005070596933365,5.064316749572754,3.073634147644043
affine_w,32,1.0219053030014038,0.6931634140270303,0.4447811447811448,1.0192221403121948,1.6839994192123413,0.12051080167293549,5.21750020980835,3.173576831817627
affine_w,33,1.0192221403121948,0.7025973762911812,0.4447811447811448,1.016497015953064,1.6840925216674805,0.12122473865747452,5.369298458099365,3.2733798027038574
affine_w,34,1.016497015953064,0.7025973762911812,0.4447811447811448,1.0137547254562378,1.6849757432937622,0.12214694917201996,5.519824981689453,3.3730838298797607
affine_w,35,1.0137547254562378,0.7025973762911812,0.4447811447811448,1.011022925376892,1.6864540576934814,0.12321944534778595,5.669216632843018,3.472736358642578
affine_w,36,1.011022925376892,0.7025973762911812,0.4447811447811448,1.0083242654800415,1.6882959604263306,0.12437592446804047,5.817621231079102,3.572387456893921
affine_w,37,1.0083242654800415,0.7025973762911812,0.4447811447811448,1.0056703090667725,1.690244197845459,0.12554630637168884,5.965187072753906,3.672085762023926
affine_w,38,1.0056703090667725,0.7025973762911812,0.4447811447811448,1.003058910369873,1.6920349597930908,0.12666217982769012,6.1120524406433105,3.77187442779541
affine_w,39,1.003058910369873,0.7025973762911812,0.4517255892255892,1.000477910041809,1.6934216022491455,0.12766245007514954,6.258337020874023,3.8717880249023438
affine_w,40,1.000477910041809,0.7025973762911812,0.4517255892255892,0.9979092478752136,1.6942018270492554,0.1284988820552826,6.4041361808776855,3.9718496799468994
affine_w,41,0.9979092478752136,0.7063146965526191,0.4586700336700337,0.9953367710113525,1.6942402124404907,0.12914042174816132,6.549516201019287,4.072070598602295
affine_w,42,0.9953367710113525,0.7063146965526191,0.4586700336700337,0.9927502870559692,1.6934831142425537,0.12957583367824554,6.694511890411377,4.172449111938477
affine_w,43,0.9927502870559692,0.7079172606551832,0.4600589225589226,0.9901488423347473,1.6919622421264648,0.1298137754201889,6.839132785797119,4.272970676422119
affine_w,44,0.9901488423347473,0.7079172606551832,0.4600589225589226,0.9875392913818359,1.6897852420806885,0.12988077104091644,6.983361721038818,4.373612880706787
affine_w,45,0.9875392913818359,0.7079172606551832,0.4600589225589226,0.9849321842193604,1.6871168613433838,0.12981721758842468,7.127164363861084,4.474344730377197
affine_w,46,0.9849321842193604,0.7110619147432335,0.46700336700336703,0.9823387861251831,1.6841562986373901,0.12967246770858765,7.270496368408203,4.575132369995117
affine_w,47,0.9823387861251831,0.7110619147432335,0.46700336700336703,0.9797661900520325,1.681112289428711,0.12949949502944946,7.413307189941406,4.675939559936523
affine_w,48,0.9797661900520325,0.7110619147432335,0.46700336700336703,0.977215588092804,1.6781810522079468,0.12934939563274384,7.5555524826049805,4.776733875274658
affine_w,49,0.977215588092804,0.7110619147432335,0.46700336700336703,0.9746834635734558,1.6755292415618896,0.12926705181598663,7.6971940994262695,4.8774871826171875
affine_w,50,0.9746834635734558,0.7110619147432335,0.46700336700336703,0.9721624851226807,1.6732828617095947,0.12928730249404907,7.838210105895996,4.978179931640625
affine_w,51,0.9721624851226807,0.7142670429483617,0.46700336700336703,0.9696463942527771,1.6715198755264282,0.12943269312381744,7.978593349456787,5.078798294067383
affine_w,52,0.9696463942527771,0.7142670429483617,0.46700336700336703,0.9671301245689392,1.6702698469161987,0.1297122687101364,8.118354797363281,5.179339408874512
affine_w,53,0.9671301245689392,0.7142670429483617,0.46700336700336703,0.9646123051643372,1.6695142984390259,0.1301218420267105,8.257523536682129,5.279808044433594
affine_w,54,0.9646123051643372,0.7142670429483617,0.46700336700336703,0.962096095085144,1.6691933870315552,0.13064530491828918,8.396138191223145,5.380214691162109
affine_w,55,0.962096095085144,0.7142670429483617,0.46700336700336703,0.9595852494239807,1.669211983680725,0.1312568038702011,8.534253120422363,5.480576992034912
affine_w,56,0.9595852494239807,0.7159010298764663,0.46700336700336703,0.9570847153663635,1.6694493293762207,0.13192367553710938,8.671921730041504,5.580914497375488
affine_w,57,0.9570847153663635,0.7159010298764663,0.46700336700336703,0.954597532749176,1.6697697639465332,0.13260996341705322,8.809200286865234,5.681247711181641
affine_w,58,0.954597532749176,0.7159010298764663,0.46700336700336703,0.9521240592002869,1.6700376272201538,0.13328002393245697,8.946141242980957,5.7815961837768555
affine_w,59,0.9521240592002869,0.7159010298764663,0.46700336700336703,0.9496630430221558,1.6701282262802124,0.13390199840068817,9.08278751373291,5.8819756507873535
affine_w,60,0.9496630430221558,0.7159010298764663,0.46700336700336703,0.9472114443778992,1.6699427366256714,0.1344509869813919,9.219170570373535,5.982397079467773
affine_w,61,0.9472114443778992,0.7175350168045709,0.46700336700336703,0.9447665214538574,1.6694178581237793,0.13491128385066986,9.355307579040527,6.082864761352539
affine_w,62,0.9447665214538574,0.7227630042259546,0.47394781144781145,0.9423268437385559,1.6685314178466797,0.13527753949165344,9.49120044708252,6.183379173278809
affine_w,63,0.9423268437385559,0.7227630042259546,0.47394781144781145,0.9398919343948364,1.6673009395599365,0.13555461168289185,9.62684154510498,6.283933639526367
affine_w,64,0.9398919343948364,0.7227630042259546,0.47394781144781145,0.937463104724884,1.6657814979553223,0.1357564628124237,9.762211799621582,6.384516716003418
affine_w,65,0.937463104724884,0.7227630042259546,0.47394781144781145,0.9350427389144897,1.6640533208847046,0.13590389490127563,9.897282600402832,6.485114097595215
affine_w,66,0.9350427389144897,0.7227630042259546,0.47394781144781145,0.9326322078704834,1.6622138023376465,0.13602182269096375,10.032022476196289,6.585709571838379
affine_w,67,0.9326322078704834,0.7227630042259546,0.47394781144781145,0.9302325248718262,1.6603622436523438,0.1361362189054489,10.166400909423828,6.6862874031066895
