weight_source,epoch,optimization_train_loss,train_ba,val_ba,train_loss,val_loss,gain,q_l2,q_span
affine_w,1,0.9144220948219299,0.7071298099597151,0.3988095238095238,0.9123087525367737,2.0874040126800537,0.14227405190467834,0.17078134417533875,0.09999988228082657
affine_w,2,0.9123087525367737,0.7132641700091696,0.4057539682539683,0.9086670279502869,2.050417900085449,0.13750997185707092,0.341634601354599,0.20011545717716217
affine_w,3,0.9086670279502869,0.7132641700091696,0.4057539682539683,0.9061116576194763,2.019300699234009,0.13342159986495972,0.5121757984161377,0.30010372400283813
affine_w,4,0.9061116576194763,0.7116301830810651,0.4057539682539683,0.9034859538078308,2.0114998817443848,0.13271519541740417,0.6821503639221191,0.3999406695365906
affine_w,5,0.9034859538078308,0.7116301830810651,0.4057539682539683,0.9004116058349609,2.019096612930298,0.13430841267108917,0.8515435457229614,0.4996623694896698
affine_w,6,0.9004116058349609,0.7116301830810651,0.4057539682539683,0.8973133563995361,2.034223794937134,0.1369999200105667,1.0204229354858398,0.5993454456329346
affine_w,7,0.8973133563995361,0.7116301830810651,0.4057539682539683,0.8944616913795471,2.051140785217285,0.13991734385490417,1.1888355016708374,0.6990760564804077
affine_w,8,0.8944616913795471,0.7116301830810651,0.4057539682539683,0.8917897939682007,2.063692092895508,0.1421779990196228,1.3567649126052856,0.7989190220832825
affine_w,9,0.8917897939682007,0.7116301830810651,0.4057539682539683,0.8890502452850342,2.0675036907196045,0.1431838572025299,1.5241103172302246,0.8989012837409973
affine_w,10,0.8890502452850342,0.7116301830810651,0.4057539682539683,0.8861625790596008,2.0627315044403076,0.14296796917915344,1.6906898021697998,0.999006450176239
affine_w,11,0.8861625790596008,0.7196151380693497,0.39384920634920634,0.8832458257675171,2.052419900894165,0.14195236563682556,1.856274127960205,1.0991852283477783
affine_w,12,0.8832458257675171,0.7212491249974543,0.39384920634920634,0.8804293870925903,2.040405035018921,0.14067377150058746,2.020622491836548,1.1993858814239502
affine_w,13,0.8804293870925903,0.7212491249974543,0.39384920634920634,0.8777230978012085,2.0303783416748047,0.13966800272464752,2.183514356613159,1.2995562553405762
affine_w,14,0.8777230978012085,0.7212491249974543,0.39384920634920634,0.8750308156013489,2.024970769882202,0.13933463394641876,2.3447704315185547,1.399627685546875
affine_w,15,0.8750308156013489,0.7212491249974543,0.39384920634920634,0.8722721934318542,2.0249996185302734,0.13980725407600403,2.5042636394500732,1.499587059020996
affine_w,16,0.8722721934318542,0.7212491249974543,0.39384920634920634,0.8694607615470886,2.029679536819458,0.14097128808498383,2.6619174480438232,1.5994549989700317
affine_w,17,0.8694607615470886,0.7212491249974543,0.39384920634920634,0.8666654229164124,2.037252426147461,0.1425611823797226,2.8176960945129395,1.699275255203247
affine_w,18,0.8666654229164124,0.7212491249974543,0.39384920634920634,0.8639340400695801,2.0453875064849854,0.14423003792762756,2.9715962409973145,1.7991008758544922
affine_w,19,0.8639340400695801,0.7212491249974543,0.39384920634920634,0.8612505197525024,2.0516011714935303,0.14561742544174194,3.1236438751220703,1.8989791870117188
affine_w,20,0.8612505197525024,0.7212491249974543,0.39384920634920634,0.8585609197616577,2.0540292263031006,0.1464582085609436,3.273895502090454,1.9989383220672607
