epoch,train_ba,val_ba,train_task_loss,train_reg_loss,train_total_loss,val_loss,condition,seed,train_loss,val_mean_loss,val_sum_loss,val_mean_logit_l2,val_sum_logit_l2,val_mean_grad_w_fro,val_sum_grad_w_fro,val_mean_corr_length_logit_l2,val_sum_corr_length_logit_l2,val_mean_corr_length_grad_w_fro,val_sum_corr_length_grad_w_fro
25.0,0.5282062403823246,0.1802248677248677,1.400017896125321,0.0,1.400017896125321,2.387887477874756,sum_ce_reuse_c0,11,,,,,,,,,,,
26.0,0.535407004046874,0.1802248677248677,1.3614016773368325,0.0,1.3614016773368325,2.389239549636841,sum_ce_reuse_c0,11,,,,,,,,,,,
27.0,0.5693083863936441,0.1945767195767196,1.3239066803927266,0.0,1.3239066803927266,2.406733989715576,sum_ce_reuse_c0,11,,,,,,,,,,,
28.0,0.5771510658107316,0.1862433862433863,1.2876523843935967,0.0,1.2876523843935967,2.3492367267608643,sum_ce_reuse_c0,11,,,,,,,,,,,
29.0,0.5959040248731586,0.1945767195767196,1.2509067715137632,0.0,1.2509067715137632,2.30887222290039,sum_ce_reuse_c0,11,,,,,,,,,,,
30.0,0.589976867555827,0.1819143819143819,1.2205511602395167,0.0,1.2205511602395167,2.3750786781311035,sum_ce_reuse_c0,11,,,,,,,,,,,
31.0,0.6037656456430772,0.2041366041366041,1.182465688907341,0.0,1.182465688907341,2.2959725856781006,sum_ce_reuse_c0,11,,,,,,,,,,,
32.0,0.6090041112921977,0.1922619047619047,1.1478532376264745,0.0,1.1478532376264745,2.356095790863037,sum_ce_reuse_c0,11,,,,,,,,,,,
33.0,0.6186760016152612,0.2333333333333332,1.1437161352466183,0.0,1.1437161352466183,2.2712013721466064,sum_ce_reuse_c0,11,,,,,,,,,,,
34.0,0.6389401746504743,0.2297619047619047,1.1211072598390035,0.0,1.1211072598390035,2.325108528137207,sum_ce_reuse_c0,11,,,,,,,,,,,
35.0,0.644265995180839,0.2111111111111111,1.0703435670488262,0.0,1.0703435670488262,2.404930591583252,sum_ce_reuse_c0,11,,,,,,,,,,,
36.0,0.6486913693256035,0.2189814814814814,1.0599627652800228,0.0,1.0599627652800228,2.304478645324707,sum_ce_reuse_c0,11,,,,,,,,,,,
37.0,0.6710697879386195,0.218025493025493,1.0300924123462014,0.0,1.0300924123462014,2.323735475540161,sum_ce_reuse_c0,11,,,,,,,,,,,
38.0,0.6735100396894492,0.2386904761904762,1.0016375905265087,0.0,1.0016375905265087,2.311077833175659,sum_ce_reuse_c0,11,,,,,,,,,,,
39.0,0.6848780907845656,0.2386904761904762,0.9781116146639168,0.0,0.9781116146639168,2.325969696044922,sum_ce_reuse_c0,11,,,,,,,,,,,
40.0,0.6818028449091904,0.253505291005291,0.9517288859452724,0.0,0.9517288859452724,2.3286099433898926,sum_ce_reuse_c0,11,,,,,,,,,,,
41.0,0.6942637779240478,0.2287698412698412,0.9308307569942048,0.0,0.9308307569942048,2.367140769958496,sum_ce_reuse_c0,11,,,,,,,,,,,
42.0,0.7069174197732147,0.2337301587301587,0.9130354973001856,0.0,0.9130354973001856,2.395775556564331,sum_ce_reuse_c0,11,,,,,,,,,,,
43.0,0.718622087594742,0.2641233766233766,0.8757467218602586,0.0,0.8757467218602586,2.36393666267395,sum_ce_reuse_c0,11,,,,,,,,,,,
44.0,0.7352751746792046,0.2399170274170274,0.8425010574048645,0.0,0.8425010574048645,2.4073853492736816,sum_ce_reuse_c0,11,,,,,,,,,,,
45.0,0.7372855009970132,0.2754329004329004,0.8305848954877016,0.0,0.8305848954877016,2.4859538078308105,sum_ce_reuse_c0,11,,,,,,,,,,,
46.0,0.7243504489704874,0.2513227513227513,0.8598316228738545,0.0,0.8598316228738545,2.425858974456787,sum_ce_reuse_c0,11,,,,,,,,,,,
47.0,0.7410965831065585,0.2288059163059163,0.8564357847847339,0.0,0.8564357847847339,2.620179414749145,sum_ce_reuse_c0,11,,,,,,,,,,,
48.0,0.7516789377826099,0.2141233766233766,0.822466430278325,0.0,0.822466430278325,2.577302932739258,sum_ce_reuse_c0,11,,,,,,,,,,,
49.0,0.7640418775674407,0.2664381914381915,0.7974853052945228,0.0,0.7974853052945228,2.4512152671813965,sum_ce_reuse_c0,11,,,,,,,,,,,
50.0,0.7563914913924535,0.2638588263588263,0.7534909619726946,0.0,0.7534909619726946,2.6397268772125244,sum_ce_reuse_c0,11,,,,,,,,,,,
51.0,0.7626366745433896,0.2854497354497354,0.7368643279740404,0.0,0.7368643279740404,2.5757524967193604,sum_ce_reuse_c0,11,,,,,,,,,,,
52.0,0.7674296797667486,0.2666005291005291,0.7128038030893585,0.0,0.7128038030893585,2.4951517581939697,sum_ce_reuse_c0,11,,,,,,,,,,,
53.0,0.7816699937206201,0.2741762866762867,0.6920967171811812,0.0,0.6920967171811812,2.62593412399292,sum_ce_reuse_c0,11,,,,,,,,,,,
54.0,0.786381010529679,0.2621753246753247,0.6691981964390372,0.0,0.6691981964390372,2.6883561611175537,sum_ce_reuse_c0,11,,,,,,,,,,,
55.0,0.7835124194685704,0.295508658008658,0.6672139102128205,0.0,0.6672139102128205,2.506216526031494,sum_ce_reuse_c0,11,,,,,,,,,,,
56.0,0.7989066362721009,0.2905483405483405,0.6650321273303073,0.0,0.6650321273303073,2.650080442428589,sum_ce_reuse_c0,11,,,,,,,,,,,
57.0,0.7978172985206763,0.3039742664742664,0.6320005299302264,0.0,0.6320005299302264,2.8473827838897705,sum_ce_reuse_c0,11,,,,,,,,,,,
58.0,0.8027129035938616,0.2857864357864357,0.6308042735835977,0.0,0.6308042735835977,2.680492877960205,sum_ce_reuse_c0,11,,,,,,,,,,,
59.0,0.8147357977243677,0.2885642135642136,0.6020107875592532,0.0,0.6020107875592532,2.755011320114136,sum_ce_reuse_c0,11,,,,,,,,,,,
60.0,0.8262814825601469,0.2788419913419913,0.5856507645211408,0.0,0.5856507645211408,2.864471912384033,sum_ce_reuse_c0,11,,,,,,,,,,,
61.0,0.8241553792698278,0.3003066378066378,0.5565155220831939,0.0,0.5565155220831939,2.9489223957061768,sum_ce_reuse_c0,11,,,,,,,,,,,
62.0,0.8210648060384389,0.3185305435305435,0.5418087169143296,0.0,0.5418087169143296,2.918423652648926,sum_ce_reuse_c0,11,,,,,,,,,,,
63.0,0.8292853663423325,0.2878066378066378,0.530498859188848,0.0,0.530498859188848,3.079210042953491,sum_ce_reuse_c0,11,,,,,,,,,,,
64.0,0.8365038889715101,0.2524170274170274,0.5154577821954802,0.0,0.5154577821954802,3.26094651222229,sum_ce_reuse_c0,11,,,,,,,,,,,
65.0,0.8395590229210206,0.2981240981240981,0.5011252223829804,0.0,0.5011252223829804,3.082313299179077,sum_ce_reuse_c0,11,,,,,,,,,,,
66.0,0.8434455231906615,0.3212722462722462,0.4821233895067093,0.0,0.4821233895067093,3.2207648754119877,sum_ce_reuse_c0,11,,,,,,,,,,,
67.0,0.8556119907334732,0.2911796536796536,0.4815848674913692,0.0,0.4815848674913692,3.251173257827759,sum_ce_reuse_c0,11,,,,,,,,,,,
68.0,0.8592200293905314,0.3073833573833573,0.4659052639943187,0.0,0.4659052639943187,3.284215211868286,sum_ce_reuse_c0,11,,,,,,,,,,,
69.0,0.8654113009859835,0.2981240981240981,0.4603447278067085,0.0,0.4603447278067085,3.386981964111328,sum_ce_reuse_c0,11,,,,,,,,,,,
70.0,0.8550675681275418,0.2919372294372294,0.4504204313952007,0.0,0.4504204313952007,3.270819902420044,sum_ce_reuse_c0,11,,,,,,,,,,,
71.0,0.8628067703547234,0.3288480038480038,0.4457390835178493,0.0,0.4457390835178493,3.3006038665771484,sum_ce_reuse_c0,11,,,,,,,,,,,
72.0,0.85739960036422,0.2937950937950938,0.4371004938155977,0.0,0.4371004938155977,3.557196617126465,sum_ce_reuse_c0,11,,,,,,,,,,,
73.0,0.8628696160058044,0.3004389129389129,0.4261003856814871,0.0,0.4261003856814871,3.5665340423583984,sum_ce_reuse_c0,11,,,,,,,,,,,
74.0,0.8585515228554846,0.3143278018278018,0.4340010066861335,0.0,0.4340010066861335,3.370051145553589,sum_ce_reuse_c0,11,,,,,,,,,,,
75.0,0.8679824021679322,0.3288480038480038,0.4316337835973388,0.0,0.4316337835973388,3.63908576965332,sum_ce_reuse_c0,11,,,,,,,,,,,
76.0,0.8516385744438804,0.3275853775853776,0.4199232320572136,0.0,0.4199232320572136,3.2296013832092285,sum_ce_reuse_c0,11,,,,,,,,,,,
77.0,0.8532994235633851,0.2768278018278018,0.4211666930768247,0.0,0.4211666930768247,3.909435272216797,sum_ce_reuse_c0,11,,,,,,,,,,,
78.0,0.8684346622236868,0.3078102453102453,0.427244311663452,0.0,0.427244311663452,3.474000930786133,sum_ce_reuse_c0,11,,,,,,,,,,,
79.0,0.8753839268959939,0.3391654641654641,0.4076810132923717,0.0,0.4076810132923717,3.4823544025421143,sum_ce_reuse_c0,11,,,,,,,,,,,
80.0,0.8745814036994162,0.3408489658489658,0.3949236432779676,0.0,0.3949236432779676,3.61635684967041,sum_ce_reuse_c0,11,,,,,,,,,,,
81.0,0.8756948553828364,0.3759018759018759,0.3883087932550558,0.0,0.3883087932550558,3.516725540161133,sum_ce_reuse_c0,11,,,,,,,,,,,
82.0,0.8801184381906668,0.3709415584415584,0.3765023533838341,0.0,0.3765023533838341,3.478189706802368,sum_ce_reuse_c0,11,,,,,,,,,,,
83.0,0.8842329594784228,0.3675685425685425,0.3651534191199711,0.0,0.3651534191199711,3.666005849838257,sum_ce_reuse_c0,11,,,,,,,,,,,
84.0,0.8842015366528825,0.3885341510341511,0.3567894636917852,0.0,0.3567894636917852,3.5796170234680176,sum_ce_reuse_c0,11,,,,,,,,,,,
85.0,0.8937391863787042,0.3940897065897066,0.3488193637019796,0.0,0.3488193637019796,3.506660223007202,sum_ce_reuse_c0,11,,,,,,,,,,,
86.0,0.8886180352466394,0.3811628186628186,0.3382533438337033,0.0,0.3382533438337033,3.609037160873413,sum_ce_reuse_c0,11,,,,,,,,,,,
87.0,0.8949678175398179,0.3587722462722462,0.3406670696764107,0.0,0.3406670696764107,3.63306188583374,sum_ce_reuse_c0,11,,,,,,,,,,,
88.0,0.8952473423476447,0.3461099086099086,0.3239577088421675,0.0,0.3239577088421675,3.6883955001831055,sum_ce_reuse_c0,11,,,,,,,,,,,
89.0,0.8999654433707772,0.3576839826839826,0.318843658224851,0.0,0.318843658224851,3.730779409408569,sum_ce_reuse_c0,11,,,,,,,,,,,
90.0,0.9060997026300364,0.3695887445887445,0.3109435384737234,0.0,0.3109435384737234,3.79272198677063,sum_ce_reuse_c0,11,,,,,,,,,,,
91.0,0.9023574186794192,0.3576839826839826,0.3074875241866825,0.0,0.3074875241866825,3.876213312149048,sum_ce_reuse_c0,11,,,,,,,,,,,
92.0,0.8992116447003117,0.3570526695526695,0.3018485149448792,0.0,0.3018485149448792,3.83854079246521,sum_ce_reuse_c0,11,,,,,,,,,,,
93.0,0.8968487865591518,0.3620129870129869,0.2976665821779205,0.0,0.2976665821779205,3.828771829605103,sum_ce_reuse_c0,11,,,,,,,,,,,
94.0,0.9018464123901108,0.3732563732563732,0.2933932099613183,0.0,0.2933932099613183,3.823995590209961,sum_ce_reuse_c0,11,,,,,,,,,,,
95.0,0.90414991630525,0.3759018759018759,0.2898789871990578,0.0,0.2898789871990578,3.8468427658081055,sum_ce_reuse_c0,11,,,,,,,,,,,
96.0,0.9090549686901414,0.3507395382395382,0.2842516209962241,0.0,0.2842516209962241,3.867257595062256,sum_ce_reuse_c0,11,,,,,,,,,,,
97.0,0.9120963128281836,0.3686628186628187,0.2779702598584909,0.0,0.2779702598584909,3.868395805358887,sum_ce_reuse_c0,11,,,,,,,,,,,
98.0,0.908950538849076,0.3772907647907648,0.2772455057465886,0.0,0.2772455057465886,3.873909950256348,sum_ce_reuse_c0,11,,,,,,,,,,,
99.0,0.9108315078684098,0.3695887445887445,0.2850377094930297,0.0,0.2850377094930297,3.615273952484131,sum_ce_reuse_c0,11,,,,,,,,,,,
100.0,0.906110373258032,0.3501082251082251,0.2908887220434396,0.0,0.2908887220434396,3.8967673778533936,sum_ce_reuse_c0,11,,,,,,,,,,,
1.0,0.0916225976785555,0.1041666666666666,,,,2.484236478805542,mean_ce,11,2.486203726310533,2.484236478805542,2.9047839641571045,0.022389868274331,2.101940631866455,0.1600257754325866,17.929201126098633,0.0774851821786388,0.1436330554594186,0.0946937041256797,0.1430895959695693
2.0,0.0985377878910527,0.1061507936507936,,,,2.481350898742676,mean_ce,11,2.477834981402924,2.481350898742676,2.7952260971069336,0.0279570296406745,2.611522436141968,0.1685819774866104,17.126008987426758,0.0651319447744922,0.1351884279974558,0.0856404358739389,0.1653784184149357
3.0,0.1072660165926459,0.0753968253968253,,,,2.4779915809631348,mean_ce,11,2.470038527670908,2.4779915809631348,3.0854930877685547,0.0464918725192546,4.322572708129883,0.2212095558643341,23.71186065673828,0.0590566929688212,0.1321601920921419,0.082142993395253,0.166921805128148
4.0,0.1177179531975129,0.0773809523809523,,,,2.471216917037964,mean_ce,11,2.45902790916561,2.471216917037964,3.8921401500701904,0.0884483531117439,8.236274719238281,0.3369890451431274,37.9073371887207,0.0709772584217902,0.1546375960741564,0.0893844144550683,0.1945803936690592
5.0,0.1237577720439355,0.1200396825396825,,,,2.4604685306549072,mean_ce,11,2.4443459301520134,2.4604685306549072,5.223696708679199,0.1627910733222961,15.158533096313477,0.5037458539009094,55.0789680480957,0.0822798530447527,0.1807950054707634,0.1004837738247332,0.1971261633256443
6.0,0.1409943064738662,0.1319444444444444,,,,2.446855068206787,mean_ce,11,2.4273127943226065,2.446855068206787,7.592068195343018,0.282127320766449,26.26912879943848,0.7237252593040466,82.92382049560547,0.0961025102513407,0.2100483764536111,0.1100138182624945,0.2009128389847779
7.0,0.1443184678994427,0.1527777777777777,,,,2.42961859703064,mean_ce,11,2.4102997197136413,2.42961859703064,10.068314552307127,0.4309769868850708,40.01422500610352,0.945377230644226,99.70994567871094,0.0978193230290674,0.2296453417712018,0.1027327999975417,0.1831639067553388
8.0,0.1485804932896128,0.1845238095238095,,,,2.412491798400879,mean_ce,11,2.390624295823956,2.412491798400879,11.428288459777832,0.5442609786987305,50.57017135620117,1.0870108604431152,98.99213409423828,0.1069662861767385,0.2464266534361703,0.1081027014318499,0.1288506590827214
9.0,0.1840441505850311,0.1517857142857142,,,,2.396587371826172,mean_ce,11,2.372166904032538,2.396587371826172,12.81717586517334,0.653563916683197,60.72539520263672,1.20032799243927,110.92089080810548,0.1106784229423159,0.2537089243714175,0.1079271279191595,0.1296150863877648
10.0,0.2054664794208819,0.1656746031746031,,,,2.3810410499572754,mean_ce,11,2.3479461251355693,2.3810410499572754,12.739212036132812,0.728743314743042,67.79270935058594,1.2688651084899902,116.4172821044922,0.1180939752569134,0.2619682186993599,0.1176911769344807,0.1342608668340262
11.0,0.2357782234944184,0.2041005291005291,,,,2.36385178565979,mean_ce,11,2.322380677352879,2.36385178565979,13.290339469909668,0.8168013095855713,75.91158294677734,1.350773572921753,118.74468994140624,0.1177311599673487,0.2664481222544086,0.1186041853549223,0.1224985678203217
12.0,0.2378998011073483,0.1949735449735449,,,,2.337008476257324,mean_ce,11,2.29466414492635,2.337008476257324,14.760363578796388,0.9498801231384276,88.16761016845703,1.4735606908798218,132.86463928222656,0.1186250906303902,0.2755535395266218,0.1176907938263856,0.0988016364770633
13.0,0.2374694157752333,0.1807539682539682,,,,2.300642490386963,mean_ce,11,2.265378898679697,2.300642490386963,16.32697868347168,1.0933277606964111,101.47528839111328,1.6039130687713623,151.99192810058594,0.1252798409553347,0.293216236369377,0.119226211954747,0.1183449310244555
14.0,0.2577752916196312,0.1807539682539682,,,,2.2816195487976074,mean_ce,11,2.2350261445299893,2.2816195487976074,18.48898124694824,1.2669377326965332,117.2672119140625,1.7557682991027832,166.31948852539062,0.1192942456715887,0.2990244172747985,0.1184943489591271,0.0927851582369415
15.0,0.2778871114241536,0.2168650793650793,,,,2.2516114711761475,mean_ce,11,2.2046569128249884,2.2516114711761475,18.444171905517575,1.3997966051101685,129.16598510742188,1.859239101409912,168.6162567138672,0.1080090280008804,0.298399376409346,0.1147822947949128,0.0715962544886015
16.0,0.2908720018540126,0.2540704665704665,,,,2.213832378387451,mean_ce,11,2.172185810420681,2.213832378387451,18.112985610961918,1.4780476093292236,136.2433319091797,1.9105859994888303,170.297119140625,0.1055395701549792,0.3038467329460236,0.116075576932198,0.1163322722341068
17.0,0.3019808020369895,0.2398508898508898,,,,2.192938327789306,mean_ce,11,2.1389831446124026,2.192938327789306,22.06499290466309,1.679040551185608,154.45579528808594,2.053539276123047,192.5400848388672,0.0990524523297588,0.3130873672927445,0.1146722183022713,0.1150655661156308
18.0,0.3219250037944544,0.236477873977874,,,,2.1687557697296143,mean_ce,11,2.1053605233535504,2.1687557697296143,24.543926239013672,1.884265661239624,173.27476501464844,2.190959215164185,200.23985290527344,0.1011095421325205,0.3241460709478475,0.1130691112035153,0.1055985685640212
19.0,0.347634027902942,0.3047017797017797,,,,2.120880365371704,mean_ce,11,2.071603135274733,2.120880365371704,21.39927673339844,1.9663434028625488,180.81463623046875,2.2161662578582764,184.05763244628903,0.1028812645824019,0.3309572760906473,0.1214776805675686,0.1211158219100625
20.0,0.3558599650014282,0.3292388167388168,,,,2.1018686294555664,mean_ce,11,2.041303999452706,2.1018686294555664,22.093839645385746,2.129715204238892,195.5267333984375,2.3026111125946045,183.9588165283203,0.0955493699068941,0.3309766559253821,0.1224175155640106,0.1135274118527004
21.0,0.3628018659756544,0.3051647426647426,,,,2.06312108039856,mean_ce,11,2.006241097918066,2.06312108039856,23.51320075988769,2.320345401763916,213.36285400390625,2.369592905044556,195.7947235107422,0.1080918609008946,0.3496550568567871,0.1173237830943592,0.1216805798068663
22.0,0.3869045269158569,0.3465367965367965,,,,2.039628267288208,mean_ce,11,1.9717741767633803,2.039628267288208,23.82077407836914,2.445963144302368,224.49742126464844,2.42892861366272,196.50167846679688,0.0987549649739849,0.3474725425379733,0.1145219508685432,0.0915499188310433
23.0,0.3963306683878733,0.3382034632034632,,,,2.0195858478546143,mean_ce,11,1.934682973690985,2.0195858478546143,24.142635345458984,2.5709116458892822,235.3212127685547,2.4937477111816406,208.5043182373047,0.0824536987708265,0.3404148493793139,0.113066408659176,0.1119113996882477
24.0,0.4072028224153177,0.388997113997114,,,,1.9747411012649536,mean_ce,11,1.8968266402587628,1.9747411012649536,24.87078094482422,2.794418334960937,256.5556335449219,2.56637978553772,198.0685577392578,0.1053563000956095,0.3677700009595591,0.1068933359314287,0.060736225827666
25.0,0.4158832614129522,0.3528860028860029,,,,1.956084132194519,mean_ce,11,1.863965372005141,1.956084132194519,26.97587776184082,2.9727494716644287,272.9601745605469,2.636171817779541,216.0182342529297,0.1085962307877288,0.3787222893689251,0.1027474653269844,0.0773875932354239
26.0,0.4542683620397749,0.4084776334776334,,,,1.9306014776229856,mean_ce,11,1.8271562969007509,1.9306014776229856,24.96437644958496,3.078470468521118,282.13287353515625,2.687183141708374,206.48046875,0.0972161487306739,0.376623648909311,0.1056069529324621,0.1075748670373877
27.0,0.4516537411900913,0.4279581529581529,,,,1.9060570001602173,mean_ce,11,1.7927558420036829,1.9060570001602173,27.00815200805664,3.26279091835022,299.4525756835937,2.726550579071045,209.65435791015625,0.1093422789478848,0.3923108971364401,0.101509381834085,0.1240771430797591
28.0,0.4715691092166378,0.4091089466089466,,,,1.8897558450698853,mean_ce,11,1.7581337556986718,1.8897558450698853,27.81567001342773,3.43926739692688,315.1664733886719,2.7943379878997803,220.1249847412109,0.1002525539933032,0.392976390569167,0.106954859635877,0.1274439956293649
29.0,0.4986274261175357,0.4341450216450216,,,,1.851619362831116,mean_ce,11,1.7241552237184037,1.851619362831116,25.192363739013672,3.5376460552215576,324.7243347167969,2.7835569381713867,215.67697143554688,0.113548777241584,0.405336521839362,0.1014687820477386,0.1277454417132639
30.0,0.5031448366494179,0.4361652236652236,,,,1.8551069498062132,mean_ce,11,1.6947605025132224,1.8551069498062132,28.128812789916992,3.766934633255005,345.9298095703125,2.854858636856079,226.82313537597656,0.1184983326704229,0.4123471187884607,0.0927830285735509,0.1550406395377529
31.0,0.5359768424422169,0.4514430014430013,,,,1.8087555170059204,mean_ce,11,1.658826448215675,1.8087555170059204,26.77610206604004,3.837307929992676,352.247802734375,2.841203451156616,212.9685516357422,0.1175784050560159,0.4180178763710808,0.0970188875077366,0.1220489648681312
32.0,0.5482772725857843,0.4312049062049061,,,,1.8131179809570312,mean_ce,11,1.6272308124732644,1.8131179809570312,28.61645126342773,4.006937503814697,367.3507080078125,2.887026786804199,228.92706298828125,0.1087371753241735,0.4133007600587807,0.0934949639496561,0.1363269755355959
33.0,0.5725821788595304,0.4480699855699856,,,,1.779199481010437,mean_ce,11,1.5912912632635252,1.779199481010437,27.48055076599121,4.081686019897461,374.2330017089844,2.863327741622925,227.9393310546875,0.1107680744902216,0.4169620230615903,0.087999429292459,0.1333852363853786
34.0,0.5870582345772173,0.4514430014430013,,,,1.7736438512802124,mean_ce,11,1.559947011598006,1.7736438512802124,30.07364273071289,4.290440559387207,393.5248107910156,2.950042247772217,223.18191528320312,0.1160416068875937,0.4276461511048396,0.0901222891248936,0.1427042389301938
35.0,0.6004519892843724,0.4321608946608946,,,,1.737388253211975,mean_ce,11,1.528759312096233,1.737388253211975,28.327720642089844,4.4318528175354,406.4869689941406,2.9586503505706787,239.44699096679688,0.1175556379009178,0.4340156245600097,0.0870091531891469,0.1812948533393513
36.0,0.6311749100508602,0.4216450216450216,,,,1.7295666933059692,mean_ce,11,1.5023330930178014,1.7295666933059692,28.235239028930664,4.517062664031982,413.3224792480469,2.9546492099761963,239.318603515625,0.1003541207040952,0.427423125940611,0.0874896901755001,0.1500276948465943
37.0,0.6336365208866865,0.4438672438672438,,,,1.706981182098389,mean_ce,11,1.468188186725938,1.706981182098389,29.16080665588379,4.708984375,431.59271240234375,2.9795174598693848,234.1309051513672,0.1152995191814474,0.4442253565052391,0.0854724420082432,0.1406952417025468
38.0,0.6481563307479703,0.447564935064935,,,,1.687228083610535,mean_ce,11,1.4435664433825652,1.687228083610535,29.64065742492676,4.787871360778809,439.0387268066406,2.964117288589477,231.85110473632807,0.1205955523925447,0.4513271225657896,0.0901553359099592,0.1500881184610903
39.0,0.661563750803559,0.4823232323232322,,,,1.684837818145752,mean_ce,11,1.4138061392943335,1.684837818145752,29.90359306335449,4.869182109832764,445.6685791015625,2.968341112136841,216.7605438232422,0.1064198318173791,0.4449014017059048,0.0959642707265986,0.1487663536243366
40.0,0.670522902358624,0.4452200577200576,,,,1.6364558935165403,mean_ce,11,1.3861806043864529,1.6364558935165403,29.04219627380371,5.049598693847656,462.8730773925781,2.9560582637786865,228.6759796142578,0.1197722160690805,0.4543642876327488,0.0925829146582642,0.1266548899425769
41.0,0.6837640384400333,0.4261002886002885,,,,1.6593773365020752,mean_ce,11,1.3617569663643632,1.6593773365020752,30.74770164489746,5.095760822296143,465.9125671386719,2.9604883193969727,234.8482818603516,0.098537148022328,0.4426297788654222,0.0920712408151297,0.1396999806134418
42.0,0.6883485898195808,0.4588383838383839,,,,1.6266157627105713,mean_ce,11,1.3350043292710374,1.6266157627105713,30.414419174194336,5.218714714050293,478.24615478515625,2.943742036819458,227.81153869628903,0.1191624805788834,0.4605975437309654,0.0898935536146882,0.1476615255115455
43.0,0.7135903355169807,0.4733585858585858,,,,1.6111046075820925,mean_ce,11,1.3124932748315257,1.6111046075820925,30.402530670166016,5.321498870849609,487.4842529296875,2.9491078853607178,228.3216857910156,0.1168642906469555,0.4620882430910152,0.1068457118337941,0.1623924126523806
