condition,epoch,n,train_ba_mean,train_ba_std,val_ba_mean,val_ba_std,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std
mean_ce,28.0,3,0.4652321019832948,0.01352994062862706,0.3762385762385762,0.03333503921896794,1.7751083364448395,0.022115153714898847,1.8870064814885457,0.027209271530340508
mean_ce,29.0,3,0.4805353662856651,0.015532429900001041,0.40335698252364915,0.026297845060896587,1.7446122328850706,0.025081327007025613,1.8504197200139363,0.032808722330147394
mean_ce,30.0,3,0.5006508843373796,0.0017665762101178612,0.4098524931858265,0.02051937515080163,1.7155811997986496,0.023102098386513795,1.8452040354410808,0.023714103371395956
mean_ce,31.0,3,0.5086003294077731,0.026450804521467405,0.4198252364919031,0.026720856729138473,1.6821630369023353,0.025754090440435487,1.810221831003825,0.024052219390640475
mean_ce,32.0,3,0.5234311154911672,0.017596998685346886,0.42111592111592105,0.008593662595423298,1.6510366762224724,0.02518155310691252,1.8041719595591228,0.023014808919179938
mean_ce,33.0,3,0.5426515043093522,0.02119716826691157,0.4222081930415264,0.018314450806219615,1.6202175738957854,0.025128206346991717,1.7830752929051716,0.010764869178084967
mean_ce,34.0,3,0.5494139137846125,0.026676862170486076,0.4265592432259098,0.018392570917705246,1.59079562660202,0.026725272026147096,1.7740326722462971,0.018490389830821897
mean_ce,35.0,3,0.5677113924351115,0.023167633618338523,0.4340327881994548,0.0013638835338205969,1.5617105905447481,0.025773085339603735,1.747970461845398,0.014175397431140154
mean_ce,36.0,3,0.5821470247252906,0.034679352313992676,0.41638407888407886,0.011235140406159312,1.5335360762721428,0.02509816466750994,1.7294891675313313,0.0055887478367874985
mean_ce,37.0,3,0.5875745975795801,0.03417720784507057,0.44240820907487577,0.014264193187904131,1.5057501363398629,0.029566378927754634,1.7167646884918213,0.016776890034880934
mean_ce,38.0,3,0.6049504910613909,0.030822944805737208,0.4399390732724066,0.005798858321235843,1.4779375195161268,0.02589952394938176,1.7028115193049114,0.011076569667881234
mean_ce,39.0,3,0.6122505938298476,0.03583370593306775,0.4640231681898348,0.013393044249777475,1.4546639197733098,0.030992825030284957,1.6836069424947102,0.0009789950260709114
mean_ce,40.0,3,0.6274104267002812,0.030492667137822702,0.4472803431136764,0.0016345933823731775,1.4234764813282539,0.027836401386599402,1.6655121246973674,0.02064531676525735
mean_ce,41.0,3,0.6329177405224803,0.03621076020662345,0.443488455988456,0.018611248541902506,1.3985788186117623,0.02674483171050733,1.6620792547861736,0.0036651719210601783
mean_ce,42.0,3,0.6498002226839262,0.027761621151484825,0.453054353054353,0.019851550385145293,1.3753692609307686,0.03049006798219315,1.6498596668243408,0.018977205707394335
mean_ce,43.0,3,0.6607314782783523,0.03788542641338599,0.460405643738977,0.01068146056307156,1.351203457213515,0.029549047734749055,1.626015543937683,0.011386571135855408
mean_ce,44.0,3,0.668960616728156,0.03050248704719172,0.450122254288921,0.023812256778651744,1.3235239685094704,0.030025003879529635,1.6221317450205486,0.013720954525828385
mean_ce,45.0,3,0.6766468271909583,0.031173052751756428,0.4617524450857784,0.009049118285208988,1.3023796546616502,0.030400410659858303,1.5966177781422932,0.012367640016267846
mean_ce,46.0,3,0.6822563992785029,0.03511895190913476,0.47967772967772965,0.027482747353507753,1.2784866990539718,0.02925654910334554,1.591665506362915,0.013494127738541454
mean_ce,47.0,3,0.6980293133772119,0.026612384776022933,0.4809443642776976,0.014232793711874353,1.2540047559940601,0.027659766419390983,1.580329696337382,0.013080479530967491
mean_ce,48.0,3,0.703505077601636,0.02790616477492906,0.4724967933301267,0.017357202947201725,1.2330873450942923,0.02597706175010986,1.557835578918457,0.02379540161482433
mean_ce,49.0,3,0.7199987360885447,0.027213504834952093,0.4848424723424723,0.02750956405543759,1.2097706665475683,0.024392528626239526,1.5535362561543782,0.015695893704136227
mean_ce,50.0,3,0.7246063908205983,0.01886720470833272,0.4769700978034312,0.011378233383836246,1.187388262321945,0.02296938928075141,1.5294979015986125,0.022992258163388585
mean_ce,51.0,3,0.7305829672515011,0.025132859750024723,0.4814033189033189,0.023685452235090117,1.1670047493413203,0.02739904002860904,1.5269816319147747,0.02153994337008321
mean_ce,52.0,3,0.7363218144838428,0.02228630945565028,0.47733285233285233,0.02520719369282949,1.1468219414430312,0.03033656397724151,1.5086880524953206,0.020401751298163972
mean_ce,53.0,3,0.7486246976988323,0.01578039542315198,0.4828342953342953,0.022954168398122234,1.123577308326498,0.02892822775669311,1.5100236733754475,0.020636236188938853
mean_ce,54.0,3,0.7573672547583654,0.023190721656603352,0.47274931858265185,0.02155457903660522,1.1007616519927979,0.02926944303328795,1.4778947830200195,0.027552035398909953
mean_ce,55.0,3,0.768589032037458,0.021766462825382634,0.4885040885040884,0.005928690692115227,1.0814671612852822,0.030416074836768756,1.4926244815190632,0.02717508801845816
mean_ce,56.0,3,0.7733051929998572,0.018484519927584406,0.5138347763347763,0.025638820259887198,1.0640306786702955,0.0281784818128738,1.4727119207382202,0.01947843099136278
mean_ce,57.0,3,0.7770402655958281,0.024729684496131252,0.4899450857784191,0.010972422448732064,1.0412599432420537,0.028209681009635813,1.460516889890035,0.01937293888695753
mean_ce,58.0,3,0.7878769317986148,0.01538100220519301,0.5018298059964726,0.01609256366486251,1.0213578455898178,0.02729406230948201,1.450965126355489,0.016845640082423445
mean_ce,59.0,3,0.7964772816208473,0.020963541848983646,0.4944765111431777,0.018704627792389357,1.0065410783833906,0.030953561895601233,1.4388413826624553,0.013657122194957648
mean_ce,60.0,3,0.8025749951727806,0.014462657960353873,0.4851050184383517,0.0013568591942423977,0.9868705173504467,0.029793868975072548,1.4340074062347412,0.02330578723983512
mean_ce,61.0,3,0.8114065333285415,0.025863408647766557,0.5104156645823311,0.01305032801046539,0.9675198111873349,0.02742904912588595,1.4139039119084675,0.019194166287387626
mean_ce,62.0,3,0.8094513256047731,0.01415541758012885,0.4893839185505852,0.0009531586841449818,0.951212363173342,0.026212657135795847,1.4226820071538289,0.017416802929258342
mean_ce,63.0,3,0.8195095489887466,0.016077345904547645,0.49858906525573193,0.017380917281851285,0.9359473312167826,0.024482883326806235,1.4031343857447307,0.02140949697958298
mean_ce,64.0,3,0.8267029195235432,0.015543571072737822,0.4991482283148949,0.01987552996903743,0.9149241097275717,0.024699608708745036,1.3986106713612874,0.021997775339992018
mean_ce,65.0,3,0.8248718205704967,0.012353283012986622,0.49179693763027094,0.015581570157736074,0.8982123081805852,0.027967355700056748,1.3852661450703938,0.019143828041377813
mean_ce,66.0,3,0.8400797206597015,0.008302292102481464,0.49987774571107896,0.02144259452126931,0.8871759141715723,0.027991392886963794,1.3820596933364868,0.02937206661461541
mean_ce,67.0,3,0.8390163537839804,0.011710981958544947,0.5094035594035593,0.017521920480916702,0.8672053319793697,0.02639722449503336,1.3733582496643066,0.01699738347049666
mean_ce,68.0,3,0.8417205106107645,0.013569460953178262,0.529673721340388,0.0325178891035812,0.8526574730941502,0.02587635605801879,1.3616189161936443,0.03291384096967134
mean_ce,69.0,3,0.848278141199072,0.018490645821325105,0.5046075837742504,0.03446382338926253,0.8378656324270602,0.02627183554073665,1.3684476613998413,0.02221258959170483
mean_ce,70.0,3,0.8546155845028337,0.01300053848749445,0.5148589065255731,0.02307445355769343,0.8223393550222795,0.025934478154031406,1.3541059891382854,0.03951711265093422
mean_ce,71.0,3,0.8569387264195427,0.012526871963643929,0.5013107263107264,0.021183328102547652,0.8074376856330066,0.027032715273548086,1.3421131372451782,0.028120102272970654
mean_ce,72.0,3,0.8647716722833206,0.007154980002638443,0.507241061407728,0.03321519519044719,0.7909536305611939,0.02766315560064451,1.3523646195729573,0.03301883169865362
mean_ce,73.0,3,0.8689510964712378,0.00967403717134194,0.499512987012987,0.03331014320954324,0.7767471971008467,0.02664190457077256,1.3358455896377563,0.029376597296490323
mean_ce,74.0,3,0.8711600745543989,0.010371122887634449,0.48489658489658477,0.027382735126448215,0.7655715982392816,0.024635298255052313,1.3334715366363525,0.02506277048197118
mean_ce,75.0,3,0.8796481417121393,0.01121826593433264,0.5053671637004971,0.019636507946712664,0.7470882598928386,0.02304726879108512,1.3388415972391765,0.03275676503363932
mean_ce,76.0,3,0.881777371269366,0.008020851750859348,0.4948172198172198,0.024289048403658402,0.7350864661745279,0.023185642908811647,1.3373866081237793,0.02537459405885188
mean_ce,77.0,3,0.8904878308132682,0.005484511629300505,0.49558882475549143,0.029342743649163294,0.7212325441926222,0.023417287661404655,1.3262356519699097,0.037083419810948655
mean_ce,78.0,3,0.896476904980447,0.00806963420801536,0.5208533750200417,0.040529480909459084,0.7083963268937151,0.02518685032548265,1.3118189175923665,0.026940793815500925
mean_ce,79.0,3,0.8936392896243013,0.008591923641898872,0.49780343113676445,0.020220447962040207,0.7013009727787712,0.022689531632046303,1.319016655286153,0.034526071253639955
mean_ce,80.0,3,0.8947692369063187,0.010259213192391195,0.5220979637646305,0.05082593624344659,0.6841412019743291,0.025039979416706014,1.2979056437810261,0.026648776702216874
mean_ce,81.0,3,0.9024174595382015,0.008799002144655342,0.4970318261984928,0.021708634751698454,0.672944066070375,0.02393336069900237,1.2994046211242676,0.030393606285153953
mean_ce,82.0,3,0.9035657433752119,0.007499008750520629,0.5181437389770723,0.04276569488278568,0.6627175306972936,0.023286915877228018,1.2960102160771687,0.028483575981690285
mean_ce,83.0,3,0.9097462984915944,0.010692414044349743,0.5175565175565175,0.03325742287749614,0.6459547751810245,0.027099861929798217,1.2817284266153972,0.03489410703136912
mean_ce,84.0,3,0.9106734527984662,0.007656715228035132,0.5179653679653679,0.03340547294455817,0.6386937993186955,0.026539017970968852,1.2762627601623535,0.02618896632732585
mean_ce,85.0,3,0.9155624030837354,0.010569311167045946,0.5240500240500241,0.031549629454649446,0.6280844939965595,0.02588708865039776,1.275386889775594,0.029915960084186444
mean_ce,86.0,3,0.912395620798411,0.011201557864400418,0.5275994067660733,0.021374158857793295,0.6161000513168702,0.028211340511895826,1.27478031317393,0.0251128040900111
mean_ce,87.0,2,0.9187480730648717,0.0036624278343903027,0.5601611351611352,0.028637566137566184,0.5884136124137347,0.004398539995777828,1.2373420000076294,0.007117152214050293
mean_ce,88.0,2,0.9235607406532746,0.00046714244101336844,0.5477453102453103,0.040295815295815385,0.5788266636726163,0.005829834537949274,1.2430706024169922,0.0018181800842285156
mean_ce,89.0,2,0.9242626409796214,0.0003089302038161712,0.5444203944203945,0.042989417989417966,0.5659134998378983,0.006928852421076048,1.23678320646286,0.002630889415740967
mean_ce,90.0,2,0.926097278416528,0.0022195265998223856,0.557151875901876,0.03025793650793651,0.5607189109577779,0.005984649934169528,1.2299731373786926,0.0044289231300354
mean_ce,91.0,2,0.9271819960435842,0.0040355027416634215,0.5485870610870611,0.017989417989417944,0.5507197748106646,0.006064388843288526,1.2288810610771177,0.0020020604133605957
mean_ce,92.0,2,0.930636691312005,0.0001771987363006211,0.5376262626262627,0.037914862914862846,0.5393369867756528,0.0017266653080610372,1.2264341115951538,0.007867693901062012
mean_ce,93.0,2,0.9308382163664712,0.002675016223757598,0.5454304954304954,0.04399951899951898,0.5289210250630025,0.0005547271179044966,1.2193968892097473,0.011398732662200928
mean_ce,94.0,2,0.9351823340530556,5.691942986080223e-05,0.5399561087061087,0.0454695767195768,0.5202412200312606,0.0018570700375020177,1.2084415555000305,0.002335488796234131
mean_ce,95.0,2,0.9360159809558849,0.0007664824035746864,0.5263648388648388,0.0402116402116402,0.508088027087013,0.003048292382038409,1.21749347448349,0.0049797892570495605
mean_ce,96.0,2,0.9360023643981508,0.0009363040009768286,0.5657828282828283,0.0402777777777778,0.5014082470110485,1.618981669160302e-05,1.2016902565956116,0.01009732484817516
mean_ce,97.0,2,0.9371128374794888,0.0030499689885803982,0.5417267917267917,0.03873857623857624,0.4929045817322657,0.0025979212762566872,1.212816059589386,0.01271909475326538
mean_ce,98.0,2,0.93929414911451,0.003718202319084818,0.556310125060125,0.032488576238576206,0.4845628954354744,0.0002188234751893392,1.1987276673316956,0.003276646137237549
mean_ce,99.0,1,0.9401752194297962,0.0,0.6060606060606061,0.0,0.4750725824943713,0.0,1.1870086193084717,0.0
mean_ce,100.0,1,0.9341536455424698,0.0,0.5837121212121212,0.0,0.4618553991674761,0.0,1.2005598545074463,0.0
sum_ce_reuse_c0,1.0,3,0.10168359095474377,0.012436369844037787,0.10123456790123453,0.004459697274000895,,,2.836699644724528,0.1527679903810432
sum_ce_reuse_c0,2.0,3,0.10666827405388003,0.014002403475628488,0.11759259259259253,0.008308626345245759,,,2.5453988711039224,0.0753552419238863
sum_ce_reuse_c0,3.0,3,0.12623244978419831,0.01721681336313752,0.1078703703703703,0.016297509488958063,,,2.450877030690511,0.027154354659266546
sum_ce_reuse_c0,4.0,3,0.14893737933581155,0.022543179117728747,0.12962962962962962,0.02087413070969465,,,2.4125167528788247,0.011111812568395732
sum_ce_reuse_c0,5.0,3,0.1660105530472262,0.017945542531133802,0.14265873015873012,0.026696647923101818,,,2.4114948908487954,0.023318654306538147
sum_ce_reuse_c0,6.0,3,0.1949714518235929,0.02626192592960261,0.13015873015873014,0.02035125021721132,,,2.4165725708007812,0.049511472374169085
sum_ce_reuse_c0,7.0,3,0.22376879359946258,0.03435826703577384,0.12275132275132271,0.025145673120502945,,,2.3966577847798667,0.05788708961315941
sum_ce_reuse_c0,8.0,3,0.24074559635036044,0.03104074054273843,0.13359788359788358,0.02789531695541183,,,2.389833132425944,0.06606348996124692
sum_ce_reuse_c0,9.0,3,0.2591551768890095,0.03036385027964849,0.13406084656084652,0.01980773179612157,,,2.3798701763153076,0.06839706264662909
sum_ce_reuse_c0,10.0,3,0.2685274085905676,0.02795242034609813,0.14239417989417988,0.02737344298016694,,,2.372058709462484,0.0654639442265011
sum_ce_reuse_c0,11.0,3,0.2873442579903044,0.027292550349512692,0.15674603174603172,0.04139302941339046,,,2.355684995651245,0.07194582721158531
sum_ce_reuse_c0,12.0,3,0.3043293050731595,0.01421978553459512,0.16256613756613755,0.03685150525709006,,,2.345337708791097,0.08156240102248757
sum_ce_reuse_c0,13.0,3,0.31402192331883655,0.026635703392881595,0.16518959435626096,0.03319562680570168,,,2.335756301879883,0.07292325609052666
sum_ce_reuse_c0,14.0,3,0.33467057020455226,0.03082846102071281,0.1652457110790444,0.031770956148065056,,,2.342792828877767,0.06783894097270042
sum_ce_reuse_c0,15.0,3,0.35125566735709185,0.02749320571726681,0.16709756293089625,0.05419645245740063,,,2.3312663237253823,0.09369342299246276
sum_ce_reuse_c0,16.0,3,0.3682043561886424,0.025450705344990106,0.18740179573512905,0.04687888651597466,,,2.309292952219645,0.11224616456213557
sum_ce_reuse_c0,17.0,3,0.388762893594035,0.020506831640823127,0.2009820426487093,0.0376103858422352,,,2.2931114037831626,0.10324052951542244
sum_ce_reuse_c0,18.0,3,0.3990069995698598,0.025982490274574374,0.2124679333012666,0.03108430112122778,,,2.2776858806610107,0.11093506248317747
sum_ce_reuse_c0,19.0,3,0.4226601942389483,0.021116234828221028,0.20387004970338304,0.03274904247507648,,,2.2702751954396567,0.10688002012845545
sum_ce_reuse_c0,20.0,3,0.44286013326275736,0.023746518527314922,0.2219256052589386,0.04739883914077989,,,2.2721678415934243,0.13770681717849204
sum_ce_reuse_c0,21.0,3,0.45036898633094263,0.034724532150286494,0.23481040564373892,0.02479657993739104,,,2.2391061782836914,0.1352501676603605
sum_ce_reuse_c0,22.0,3,0.46561931912063087,0.030419577417301093,0.23097442680776012,0.05193340050688289,,,2.228153387705485,0.14492631047262697
sum_ce_reuse_c0,23.0,3,0.48931294911739776,0.026469740888949926,0.23891093474426806,0.03974349864191931,,,2.2343740463256836,0.14317980106298392
sum_ce_reuse_c0,24.0,3,0.4902905556426534,0.02341595845173625,0.22526455026455025,0.038771283136743606,,,2.247422456741333,0.14679316536823914
sum_ce_reuse_c0,25.0,3,0.5104233927847724,0.02113651253709785,0.2159611992945326,0.040813267650762215,,,2.221599578857422,0.1421993585848564
sum_ce_reuse_c0,26.0,3,0.5166834502848102,0.0216126056657718,0.2319664902998236,0.03961915621907488,,,2.2109630902608237,0.1369954513891937
sum_ce_reuse_c0,27.0,3,0.5482563781741169,0.02281659397869709,0.2370811287477954,0.03464187534902927,,,2.1955397923787436,0.16270530670496514
sum_ce_reuse_c0,28.0,3,0.5526415485416063,0.02841912981102671,0.23542768959435625,0.044852789868006414,,,2.1825135548909507,0.14394481915830712
sum_ce_reuse_c0,29.0,3,0.567728631489785,0.02903715805062527,0.2470017636684303,0.03991394658186684,,,2.1511954069137573,0.12920675964804906
sum_ce_reuse_c0,30.0,3,0.583392759534136,0.030159233555212835,0.25044292127625456,0.05913813100124563,,,2.1619526942571006,0.17482154076121575
sum_ce_reuse_c0,31.0,3,0.5921564664410824,0.03321862836204134,0.2355619688953022,0.04989499366284678,,,2.135385831197103,0.14025896467820706
sum_ce_reuse_c0,32.0,3,0.6008571967384034,0.02888844042814874,0.25034471701138367,0.052038606060920804,,,2.1486504475275674,0.162600939110882
sum_ce_reuse_c0,33.0,3,0.6141049785055152,0.022256608941111897,0.2675945967612634,0.046385112467579453,,,2.1225533485412598,0.1299379397202833
sum_ce_reuse_c0,34.0,3,0.6279504298661802,0.028970767031225707,0.25959195125861795,0.034518793967638954,,,2.1257761319478354,0.1700896486497156
sum_ce_reuse_c0,35.0,3,0.63157437671383,0.027679092098872097,0.2526475068141734,0.06118929315263605,,,2.1656538248062134,0.19589279965137163
sum_ce_reuse_c0,36.0,3,0.641270295181409,0.036901958138830425,0.2626903960237293,0.058041935016108055,,,2.1463133891423545,0.16297965381847426
sum_ce_reuse_c0,37.0,3,0.649237618664393,0.037670872916713734,0.2613896905563572,0.05324336586161121,,,2.1643410523732505,0.15337359744788373
sum_ce_reuse_c0,38.0,3,0.6603656308936658,0.03384573489171898,0.26253407086740416,0.04276435194740291,,,2.125601331392924,0.18111037050197729
sum_ce_reuse_c0,39.0,3,0.6596951440073081,0.03700164709640718,0.2662157287157287,0.030309969340226655,,,2.1822633345921836,0.1365250448615243
sum_ce_reuse_c0,40.0,3,0.6530416828749824,0.030739478399726933,0.2742965367965368,0.016458146241566836,,,2.1980017820994058,0.1449142228087889
sum_ce_reuse_c0,41.0,3,0.6765966653225708,0.03818330045242379,0.2708233124899791,0.04317940271242879,,,2.175909678141276,0.1673647050641148
sum_ce_reuse_c0,42.0,3,0.6847138614244285,0.04397484376748585,0.28221300304633634,0.050098515548652606,,,2.1756752332051597,0.18687126277823646
sum_ce_reuse_c0,43.0,3,0.6903093977353114,0.04497388002548599,0.2857623857623857,0.029785411462766708,,,2.20232093334198,0.17072068353701864
sum_ce_reuse_c0,44.0,3,0.6976019137908231,0.045691239690545386,0.2734167067500401,0.0323954896462504,,,2.211637536684672,0.1864358899122118
sum_ce_reuse_c0,45.0,3,0.7044673881434113,0.04228746031169587,0.27985409652076315,0.027517446338564133,,,2.22545858224233,0.2179005535025326
sum_ce_reuse_c0,46.0,3,0.7071262815803753,0.0395776535218358,0.28298460798460795,0.05404983360283382,,,2.2307291428248086,0.20678710491805558
sum_ce_reuse_c0,47.0,3,0.7148545698494058,0.043859187331385545,0.25518478435145103,0.05262622474774812,,,2.3189543883005777,0.2794166337941013
sum_ce_reuse_c0,48.0,3,0.7242705420943659,0.043261476310246724,0.23944404361071028,0.04284086132992077,,,2.3198270003000894,0.23813404309907116
sum_ce_reuse_c0,49.0,3,0.7382216009950652,0.04021533824725611,0.27052869969536636,0.056086042814152214,,,2.2893654505411782,0.2292254391707596
sum_ce_reuse_c0,50.0,3,0.7440071347855485,0.03664508765487702,0.26271244187910847,0.05292728261498814,,,2.3686716159184775,0.2792594091657361
sum_ce_reuse_c0,51.0,3,0.7453928905861819,0.04765787482417085,0.2748917748917749,0.050132008325709465,,,2.348631262779236,0.2690738548526661
sum_ce_reuse_c0,52.0,3,0.7550973885030231,0.039412407101936095,0.29001523168189836,0.06205568017832379,,,2.318307638168335,0.27743611054381667
sum_ce_reuse_c0,53.0,3,0.7594323745193025,0.04133781046528315,0.283337341670675,0.06949026706439163,,,2.3747007052103677,0.2350054327070518
sum_ce_reuse_c0,54.0,3,0.7619383695065087,0.04422333614389903,0.2742885201218534,0.04540538236015096,,,2.409929354985555,0.29260592709069366
sum_ce_reuse_c0,55.0,3,0.7697787290065832,0.037363163726495285,0.2948573031906365,0.03025639285380149,,,2.3589278062184653,0.16521429514509348
sum_ce_reuse_c0,56.0,3,0.7738922105098477,0.03632640789563175,0.2676306717973384,0.054326578763512004,,,2.4414684772491455,0.1771131647618018
sum_ce_reuse_c0,57.0,3,0.7802335620138122,0.03457245688402692,0.28614919031585695,0.054281966589422206,,,2.435851573944092,0.3409185880500242
sum_ce_reuse_c0,58.0,3,0.7817143030355101,0.03420936763091978,0.29718414301747625,0.057535961897702534,,,2.4337528546651206,0.2788395063482138
sum_ce_reuse_c0,59.0,3,0.7892164473258384,0.0331999143099539,0.28564213564213564,0.056616137897479,,,2.483104705810547,0.2435446755348676
sum_ce_reuse_c0,60.0,3,0.7947038478771041,0.03537402177761712,0.2957832291165624,0.05400861392932848,,,2.513852119445801,0.32595543143357114
sum_ce_reuse_c0,61.0,3,0.797591821411952,0.035392787735590854,0.29543049543049543,0.08326011300392039,,,2.5456936359405518,0.3465865529363033
sum_ce_reuse_c0,62.0,3,0.7995734552283676,0.03174565688328954,0.3109748276414943,0.07391955488629973,,,2.5505255858103433,0.3352275694450915
sum_ce_reuse_c0,63.0,3,0.8054143170842284,0.03535598575062822,0.2997635080968414,0.06627556338318315,,,2.5922524134318032,0.39432190121319993
sum_ce_reuse_c0,64.0,3,0.8080857818472733,0.038537845516824855,0.2932679974346641,0.07498915773598185,,,2.6683337688446045,0.4630804994065732
sum_ce_reuse_c0,65.0,3,0.8162678879752278,0.03456133113272995,0.30484407567740895,0.0681801664605468,,,2.64211106300354,0.37377147904181296
sum_ce_reuse_c0,66.0,3,0.8170505547879379,0.031328995010714684,0.3076218534551867,0.06506227043303492,,,2.6977657477060952,0.4214754819503966
sum_ce_reuse_c0,67.0,3,0.8240174027911046,0.03362106967918388,0.30411656244989577,0.05708783206379048,,,2.7254587014516196,0.42072944547207614
sum_ce_reuse_c0,68.0,3,0.8262142423531401,0.030894929778888844,0.32162097162097153,0.057800670052188766,,,2.7005170981089273,0.4729080130255625
sum_ce_reuse_c0,69.0,3,0.8325533004675555,0.0318289252561858,0.3187449895783228,0.04760714064307945,,,2.775095542271932,0.47956841927417876
sum_ce_reuse_c0,70.0,3,0.8290827723408732,0.03056427916747444,0.312682379349046,0.02901132377866098,,,2.7441489696502686,0.4006686517826458
sum_ce_reuse_c0,71.0,3,0.8336384421975676,0.0301596700694574,0.33543771043771037,0.03548651068151162,,,2.7928147315979004,0.4003899627849965
sum_ce_reuse_c0,72.0,3,0.8348795787946508,0.028002404581207757,0.33176607343274006,0.03734713989517393,,,2.9303203423817954,0.4655620631777316
sum_ce_reuse_c0,73.0,3,0.8357252814770025,0.03001242593728599,0.33377024210357537,0.03235559609540547,,,2.9127578735351562,0.5055087294588624
sum_ce_reuse_c0,74.0,3,0.8394189105387558,0.0268735528487304,0.3228014269680936,0.02159887341575809,,,2.8132376670837402,0.4155809734988267
