architecture,condition,seed,epoch,split,shift,valid_firing_rate_hz,tail_firing_rate_hz,tail_valid_ratio,tail_stage1_firing_rate_hz,tail_stage2_firing_rate_hz,tail_stage3_firing_rate_hz
mid_long,wc_only,11,1,train,6,5.646570913357053,11.537691043443376,2.043309332421698,12.525782880343982,11.623158253106618,10.374668742999209
mid_long,wc_only,11,1,train,7,10.796902652396984,21.191291481716338,1.962719509841253,21.79049636536728,21.228423899680354,20.501926071633477
mid_long,wc_only,11,1,val,6,3.3288101299689394,7.833552134304014,2.3532589208916845,8.73911273911274,7.872085586371301,6.810783572688335
mid_long,wc_only,11,1,val,7,5.678668623098436,13.908421848271471,2.449239913682912,14.553404267689984,13.959881388452818,13.153943058704964
mid_long,wc_only,11,2,train,6,5.463377908149878,11.30302520500908,2.0688711992901005,12.28247369383342,11.368147629765527,10.17140671529656
mid_long,wc_only,11,2,train,7,10.848404948929176,21.328225900379174,1.9660241298868957,21.92001916614653,21.35996418956832,20.65273338250963
mid_long,wc_only,11,2,val,6,3.322121474346916,7.699248120300751,2.317569715542783,8.56607942322228,7.686028257456829,6.774502393550012
mid_long,wc_only,11,2,val,7,5.872907182362015,14.36289135537256,2.445618653485337,15.02598988313274,14.358044072329786,13.64978584026203
mid_long,wc_only,11,3,train,6,5.7643269075094485,11.966853450321157,2.076019219994514,12.908702313177356,12.067409354844813,10.837581618992978
mid_long,wc_only,11,3,train,7,10.960648308764943,21.363149698687337,1.9490771984357695,21.9292996160466,21.40152446520777,20.708247957817665
mid_long,wc_only,11,3,val,6,3.4216486700026336,8.027051756375064,2.345960246225071,8.940054654340369,8.043258328972614,7.020408163265306
mid_long,wc_only,11,3,val,7,5.998386361831186,14.403628117913833,2.4012504778896395,15.037153322867608,14.421303564160707,13.698160745779791
mid_long,wc_only,11,4,train,6,5.819606379406737,12.130429343582708,2.0844071837070377,13.080995883061288,12.233650457402607,10.988826052509356
mid_long,wc_only,11,4,train,7,11.50241775910458,22.21305415000496,1.931163918335563,22.776645041705283,22.281553214427568,21.528290030871787
mid_long,wc_only,11,4,val,6,3.47890356212716,8.127620638898835,2.336259253455488,9.111227396941684,8.13628699342985,7.052658100277148
mid_long,wc_only,11,4,val,7,6.314358453415604,14.878466006285556,2.356291001857425,15.524623524623523,14.875283446712018,14.18190980095742
mid_long,wc_only,11,5,train,6,5.851252983817004,12.292348772102374,2.1008062386124324,13.192361281862144,12.418855957582291,11.180285768926044
mid_long,wc_only,11,5,train,7,11.91316005860364,22.792816809666164,1.9132469216851724,23.38390926342733,22.846046667044945,22.094800972597877
mid_long,wc_only,11,5,val,6,3.5514085890699008,8.20718462823726,2.3109660357009743,9.194953194953197,8.229315657887087,7.113126732174352
mid_long,wc_only,11,5,val,7,6.571470375526209,15.282651072124755,2.325606020996633,15.8855747427176,15.36089307517879,14.54472159234064
mid_long,wc_only,11,6,train,6,5.942619793324066,12.377656706309663,2.0828619593356303,13.254499946410446,12.515695434800426,11.278201240335491
mid_long,wc_only,11,6,train,7,11.93929402869728,22.53178557409013,1.88719580235923,23.1131622250383,22.57893110905159,21.850886539354697
mid_long,wc_only,11,6,val,6,3.604650287821212,8.281020010343319,2.2973157863113216,9.191232048374903,8.320483749055178,7.2522045855379185
mid_long,wc_only,11,6,val,7,6.717818160536096,15.476787206110515,2.303841341974555,16.10698296412582,15.51904180475609,14.748299319727892
mid_long,wc_only,11,7,train,6,6.087632701597563,12.605420608319422,2.0706605056858,13.480055228764352,12.725514302106385,11.527798267901538
mid_long,wc_only,11,7,train,7,12.103703242899652,22.60135709324948,1.867309255661735,23.1781253743388,22.646718743104284,21.927383001393327
mid_long,wc_only,11,7,val,6,3.8106608809795537,8.622826908541194,2.2628166551321787,9.565207279492991,8.672132100703529,7.548500881834215
mid_long,wc_only,11,7,val,7,6.956201846905033,15.628913553725583,2.246759639483324,16.317227745799176,15.632536775393918,14.879314688838498
mid_long,wc_only,11,8,train,6,6.265057857936415,12.80792342301537,2.044342400891098,13.692295083000763,12.921210745651363,11.7271261918422
mid_long,wc_only,11,8,train,7,12.286794162286148,22.68376621415846,1.84619078944005,23.258421440865504,22.72862880091796,22.012621916236373
mid_long,wc_only,11,8,val,6,4.134391813085519,9.02319290289215,2.182471645365922,10.011744868887726,9.044246758532474,7.929453262786596
mid_long,wc_only,11,8,val,7,7.410495336752908,16.310617814377213,2.201015866440598,17.083783940926796,16.333972905401478,15.44771982867221
mid_long,wc_only,11,9,train,6,6.10565084894728,12.496231974083228,2.046666650818691,13.390075214515834,12.589132038357512,11.427260060650768
mid_long,wc_only,11,9,train,7,12.1744487166297,22.614056656270623,1.8575014920701032,23.226545112947868,22.64792923656951,21.913832199546484
mid_long,wc_only,11,9,val,6,4.032189155180991,8.870430043362374,2.199904246050732,9.866620152334438,8.891679748822606,7.7682035777273875
mid_long,wc_only,11,9,val,7,7.3189945278436195,16.273063611409476,2.22340152728656,16.987034129891274,16.274434560148848,15.498110355253212
mid_long,wc_only,11,10,train,6,5.9386894892279525,12.227608608440203,2.058974228341046,13.105609250187564,12.32443746729461,11.17154331612163
mid_long,wc_only,11,10,train,7,12.259843505627082,22.956254664199225,1.8724753422556049,23.5077830947022,23.009059787028807,22.301559981422287
mid_long,wc_only,11,10,val,6,3.966105237635393,8.928989139515455,2.2513243105064333,9.872201872201872,8.949357520786092,7.885109599395314
mid_long,wc_only,11,10,val,7,7.208765483192662,16.16167402633568,2.2419475378990827,16.806558520844234,16.194429908715623,15.427563618039809
mid_long,wc_only,11,11,train,6,6.367603064807748,13.0450739585625,2.048663182329874,13.963042121389798,13.14474853889656,11.942627653471028
mid_long,wc_only,11,11,train,7,12.772467454163069,23.65459259163399,1.85199865856178,24.265552003934104,23.665147245181668,22.98128568696555
