architecture,condition,seed,epoch,train_balanced_accuracy,val_balanced_accuracy,train_task_ce,val_task_ce,train_optim_task_loss,train_optim_raw_reg_loss,train_optim_weighted_reg_loss,train_optim_total_loss,train_sat_loss,train_relative_tail_loss,train_capacity_loss,train_weighted_sat_loss,train_weighted_relative_tail_loss,train_weighted_capacity_loss,regularizer_warmup_scale,gradient_calibration_kappa,train_long_valid_fr_hz,train_long_tail_fr_hz,train_long_tail_valid_ratio,val_long_valid_fr_hz,val_long_tail_fr_hz,val_long_tail_valid_ratio,output_weight_norm_s2,output_weight_norm_s3,output_weight_norm_s4,output_weight_norm_s5,output_weight_norm_s6,output_weight_norm_s7,output_weight_energy_long_fraction
mid_long,wc_only,11,1,0.1130757135945815,0.1220238095238095,2.415146991020636,2.44488525390625,2.464351272583008,0.0,0.0,2.464351272583008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.221736782877018,16.364491262579858,1.9903934770401952,4.503739376533688,10.870986991287744,2.4137691110480333,0.1742918938398361,0.1697685867547989,0.1803398132324218,0.178902119398117,0.1659195125102996,0.1739783287048339,0.314282769452082
mid_long,wc_only,11,2,0.1412767864765645,0.1359126984126984,2.3791463502302843,2.426593780517578,2.408967399597168,0.0,0.0,2.408967399597168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.155891428539526,16.31562555269413,2.0004711558078903,4.597514328354466,11.031069737836654,2.399355162376378,0.1748243868350982,0.1708210259675979,0.1801923811435699,0.1797240376472473,0.1665373295545578,0.1741639375686645,0.3140066939920328
mid_long,wc_only,11,3,0.1533777916907772,0.1511904761904761,2.338958614254162,2.3891398906707764,2.371936368942261,0.0,0.0,2.371936368942261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.362487608137197,16.665001574504245,1.992828253436,4.71001751591691,11.215339937144448,2.3811673521900123,0.1753826737403869,0.172224223613739,0.1805124133825302,0.1810301542282104,0.1676324009895324,0.1746174246072769,0.3138843463937924
mid_long,wc_only,11,4,0.1728829118326898,0.1658730158730158,2.298323248832033,2.3922266960144043,2.327001857757568,0.0,0.0,2.327001857757568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.661012069255658,17.171741746793835,1.9826484029215308,4.896631007771382,11.503043322592196,2.3491750357206533,0.1757491677999496,0.1736684292554855,0.1810328215360641,0.1824221312999725,0.1687533557415008,0.1751763671636581,0.3137799498832898
mid_long,wc_only,11,5,0.2116795776930349,0.1373015873015872,2.2604027036545404,2.394622564315796,2.294521617889404,0.0,0.0,2.294521617889404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.882206521210323,17.542582790884268,1.9750253215789728,5.061439482298055,11.744917850181007,2.320469876456656,0.1764162480831146,0.1752748042345047,0.1817717850208282,0.1836726069450378,0.1698784828186035,0.1757370382547378,0.313332592243717
mid_long,wc_only,11,6,0.2206261409713592,0.1611111111111111,2.232302093670003,2.3906443119049072,2.2579273700714118,0.0,0.0,2.2579273700714118,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,8.940956911010673,17.454721140199897,1.9522206978432737,5.161234224178654,11.878903608226915,2.3015625899282446,0.1771137863397598,0.1769663542509079,0.1825264245271682,0.1851463615894317,0.1711815446615219,0.1763330698013305,0.3129464827369445
mid_long,wc_only,11,7,0.2384959849929328,0.1611111111111111,2.188080158988704,2.382518768310547,2.2135712146759032,0.0,0.0,2.2135712146759032,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.095667972248608,17.603388850784448,1.9353596574208043,5.383431363942294,12.125870231133389,2.252442617240614,0.1777379959821701,0.1788403689861297,0.1833513975143432,0.1865771412849426,0.172903910279274,0.1773334890604019,0.3134919742228368
mid_long,wc_only,11,8,0.2452170559671484,0.176984126984127,2.1547209383493446,2.3571486473083496,2.1945276737213133,0.0,0.0,2.1945276737213133,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,9.27592601011128,17.745844818586914,1.913107629280672,5.772443574919214,12.666905358634684,2.1943749114623365,0.1781380325555801,0.1808665692806244,0.1842396855354309,0.1882673501968383,0.1746784895658493,0.1785232573747635,0.3141644633697731
mid_long,wc_only,11,9,0.2754844161230583,0.1630952380952381,2.112255799380514,2.3301877975463867,2.1626468181610106,0.0,0.0,2.1626468181610106,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,9.14004978278849,17.55514431517693,1.9206836650096584,5.675591841512305,12.571746827385924,2.2150547781526315,0.178650751709938,0.1824993044137954,0.1852187663316726,0.1902315020561218,0.1761569082736969,0.1797781735658645,0.3146833293689356
mid_long,wc_only,11,10,0.2879304709708428,0.1978174603174603,2.0731804338051405,2.309297561645508,2.101168394088745,0.0,0.0,2.101168394088745,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,9.099266497427518,17.591931636319714,1.933335136551192,5.587435360414028,12.545331582925568,2.2452754750071886,0.1792017817497253,0.184124007821083,0.1862716078758239,0.1923383921384811,0.1776276677846908,0.1808736622333526,0.3148494657572011
mid_long,wc_only,11,11,0.3190480629998772,0.2027777777777778,2.031705313828644,2.3014557361602783,2.0616020917892457,0.0,0.0,2.0616020917892457,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,9.570035259485408,18.349833275098245,1.9174258795870869,6.039454707350415,13.404304411823208,2.2194560703484183,0.1800708174705505,0.1858257204294204,0.1874043196439743,0.1940985471010208,0.179385557770729,0.1821696609258651,0.3153165048685145
