epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
0,0.06784062946083828,0.988465169543601,1.8634088039398193,0.576924001924002
1,0.06767645961702794,0.988465169543601,1.8586208820343018,0.5560906685906686
2,0.06675315402101938,0.988465169543601,1.8478078842163086,0.5560906685906686
3,0.06585642733898098,0.988465169543601,1.835821270942688,0.5567219817219816
4,0.06535283183733485,0.988465169543601,1.8193445205688477,0.5567219817219816
5,0.06483753809381577,0.988465169543601,1.8056827783584595,0.5474627224627224
6,0.06464429811386972,0.988465169543601,1.796477198600769,0.5474627224627224
7,0.0644399690315153,0.988465169543601,1.795590877532959,0.5474627224627224
8,0.06434786705085414,0.988465169543601,1.7968307733535767,0.5405182780182779
9,0.06429287838699896,0.988465169543601,1.7973933219909668,0.5405182780182779
10,0.06421410096184112,0.988465169543601,1.7998589277267456,0.5405182780182779
11,0.06413002251911902,0.988465169543601,1.8031055927276611,0.5474627224627224
12,0.064034403550235,0.988465169543601,1.8039546012878418,0.5474627224627224
13,0.06393648073615799,0.988465169543601,1.804243564605713,0.5405182780182781
14,0.06387372435472918,0.988465169543601,1.8009333610534668,0.5405182780182781
15,0.06376576816050814,0.988465169543601,1.8005419969558716,0.5474627224627224
16,0.06368010282106121,0.988465169543601,1.7977615594863892,0.5474627224627224
17,0.06358649375208889,0.988465169543601,1.797958493232727,0.5474627224627224
18,0.06349491150392518,0.988465169543601,1.798879861831665,0.5474627224627224
19,0.06338426733642766,0.988465169543601,1.79971182346344,0.5405182780182781
20,0.06331861844982009,0.988465169543601,1.8025163412094116,0.5422017797017796
21,0.06325072254632919,0.988465169543601,1.8039096593856812,0.5422017797017796
22,0.06310960133006979,0.988465169543601,1.8024392127990723,0.5422017797017796
23,0.06301614588924817,0.988465169543601,1.7994054555892944,0.5329425204425204
24,0.06291311711919287,0.988465169543601,1.7982187271118164,0.5329425204425204
25,0.06282463311995164,0.988465169543601,1.7979445457458496,0.5422017797017796
