epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
0,0.079558794974973,0.9899769565946036,1.6839114427566528,0.5989297739297738
1,0.07950595838118749,0.9899769565946036,1.6901555061340332,0.5919853294853293
2,0.07916729849812906,0.9899769565946036,1.6986907720565796,0.5919853294853293
3,0.07888252875429423,0.9883743924920395,1.7059803009033203,0.5919853294853293
4,0.07870486015117312,0.9883743924920395,1.7119472026824951,0.5850408850408849
5,0.07855494276791965,0.9883743924920395,1.7170530557632446,0.5850408850408849
6,0.07848675095711846,0.9883743924920395,1.7224974632263184,0.5850408850408849
7,0.07840741819440805,0.9883743924920395,1.7264535427093506,0.5850408850408849
8,0.07832475257925241,0.9883743924920395,1.7277170419692993,0.5850408850408849
9,0.07829047547149987,0.9883743924920395,1.7299505472183228,0.5850408850408849
10,0.07826144709901021,0.9883743924920395,1.7326124906539917,0.5850408850408849
11,0.07822754770748176,0.9883743924920395,1.7339558601379395,0.5850408850408849
12,0.07818720655166343,0.9883743924920395,1.7334595918655396,0.5850408850408849
13,0.0781917740973979,0.9883743924920395,1.7335015535354614,0.5850408850408849
14,0.07814888904919517,0.9883743924920395,1.7351371049880981,0.5850408850408849
15,0.07813698909984398,0.9883743924920395,1.7362070083618164,0.569131794131794
16,0.07809305538562818,0.9883743924920395,1.7359970808029175,0.569131794131794
17,0.0781027773289385,0.9883743924920395,1.7373687028884888,0.569131794131794
18,0.0780561554555023,0.9883743924920395,1.7371201515197754,0.569131794131794
19,0.07804145402372807,0.9883743924920395,1.7376865148544312,0.569131794131794
20,0.07801687291690282,0.9883743924920395,1.7368381023406982,0.569131794131794
21,0.07800608411713435,0.9883743924920395,1.7355434894561768,0.5774651274651273
22,0.07800575023879283,0.9883743924920395,1.734586238861084,0.5850408850408849
23,0.07799195177635104,0.9883743924920395,1.7341537475585938,0.5850408850408849
24,0.07795804197837482,0.9883743924920395,1.734848141670227,0.569131794131794
25,0.07797635648008468,0.9883743924920395,1.736318826675415,0.569131794131794
