variant,l1_init,topology,fusion,architecture_case,seed,best_epoch,stopped_epoch,native_train_ba,native_val_ba,native_test_ba,window_test_ba,output_lif_test_ba,parameter_count,trainable_parameter_count,recurrent_param_count,l1_source_available,l1_relative_frobenius_drift,l1_cosine_similarity_to_source,mean_abs_external_input,mean_abs_recurrent_input,recurrent_to_external_abs_ratio,recurrent_weight_norm,l1_pre_valid_fixed250_ba,l1_pre_valid_whole_ba,l1_pre_valid_temporal_gap,l1_comm_valid_fixed250_ba,l1_comm_valid_whole_ba,l1_comm_valid_temporal_gap,l1_comm_window_fixed250_ba,l1_comm_window_whole_ba,l1_comm_window_temporal_gap,rsnn_pre_valid_fixed250_ba,rsnn_pre_valid_whole_ba,rsnn_pre_valid_temporal_gap,rsnn_comm_valid_fixed250_ba,rsnn_comm_valid_whole_ba,rsnn_comm_valid_temporal_gap,rsnn_comm_window_fixed250_ba,rsnn_comm_window_whole_ba,rsnn_comm_window_temporal_gap,readout_pre_valid_fixed250_ba,readout_pre_valid_whole_ba,readout_pre_valid_temporal_gap,readout_comm_valid_fixed250_ba,readout_comm_valid_whole_ba,readout_comm_valid_temporal_gap,readout_comm_window_fixed250_ba,readout_comm_window_whole_ba,readout_comm_window_temporal_gap
original,pretrained_frozen,ff,on,C,37,55,85,0.9641915319746036,0.556987456987457,0.4881593080122491,0.4301323472279355,0.3962334030348736,54528,50688,0,True,0.0,1.0000000000000009,0.14511817693710327,0.0,0.0,0.0,0.68238350701586,0.535039592760181,0.14734391425567905,0.610851729969377,0.4657878273687096,0.14506390260066737,0.6313155594405594,0.4619275332510626,0.16938802618949678,0.5565749405822936,0.4172665569724393,0.1393083836098543,0.6454265505736093,0.5311868686868686,0.11423968188674072,0.6799618069838659,0.4974246137849079,0.182537193198958,0.5375829848256318,0.4094519859225741,0.12813099890305774,0.5818336075689017,0.4619351032953974,0.11989850427350429,0.5474796037296038,0.502249302984597,0.04523030074500678
original,pretrained_trainable,dense,off,B,11,89,100,0.840193799384967,0.49250367687867685,0.4451191782074135,0.30714212258329904,0.32598610539787015,38144,38144,16384,True,0.39964802376553443,0.9528274494682305,0.22761547565460205,0.3267809748649597,1.4356711639450983,6.883286952972412,0.7232140408610997,0.5024582647744412,0.22075577608665853,0.6515540015540014,0.5381548802504684,0.11339912130353302,0.6260420951597422,0.5190953654188947,0.10694672974084751,0.4902649229855112,0.4360097010832305,0.054255221902280715,0.5290181224004753,0.4602775492481375,0.06874057315233778,0.4194514431646785,0.3646348953334248,0.05481654783125367,0.4902649229855112,0.4360097010832305,0.054255221902280715,0.5290181224004753,0.4602775492481375,0.06874057315233778,0.4194514431646785,0.3646348953334248,0.05481654783125367
original,pretrained_trainable,dense,off,B,23,97,100,0.8568327159168763,0.5304747335997336,0.4097527880616116,0.2601995635083871,0.35144302184743365,38144,38144,16384,True,0.4425944567390734,0.9425619170922378,0.2274569422006607,0.33295726776123047,1.4638254807254827,6.839660167694092,0.6977021344668403,0.5220475398784222,0.17565459458841803,0.6684694798665388,0.5316987750811281,0.13677070478541076,0.667711904108963,0.5114373371726313,0.15627456693633168,0.5184170608802962,0.4523445712783948,0.06607248960190137,0.5050802139037432,0.4294756101741396,0.07560460372960365,0.4067094874080168,0.4112048082636317,-0.004495320855614882,0.5184170608802962,0.4523445712783948,0.06607248960190137,0.5050802139037432,0.4294756101741396,0.07560460372960365,0.4067094874080168,0.4112048082636317,-0.004495320855614882
original,pretrained_trainable,dense,off,B,37,100,100,0.8620877615630963,0.479683164058164,0.35210947141094207,0.20829376913935738,0.27905740093240095,38144,38144,16384,True,0.4620674439623546,0.9360470613807309,0.22893647849559784,0.34076252579689026,1.4884588425406513,6.862039089202881,0.705833076237488,0.5000952682937977,0.20573780794369034,0.6574190719411307,0.4846380947483888,0.17278097719274188,0.6567654771698889,0.4723659102335573,0.18439956693633158,0.3902803487362311,0.3396063291283879,0.05067401960784318,0.4234817062022944,0.4055581265140089,0.017923579688285507,0.3590724838886603,0.3342186000274235,0.024853883861236825,0.3902803487362311,0.3396063291283879,0.05067401960784318,0.4234817062022944,0.4055581265140089,0.017923579688285507,0.3590724838886603,0.3342186000274235,0.024853883861236825
original,pretrained_trainable,dense,on,D,11,57,87,0.8537617098013085,0.5195221445221445,0.4631087458293341,0.18767539649892587,0.3659056629644865,70912,70912,16384,True,0.29040413156837336,0.9713675034372086,0.1767728328704834,0.3916204869747162,2.215388420355552,6.957294464111328,0.6994159639380227,0.5390687131495956,0.16034725078842715,0.670198735088441,0.5053080293889117,0.16489070569952924,0.6446912564559624,0.5386667866447279,0.10602446981123448,0.5664615613145025,0.4696116995749348,0.09684986173956772,0.5579048402577814,0.4395494823803647,0.11835535787741674,0.448941764934412,0.3257881415969651,0.1231536233374469,0.5381920163170163,0.4211721285250697,0.11701988779194661,0.5294087652543535,0.488510957996252,0.04089780725810155,0.4915869669546139,0.4208204785410667,0.07076648841354721
original,pretrained_trainable,dense,on,D,23,68,98,0.8589146409380541,0.5734352453102453,0.46965569153069153,0.17015902806343983,0.37999880021938853,70912,70912,16384,True,0.34108644562016127,0.9615963033722309,0.18170328438282013,0.40402451157569885,2.2235399483725513,6.944006443023682,0.6843052984597101,0.5486419626125508,0.13566333584715928,0.6375189965263494,0.5112956487956487,0.12622334773070065,0.6525312514283101,0.4854786553315965,0.16705259609671363,0.5597307920837332,0.4427140465743406,0.11701674550939262,0.5370573666529549,0.439829145527675,0.0972282211252799,0.4946821152703506,0.3204839686457333,0.1741981466246173,0.5095563954019836,0.4427703219982632,0.06678607340372039,0.5634858197358198,0.4800723581973582,0.08341346153846158,0.5124158725261666,0.4155490138946021,0.09686685863156452
original,pretrained_trainable,dense,on,D,37,41,71,0.6785181349430406,0.5110802392052393,0.3739454785410668,0.23200100553041728,0.27742527080762375,70912,70912,16384,True,0.24589592603117816,0.9761027567638552,0.1616930514574051,0.437040239572525,2.7029005614855057,6.819475173950195,0.6793624880021939,0.527150606746195,0.15221188125599894,0.6622801830522418,0.4596393802276155,0.20264080282462626,0.6482606037753096,0.4765071529777411,0.17175345079756849,0.4991465846245257,0.3972093674299557,0.10193721719457,0.4345111179670003,0.3384693941679236,0.09604172379907672,0.3506797328488505,0.2569742961287079,0.09370543672014259,0.4801087801087801,0.405646681749623,0.07446209835915713,0.4904578877005348,0.4235351250057133,0.0669227626948215,0.4435266122766123,0.3438942593354359,0.0996323529411764
original,pretrained_trainable,diagonal,off,B,11,80,100,0.9781296213001952,0.5684707653457653,0.47976284336578456,0.29848799076740257,0.3953297111385347,21888,21888,128,True,0.37133810612195384,0.9567165497857272,0.13625302910804749,0.07021675258874893,0.5153408555274588,1.7727769613265991,0.6937268613739201,0.5012971913707208,0.19242967000319933,0.680309029206088,0.5625012854792267,0.11780774372686131,0.660558212212624,0.5315168083550436,0.12904140385758045,0.6242245703642763,0.5003387951917364,0.12388577517253985,0.6187240047534166,0.5021267539649892,0.11659725078842742,0.6079978232551762,0.5703611339640751,0.03763668929110109,0.6242245703642763,0.5003387951917364,0.12388577517253985,0.6187240047534166,0.5021267539649892,0.11659725078842742,0.6079978232551762,0.5703611339640751,0.03763668929110109
original,pretrained_trainable,diagonal,off,B,23,88,100,0.9838581867740639,0.6239840021090021,0.48734545683075087,0.32111685291832354,0.43475464486493903,21888,21888,128,True,0.409412448536152,0.9450172662900064,0.1418338567018509,0.06996290385723114,0.49327364766157517,1.8298654556274414,0.6502225307372366,0.5232161833264775,0.1270063474107591,0.666054350061703,0.5166500982677452,0.14940425179395778,0.665053533068239,0.511441764934412,0.15361176813382704,0.6253070867041455,0.4508239921842862,0.17448309451985927,0.5965803395950454,0.5017826740253211,0.09479766556972435,0.5581625074272133,0.4915626856803328,0.0665998217468805,0.6253070867041455,0.4508239921842862,0.17448309451985927,0.5965803395950454,0.5017826740253211,0.09479766556972435,0.5581625074272133,0.4915626856803328,0.0665998217468805
original,pretrained_trainable,diagonal,off,B,37,78,100,0.9701567571933944,0.5581647519147519,0.4271267539649893,0.30500351364321954,0.38695552813199874,21888,21888,128,True,0.4004467958910181,0.9495655662404023,0.14003495872020721,0.06812556833028793,0.48648972337260615,1.7551864385604858,0.7297282782576899,0.527013917455094,0.20271436080259597,0.6437325746149275,0.4777549248137484,0.16597764980117907,0.6569411593308653,0.4545133175647882,0.2024278417660771,0.5613446398372869,0.4385256695918461,0.1228189702454408,0.5299039604186663,0.4970409696512637,0.03286299076740257,0.5624664347090816,0.5115944513003335,0.0508719834087481,0.5613446398372869,0.4385256695918461,0.1228189702454408,0.5299039604186663,0.4970409696512637,0.03286299076740257,0.5624664347090816,0.5115944513003335,0.0508719834087481
original,pretrained_trainable,diagonal,on,D,11,63,93,0.99822695035461,0.5746711621711621,0.4686064548196902,0.2458754684857626,0.4021613190730839,54656,54656,128,True,0.23449803543060357,0.9796656020526074,0.12394746392965317,0.020728329196572304,0.16723479883651948,1.084326148033142,0.6939656748480277,0.5700013426116367,0.12396433223639103,0.6788007335801454,0.505655251611134,0.17314548196901136,0.702385135289547,0.5050016568398922,0.19738347844965487,0.5854110962566845,0.4289241395859043,0.15648695667078022,0.6370702214452214,0.5258381324557796,0.11123208898944181,0.6564093994241053,0.5268078122857534,0.1296015871383519,0.4981766191325014,0.4605572123954477,0.03761940673705366,0.4998156051464874,0.4873973044928927,0.012418300653594672,0.4559967605923489,0.4309150612459436,0.025081699346405306
original,pretrained_trainable,diagonal,on,D,23,37,67,0.9303784972842032,0.5568272005772005,0.5284766499840029,0.2908778109145756,0.38971659467983,54656,54656,128,True,0.18873444080332852,0.9856679971749689,0.13147467374801636,0.016844365745782852,0.12811871112201176,0.9050105214118958,0.6577982883129941,0.5248860208419032,0.13291226747109097,0.6714669317610493,0.4841120480826362,0.18735488367841313,0.6204488322135381,0.4812667112299464,0.13918212098359167,0.6374850027423556,0.4599921728598199,0.17749282988253573,0.6136140819964349,0.529477466977467,0.08413661501896785,0.657409073769368,0.518914684172037,0.13849438959733096,0.5780100210247269,0.4837085504364917,0.09430147058823518,0.5725063131313132,0.5459980175053704,0.026508295625942813,0.5875717011746423,0.4041352438411262,0.1834364573335161
original,pretrained_trainable,diagonal,on,D,37,46,76,0.9721735438959803,0.568037518037518,0.469330750948398,0.2553620195164313,0.3634892476804241,54656,54656,128,True,0.21844452180385798,0.9812117187917653,0.13053946197032928,0.02014245092868805,0.15430162362141717,0.9921990633010864,0.6780974336121396,0.482409216600393,0.1956882170117466,0.6726968497189086,0.4555314171122995,0.21716543260660914,0.6511059406279994,0.4593100118835413,0.1917959287444581,0.6411486185383245,0.4431225433063668,0.1980260752319577,0.6240486025412496,0.537411444764386,0.08663715777686365,0.6372838966588966,0.5417496514922985,0.09553424516659814,0.5415906805612688,0.4453129999085881,0.09627768065268072,0.5396173271173271,0.4878516499840029,0.05176567713332425,0.5609172894099365,0.4445701357466063,0.11634715366333015
original,pretrained_trainable,ff,off,A,11,99,100,0.9549722772387609,0.5717331279831279,0.5353438228438228,0.4733525869555282,0.4472292209424562,21760,21760,0,True,0.5672853639372962,0.9277714878885499,0.22072303295135498,0.0,0.0,0.0,0.6889697312491428,0.50805909776498,0.1809106334841628,0.7018478049728051,0.5575361933817816,0.14431161159102346,0.6866671522921522,0.554373485991133,0.13229366630101924,0.605697958087664,0.4796657182686594,0.12603223981900463,0.6569888648932767,0.5875274235568354,0.06946144133644128,0.6650789569907217,0.5608245920745921,0.1042543649161296,0.605697958087664,0.4796657182686594,0.12603223981900463,0.6569888648932767,0.5875274235568354,0.06946144133644128,0.6650789569907217,0.5608245920745921,0.1042543649161296
original,pretrained_trainable,ff,off,A,23,100,100,0.9533340210714035,0.6148459179709179,0.5381216006216006,0.43825643310937434,0.4223344874080168,21760,21760,0,True,0.6116254819105388,0.912627296042414,0.22292126715183258,0.0,0.0,0.0,0.6606124880021939,0.5693336075689017,0.09127888043329213,0.6754856254856255,0.4943008992641345,0.181184726221491,0.670646796014443,0.4969369886649298,0.1737098073495132,0.5998891631244573,0.4452498685954567,0.1546392945290006,0.6910983420174598,0.5535187851364322,0.13757955688102763,0.7125585607203254,0.5185533216783217,0.19400523904200373,0.5998891631244573,0.4452498685954567,0.1546392945290006,0.6910983420174598,0.5535187851364322,0.13757955688102763,0.7125585607203254,0.5185533216783217,0.19400523904200373
original,pretrained_trainable,ff,off,A,37,99,100,0.9307457772366924,0.5624323593073592,0.5005399012751953,0.47330730952054473,0.4400619600987248,21760,21760,0,True,0.5955999565912491,0.9183207646833725,0.22515858709812164,0.0,0.0,0.0,0.69486808126514,0.5376175499337263,0.15725053133141365,0.6864129130673248,0.5384389711595594,0.14797394190776536,0.6988343560034735,0.5245500822706705,0.17428427373280309,0.5834628810731751,0.4611218234379999,0.12234105763517522,0.5991570112893642,0.5401782245532245,0.058978786736139655,0.6448583687554276,0.5418339217971572,0.1030244469582704,0.5834628810731751,0.4611218234379999,0.12234105763517522,0.5991570112893642,0.5401782245532245,0.058978786736139655,0.6448583687554276,0.5418339217971572,0.1030244469582704
original,pretrained_trainable,ff,on,C,11,86,100,0.9945159162130958,0.557109557109557,0.569579991087344,0.457226678550208,0.47111999520087755,54528,54528,0,True,0.3209488570826329,0.9670186720091453,0.15464971959590912,0.0,0.0,0.0,0.6835113007907125,0.5524391254170666,0.1310721753736459,0.6529460327254445,0.5837121212121212,0.06923391151332325,0.656510952283011,0.5613252148178619,0.09518573746514913,0.6206326557429499,0.4576273195758489,0.163005336167101,0.6709086052836053,0.565787256044609,0.1051213492389963,0.6774241281594223,0.553201128936423,0.12422299922299929,0.568948677956031,0.520910747748983,0.04803793020704794,0.6263924596645184,0.5689263963161021,0.05746606334841631,0.6289015722839252,0.551050522190228,0.0778510500936972
original,pretrained_trainable,ff,on,C,23,74,100,0.991900000970205,0.599941724941725,0.5714735019882079,0.45821649755473287,0.4650346793729146,54528,54528,0,True,0.3186331761178753,0.9662601666795736,0.164142906665802,0.0,0.0,0.0,0.6854299499520087,0.5302436125965538,0.15518633735545484,0.631861888111888,0.5194574420677363,0.11240444604415178,0.6477332716303305,0.4763647504456327,0.17136852118469775,0.6085165855386444,0.4843181532519768,0.1241984322866676,0.701869515288633,0.5516129907674024,0.1502565245212305,0.6976818524612641,0.5476065805109922,0.15007527195027193,0.6031998434571965,0.5295196021298962,0.07368024132730022,0.6328894145070615,0.5516632672882672,0.08122614721879429,0.6150616744366745,0.5512893356643357,0.06377233877233879
original,pretrained_trainable,ff,on,C,37,69,99,0.9830857201982178,0.5918224136974136,0.4814313954019837,0.40929272932949395,0.40496894853512494,54528,54528,0,True,0.3101958623793717,0.9672105157191467,0.1564166247844696,0.0,0.0,0.0,0.701584710224416,0.4941472130810366,0.20743749714337945,0.6607828854152383,0.502264728735317,0.1585181566799213,0.6732184686228804,0.5105980620686503,0.16262040655423005,0.5806526806526806,0.4225801567713331,0.15807252388134752,0.6237340886237944,0.5273087206910735,0.09642536793272094,0.6083494732391791,0.5418512043512044,0.06649826888797472,0.5190608003108003,0.4723926196352667,0.04666818067553358,0.5067773321449791,0.5066733511586453,0.00010398098633379593,0.5720891037067507,0.549979003839298,0.022110099867452715
postencode_mask,dynamics_only,dense,off,B,11,43,73,0.5386350897435522,0.4485323704073703,0.38480149344119924,0.2554305784085196,0.30525932400932404,38144,38144,16384,False,,,0.13909649848937988,0.29821398854255676,2.143935985314006,6.860412120819092,0.6911216234745646,0.4301996206407971,0.26092200283376754,0.6685933143653733,0.4687661399058458,0.19982717445952747,0.6630377588098176,0.4668622023401436,0.19617555646967405,0.4554400052561817,0.4315335195849901,0.023906485671191635,0.4721318101832807,0.4462095502536679,0.025922259929612834,0.4014980117921294,0.4037193198957905,-0.0022213081036611126,0.4554400052561817,0.4315335195849901,0.023906485671191635,0.4721318101832807,0.4462095502536679,0.025922259929612834,0.4014980117921294,0.4037193198957905,-0.0022213081036611126
postencode_mask,dynamics_only,dense,off,B,23,48,78,0.6022255716974468,0.5408397158397158,0.3743304081539376,0.2423469708396179,0.2870547956945016,38144,38144,16384,False,,,0.15570318698883057,0.3151671886444092,2.02415374238305,6.812267780303955,0.7203291398144339,0.5095802481831894,0.21074889163124455,0.6679831402257873,0.4822662427441839,0.18571689748160342,0.6655525846702317,0.4871682035284976,0.1783843811417341,0.5421572912381736,0.4130663250148545,0.12909096622331906,0.5313934023492847,0.4325107694592988,0.09888263288998589,0.4542862162347456,0.435599347547877,0.018686868686868585,0.5421572912381736,0.4130663250148545,0.12909096622331906,0.5313934023492847,0.4325107694592988,0.09888263288998589,0.4542862162347456,0.435599347547877,0.018686868686868585
postencode_mask,dynamics_only,dense,off,B,37,88,100,0.7834552590345218,0.5278461122211123,0.3911096256684492,0.306878885003885,0.24626325471913704,38144,38144,16384,False,,,0.19375117123126984,0.3202977180480957,1.6531395191710836,6.930080413818359,0.7554425762146351,0.4810543214954979,0.27438825471913714,0.6955770944741534,0.5441652097902098,0.15141188468394362,0.6854668003565062,0.5441652097902098,0.14130159056629643,0.5122961801270625,0.3965567724758902,0.11573940765117224,0.5500114264820147,0.4451333184789068,0.10487810800310793,0.4569778669043374,0.399298128342246,0.05767973856209141,0.5122961801270625,0.3965567724758902,0.11573940765117224,0.5500114264820147,0.4451333184789068,0.10487810800310793,0.4569778669043374,0.399298128342246,0.05767973856209141
postencode_mask,dynamics_only,dense,on,D,11,66,96,0.8068808911867853,0.5548735986235985,0.4833723262032086,0.18108231637643402,0.3699243566890626,70912,70912,16384,False,,,0.12808358669281006,0.35782256722450256,2.7936644847609413,7.011004447937012,0.7088739487636547,0.4474457527766351,0.2614281959870196,0.6707187828511357,0.4802658942364824,0.19045288861465332,0.6707187828511357,0.4689536770419124,0.20176510580922336,0.4657514054572877,0.4858368755427578,-0.02008547008547007,0.5407938262717674,0.4383585572923807,0.1024352689793867,0.4835820021481786,0.4059207744869509,0.07766122766122768,0.5643640877096759,0.4801166358151651,0.08424745189451083,0.5650051133507017,0.5033205356734768,0.061684577677224905,0.5272930092783034,0.4356536233374469,0.09163938594085647
postencode_mask,dynamics_only,dense,on,D,23,75,100,0.8676506563302615,0.6269966144966145,0.4775679590017825,0.17950774715480597,0.3449212144065085,70912,70912,16384,False,,,0.1469845175743103,0.33201864361763,2.2588681386104006,7.003861427307129,0.7424460955710955,0.497253073723662,0.24519302184743352,0.6647597296494354,0.5142572501028384,0.150502479546597,0.6647597296494354,0.519159210887152,0.14560051876228342,0.549018750856986,0.4584707367795604,0.09054801407742563,0.5261806412541706,0.4561441622103386,0.07003647904383203,0.479266362722245,0.4152816342154578,0.06398472850678721,0.5378105146487498,0.4749957150692445,0.06281479957950536,0.5300312228621051,0.4911504753416517,0.03888074752045345,0.4983227352712647,0.4742449952008776,0.0240777400703871
postencode_mask,dynamics_only,dense,on,D,37,99,100,0.8826612824569269,0.5792686480186481,0.4522443038987156,0.29201588852324145,0.36593208670414556,70912,70912,16384,False,,,0.15472158789634705,0.38545969128608704,2.4913116296629454,7.299237251281738,0.7561511609305728,0.4806128307966543,0.2755383301339185,0.6704124103021162,0.4833840383472736,0.18702837195484256,0.6779881678778739,0.4778284827917181,0.20015968508615578,0.4920051761963526,0.4599523230037936,0.03205285319255902,0.4827904326066091,0.4524359831345125,0.03035444947209659,0.4569357317519081,0.3298853923853924,0.12705033936651572,0.4879579162667398,0.4365957367795603,0.05136217948717947,0.5406068604598016,0.4814423933909229,0.05916446706887868,0.522618863979158,0.4561391631244573,0.06647970085470073
postencode_mask,dynamics_only,diagonal,off,B,11,92,100,0.9698396289652559,0.5667443667443668,0.49692570501394034,0.35248754513460395,0.4148891345582522,21888,21888,128,False,,,0.1111949235200882,0.06454525887966156,0.5804694750116086,1.8700200319290161,0.7328181418254949,0.4687821369806664,0.2640360048448285,0.6244706682206683,0.4893499474381828,0.13512072078248555,0.6355817793317794,0.4873297454179807,0.1482520339137987,0.5949944867224278,0.4736476758535582,0.12134681086886961,0.6099646064719594,0.4807900840989076,0.12917452237305177,0.5169310468942822,0.4468861408199644,0.07004490607431774,0.5949944867224278,0.4736476758535582,0.12134681086886961,0.6099646064719594,0.4807900840989076,0.12917452237305177,0.5169310468942822,0.4468861408199644,0.07004490607431774
postencode_mask,dynamics_only,diagonal,off,B,23,86,100,0.9557695209664797,0.5461854118104118,0.5278284827917181,0.40478926710544355,0.4408045385986563,21888,21888,128,False,,,0.11070501059293747,0.06291846930980682,0.5683434649688816,1.8664026260375977,0.7243763997440468,0.5058437885643768,0.21853261117966993,0.6778247691850633,0.5216856060606061,0.1561391631244572,0.6726164358517299,0.5300189393939395,0.1425974964577904,0.6297939805292747,0.5535964852141323,0.07619749531514242,0.6209544540426893,0.5788651503725033,0.04208930367018604,0.578780308743544,0.5332743441199325,0.04550596462361156,0.6297939805292747,0.5535964852141323,0.07619749531514242,0.6209544540426893,0.5788651503725033,0.04208930367018604,0.578780308743544,0.5332743441199325,0.04550596462361156
postencode_mask,dynamics_only,diagonal,off,B,37,62,92,0.8986600486277938,0.5636838855588856,0.49305441290735413,0.3275959538827186,0.40648167192284834,21888,21888,128,False,,,0.11092981696128845,0.0567609928548336,0.5116838232469244,1.6424165964126587,0.7384695369989487,0.5441256455962338,0.1943438914027149,0.663111031125737,0.5129699140728552,0.1501411170528818,0.6575963252433841,0.4960791455276749,0.16151717971570917,0.6006097456465104,0.5148210041592394,0.085788741487271,0.609764785867727,0.5205808080808081,0.08918397778691889,0.5589999257278669,0.5302998880204762,0.028700037707390713,0.6006097456465104,0.5148210041592394,0.085788741487271,0.609764785867727,0.5205808080808081,0.08918397778691889,0.5589999257278669,0.5302998880204762,0.028700037707390713
postencode_mask,dynamics_only,diagonal,on,D,11,48,78,0.9276250306385029,0.5071362665112665,0.5108808674985146,0.19379342063165592,0.39267134009781063,54656,54656,128,False,,,0.08574198186397552,0.01510862447321415,0.17621034812541503,1.0544512271881104,0.7440250925545042,0.4604362345171169,0.2835888580373873,0.6442481946158417,0.3953171420083184,0.2489310526075233,0.644595416838064,0.4582646316102197,0.1863307852278443,0.6296680035650624,0.4781379976232918,0.15153000594177057,0.6725240241784359,0.4957743441199323,0.1767496800585036,0.6014754444901503,0.4861476758535581,0.11532776863659222,0.5792223707664884,0.4718317221993692,0.10739064856711922,0.575999960007313,0.4888157594039946,0.08718420060331844,0.4510360962566844,0.3032799716623245,0.14775612459435988
postencode_mask,dynamics_only,diagonal,on,D,23,34,64,0.8322885176755103,0.5379283910533911,0.5040099810320399,0.2355182195255725,0.4326333184789067,54656,54656,128,False,,,0.08055772632360458,0.011133330874145031,0.13820314179948254,0.9080129265785217,0.7332203539924128,0.5242324260706613,0.20898792792175147,0.6479482323232323,0.3948178047442754,0.2531304275789569,0.6479482323232323,0.3948178047442754,0.2531304275789569,0.6162284610814023,0.4653117715617715,0.15091668951963078,0.6355550699300699,0.5231493384066913,0.11240573152337863,0.6006540232643175,0.5145096325243385,0.08614439073997904,0.5301619132501485,0.4623668814845285,0.06779503176562002,0.6015087241190181,0.527086904108963,0.07442182001005515,0.580354877965172,0.5040681132592898,0.07628676470588225
postencode_mask,dynamics_only,diagonal,on,D,37,52,82,0.956975717904666,0.5512834387834388,0.4997820398555693,0.25780485854015267,0.42383149938297,54656,54656,128,False,,,0.08319178223609924,0.016532355919480324,0.1987258293440728,1.0553473234176636,0.7411797557018146,0.5372917523652817,0.2038880033365329,0.6211118538324422,0.4852445552813199,0.13586729855112228,0.6159035204991088,0.484590960510078,0.1313125599890308,0.6171004444901503,0.4117968428630194,0.20530360162713096,0.659181606791901,0.5396104712281183,0.11957113556378263,0.6292136580739522,0.545309000639883,0.08390465743406927,0.5342374537227478,0.4745133746971983,0.05972407902554949,0.5495293717720188,0.503683183646419,0.04584618812559982,0.4858271630330453,0.4261803555921203,0.05964680744092499
postencode_mask,dynamics_only,ff,off,A,11,93,100,0.8947463610746892,0.5510735791985792,0.5636882112985054,0.502760923716806,0.4623464566479272,21760,21760,0,False,,,0.2066824585199356,0.0,0.0,0.0,0.7480315028109147,0.492220422551305,0.2558110802596097,0.6854655148772797,0.5369800950683302,0.14848541980894947,0.6861191096485215,0.5335487225193107,0.15257038712921078,0.5948596542346543,0.4981307703734174,0.09672888386123685,0.6549573792220852,0.5641815496594909,0.09077582956259433,0.6252423842497373,0.5438148452854336,0.08142753896430377,0.5948596542346543,0.4981307703734174,0.09672888386123685,0.6549573792220852,0.5641815496594909,0.09077582956259433,0.6252423842497373,0.5438148452854336,0.08142753896430377
postencode_mask,dynamics_only,ff,off,A,23,88,100,0.8767128255668591,0.5487897519147519,0.5985596919420448,0.569512432012432,0.4774218428630193,21760,21760,0,False,,,0.2058679610490799,0.0,0.0,0.0,0.7151883655560126,0.5189201117509942,0.19626825380501844,0.6927681795328855,0.5951647413044472,0.09760343822843831,0.698323735088441,0.5902627805201335,0.10806095456830755,0.6502015345765346,0.5457602038484392,0.10444133072809547,0.6873320307143836,0.6457316376434025,0.04160039307098118,0.6836982666026783,0.56956142305407,0.11413684354860831,0.6502015345765346,0.5457602038484392,0.10444133072809547,0.6873320307143836,0.6457316376434025,0.04160039307098118,0.6836982666026783,0.56956142305407,0.11413684354860831
postencode_mask,dynamics_only,ff,off,A,37,93,100,0.9002473373401881,0.5806731462981463,0.5171585767174002,0.5175057989396225,0.44580233900086835,21760,21760,0,False,,,0.2047315388917923,0.0,0.0,0.0,0.7505406154303214,0.4821566913478678,0.26838392408245354,0.6830616687234334,0.5381034610814023,0.14495820764203116,0.6845699643493761,0.5445137174916587,0.14005624685771745,0.6575761860688332,0.5522343057269528,0.10534188034188041,0.6595919603272544,0.5634381141734083,0.09615384615384615,0.6706276566570685,0.4744678116001645,0.19615984505690398,0.6575761860688332,0.5522343057269528,0.10534188034188041,0.6595919603272544,0.5634381141734083,0.09615384615384615,0.6706276566570685,0.4744678116001645,0.19615984505690398
postencode_mask,dynamics_only,ff,on,C,11,84,100,0.9839527226031431,0.5664443195693195,0.5354749417249417,0.5242554218657159,0.47145907605466425,54528,54528,0,False,,,0.1280985325574875,0.0,0.0,0.0,0.7506068890260068,0.4774092737328032,0.27319761529320363,0.662594696969697,0.504751559714795,0.15784313725490196,0.6622883244206773,0.4976877085332967,0.16460061588738062,0.6486976667123726,0.4196271253256547,0.2290705413867179,0.665968937108643,0.5389990116093057,0.12696992549933728,0.7145564811005988,0.5376732540335482,0.17688322706705062,0.5307809429132959,0.4856637643402349,0.04511717857306102,0.624327694364459,0.5507260101010102,0.07360168426344882,0.6095165455459574,0.4931656782759723,0.11635086726998506
postencode_mask,dynamics_only,ff,on,C,23,87,100,0.9808819962978735,0.6169153762903764,0.6003379382055853,0.5484934183463597,0.49490678847296493,54528,54528,0,False,,,0.12862125039100647,0.0,0.0,0.0,0.7391875485625486,0.4829538312994195,0.25623371726312916,0.6686354495178025,0.5131888740344622,0.1554465754833403,0.6420313142739614,0.5082869132501485,0.1337444010238129,0.6949863453539923,0.5164065713698067,0.17857977398418556,0.7375205676676263,0.6242192856163443,0.11330128205128198,0.7262492001462589,0.6092855877782349,0.116963612368024,0.5987997908953792,0.5397578728461082,0.05904191804927095,0.6646840292060879,0.6277559246309247,0.03692810457516327,0.6957203539924128,0.6092560217560218,0.08646433223639105
