contrast,variant,l1_init,topology,fusion,delta_native_test_ba_count,delta_native_test_ba_mean,delta_native_test_ba_std,delta_window_test_ba_count,delta_window_test_ba_mean,delta_window_test_ba_std,delta_output_lif_test_ba_count,delta_output_lif_test_ba_mean,delta_output_lif_test_ba_std,delta_l1_pre_valid_fixed250_ba_count,delta_l1_pre_valid_fixed250_ba_mean,delta_l1_pre_valid_fixed250_ba_std,delta_l1_pre_valid_whole_ba_count,delta_l1_pre_valid_whole_ba_mean,delta_l1_pre_valid_whole_ba_std,delta_l1_pre_valid_temporal_gap_count,delta_l1_pre_valid_temporal_gap_mean,delta_l1_pre_valid_temporal_gap_std,delta_l1_comm_valid_fixed250_ba_count,delta_l1_comm_valid_fixed250_ba_mean,delta_l1_comm_valid_fixed250_ba_std,delta_l1_comm_valid_whole_ba_count,delta_l1_comm_valid_whole_ba_mean,delta_l1_comm_valid_whole_ba_std,delta_l1_comm_valid_temporal_gap_count,delta_l1_comm_valid_temporal_gap_mean,delta_l1_comm_valid_temporal_gap_std,delta_rsnn_comm_valid_fixed250_ba_count,delta_rsnn_comm_valid_fixed250_ba_mean,delta_rsnn_comm_valid_fixed250_ba_std,delta_rsnn_comm_valid_whole_ba_count,delta_rsnn_comm_valid_whole_ba_mean,delta_rsnn_comm_valid_whole_ba_std,delta_rsnn_comm_valid_temporal_gap_count,delta_rsnn_comm_valid_temporal_gap_mean,delta_rsnn_comm_valid_temporal_gap_std,delta_readout_comm_valid_fixed250_ba_count,delta_readout_comm_valid_fixed250_ba_mean,delta_readout_comm_valid_fixed250_ba_std,delta_readout_comm_valid_whole_ba_count,delta_readout_comm_valid_whole_ba_mean,delta_readout_comm_valid_whole_ba_std,delta_readout_comm_valid_temporal_gap_count,delta_readout_comm_valid_temporal_gap_mean,delta_readout_comm_valid_temporal_gap_std,delta_readout_pre_valid_fixed250_ba_count,delta_readout_pre_valid_fixed250_ba_mean,delta_readout_pre_valid_fixed250_ba_std,delta_readout_pre_valid_whole_ba_count,delta_readout_pre_valid_whole_ba_mean,delta_readout_pre_valid_whole_ba_std,delta_readout_pre_valid_temporal_gap_count,delta_readout_pre_valid_temporal_gap_mean,delta_readout_pre_valid_temporal_gap_std,delta_recurrent_to_external_abs_ratio_count,delta_recurrent_to_external_abs_ratio_mean,delta_recurrent_to_external_abs_ratio_std
diagonal_minus_ff,original,dynamics_only,diagonal_vs_ff,on,3,-0.07685527979645625,0.045776159441565205,3,-0.1696119376266435,0.0375304268681282,3,-0.035056446821152686,0.05321443585064548,3,-0.012020706689824209,0.004106631755075389,3,-0.024801417264652643,0.010898936839016727,3,0.012780710574828436,0.012086243154805812,3,-0.03179361488185021,0.031902526023133,3,-0.03808037006566419,0.05751980644312845,3,0.006286755183813979,0.03971586689850972,3,-0.029906912259853462,0.028859697847087792,3,-0.03180951673598733,0.040099968451795434,3,0.001902604476133866,0.014613115591519801,3,-0.06457452542011372,0.08907202058987665,3,-0.05143692772369244,0.03492490739035446,3,-0.013137597696421274,0.0541736156930462,3,-0.06764477352712649,0.05496221952283615,3,-0.07502866142572029,0.033026223736884124,3,0.007383887898593807,0.03543059181701589,3,0.15559059362355482,0.035773422585251666
dense_minus_ff,original,dynamics_only,dense_vs_ff,on,3,-0.06575154828831298,0.005547597565239125,3,-0.22791265787589313,0.013278135024353724,3,-0.08484877051053523,0.019365711102207493,3,0.0014489255298079466,0.010527156690124136,3,-0.011365635997989046,0.04318809965692726,3,0.012814561527796994,0.03379812946335305,3,-0.01789458499017323,0.023110712925090912,3,3.1422825540490994e-05,0.07359407220332424,3,-0.017926007815713723,0.05089105306808801,3,-0.13272753934518644,0.05550111822060696,3,-0.12487964105611164,0.06257360134374426,3,-0.007847898289074803,0.014509086949740912,3,-0.044571278394807824,0.1026343080554564,3,-0.0505578503740269,0.06543233825806208,3,0.005986571979219073,0.03730300317799294,3,-0.01579196946844001,0.049171012374043865,3,-0.0784030920060332,0.057894621757419426,3,0.0626111225375932,0.02857849121294204,3,2.3662190198529864,0.1956401700947345
dense_minus_diagonal,original,dynamics_only,dense_vs_diagonal,on,3,0.011103731508143274,0.04904569000532547,3,-0.05830072024924965,0.03192189069270822,3,-0.049792323689382544,0.043409621636531816,3,0.013469632219632155,0.014556397535599319,3,0.013435781266663597,0.04953962479481086,3,3.3850952968557856e-05,0.03914663614833013,3,0.01389902989167698,0.019213120100598575,3,0.03811179289120468,0.07564111397359229,3,-0.0242127629995277,0.06843331885361606,3,-0.10282062708533297,0.0800220067406289,3,-0.0930701243201243,0.10223476296975337,3,-0.009750502765208668,0.022876935954788867,3,0.020003247025305888,0.020209012749925367,3,0.0008790773496655432,0.031449181393508094,3,0.019124169675640346,0.017679805266608128,3,0.051852804058686475,0.006637530340143167,3,-0.0033744305803129113,0.0251581084353566,3,0.05522723463899939,0.02954497917369491,3,2.2106284262294316,0.16141389444625837
diagonal_minus_ff,original,pretrained_trainable,diagonal_vs_ff,on,3,-0.052023677575148176,0.04511884761122494,3,-0.1775402021725551,0.030038835723910393,3,-0.061918820558526357,0.01798412438862554,3,-0.013554854731325264,0.02089560437224595,3,0.0001555429864252648,0.015408491858655036,3,-0.01371039771775053,0.00777097774260846,3,0.02579123626917749,0.013845648762148381,3,-0.05337852506970161,0.022117565047618245,3,0.0791697613388791,0.02292522866178837,3,-0.04059310107104227,0.04466966018283631,3,-0.017327307768484124,0.02536998363381952,3,-0.02326579330255814,0.037954586132299135,3,-0.051373320307143776,0.0800894193482365,3,-0.03533868092691622,0.040539346287059685,3,-0.01603463938022755,0.05882578548293435,3,-0.02447733366851022,0.046655049983052116,3,-0.04441473559120616,0.01668084647968258,3,0.01993740192269594,0.03001985367409429,3,0.14988504452664947,0.019928540029252522
dense_minus_ff,original,pretrained_trainable,dense_vs_ff,on,3,-0.10525832419214774,0.0030224560681797793,3,-0.24496682511388393,0.05933430076160228,3,-0.10593129637247277,0.02126296693974599,3,-0.002480736855736835,0.01909958304859202,3,0.012677110471228104,0.023710375484495477,3,-0.015157847326964938,0.04241913054160705,3,0.008135702804820419,0.00816491072418434,3,-0.04306374453433285,0.03512320130260569,3,0.05119944733915327,0.04137536705040413,3,-0.15567962810609867,0.038921639548860514,3,-0.14228698180904056,0.04095814461753866,3,-0.013392646297058127,0.034994272417080904,3,-0.06090224454195029,0.04099859781046013,3,-0.07838152452123037,0.006036367851438808,3,0.017479279979280078,0.04374623044921483,3,-0.0544507099654159,0.03418836080781912,3,-0.0844112790803967,0.016620136646816067,3,0.029960569114980795,0.03798443614644487,3,2.3806096434045365,0.27914187926636636
dense_minus_diagonal,original,pretrained_trainable,dense_vs_diagonal,on,3,-0.05323464661699956,0.045203414408754194,3,-0.06742662294132884,0.04933032253579432,3,-0.044012475813946406,0.03875965790859439,3,0.01107411787558843,0.013528106676936285,3,0.01252156748480284,0.03906786000151395,3,-0.0014474496092144091,0.04009483494919736,3,-0.01765553346435707,0.014138777236062869,3,0.010314780535368754,0.014777685533845107,3,-0.027970313999725827,0.028889059288591905,3,-0.11508652703505641,0.06448961228948726,3,-0.12495967404055643,0.0640926351352544,3,0.009873147005500016,0.00301163384085294,3,-0.00952892423480652,0.03937876152714284,3,-0.04304284359431415,0.0382491111697436,3,0.03351391935950763,0.02132450555322732,3,-0.02997337629690568,0.06071221086435242,3,-0.03999654348919054,0.0008275573023680642,3,0.010023167192284854,0.060150068425073436,3,2.2307245988778868,0.2762998885516812
diagonal_minus_ff,original,pretrained_frozen,diagonal_vs_ff,on,3,-0.07247550924021502,0.050386363284885036,3,-0.2109244785715374,0.011418364029479091,3,-0.034932850374026846,0.04749717661867067,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.008669129073540857,0.009453776959612855,3,-0.006647593963770441,0.038642605756308186,3,0.015316723037311297,0.02922284833007599,3,-0.02324322600057897,0.08263960835347252,3,-0.03795805909776495,0.060395540241045674,3,0.014714833097185983,0.03542421559295843,3,-0.02812414301384895,0.021260077693652277,3,-0.03709150326797387,0.033302480443462824,3,0.008967360254124923,0.04449735259405738,3,0.1625564152737117,0.00994993909430411
dense_minus_ff,original,pretrained_frozen,dense_vs_ff,on,3,-0.131216910812499,0.02883463145831383,3,-0.23612496572055397,0.06855392278426127,3,-0.14011999710529122,0.022491599972139474,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,-0.12209710224416115,0.03926336817159839,3,-0.10163751009339243,0.08816332719429971,3,-0.02045959215076872,0.0635040563115878,3,-0.06393926063043709,0.04831106012707843,3,-0.08087492572786688,0.019205429794486528,3,0.016935665097429792,0.0455235653549008,3,-0.06433614043908169,0.023328697697352498,3,-0.07847160328777976,0.05028635347695267,3,0.01413546284869808,0.0578289777672081,3,2.6241402796687683,0.13545785775759878
dense_minus_diagonal,original,pretrained_frozen,dense_vs_diagonal,on,3,-0.05874140157228397,0.023683964453839232,3,-0.02520048714901656,0.058975584138935236,3,-0.10518714673126439,0.03633271661747964,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,-0.13076623131770201,0.029827827193201643,3,-0.09498991612962199,0.06835414477573815,3,-0.03577631518808002,0.06142419690214734,3,-0.04069603462985812,0.058825979590546244,3,-0.042916866630101934,0.04123439039475914,3,0.002220832000243811,0.02133600931989296,3,-0.036211997425232734,0.04139544824258347,3,-0.04138010001980589,0.022070431180327078,3,0.005168102594573158,0.030170138708605285,3,2.4615838643950565,0.13182308358383668
fusion_on_minus_off,original,dynamics_only,ff,on_vs_off,3,-0.01210102533631944,0.042635551101897616,3,-0.03477283201547915,0.039952581595175035,3,-0.0236949053125524,0.06071588849967444,3,-0.008100994865700742,0.026885941599508016,3,-0.010309257735728236,0.022106396351150193,3,0.0022082628700274922,0.008989791714961094,3,0.0003037539802245674,0.013626488245500662,3,-0.06530791512409163,0.046592288057688835,3,0.0656116691043162,0.048479118369264496,3,0.016642194951018485,0.019549274721946015,3,-0.02560679380532323,0.02291725775135036,3,0.04224898875634172,0.018586898360529683,3,-0.05585083489495254,0.06078061012815871,3,-0.026091847966847936,0.023012345883042875,3,-0.029758986928104598,0.042676945212515596,3,-0.04067180096591864,0.01822029165643734,3,0.046016109435227104,0.0133546249358489,3,-0.08668791040114575,0.023294726104565327,3,0.0,0.0
fusion_on_minus_off,original,dynamics_only,diagonal,on_vs_off,3,-0.03580302458978927,0.007369442246904266,3,-0.07050696444078798,0.03220767876875894,3,-0.008493875405640117,0.002764773642705907,3,-0.0044507099654157445,0.028711534146208455,3,-0.010990894998247902,0.031743482316475356,3,0.006540185032832158,0.0283518216994247,3,-0.005628018495665595,0.06876492649779146,3,-0.0850765383853619,0.0653212870793304,3,0.07944851988969631,0.049889977157568294,3,0.08094953113335468,0.023158570269038517,3,0.012987053795877354,0.05403879384058981,3,0.06796247733747733,0.03210456391277349,3,-0.026211111872876596,0.021564884239913342,3,-0.007125411353352466,0.019849432425983436,3,-0.01908570051952413,0.013090269139720686,3,-0.055153010116245384,0.017583559363279763,3,-0.019911978000213288,0.008660903157824123,3,-0.0352410321160321,0.011908023026740985,3,-0.4151716732980874,0.043789024873543046
fusion_on_minus_off,original,dynamics_only,dense,on_vs_off,3,0.034857340372046276,0.053752839724220756,3,-0.047609199079787314,0.03382752773795649,3,0.010507173926291524,0.0285524583731044,3,-0.007735442661913172,0.027226113723059327,3,0.01784711747947043,0.03373174421494371,3,-0.025582560141383603,0.014344361016488965,3,0.019936021222785854,0.042624480633147756,3,-0.004111962384021173,0.03273187929786459,3,0.024047983606807027,0.030343087128275603,3,0.012483907704495922,0.06368414199689693,3,-0.044389026006673084,0.09733777628860239,3,0.056872933711169006,0.03367842649855427,3,0.028147138808903516,0.040398314595122886,3,0.02944771051388695,0.0865936621584963,3,-0.001300571704983433,0.0461953621641008,3,0.04471301438213208,0.031316494699921135,3,0.0015115331291802685,0.062233304489784265,3,0.04320148125295181,0.04969078368578321,3,0.9000459272274238,0.2565594374947552
fusion_on_minus_off,original,pretrained_trainable,ff,on_vs_off,3,0.016159854578972305,0.03054649601372111,3,-0.02006014138367081,0.04212533533752298,3,0.010499318219906425,0.04058871702739779,3,0.008691886816886854,0.01523429184379598,3,-0.012726768057650347,0.04950440824737118,3,0.021418654874537202,0.06209061992201256,3,-0.039385179091061505,0.012201129306898142,3,0.005052742736566325,0.03570725438262288,3,-0.044437921827627826,0.04771992124006836,3,0.016422663665310682,0.007235275768158387,3,-0.012171821914469047,0.009935575452432614,3,0.028594485579779727,0.013813890957382712,3,-0.06039500396118055,0.030949595015441485,3,-0.017987139494492488,0.01583360572483646,3,-0.04240786446668806,0.026368141002329974,3,-0.03261356018708957,0.034045302735851365,3,0.04559518640401,0.036693379675830376,3,-0.07820874659109957,0.002649604164596005,3,0.0,0.0
fusion_on_minus_off,original,pretrained_trainable,diagonal,on_vs_off,3,0.024059600530188796,0.030502657949434017,3,-0.04416435280405872,0.012150821484087788,3,-0.020557574234044824,0.026056876007255335,3,-0.014605424531895062,0.03227412257726282,3,0.008589762633880208,0.0569705012575838,3,-0.02319518716577527,0.03973473883697885,3,0.010956187059128264,0.015974763284985,3,-0.03720253058488356,0.017776328715173283,3,0.04815871764401183,0.009080709977063199,3,0.04317486707192586,0.044145997822302295,3,0.0305922155186862,0.008699291247847124,3,0.012582651553239657,0.035771040222544265,3,-0.04442301979066687,0.06668171292758741,3,0.006765524780230662,0.03255057526451063,3,-0.05118854457089753,0.06329771703822631,3,-0.06436632539573718,0.055164507628727856,3,-3.656474244706498e-05,0.03681054429852989,3,-0.06432976065329012,0.032866889687627986,3,-0.34848303099389727,0.01648665109040182
fusion_on_minus_off,original,pretrained_trainable,dense,on_vs_off,3,0.03324282607370843,0.023168266427766405,3,-0.061933341712753505,0.07561221222364468,3,0.022281068604598015,0.02147474503921291,3,-0.021221833721833765,0.006907135520953652,3,0.03008673652056008,0.005654398561842571,3,-0.051308570242393846,0.010387670365329522,3,-0.0024815462315462833,0.02559994818059464,3,-0.026082897222603114,0.006292309546543945,3,0.02360135099105683,0.031489425887168104,3,0.023964427457074555,0.011308124078583694,3,-0.02582108795344092,0.038971532616118965,3,0.04978551541051548,0.028247650325583212,3,0.04192414339473172,0.03622343774678442,3,0.03226905175434582,0.01668013266523948,3,0.009655091640385896,0.03845422879525386,3,0.04296495307524719,0.049531319246026204,3,0.013876176927647569,0.04525208903825172,3,0.02908877614759962,0.03136331043964301,3,0.9179578143341255,0.2569573061025819
fusion_on_minus_off,original,pretrained_frozen,ff,on_vs_off,3,0.019344653168182513,0.018016063697749465,3,-0.012166918049271022,0.009116415561679426,3,0.023491942425765983,0.01582221177979039,3,0.0,0.0,3,0.0027777777777778048,0.004811252243246928,3,-0.0027777777777778048,0.004811252243246928,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.005815222359339993,0.034940503957727916,3,-0.03375316132669073,0.06131092353577627,3,0.03956838368603072,0.028746559966977118,3,-0.05290465933848287,0.06258919432040777,3,-0.011096113853466797,0.0404774879449178,3,-0.04180854548501608,0.0511313430485868,3,-0.03978224934107281,0.02394305917371606,3,0.059910140241022536,0.06685148932515969,3,-0.09969238958209535,0.08956339654018466,3,0.0,0.0
fusion_on_minus_off,original,pretrained_frozen,diagonal,on_vs_off,3,0.0023457139265963454,0.04132759342471559,3,-0.07412930207047855,0.019163180025659258,3,0.0014699693008516739,0.05530093300939949,3,0.0,0.0,3,0.0027777777777778048,0.004811252243246928,3,-0.0027777777777778048,0.004811252243246928,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.030566791596203385,0.05727975520234921,3,-0.008288293950058681,0.027049962631888903,3,0.03885508554626207,0.0456878613729007,3,-0.06006544517573931,0.06888429895223283,3,-0.016941711610829264,0.03400727330056634,3,-0.04312373356491004,0.056619840911173745,3,-0.05889346900376313,0.032468015268926884,3,-0.005541700946112708,0.0253777526426246,3,-0.05335176805765043,0.022046194424895353,3,-0.3605845524093265,0.05691629432593557
fusion_on_minus_off,original,pretrained_frozen,dense,on_vs_off,3,0.03459067484802777,0.021141244998658038,3,-0.07309577677224735,0.12264825461176417,3,0.008178171229641854,0.022026665668599,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.013320230967289737,0.01629061349408586,3,-0.013241054968996099,0.02855423586043123,3,0.026561285936285834,0.03608222737612866,3,0.012758190883190931,0.01700424065987479,3,0.030178576869753376,0.050479156831014005,3,-0.017420385986562443,0.034597935427295126,3,0.014444120694120691,0.04331464302757087,3,0.014661271462742062,0.044346704805117106,3,-0.00021715076862136953,0.01817328618466368,3,0.792516926079826,0.11388177912682367
pretrained_trainable_minus_dynamics_only,postencode_mask,pretrained_trainable_vs_dynamics_only,ff,off,3,-0.005688578850343499,0.034428639109994066,3,0.021629473467708864,0.024586824287554935,3,0.010535978183037106,0.02458751108105164,3,-0.006628787878787919,0.028871578833838427,3,0.00620338947544824,0.01145547455560368,3,-0.01283217735423616,0.03985763333215068,3,0.017070354754178247,0.024471694452451235,3,-0.0024969719822660608,0.01701651236721837,3,0.019567326736444308,0.0332813309203133,3,0.01979909387997621,0.018447332627445485,3,0.028926282051282042,0.05109409642560575,3,-0.00912718817130583,0.03780022875302124,3,0.01979909387997621,0.018447332627445485,3,0.028926282051282042,0.05109409642560575,3,-0.00912718817130583,0.03780022875302124,3,-0.014935507031095327,0.04101875192991959,3,-0.007604752273869826,0.04308173723153513,3,-0.007330754757225499,0.010456597863945287,3,0.0,0.0
pretrained_frozen_minus_dynamics_only,postencode_mask,pretrained_frozen_vs_dynamics_only,ff,off,3,-0.018024989716166173,0.041601112485522874,3,0.004709948276124809,0.029950503220422302,3,-0.005378349863643976,0.02856649490993595,3,0.004297785547785593,0.026822199901171705,3,0.006064176836235576,0.04408504264055079,3,-0.0017663912884499828,0.06724069621070229,3,-0.007631033182503873,0.05674606739794657,3,-0.021166843777137845,0.04341615809096378,3,0.013535810594633971,0.039739149396146506,3,-0.036647822493410774,0.04556698384955498,3,-0.036314550101314826,0.03476025921898101,3,-0.0003332723920959439,0.025252378116078823,3,-0.036647822493410774,0.04556698384955498,3,-0.036314550101314826,0.03476025921898101,3,-0.0003332723920959439,0.025252378116078823,3,-0.02424889924889932,0.021772766777019528,3,-0.028577726739491494,0.012314394589152936,3,0.004328827490592176,0.025694051490709156,3,0.0,0.0
pretrained_trainable_minus_frozen,postencode_mask,pretrained_trainable_vs_pretrained_frozen,ff,off,3,0.012336410865822675,0.03148018296736345,3,0.016919525191584055,0.007382906542917042,3,0.01591432804668108,0.0074891237653346675,3,-0.010926573426573513,0.030010460111039885,3,0.00013921263921266394,0.03710789090204325,3,-0.011065786065786176,0.04930108875696462,3,0.024701387936682122,0.0375403876517483,3,0.018669871794871784,0.05392448481803827,3,0.0060315161418103376,0.05960793784813402,3,0.05644691637338698,0.029203238082384935,3,0.06524083215259686,0.021316207017513796,3,-0.008793915779209885,0.04880559174249408,3,0.05644691637338698,0.029203238082384935,3,0.06524083215259686,0.021316207017513796,3,-0.008793915779209885,0.04880559174249408,3,0.009313392217803992,0.024152495490002958,3,0.020972974465621668,0.03668753808578731,3,-0.011659582247817676,0.018519079093103904,3,0.0,0.0
pretrained_trainable_minus_dynamics_only,postencode_mask,pretrained_trainable_vs_dynamics_only,diagonal,off,3,0.04800926878132753,0.025839613845152272,3,0.024195861328214236,0.030614804301426973,3,0.0029653625241860735,0.03103269938636495,3,0.005391918811036474,0.011119917682212344,3,0.002620568429391993,0.019656088717290632,3,0.002771350381644481,0.009767467605022895,3,0.028504168761521658,0.026893915310112797,3,0.05047324679677614,0.035206594737129976,3,-0.02196907803525448,0.05807641557201989,3,0.02682628509834395,0.01810652423791283,3,0.05188294140500025,0.04096307368972219,3,-0.025056656306656305,0.028780197912048285,3,0.02682628509834395,0.01810652423791283,3,0.05188294140500025,0.04096307368972219,3,-0.025056656306656305,0.028780197912048285,3,0.04622840394899216,0.021512345820743906,3,0.03169753721224313,0.03883108570258169,3,0.014530866736749026,0.0296106806322859,3,-0.04056356898968011,0.05863403170478006
pretrained_frozen_minus_dynamics_only,postencode_mask,pretrained_frozen_vs_dynamics_only,diagonal,off,3,0.007202730548318752,0.011074185620624157,3,-0.001675407925407953,0.0608205300803457,3,-0.011630539939363508,0.026149543342007444,3,0.010329920624038369,0.01354793952205409,3,-0.0024206049941344343,0.02747849002890656,3,0.012750525618172803,0.0389418060551233,3,0.0243319316848728,0.04536925308772587,3,0.02758076618370736,0.05013273597771553,3,-0.003248834498834563,0.07260336419899611,3,-0.010102676462970509,0.028980228851032883,3,0.016863868702104007,0.028558463083287997,3,-0.026966545165074518,0.04829305423780771,3,-0.010102676462970509,0.028980228851032883,3,0.016863868702104007,0.028558463083287997,3,-0.026966545165074518,0.04829305423780771,3,0.02200473818120874,0.01659783879064279,3,0.00649966863202156,0.013954797935723707,3,0.015505069549187178,0.00364736618631848,3,-0.01809930889944787,0.09844885561962856
pretrained_trainable_minus_frozen,postencode_mask,pretrained_trainable_vs_pretrained_frozen,diagonal,off,3,0.04080653823300878,0.036910125932796585,3,0.02587126925362219,0.05158708905780372,3,0.014595902463549582,0.02147514627239562,3,-0.004938001813001895,0.01643238460780245,3,0.005041173423526428,0.01755172994359302,3,-0.009979175236528323,0.030984656462586697,3,0.004172237076648859,0.04733594758967038,3,0.022892480613068773,0.031109369447134792,3,-0.018720243536419916,0.06465322727721279,3,0.036928961561314456,0.046226233864524006,3,0.035019072702896246,0.031939062318242346,3,0.0019098888584182145,0.01975440838745985,3,0.036928961561314456,0.046226233864524006,3,0.035019072702896246,0.031939062318242346,3,0.0019098888584182145,0.01975440838745985,3,0.024223665767783415,0.03453265244200547,3,0.025197868580221567,0.03672077669201845,3,-0.0009742028124381519,0.030078439542947474,3,-0.02246426009023224,0.059497723988751854
pretrained_trainable_minus_dynamics_only,postencode_mask,pretrained_trainable_vs_dynamics_only,dense,off,3,0.003553302634185037,0.01775946723972179,3,0.005962576366988122,0.03422703457855168,3,0.02856901404695521,0.04237313295942644,3,0.0020683360756890514,0.03958454137900304,3,0.05406206674589029,0.052792055414623174,3,-0.051993730670201244,0.03833570826402413,3,0.019489912320794594,0.022724382549233726,3,0.0591029068970246,0.037329662603481466,3,-0.03961299457623,0.04773390325669908,3,-0.019945019577372474,0.04822379594502456,3,-0.0009907712113594684,0.039113458103507734,3,-0.018954248366013005,0.0783642816882039,3,-0.019945019577372474,0.04822379594502456,3,-0.0009907712113594684,0.039113458103507734,3,-0.018954248366013005,0.0783642816882039,3,0.0019567850450203372,0.032198610478679134,3,0.008081855508326055,0.001811278150034372,3,-0.006125070463305719,0.03400397748007831,3,-0.18387846384571968,0.2692450478764265
pretrained_frozen_minus_dynamics_only,postencode_mask,pretrained_frozen_vs_dynamics_only,dense,off,3,-0.04990677895089659,0.032269828796822775,3,0.010370532245532258,0.056135392809655696,3,-0.021941321206027126,0.029211275892693272,3,0.01992016697899061,0.028976850149964865,3,0.03021852194646311,0.0510863292276521,3,-0.0102983549674725,0.062473377907676146,3,0.0020829048402576746,0.04005958877712913,3,0.03718339122750889,0.06821626693285854,3,-0.03510048638725122,0.08041672004061466,3,-0.06405776277099808,0.04358397553035736,3,-0.03361551982875508,0.04133947444224953,3,-0.030442242942242997,0.07892739590666024,3,-0.06405776277099808,0.04358397553035736,3,-0.03361551982875508,0.04133947444224953,3,-0.030442242942242997,0.07892739590666024,3,-0.04991906241906239,0.050499224868176804,3,-0.03275243955391014,0.06495519199575235,3,-0.017166622865152248,0.0956167958978768,3,0.20058583277116848,0.34026977023723587
pretrained_trainable_minus_frozen,postencode_mask,pretrained_trainable_vs_pretrained_frozen,dense,off,3,0.05346008158508162,0.04704804450663052,3,-0.004407955878544136,0.021960526677726636,3,0.05051033525298234,0.027174048870461133,3,-0.017851830903301558,0.01690097450690161,3,0.023843544799427185,0.026977504100711786,3,-0.04169537570272874,0.025322830480095364,3,0.017407007480536918,0.022317929550590792,3,0.021919515669515704,0.04467357770425495,3,-0.004512508188978785,0.049671147288359405,3,0.044112743193625605,0.02574289678690455,3,0.032624748617395616,0.028538234493465865,3,0.01148799457622999,0.046506166088854904,3,0.044112743193625605,0.02574289678690455,3,0.032624748617395616,0.028538234493465865,3,0.01148799457622999,0.046506166088854904,3,0.051875847464082726,0.027240444280530466,3,0.0408342950622362,0.06537202340899784,3,0.01104155240184653,0.08898539963906923,3,-0.38446429661688813,0.1519912386549673
diagonal_minus_ff,postencode_mask,dynamics_only,diagonal_vs_ff,off,3,-0.05386595974831262,0.025850745128766436,3,-0.16830212951536475,0.020059140295661904,3,-0.04113176447735265,0.005642388851866945,3,-0.006032135076252776,0.013274360596184122,3,0.00848478183037001,0.04660751109574944,3,-0.014516916906622787,0.052024296264025174,3,-0.031962964867376674,0.025266691539476308,3,-0.048747609960845206,0.02419215817159655,3,0.016784645093468536,0.03732784407376324,3,-0.053732507960449184,0.011214552242780318,3,-0.0643717529746942,0.020381910983773482,3,0.010639245014245013,0.024327937692689566,3,-0.053732507960449184,0.011214552242780318,3,-0.0643717529746942,0.020381910983773482,3,0.010639245014245013,0.024327937692689566,3,-0.02574638732726971,0.028922589745424446,3,-0.01802003824062648,0.023306855456350303,3,-0.007726349086643232,0.028346008514680984,3,0.5534989210758049,0.03671698291960022
dense_minus_ff,postencode_mask,dynamics_only,dense_vs_ff,off,3,-0.17638831756478815,0.04913782593083562,3,-0.2617075734722793,0.05958470244359469,3,-0.1823310880296174,0.022337737778011003,3,-0.015622381431205016,0.035756221422563246,3,-0.024154345110227533,0.03305095291566617,3,0.008531963679022517,0.005171033511180599,3,-0.009713938022761548,0.019653542041576166,3,-0.058350235004646735,0.060090388907825476,3,0.04863629698188519,0.040897061429827936,3,-0.14944824374971438,0.037051351047814055,3,-0.14983255442814272,0.054896142204717384,3,0.00038431067842833083,0.06149353686991736,3,-0.14944824374971438,0.037051351047814055,3,-0.14983255442814272,0.054896142204717384,3,0.00038431067842833083,0.06149353686991736,3,-0.1309146327528681,0.0200219124938832,3,-0.11832288762435816,0.046246277927606966,3,-0.012591745128509932,0.05264579112426888,3,1.9404097489560463,0.2558907679478133
dense_minus_diagonal,postencode_mask,dynamics_only,dense_vs_diagonal,off,3,-0.12252235781647552,0.02730433013987585,3,-0.09340544395691452,0.0709331391760859,3,-0.14119932355226472,0.02753064747239543,3,-0.00959024635495224,0.029724951978922658,3,-0.03263912694059754,0.03379811976342797,3,0.023048880585645304,0.049414728110710175,3,0.022249026844615123,0.02839589095387817,3,-0.00960262504380153,0.03656565730639921,3,0.031851651888416654,0.03177891740974357,3,-0.09571573578926519,0.03940189994163933,3,-0.08546080145344852,0.05655570734037765,3,-0.010254934335816682,0.08311836930578079,3,-0.09571573578926519,0.03940189994163933,3,-0.08546080145344852,0.05655570734037765,3,-0.010254934335816682,0.08311836930578079,3,-0.10516824542559838,0.029781277040104918,3,-0.10030284938373168,0.051608002267159336,3,-0.004865396041866699,0.080988772083148,3,1.3869108278802418,0.21927980406914924
