seed,sample_index,relation,lag_steps,lag_ms,layer,state,corr_mean,count
37,1,within,8,125.0,L2,spike50,0.6408515744330144,52
37,1,within,8,125.0,L2,syn_current,0.7869244894456523,52
37,1,within,8,125.0,L2,pre_reset,0.8134074285240864,52
37,1,within,16,250.0,L1,spike50,0.6821088734371099,36
37,1,within,16,250.0,L1,syn_current,0.7040391117747903,36
37,1,within,16,250.0,L1,pre_reset,0.7045761957850978,36
37,1,within,16,250.0,L2,spike50,0.35019496826321994,36
37,1,within,16,250.0,L2,syn_current,0.5775837732352239,36
37,1,within,16,250.0,L2,pre_reset,0.6138816096064995,36
37,1,across,16,250.0,L1,spike50,0.5871026203889221,7
37,1,across,16,250.0,L1,syn_current,0.6681732112498563,7
37,1,across,16,250.0,L1,pre_reset,0.6750376476918979,7
37,1,across,16,250.0,L2,spike50,0.41110856663353473,7
37,1,across,16,250.0,L2,syn_current,0.5873189129653505,7
37,1,across,16,250.0,L2,pre_reset,0.6068269800097373,7
37,2,within,1,15.625,L1,spike50,0.9426466206112409,31
37,2,within,1,15.625,L1,syn_current,0.9430947547714907,31
37,2,within,1,15.625,L1,pre_reset,0.9606297938738569,31
37,2,within,1,15.625,L2,spike50,0.9704825480737073,31
37,2,within,1,15.625,L2,syn_current,0.9611555449588046,31
37,2,within,1,15.625,L2,pre_reset,0.983904068931967,31
37,2,within,2,31.25,L1,spike50,0.8964200424757164,29
37,2,within,2,31.25,L1,syn_current,0.8941694130377207,29
37,2,within,2,31.25,L1,pre_reset,0.9246103307668865,29
37,2,within,2,31.25,L2,spike50,0.9102977239916258,29
37,2,within,2,31.25,L2,syn_current,0.9365025193873047,29
37,2,within,2,31.25,L2,pre_reset,0.9595890452140343,29
37,2,within,4,62.5,L1,spike50,0.7392946368217088,25
37,2,within,4,62.5,L1,syn_current,0.8007305996370749,25
37,2,within,4,62.5,L1,pre_reset,0.8368213274871171,25
37,2,within,4,62.5,L2,spike50,0.7510699084743487,25
37,2,within,4,62.5,L2,syn_current,0.8571313909786181,25
37,2,within,4,62.5,L2,pre_reset,0.8926423810084985,25
37,2,within,8,125.0,L1,spike50,0.5953168055324644,17
37,2,within,8,125.0,L1,syn_current,0.6760969594529785,17
37,2,within,8,125.0,L1,pre_reset,0.7027987636408662,17
37,2,within,8,125.0,L2,spike50,0.5275111056740672,17
37,2,within,8,125.0,L2,syn_current,0.7338694491745512,17
37,2,within,8,125.0,L2,pre_reset,0.7789359349973648,17
37,2,within,16,250.0,L1,spike50,0.5650211300276632,1
37,2,within,16,250.0,L1,syn_current,0.3936323338219472,1
37,2,within,16,250.0,L1,pre_reset,0.41372793240153555,1
37,2,within,16,250.0,L2,spike50,0.041022635686522646,1
37,2,within,16,250.0,L2,syn_current,0.3602414339278963,1
37,2,within,16,250.0,L2,pre_reset,0.37967898336643147,1
37,2,across,16,250.0,L1,spike50,0.6349109038125316,4
37,2,across,16,250.0,L1,syn_current,0.646472277401885,4
37,2,across,16,250.0,L1,pre_reset,0.6520850140304852,4
37,2,across,16,250.0,L2,spike50,0.304222525182963,4
37,2,across,16,250.0,L2,syn_current,0.4835965032636317,4
37,2,across,16,250.0,L2,pre_reset,0.47475228569697675,4
37,3,within,1,15.625,L1,spike50,0.9385390280263182,69
37,3,within,1,15.625,L1,syn_current,0.948989104104481,70
37,3,within,1,15.625,L1,pre_reset,0.9638379308201209,70
37,3,within,1,15.625,L2,spike50,0.9521926342154012,65
37,3,within,1,15.625,L2,syn_current,0.9456026092185517,69
37,3,within,1,15.625,L2,pre_reset,0.9694079262592014,69
37,3,within,2,31.25,L1,spike50,0.9071631249621582,66
37,3,within,2,31.25,L1,syn_current,0.900762685406671,67
37,3,within,2,31.25,L1,pre_reset,0.9287148711567939,67
37,3,within,2,31.25,L2,spike50,0.9086758351595148,62
37,3,within,2,31.25,L2,syn_current,0.9182045327162598,66
37,3,within,2,31.25,L2,pre_reset,0.9440631096244123,66
37,3,within,4,62.5,L1,spike50,0.8051712944498016,60
37,3,within,4,62.5,L1,syn_current,0.8220688994119083,61
37,3,within,4,62.5,L1,pre_reset,0.8448293884492302,61
37,3,within,4,62.5,L2,spike50,0.7809127772157431,56
37,3,within,4,62.5,L2,syn_current,0.8396862976464596,60
37,3,within,4,62.5,L2,pre_reset,0.8734791434349134,60
37,3,within,8,125.0,L1,spike50,0.7524059174351038,48
37,3,within,8,125.0,L1,syn_current,0.7295222954693745,49
37,3,within,8,125.0,L1,pre_reset,0.735661629418578,49
37,3,within,8,125.0,L2,spike50,0.630917422814682,44
37,3,within,8,125.0,L2,syn_current,0.7425444253010901,48
37,3,within,8,125.0,L2,pre_reset,0.768441478040275,48
37,3,across,8,125.0,L1,spike50,0.6981187114586842,1
37,3,across,8,125.0,L1,syn_current,0.6461320268630913,1
37,3,across,8,125.0,L1,pre_reset,0.6118883312388073,1
37,3,across,8,125.0,L2,spike50,0.5653648210287103,1
37,3,across,8,125.0,L2,syn_current,0.6078067658164208,1
37,3,across,8,125.0,L2,pre_reset,0.6490639609353114,1
37,3,within,16,250.0,L1,spike50,0.7272481405601311,24
37,3,within,16,250.0,L1,syn_current,0.75027636646283,25
37,3,within,16,250.0,L1,pre_reset,0.7626693206660136,25
37,3,within,16,250.0,L2,spike50,0.44094680904326045,22
37,3,within,16,250.0,L2,syn_current,0.5654701050612978,24
37,3,within,16,250.0,L2,pre_reset,0.5934938480386716,24
37,3,across,16,250.0,L1,spike50,0.6792501971383258,16
37,3,across,16,250.0,L1,syn_current,0.7187780390159488,16
37,3,across,16,250.0,L1,pre_reset,0.7087674664753926,16
37,3,across,16,250.0,L2,spike50,0.08491749080084297,16
37,3,across,16,250.0,L2,syn_current,0.16061284462957173,16
37,3,across,16,250.0,L2,pre_reset,0.190714428395382,16
37,4,within,1,15.625,L1,spike50,0.9496055344438533,77
37,4,within,1,15.625,L1,syn_current,0.9532435720256227,77
37,4,within,1,15.625,L1,pre_reset,0.9661220541036984,77
37,4,within,1,15.625,L2,spike50,0.9806592707954205,77
37,4,within,1,15.625,L2,syn_current,0.981341281350488,77
37,4,within,1,15.625,L2,pre_reset,0.9926631998850749,77
37,4,within,2,31.25,L1,spike50,0.9212477984862998,75
37,4,within,2,31.25,L1,syn_current,0.9140904649691413,75
37,4,within,2,31.25,L1,pre_reset,0.9350185045264469,75
37,4,within,2,31.25,L2,spike50,0.9513098078391573,75
37,4,within,2,31.25,L2,syn_current,0.9701851918992721,75
37,4,within,2,31.25,L2,pre_reset,0.9823539503373098,75
37,4,within,4,62.5,L1,spike50,0.8202973504174101,71
37,4,within,4,62.5,L1,syn_current,0.8451408156331783,71
37,4,within,4,62.5,L1,pre_reset,0.8621386745142743,71
37,4,within,4,62.5,L2,spike50,0.8660667675168983,71
37,4,within,4,62.5,L2,syn_current,0.935788365696273,71
37,4,within,4,62.5,L2,pre_reset,0.9516603370139899,71
37,4,within,8,125.0,L1,spike50,0.7281313536740157,63
37,4,within,8,125.0,L1,syn_current,0.7411656470343493,63
37,4,within,8,125.0,L1,pre_reset,0.7390222901766912,63
37,4,within,8,125.0,L2,spike50,0.7347059982971775,63
37,4,within,8,125.0,L2,syn_current,0.8683063552793588,63
37,4,within,8,125.0,L2,pre_reset,0.8850576327801042,63
37,4,across,8,125.0,L1,spike50,0.8513177180871813,3
37,4,across,8,125.0,L1,syn_current,0.7284643843322683,3
37,4,across,8,125.0,L1,pre_reset,0.7330525437704495,3
37,4,across,8,125.0,L2,spike50,0.8353569837712649,3
37,4,across,8,125.0,L2,syn_current,0.8945823333815405,3
37,4,across,8,125.0,L2,pre_reset,0.9175983200577096,3
37,4,within,16,250.0,L1,spike50,0.6683188473819628,47
37,4,within,16,250.0,L1,syn_current,0.6479213380944485,47
37,4,within,16,250.0,L1,pre_reset,0.6245480652363972,47
37,4,within,16,250.0,L2,spike50,0.5596500947912701,47
37,4,within,16,250.0,L2,syn_current,0.762796516013996,47
37,4,within,16,250.0,L2,pre_reset,0.7785057792309465,47
37,4,across,16,250.0,L1,spike50,0.7013627563071023,11
37,4,across,16,250.0,L1,syn_current,0.6404466243874857,11
37,4,across,16,250.0,L1,pre_reset,0.6441407213766547,11
37,4,across,16,250.0,L2,spike50,0.7017537765749895,11
37,4,across,16,250.0,L2,syn_current,0.8180799750196482,11
37,4,across,16,250.0,L2,pre_reset,0.8307320982403469,11
37,5,within,1,15.625,L1,spike50,0.9379773865399564,46
37,5,within,1,15.625,L1,syn_current,0.9514642361154568,46
37,5,within,1,15.625,L1,pre_reset,0.96431617128101,46
37,5,within,1,15.625,L2,spike50,0.9817913520514032,46
37,5,within,1,15.625,L2,syn_current,0.9833391719889836,46
37,5,within,1,15.625,L2,pre_reset,0.9930582513621604,46
37,5,within,2,31.25,L1,spike50,0.9074337969420283,45
37,5,within,2,31.25,L1,syn_current,0.9052272353526559,45
37,5,within,2,31.25,L1,pre_reset,0.9297049718994124,45
37,5,within,2,31.25,L2,spike50,0.9537827563802139,45
37,5,within,2,31.25,L2,syn_current,0.9714532904271199,45
37,5,within,2,31.25,L2,pre_reset,0.982737418638549,45
37,5,within,4,62.5,L1,spike50,0.7980571505143279,43
37,5,within,4,62.5,L1,syn_current,0.832658115142094,43
37,5,within,4,62.5,L1,pre_reset,0.8533088071065108,43
37,5,within,4,62.5,L2,spike50,0.8755867628174042,43
37,5,within,4,62.5,L2,syn_current,0.9382420264249436,43
37,5,within,4,62.5,L2,pre_reset,0.9534739799582708,43
37,5,within,8,125.0,L1,spike50,0.6854465745904827,39
37,5,within,8,125.0,L1,syn_current,0.7134194617648809,39
37,5,within,8,125.0,L1,pre_reset,0.7185815534580386,39
37,5,within,8,125.0,L2,spike50,0.7769580021514213,39
37,5,within,8,125.0,L2,syn_current,0.8788551189907079,39
37,5,within,8,125.0,L2,pre_reset,0.8984093518715446,39
37,5,within,16,250.0,L1,spike50,0.5643777952040012,31
37,5,within,16,250.0,L1,syn_current,0.5592720727170832,31
37,5,within,16,250.0,L1,pre_reset,0.5460350746977286,31
37,5,within,16,250.0,L2,spike50,0.7180807877569134,31
37,5,within,16,250.0,L2,syn_current,0.8096668558338228,31
37,5,within,16,250.0,L2,pre_reset,0.8259331752422817,31
37,6,within,1,15.625,L1,spike50,0.9503783190835248,55
37,6,within,1,15.625,L1,syn_current,0.9486144701428137,58
37,6,within,1,15.625,L1,pre_reset,0.9644424674084037,58
37,6,within,1,15.625,L2,spike50,0.9506036413707208,55
37,6,within,1,15.625,L2,syn_current,0.9504928638873339,55
37,6,within,1,15.625,L2,pre_reset,0.9756124466023869,55
37,6,within,2,31.25,L1,spike50,0.9161102197110282,52
37,6,within,2,31.25,L1,syn_current,0.8999011174410128,55
37,6,within,2,31.25,L1,pre_reset,0.9270534239509443,55
37,6,within,2,31.25,L2,spike50,0.8958533785122282,52
37,6,within,2,31.25,L2,syn_current,0.9174589301311745,52
37,6,within,2,31.25,L2,pre_reset,0.9432863139272931,52
37,6,across,2,31.25,L1,spike50,0.9369818065500659,1
37,6,across,2,31.25,L1,syn_current,0.9709953508768258,1
37,6,across,2,31.25,L1,pre_reset,0.9695634097112752,1
37,6,across,2,31.25,L2,spike50,0.9629952491551882,1
37,6,across,2,31.25,L2,syn_current,0.9762547420408101,1
37,6,across,2,31.25,L2,pre_reset,0.9865471104952034,1
37,6,within,4,62.5,L1,spike50,0.7964105613736259,46
37,6,within,4,62.5,L1,syn_current,0.8101864718509478,49
37,6,within,4,62.5,L1,pre_reset,0.8331412027172385,49
37,6,within,4,62.5,L2,spike50,0.741997121884268,46
37,6,within,4,62.5,L2,syn_current,0.8106664403314742,46
37,6,within,4,62.5,L2,pre_reset,0.8479597724777201,46
37,6,across,4,62.5,L1,spike50,0.865052072694508,3
37,6,across,4,62.5,L1,syn_current,0.903638581132422,3
37,6,across,4,62.5,L1,pre_reset,0.9306982656537522,3
37,6,across,4,62.5,L2,spike50,0.8585414923122242,3
37,6,across,4,62.5,L2,syn_current,0.9450229993410693,3
37,6,across,4,62.5,L2,pre_reset,0.9541905839486177,3
37,6,within,8,125.0,L1,spike50,0.7053943165037239,34
37,6,within,8,125.0,L1,syn_current,0.7251599921345747,37
37,6,within,8,125.0,L1,pre_reset,0.7318853285427804,37
37,6,within,8,125.0,L2,spike50,0.5342107685831436,34
37,6,within,8,125.0,L2,syn_current,0.6885783371986216,34
37,6,within,8,125.0,L2,pre_reset,0.7103330490218673,34
37,6,across,8,125.0,L1,spike50,0.7815591830732428,7
37,6,across,8,125.0,L1,syn_current,0.7399343688861499,7
37,6,across,8,125.0,L1,pre_reset,0.7636804242738514,7
37,6,across,8,125.0,L2,spike50,0.5942964234636267,7
37,6,across,8,125.0,L2,syn_current,0.706388176038777,7
37,6,across,8,125.0,L2,pre_reset,0.748712645410494,7
37,6,within,16,250.0,L1,spike50,0.7283764593512333,13
37,6,within,16,250.0,L1,syn_current,0.7679798622538084,13
37,6,within,16,250.0,L1,pre_reset,0.76732820393232,13
37,6,within,16,250.0,L2,spike50,0.4368015320715203,13
37,6,within,16,250.0,L2,syn_current,0.6255152581341329,13
37,6,within,16,250.0,L2,pre_reset,0.6234555636983319,13
37,6,across,16,250.0,L1,spike50,0.6682667055088001,21
37,6,across,16,250.0,L1,syn_current,0.7227380083371825,23
37,6,across,16,250.0,L1,pre_reset,0.7311863716237866,23
37,6,across,16,250.0,L2,spike50,0.4571825064856801,21
37,6,across,16,250.0,L2,syn_current,0.6418136128337179,21
37,6,across,16,250.0,L2,pre_reset,0.6776570933727365,21
37,7,within,1,15.625,L1,spike50,0.9507826772611756,58
37,7,within,1,15.625,L1,syn_current,0.9529083382562872,58
37,7,within,1,15.625,L1,pre_reset,0.9648533904599318,58
37,7,within,1,15.625,L2,spike50,0.9716544340426504,58
37,7,within,1,15.625,L2,syn_current,0.9789127704842702,58
37,7,within,1,15.625,L2,pre_reset,0.9908796657205172,58
37,7,within,2,31.25,L1,spike50,0.9200386876054526,56
37,7,within,2,31.25,L1,syn_current,0.9069894450359993,56
37,7,within,2,31.25,L1,pre_reset,0.9307412953017858,56
37,7,within,2,31.25,L2,spike50,0.9266340887892556,56
37,7,within,2,31.25,L2,syn_current,0.9638312314638294,56
37,7,within,2,31.25,L2,pre_reset,0.9759331394225809,56
37,7,within,4,62.5,L1,spike50,0.8153608250663124,52
37,7,within,4,62.5,L1,syn_current,0.8294369538531914,52
37,7,within,4,62.5,L1,pre_reset,0.8494577780657876,52
37,7,within,4,62.5,L2,spike50,0.7949134627031896,52
37,7,within,4,62.5,L2,syn_current,0.9084557524617155,52
37,7,within,4,62.5,L2,pre_reset,0.9260476061288809,52
37,7,within,8,125.0,L1,spike50,0.7104912156643448,44
37,7,within,8,125.0,L1,syn_current,0.7167343685043316,44
37,7,within,8,125.0,L1,pre_reset,0.7198259810935042,44
37,7,within,8,125.0,L2,spike50,0.5983746099729124,44
37,7,within,8,125.0,L2,syn_current,0.762576088798046,44
37,7,within,8,125.0,L2,pre_reset,0.7879759977093982,44
37,7,within,16,250.0,L1,spike50,0.5493994422340754,28
37,7,within,16,250.0,L1,syn_current,0.5553464698187635,28
37,7,within,16,250.0,L1,pre_reset,0.5708288421627208,28
37,7,within,16,250.0,L2,spike50,0.39486585183342093,28
37,7,within,16,250.0,L2,syn_current,0.49871813561955664,28
37,7,within,16,250.0,L2,pre_reset,0.5514246252974128,28
37,7,across,16,250.0,L1,spike50,0.6643682468753711,6
37,7,across,16,250.0,L1,syn_current,0.7251581221202827,6
37,7,across,16,250.0,L1,pre_reset,0.726429531807819,6
37,7,across,16,250.0,L2,spike50,0.3954805769959706,6
37,7,across,16,250.0,L2,syn_current,0.6496154308707354,6
37,7,across,16,250.0,L2,pre_reset,0.6901712839456007,6
37,8,within,1,15.625,L1,spike50,0.9521049699263799,59
37,8,within,1,15.625,L1,syn_current,0.9548888473927459,59
37,8,within,1,15.625,L1,pre_reset,0.9661165623442113,59
37,8,within,1,15.625,L2,spike50,0.9710377292325131,59
37,8,within,1,15.625,L2,syn_current,0.9699887191043014,59
37,8,within,1,15.625,L2,pre_reset,0.9869955700675883,59
37,8,within,2,31.25,L1,spike50,0.9263262005358789,56
37,8,within,2,31.25,L1,syn_current,0.9154968133150729,56
37,8,within,2,31.25,L1,pre_reset,0.9360931687024359,56
37,8,within,2,31.25,L2,spike50,0.9261686049360461,56
37,8,within,2,31.25,L2,syn_current,0.9510153933558019,56
37,8,within,2,31.25,L2,pre_reset,0.9688006107014914,56
37,8,within,4,62.5,L1,spike50,0.8344569282232885,50
37,8,within,4,62.5,L1,syn_current,0.8479487765026066,50
37,8,within,4,62.5,L1,pre_reset,0.8641771058724106,50
37,8,within,4,62.5,L2,spike50,0.7999771857516709,50
37,8,within,4,62.5,L2,syn_current,0.8948298861709951,50
37,8,within,4,62.5,L2,pre_reset,0.9164426797247891,50
37,8,within,8,125.0,L1,spike50,0.7574390022845494,38
37,8,within,8,125.0,L1,syn_current,0.7488927997460181,38
37,8,within,8,125.0,L1,pre_reset,0.7479878426573793,38
37,8,within,8,125.0,L2,spike50,0.5992913544346609,38
37,8,within,8,125.0,L2,syn_current,0.7694499049531358,38
37,8,within,8,125.0,L2,pre_reset,0.7929041755000196,38
37,8,across,8,125.0,L1,spike50,0.7108703391807494,1
37,8,across,8,125.0,L1,syn_current,0.7432640360335552,1
37,8,across,8,125.0,L1,pre_reset,0.727620543276159,1
37,8,across,8,125.0,L2,spike50,0.6569862839902154,1
37,8,across,8,125.0,L2,syn_current,0.7008913877541421,1
37,8,across,8,125.0,L2,pre_reset,0.778048609232312,1
37,8,within,16,250.0,L1,spike50,0.7281099909435539,14
37,8,within,16,250.0,L1,syn_current,0.6812903784733922,14
37,8,within,16,250.0,L1,pre_reset,0.6846849204153828,14
37,8,within,16,250.0,L2,spike50,0.42050838963370873,14
37,8,within,16,250.0,L2,syn_current,0.6146054638858602,14
37,8,within,16,250.0,L2,pre_reset,0.6243061949073977,14
37,8,across,16,250.0,L1,spike50,0.6921604228859284,17
37,8,across,16,250.0,L1,syn_current,0.7055880050481594,17
37,8,across,16,250.0,L1,pre_reset,0.6997162842883046,17
37,8,across,16,250.0,L2,spike50,0.5158357528841111,17
37,8,across,16,250.0,L2,syn_current,0.6721580674109888,17
37,8,across,16,250.0,L2,pre_reset,0.7064686838702278,17
37,9,within,1,15.625,L1,spike50,0.9478307286211859,58
37,9,within,1,15.625,L1,syn_current,0.953046822927792,58
37,9,within,1,15.625,L1,pre_reset,0.9638494798805513,58
37,9,within,1,15.625,L2,spike50,0.9769509064525297,58
37,9,within,1,15.625,L2,syn_current,0.9771024276589741,58
37,9,within,1,15.625,L2,pre_reset,0.9913068176116638,58
37,9,within,2,31.25,L1,spike50,0.9189496095588778,55
37,9,within,2,31.25,L1,syn_current,0.908050522083941,55
37,9,within,2,31.25,L1,pre_reset,0.9310444598964375,55
37,9,within,2,31.25,L2,spike50,0.9389271742327308,55
37,9,within,2,31.25,L2,syn_current,0.9618818184896359,55
37,9,within,2,31.25,L2,pre_reset,0.9785942253092365,55
37,9,within,4,62.5,L1,spike50,0.8072840224985736,49
37,9,within,4,62.5,L1,syn_current,0.8305026266877014,49
37,9,within,4,62.5,L1,pre_reset,0.8492071733558149,49
37,9,within,4,62.5,L2,spike50,0.8357794093773709,49
37,9,within,4,62.5,L2,syn_current,0.9253581235324464,49
37,9,within,4,62.5,L2,pre_reset,0.9462507386284069,49
37,9,within,8,125.0,L1,spike50,0.69551784168165,37
37,9,within,8,125.0,L1,syn_current,0.7276588946271555,37
37,9,within,8,125.0,L1,pre_reset,0.7253655859529622,37
37,9,within,8,125.0,L2,spike50,0.7197783408877962,37
37,9,within,8,125.0,L2,syn_current,0.863413756188315,37
37,9,within,8,125.0,L2,pre_reset,0.8863500880453119,37
37,9,within,16,250.0,L1,spike50,0.5954846321185576,13
37,9,within,16,250.0,L1,syn_current,0.6013066711944681,13
37,9,within,16,250.0,L1,pre_reset,0.6055305901141375,13
37,9,within,16,250.0,L2,spike50,0.5302579691905467,13
37,9,within,16,250.0,L2,syn_current,0.724675566039847,13
37,9,within,16,250.0,L2,pre_reset,0.766837249883131,13
37,9,across,16,250.0,L1,spike50,0.6724795008207523,8
37,9,across,16,250.0,L1,syn_current,0.6848775982220816,8
37,9,across,16,250.0,L1,pre_reset,0.6410476602583046,8
37,9,across,16,250.0,L2,spike50,0.38777646239641633,8
37,9,across,16,250.0,L2,syn_current,0.5526616711869461,8
37,9,across,16,250.0,L2,pre_reset,0.5371062759669991,8
37,10,within,1,15.625,L1,spike50,0.9444845494864355,70
37,10,within,1,15.625,L1,syn_current,0.9524782689002534,72
37,10,within,1,15.625,L1,pre_reset,0.9627204631247239,72
37,10,within,1,15.625,L2,spike50,0.959725336210572,70
37,10,within,1,15.625,L2,syn_current,0.9655492036177646,70
37,10,within,1,15.625,L2,pre_reset,0.9829554807970092,70
37,10,within,2,31.25,L1,spike50,0.9149929812808615,68
37,10,within,2,31.25,L1,syn_current,0.9123996749044195,70
37,10,within,2,31.25,L1,pre_reset,0.9330558975282204,70
37,10,within,2,31.25,L2,spike50,0.9194523947085191,68
37,10,within,2,31.25,L2,syn_current,0.9448071759459531,68
37,10,within,2,31.25,L2,pre_reset,0.962806025310293,68
37,10,within,4,62.5,L1,spike50,0.8104767493118887,64
37,10,within,4,62.5,L1,syn_current,0.8422466137683686,66
37,10,within,4,62.5,L1,pre_reset,0.8637200464725557,66
37,10,within,4,62.5,L2,spike50,0.7943898410753416,64
37,10,within,4,62.5,L2,syn_current,0.8930428479109005,64
37,10,within,4,62.5,L2,pre_reset,0.9120904924806754,64
37,10,within,8,125.0,L1,spike50,0.7204455192814204,56
37,10,within,8,125.0,L1,syn_current,0.7501732841586202,58
37,10,within,8,125.0,L1,pre_reset,0.7569515161547937,58
37,10,within,8,125.0,L2,spike50,0.6158609695696974,56
37,10,within,8,125.0,L2,syn_current,0.7748651331529341,56
37,10,within,8,125.0,L2,pre_reset,0.7937090619786192,56
37,10,within,16,250.0,L1,spike50,0.6613497688373824,40
37,10,within,16,250.0,L1,syn_current,0.714764848220417,42
37,10,within,16,250.0,L1,pre_reset,0.7141888995094069,42
37,10,within,16,250.0,L2,spike50,0.4022382668246679,40
37,10,within,16,250.0,L2,syn_current,0.6062771110198526,40
37,10,within,16,250.0,L2,pre_reset,0.6177382954268451,40
37,10,across,16,250.0,L1,spike50,0.5219105544332333,7
37,10,across,16,250.0,L1,syn_current,0.6513856560597108,7
37,10,across,16,250.0,L1,pre_reset,0.6712850716444843,7
37,10,across,16,250.0,L2,spike50,0.05399603621682628,7
37,10,across,16,250.0,L2,syn_current,0.0857576499446159,7
37,10,across,16,250.0,L2,pre_reset,0.11226130613277698,7
37,11,within,1,15.625,L1,spike50,0.9568027454578006,38
37,11,within,1,15.625,L1,syn_current,0.9643765592451653,38
37,11,within,1,15.625,L1,pre_reset,0.9721875886161311,38
37,11,within,1,15.625,L2,spike50,0.9842442811425459,38
37,11,within,1,15.625,L2,syn_current,0.985207777327951,38
37,11,within,1,15.625,L2,pre_reset,0.994222282525161,38
37,11,within,2,31.25,L1,spike50,0.9332159181920259,36
37,11,within,2,31.25,L1,syn_current,0.9343972939185543,36
37,11,within,2,31.25,L1,pre_reset,0.9514375706281081,36
37,11,within,2,31.25,L2,spike50,0.957582031134181,36
37,11,within,2,31.25,L2,syn_current,0.9759209190284572,36
37,11,within,2,31.25,L2,pre_reset,0.9848392953895622,36
37,11,within,4,62.5,L1,spike50,0.8463382632942613,32
37,11,within,4,62.5,L1,syn_current,0.8804954176801454,32
37,11,within,4,62.5,L1,pre_reset,0.8987973469839327,32
37,11,within,4,62.5,L2,spike50,0.877458369353435,32
37,11,within,4,62.5,L2,syn_current,0.9463583119384842,32
37,11,within,4,62.5,L2,pre_reset,0.955915502747442,32
37,11,within,8,125.0,L1,spike50,0.7631445596130341,24
37,11,within,8,125.0,L1,syn_current,0.7978325155765998,24
37,11,within,8,125.0,L1,pre_reset,0.8107161757088474,24
37,11,within,8,125.0,L2,spike50,0.7550751733319337,24
37,11,within,8,125.0,L2,syn_current,0.8800338471418154,24
37,11,within,8,125.0,L2,pre_reset,0.8839483443185596,24
37,11,within,16,250.0,L1,spike50,0.7270156244891812,8
37,11,within,16,250.0,L1,syn_current,0.7674455434242793,8
37,11,within,16,250.0,L1,pre_reset,0.7566407563282269,8
37,11,within,16,250.0,L2,spike50,0.6522430300997317,8
37,11,within,16,250.0,L2,syn_current,0.78643987237363,8
37,11,within,16,250.0,L2,pre_reset,0.7794291197210836,8
