CNN_test_balanced_accuracy,CNN_test_accuracy,CNN_test_macro_f1,kNN_selected_k,kNN_test_balanced_accuracy,kNN_test_accuracy,kNN_test_macro_f1,prototype_test_balanced_accuracy,prototype_test_accuracy,prototype_test_macro_f1,linear_probe_test_balanced_accuracy,linear_probe_test_accuracy,linear_probe_test_macro_f1,retrieval_macro_mAP,retrieval_micro_mAP,SameLabel_macro_at_1,SameLabel_micro_at_1,D_intra_macro,D_inter_centroids,D_inter_over_D_intra,NMI_arithmetic,ARI,silhouette_macro,silhouette_micro
0.32860750360750357,0.3333333333333333,0.33098555310887606,15,0.3628607503607504,0.3492063492063492,0.3366760139297634,0.26993145743145747,0.2698412698412698,0.2650285650418856,0.3231150793650793,0.3253968253968254,0.3141768214044092,0.16213707439401936,0.16317306516833197,0.20897366522366523,0.20634920634920634,0.050870050207801366,0.020402204245328903,0.4010651485812566,0.3628454575788849,0.10010338567057794,-0.19179333420626785,-0.20543536998661296
