representation,quantile,threshold,test_ba,test_accuracy,test_macro_f1,active_fraction_test,events_per_sample_test_mean,zero_event_fraction_test
r0_direct_l2,0.0,-inf,0.5758297258297258,0.5958904109589042,0.5647219342648474,1.0,82.68493150684931,0.0
r0a_integrated_128d,0.0,-inf,0.5161477411477411,0.5273972602739726,0.5037371394492463,1.0,82.68493150684931,0.0
r0b_analog_16d,0.0,-inf,0.4721382783882784,0.4794520547945205,0.45685796498739667,1.0,82.68493150684931,0.0
r1_main_what_posthoc,0.0,-inf,0.396838578088578,0.4041095890410959,0.3731125033225407,1.0,82.68493150684931,0.0
r2_main_activity_x_what_posthoc,0.0,-inf,0.46330683205683204,0.4794520547945205,0.4358105071071549,1.0,82.68493150684931,0.0
r1_legacy_raw_softmax_posthoc,0.0,-inf,0.48882992007992004,0.5,0.4726808667531417,1.0,82.68493150684931,0.0
r2_legacy_rms_x_raw_softmax_posthoc,0.0,-inf,0.5275654900654899,0.541095890410959,0.5155049406813399,1.0,82.68493150684931,0.0
