representation,quantile,threshold,test_ba,test_accuracy,test_macro_f1,active_fraction_test,events_per_sample_test_mean,zero_event_fraction_test
r0_direct_l2,0.0,-inf,0.5878697691197691,0.6027397260273972,0.5918189327859674,1.0,82.68493150684931,0.0
r0a_integrated_128d,0.0,-inf,0.5390873015873016,0.547945205479452,0.5277767784642319,1.0,82.68493150684931,0.0
r0b_analog_16d,0.0,-inf,0.5482344044844044,0.5547945205479452,0.544962514835384,1.0,82.68493150684931,0.0
r1_main_what_posthoc,0.0,-inf,0.4990571928071928,0.5,0.5010353746580402,1.0,82.68493150684931,0.0
r2_main_activity_x_what_posthoc,0.0,-inf,0.5469086469086468,0.5547945205479452,0.5463584086522617,1.0,82.68493150684931,0.0
r1_legacy_raw_softmax_posthoc,0.0,-inf,0.43235236985236986,0.4383561643835616,0.42867921790261604,1.0,82.68493150684931,0.0
r2_legacy_rms_x_raw_softmax_posthoc,0.0,-inf,0.4923090798090797,0.5,0.48076935620279276,1.0,82.68493150684931,0.0
