representation,quantile,threshold,test_ba,test_accuracy,test_macro_f1,active_fraction_test,events_per_sample_test_mean,zero_event_fraction_test
r2_dense,0.0,-inf,0.4460470085470085,0.4589041095890411,0.4331446519560124,1.0,82.68493150684931,0.0
r2_hard_token,0.0,-inf,0.3852487789987789,0.3767123287671233,0.36599746133214683,1.0,82.68493150684931,0.0
magnitude_only,0.0,-inf,0.16525141525141526,0.17123287671232876,0.07033632653574551,1.0,,0.0
r3_gate,0.2,0.027628755196928978,0.4400946275946276,0.4520547945205479,0.4339259801323337,0.7791583830351226,64.42465753424658,0.0
r4_peak,0.2,0.027628755196928978,0.45632631257631256,0.4726027397260274,0.4379703013036347,0.16998011928429424,14.054794520547945,0.0
r4_count_only,0.2,0.027628755196928978,0.1395715395715396,0.14383561643835616,0.09890516890516891,0.16998011928429424,14.054794520547945,0.0
r3_gate,0.4,0.1052791103720665,0.39270104895104896,0.410958904109589,0.37749954723638934,0.6011431411530815,49.705479452054796,0.0
r4_peak,0.4,0.1052791103720665,0.40289224664224665,0.4178082191780822,0.38120161340270037,0.13667992047713717,11.301369863013699,0.0
r4_count_only,0.4,0.1052791103720665,0.11504467754467752,0.1232876712328767,0.09224033435457135,0.13667992047713717,11.301369863013699,0.0
r3_gate,0.6,0.21076305210590363,0.3105332167832167,0.3150684931506849,0.2896283289244703,0.4116964877402253,34.04109589041096,0.0
r4_peak,0.6,0.21076305210590363,0.3095321345321345,0.3219178082191781,0.2943685277719873,0.09468190854870775,7.828767123287672,0.0
r4_count_only,0.6,0.21076305210590363,0.16373973248973248,0.1643835616438356,0.13810981196605818,0.09468190854870775,7.828767123287672,0.0
r3_gate,0.8,0.37697601318359375,0.26699689199689197,0.2671232876712329,0.24421424795568847,0.20949304174950298,17.32191780821918,0.03424657534246575
r4_peak,0.8,0.37697601318359375,0.28619782994783,0.2876712328767123,0.26543621106031434,0.05384360503644798,4.4520547945205475,0.03424657534246575
r4_count_only,0.8,0.37697601318359375,0.12847152847152848,0.13013698630136986,0.08916983815784414,0.05384360503644798,4.4520547945205475,0.03424657534246575
r3_gate,0.9,0.5241401791572571,0.23747363747363745,0.2328767123287671,0.2225189364785448,0.10578197481776011,8.746575342465754,0.22602739726027396
r4_peak,0.9,0.5241401791572571,0.2253954378954379,0.2191780821917808,0.2193012980477239,0.028578528827037774,2.363013698630137,0.2465753424657534
r4_count_only,0.9,0.5241401791572571,0.1396568709068709,0.136986301369863,0.12184066150659201,0.028578528827037774,2.363013698630137,0.2465753424657534
