contrast,coding,l2_mem_shift,delta_native_test_ba_count,delta_native_test_ba_mean,delta_native_test_ba_std,delta_lif_test_ba_count,delta_lif_test_ba_mean,delta_lif_test_ba_std,delta_l1_pre_reset_fixed250_ba_count,delta_l1_pre_reset_fixed250_ba_mean,delta_l1_pre_reset_fixed250_ba_std,delta_l1_communication_fixed250_ba_count,delta_l1_communication_fixed250_ba_mean,delta_l1_communication_fixed250_ba_std,delta_l1_communication_delta_count,delta_l1_communication_delta_mean,delta_l1_communication_delta_std,delta_l2_pre_reset_fixed250_ba_count,delta_l2_pre_reset_fixed250_ba_mean,delta_l2_pre_reset_fixed250_ba_std,delta_l2_communication_fixed250_ba_count,delta_l2_communication_fixed250_ba_mean,delta_l2_communication_fixed250_ba_std,delta_l2_communication_delta_count,delta_l2_communication_delta_mean,delta_l2_communication_delta_std,delta_l2_communication_whole_ba_count,delta_l2_communication_whole_ba_mean,delta_l2_communication_whole_ba_std,delta_l2_temporal_ordering_gain_count,delta_l2_temporal_ordering_gain_mean,delta_l2_temporal_ordering_gain_std,delta_output_weight_fro_norm_count,delta_output_weight_fro_norm_mean,delta_output_weight_fro_norm_std,delta_output_weight_mean_abs_count,delta_output_weight_mean_abs_mean,delta_output_weight_mean_abs_std,delta_mean_abs_evidence_per_valid_step_count,delta_mean_abs_evidence_per_valid_step_mean,delta_mean_abs_evidence_per_valid_step_std,delta_mean_l2_evidence_norm_per_valid_step_count,delta_mean_l2_evidence_norm_per_valid_step_mean,delta_mean_l2_evidence_norm_per_valid_step_std,delta_mean_native_score_l2_norm_count,delta_mean_native_score_l2_norm_mean,delta_mean_native_score_l2_norm_std
l2mem2_minus_l2mem1,binary,2,3,-0.0051984779925956515,0.028177659512914174,3,-0.014270771439889049,0.018714662183856236,3,-0.010650576275576381,0.01953187068133634,3,-0.03089344615079907,0.05885971418364874,3,-0.020242869875222686,0.04298008243091845,3,-0.01600783475783485,0.044642334989136216,3,-0.004406527568292258,0.04683324416269035,3,0.01160130718954259,0.03887208997485329,3,0.01017009270685735,0.015819144869532623,3,-0.01457662027514961,0.03490410403740486,3,0.1423492431640625,0.061813450387761676,3,0.0028312106927235923,0.0017396717406916798,3,-0.02421824913989686,0.010076705390015992,3,-0.0968319336778644,0.05687185925353967,3,-0.15834279261329579,0.047733594687702476
l2mem3_minus_l2mem1,binary,3,3,-0.06770814289196642,0.032779163850237006,3,-0.05420185070920366,0.0709079699343277,3,-0.010174806130688588,0.025166701341517925,3,-0.0554135339061809,0.07636315767911103,3,-0.045238727775492316,0.051321761700162574,3,-0.03030093544799432,0.07245938937217569,3,-0.00036869448634154384,0.04500620004420684,3,0.029932240961652774,0.048723367465796905,3,-0.061066309779545115,0.057079255594542015,3,0.060697615293203576,0.04731117746912769,3,-1.3280650774637859,1.9896132232336028,3,-0.030394114553928375,0.044321397585616575,3,-0.5179665592149695,0.6297827733117121,3,-2.1501339246388302,2.6166118591005483,3,-1.573825178475215,1.852771769214844
l2mem2_minus_l2mem1,weighted31,2,3,0.00042358921035390296,0.018017209854858794,3,-0.00016496983408749907,0.02631762982710569,3,0.0012271565580388815,0.006382430173334739,3,0.0007552904611728417,0.009704149029762956,3,-0.0004718660968660397,0.01605005293463521,3,-0.0028139140271492558,0.014902952318915006,3,-0.02225040754452523,0.020873180435310095,3,-0.019436493517375975,0.03515488431206061,3,-0.041402095997684206,0.01023710799170876,3,0.019151688453158972,0.02079159563490364,3,-0.03195651372273763,0.07155866596388909,3,-0.0008745466669400533,0.001241994330675037,3,-0.4198595542390959,0.33256991912174355,3,-1.7063649148950735,1.5057973201215566,3,-1.9782836446360161,1.5063786842538018
l2mem3_minus_l2mem1,weighted31,3,3,-0.0046494355317884635,0.011165724120384513,3,-0.004601872800402233,0.014754541807818955,3,0.007570377607142261,0.008150897877174126,3,-0.007896746499687635,0.014565149768851093,3,-0.015467124106829896,0.01979022075744872,3,-0.020078233313527316,0.006853192954811382,3,-0.008739639989640039,0.021731479869803748,3,0.011338593323887277,0.01783933576659196,3,-0.0253130856072033,0.010301166419720575,3,0.01657344561756326,0.021967738705770817,3,-0.09956041971842448,0.1415466255249164,3,-0.002289647857348124,0.0028639226223399687,3,-0.8334111960508667,0.9765468076648035,3,-3.457999783444914,4.158880128078764,3,-3.5169290126055137,3.371828404232967
weighted31_minus_binary,weighted31_vs_binary,1,3,-0.08089963549522372,0.03383813472269216,3,-0.09007057757057751,0.05514808720367267,3,-0.025056227813580818,0.018567338784804193,3,-0.03632835710041593,0.04643813441402866,3,-0.011272129286835112,0.04404840723733032,3,0.008100804424333733,0.024076607899356405,3,-0.006903166278166228,0.021653771147804715,3,-0.015003970702499961,0.03464851175118263,3,-0.06863835374864796,0.012330836924334334,3,0.061735187470481734,0.014582158701051902,3,-4.3179647127787275,1.13068874878896,3,-0.09993757804234822,0.02423833102347529,3,5.085180513039797,3.548665395664017,3,21.582028344246726,15.115049964029604,3,17.366472266186243,11.675184640302916
weighted31_minus_binary,weighted31_vs_binary,2,3,-0.07527756829227417,0.03403831690793038,3,-0.07596477596477597,0.04725603323299929,3,-0.013178494979965557,0.03319078639096031,3,-0.004679620488444021,0.019433231457365748,3,0.008498874491521535,0.04403934356227769,3,0.021294725155019328,0.04638889828024623,3,-0.0247470462543992,0.03575044545325905,3,-0.04604177140941853,0.027580388686619092,3,-0.12021054245318952,0.024310273115426967,3,0.09546349619879031,0.03136696589952694,3,-4.492270469665527,1.1473387993047937,3,-0.10364333540201187,0.023737533295725997,3,4.689539207940598,3.3106651718103155,3,19.97249536302952,14.070906562426577,3,15.546531414163525,10.648724507271242
weighted31_minus_binary,weighted31_vs_binary,3,3,-0.01784092813504577,0.04940324468800199,3,-0.040470599661776095,0.10381755348574669,3,-0.007311044075749969,0.03082647823373895,3,0.011188430306077338,0.028179843657670497,3,0.018499474381827308,0.03203515513756941,3,0.018323506558800735,0.04445157154017427,3,-0.015274111781464724,0.02307796450857973,3,-0.03359761834026546,0.02505742609578724,3,-0.03288512957630615,0.0642033056678532,3,0.01761101779484142,0.04481440498646596,3,-3.0894600550333657,2.5944566603022747,3,-0.07183311134576797,0.057078891723606175,3,4.7697358762038995,2.958853807637628,3,20.274162485440645,12.527464321756897,3,15.423368432055945,9.301522335733788
