CNN_test_balanced_accuracy,CNN_test_accuracy,CNN_test_macro_f1,kNN_selected_k,kNN_test_balanced_accuracy,kNN_test_accuracy,kNN_test_macro_f1,prototype_test_balanced_accuracy,prototype_test_accuracy,prototype_test_macro_f1,linear_probe_test_balanced_accuracy,linear_probe_test_accuracy,linear_probe_test_macro_f1,retrieval_macro_mAP,retrieval_micro_mAP,SameLabel_macro_at_1,SameLabel_micro_at_1,D_intra_macro,D_inter_centroids,D_inter_over_D_intra,NMI_arithmetic,ARI,silhouette_macro,silhouette_micro
0.2800925925925926,0.2992125984251969,0.2442278108851457,15,0.24410774410774408,0.2677165354330709,0.20926182469767293,0.273478835978836,0.2755905511811024,0.23605143729383082,0.2718855218855219,0.2992125984251969,0.23148551525873506,0.15379038273584658,0.15857307548055427,0.22865560365560367,0.2440944881889764,0.05387382828488593,0.02814868651330471,0.5224927837674979,0.38282406260079055,0.10061806794340956,-0.16953044624728197,-0.1545848826624994
