seed,width,depth,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_mean_hidden_firing_rate,train_output_firing_rate,train_silent_output_fraction,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_mean_hidden_firing_rate,val_output_firing_rate,val_silent_output_fraction
101,128,2,1,2.4803291996251695,0.09466437177280551,0.08524453941120608,0.020432659453098138,0.00037389617214062004,0.0007313491997029941,0.9586919104991394,2.484970808029175,0.09523809523809523,0.08333333333333333,0.014492753623188406,5.6925423580019314e-05,0.0,1.0
101,128,2,2,2.4753359303827334,0.09982788296041308,0.09008134888638035,0.03244569829342334,0.0003859995477917162,0.0008625454301840655,0.955249569707401,2.48481822013855,0.09523809523809523,0.08333333333333333,0.014492753623188406,5.658249934158546e-05,0.0,1.0
101,128,2,3,2.470853412828429,0.10154905335628227,0.09174801555304701,0.0357228840837839,0.00039195310013901216,0.000898833749253298,0.955249569707401,2.484710216522217,0.09523809523809523,0.08333333333333333,0.014492753623188406,5.7611272056887016e-05,0.0,1.0
101,128,2,4,2.466120611164533,0.10671256454388985,0.09691776863946676,0.04010100689613654,0.00040464528865962113,0.0009755975011305207,0.9518072289156626,2.4845917224884033,0.09523809523809523,0.08333333333333333,0.014492753623188406,5.829712053375472e-05,0.0,1.0
101,128,2,5,2.4611573038741357,0.10843373493975904,0.099194003207368,0.04703105922481766,0.00042662763578809855,0.0011416863461012389,0.9449225473321858,2.4844768047332764,0.09523809523809523,0.08333333333333333,0.014492753623188406,6.206928715652708e-05,0.0,1.0
101,128,2,6,2.454042898398053,0.11015490533562823,0.10127733654070133,0.05072195760225768,0.00045966658013298274,0.0015199222871690086,0.9363166953528399,2.484346628189087,0.09523809523809523,0.08333333333333333,0.014492753623188406,6.61843780177333e-05,0.0,1.0
101,128,2,7,2.4503961323460697,0.10843373493975904,0.10004276863946675,0.05321810613610061,0.00049499535230375,0.00186047420458796,0.9242685025817556,2.484231948852539,0.09523809523809523,0.08333333333333333,0.014492753623188406,7.201409007110877e-05,0.0,1.0
101,128,2,8,2.4453603433454716,0.11187607573149742,0.10276712761382574,0.05775138679135435,0.0005202488820406318,0.0021186795518113454,0.9225473321858864,2.484123945236206,0.09523809523809523,0.08333333333333333,0.014492753623188406,7.612918093231499e-05,0.0,1.0
101,128,2,9,2.4370175487203154,0.11876075731497418,0.10972225581895394,0.069450565490019,0.00055040918569012,0.0024006118768876905,0.9156626506024096,2.483879566192627,0.09523809523809523,0.08333333333333333,0.014598540145985403,8.23018172241243e-05,2.1947151259766484e-05,0.9920634920634921
101,128,2,10,2.42935186614268,0.12048192771084337,0.1110150580551524,0.07170412802717716,0.0005905138844691577,0.0028193232507634503,0.9036144578313253,2.482983350753784,0.09523809523809523,0.08333333333333333,0.014598540145985403,8.950322623123519e-05,5.852573669271062e-05,0.9920634920634921
101,128,2,11,2.4223886964243166,0.12564543889845095,0.11626085174434231,0.08158712685852655,0.0006230294395966972,0.0031459181223865433,0.8932874354561101,2.4849753379821777,0.09523809523809523,0.08333333333333333,0.014598540145985403,9.910510490738303e-05,9.510432212565475e-05,0.9920634920634921
101,128,2,12,2.41583236359483,0.12736660929432014,0.11802608002293535,0.0872062674126209,0.0006626761728105582,0.003472512994009636,0.8898450946643718,2.4835591316223145,0.09523809523809523,0.08333333333333333,0.014598540145985403,0.00010870698358353085,9.510432212565475e-05,0.9920634920634921
101,128,2,13,2.4073597038879657,0.12736660929432014,0.11793174040029385,0.0863976993589519,0.000703631379067781,0.003916347050317941,0.8846815834767642,2.4845633506774902,0.09523809523809523,0.08333333333333333,0.014598540145985403,0.00012276687735931875,0.00015363005881836538,0.9920634920634921
101,128,2,14,2.4004791915519306,0.12908777969018934,0.12012721962407498,0.09022226405767901,0.0007394835404558929,0.004325288492136601,0.8743545611015491,2.4840247631073,0.09523809523809523,0.08333333333333333,0.014598540145985403,0.00012859658941269424,0.0001902086442513095,0.9920634920634921
101,128,2,15,2.390256660120007,0.1359724612736661,0.12641764769123262,0.0979703816411146,0.0007868502646255883,0.004735625638534845,0.8657487091222031,2.4851317405700684,0.09523809523809523,0.08333333333333333,0.014598540145985403,0.00013682677113510666,0.00023410294677084247,0.9841269841269841
