seed,width,depth,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_mean_hidden_firing_rate,train_output_firing_rate,train_silent_output_fraction,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_mean_hidden_firing_rate,val_output_firing_rate,val_silent_output_fraction
23,128,3,1,2.4816700607897286,0.08777969018932874,0.08173076923076923,0.01648406176809178,0.0002719006984105716,0.0003279905762026786,0.9793459552495697,2.4844887256622314,0.07936507936507936,0.08333333333333333,0.012254901960784314,2.7433939074708104e-05,0.0,1.0
23,128,3,2,2.4775912310293333,0.08950086058519793,0.08333333333333333,0.016752014608391885,0.0002688912104108396,0.00026239246096214293,0.9793459552495697,2.484377384185791,0.07936507936507936,0.08333333333333333,0.012254901960784314,2.69767067567963e-05,0.0,1.0
23,128,3,3,2.475555958723242,0.09122203098106713,0.08541666666666665,0.020795120114568365,0.000277396285192691,0.00030426359834971893,0.9793459552495697,2.4842755794525146,0.07936507936507936,0.08333333333333333,0.012254901960784314,2.8577019869487607e-05,0.0,1.0
23,128,3,4,2.473433423986123,0.09466437177280551,0.0888710826210826,0.027536777364633443,0.0002899140106408517,0.0003880058731248709,0.9759036144578314,2.4841482639312744,0.07936507936507936,0.08333333333333333,0.012254901960784314,3.0405949141134815e-05,0.0,1.0
23,128,3,5,2.472381703004164,0.09466437177280551,0.0888710826210826,0.02761511386981981,0.0003016466522629954,0.00043685553341037624,0.9741824440619621,2.4840450286865234,0.07936507936507936,0.08333333333333333,0.012254901960784314,3.086318145904661e-05,0.0,1.0
23,128,3,6,2.470176800187812,0.0963855421686747,0.09047364672364672,0.030503366876743907,0.0003137282200300356,0.00043685553341037624,0.9724612736660929,2.4839274883270264,0.07936507936507936,0.08333333333333333,0.012254901960784314,3.177764609487022e-05,0.0,1.0
23,128,3,7,2.468026965907847,0.0981067125645439,0.09207621082621083,0.03083633187581962,0.0003249810882029466,0.0004829137845367098,0.9741824440619621,2.483821392059326,0.07936507936507936,0.08333333333333333,0.012254901960784314,3.2463494571737924e-05,0.0,1.0
23,128,3,8,2.465234218489077,0.10154905335628227,0.09573187120356934,0.03781687437941835,0.0003380658186365641,0.0005485118997772456,0.9724612736660929,2.483729362487793,0.07936507936507936,0.08333333333333333,0.012254901960784314,3.3377959207561526e-05,0.0,1.0
23,128,3,9,2.462585626493838,0.10327022375215146,0.09727508108011255,0.040675615394056834,0.0003515430909831901,0.0006266713562340541,0.9707401032702238,2.4836435317993164,0.07936507936507936,0.08333333333333333,0.012254901960784314,3.543550463816463e-05,0.0,1.0
23,128,3,10,2.460094842976424,0.10499139414802065,0.09887764518267665,0.043359168917135725,0.00036728838327164317,0.0006671467890420442,0.9707401032702238,2.4835500717163086,0.07936507936507936,0.08333333333333333,0.012254901960784314,3.6121353115032334e-05,0.0,1.0
23,128,3,11,2.4567277776189598,0.10671256454388985,0.10096097851600998,0.047039982833518255,0.0003948535487184641,0.0007983430195231156,0.9690189328743546,2.4834420680999756,0.07936507936507936,0.08333333333333333,0.012254901960784314,3.7264433909811836e-05,0.0,1.0
23,128,3,12,2.4541895951748716,0.10671256454388985,0.10096097851600998,0.047012446295867066,0.000422505945701509,0.000898833749253298,0.9672977624784854,2.483335494995117,0.07936507936507936,0.08333333333333333,0.012254901960784314,3.932197934041495e-05,0.0,1.0
23,128,3,13,2.4500819019934807,0.10843373493975904,0.10269708962712108,0.05043675820966359,0.00047266407903037613,0.0011193550728278649,0.9655765920826161,2.483236074447632,0.07936507936507936,0.08333333333333333,0.012254901960784314,4.2065373247885756e-05,0.0,1.0
23,128,3,14,2.447782087654337,0.10843373493975904,0.10269708962712108,0.05037487440117725,0.0005145352164179521,0.0013538334421982906,0.963855421686747,2.483153820037842,0.07936507936507936,0.08333333333333333,0.012254901960784314,4.389430251953297e-05,0.0,1.0
23,128,3,15,2.442866255617388,0.10843373493975904,0.10263773540110017,0.05284059571931194,0.0005166287732873309,0.0012812568040598254,0.9621342512908778,2.483064651489258,0.07936507936507936,0.08333333333333333,0.012254901960784314,4.526599947326837e-05,0.0,1.0
23,128,3,16,2.4388466459953846,0.11015490533562823,0.10424029950366427,0.05288279071581314,0.0005479448947917888,0.0014878210818385336,0.9586919104991394,2.4829771518707275,0.07936507936507936,0.08333333333333333,0.012254901960784314,4.6637696427003774e-05,0.0,1.0
23,128,3,17,2.433427231652396,0.11015490533562823,0.10429965372968518,0.053023011009170506,0.0005893362587301321,0.0018144159534616265,0.9569707401032702,2.4828901290893555,0.07936507936507936,0.08333333333333333,0.012254901960784314,4.869524185760688e-05,0.0,1.0
23,128,3,18,2.4292638991252486,0.11187607573149742,0.10590221783224929,0.05592200607913143,0.0006003710480624829,0.0019707348663752437,0.955249569707401,2.482815980911255,0.07936507936507936,0.08333333333333333,0.012254901960784314,4.938109033447459e-05,0.0,1.0
23,128,3,19,2.4259583806417075,0.11359724612736662,0.10747454487627445,0.05894308194101095,0.0006113186058586095,0.0020642470732074964,0.9518072289156626,2.4827311038970947,0.07936507936507936,0.08333333333333333,0.012254901960784314,5.075278728820999e-05,0.0,1.0
23,128,3,20,2.421732452773391,0.11703958691910499,0.11061919896432476,0.06444583253806487,0.0006251448043501321,0.0022010261220069115,0.9518072289156626,2.4826481342315674,0.07936507936507936,0.08333333333333333,0.012254901960784314,5.075278728820999e-05,0.0,1.0
23,128,3,21,2.4183930956763366,0.12048192771084337,0.11379995834005267,0.07317686922703355,0.0006443357423194377,0.0025066854249362162,0.9483648881239243,2.481935739517212,0.07936507936507936,0.08333333333333333,0.012345679012345678,5.623957510315161e-05,2.926286834635531e-05,0.9920634920634921
