seed,width,depth,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_mean_hidden_firing_rate,train_output_firing_rate,train_silent_output_fraction,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_mean_hidden_firing_rate,val_output_firing_rate,val_silent_output_fraction
101,128,3,1,2.4794623031058123,0.10327022375215146,0.0931968858069487,0.03584763130314647,0.00034417202617225226,0.0006448155157686704,0.9741824440619621,2.484968423843384,0.09523809523809523,0.08333333333333333,0.014492753623188406,3.7035817750855936e-05,0.0,1.0
101,128,3,2,2.471668118659067,0.10327022375215146,0.09322712286548766,0.0356609314660463,0.0003397232178248223,0.000763450405033469,0.9707401032702238,2.484814167022705,0.09523809523809523,0.08333333333333333,0.014492753623188406,3.7035817750855936e-05,0.0,1.0
101,128,3,3,2.46980173698596,0.09982788296041308,0.09005223171889838,0.029720310279266623,0.0003659799102282814,0.0009044165675716415,0.9690189328743546,2.4847044944763184,0.09523809523809523,0.08333333333333333,0.014492753623188406,4.000782781728265e-05,0.0,1.0
101,128,3,4,2.4668009962354387,0.09982788296041308,0.09005223171889838,0.029558204469551985,0.0003844293801396821,0.0010021158881426521,0.9672977624784854,2.484583854675293,0.09523809523809523,0.08333333333333333,0.014492753623188406,4.1836757088929855e-05,0.0,1.0
101,128,3,5,2.4618504654725117,0.10671256454388985,0.09650532396208499,0.04220944874519473,0.00041273601364440795,0.001233802848353906,0.963855421686747,2.484466791152954,0.09523809523809523,0.08333333333333333,0.014492753623188406,4.389430251953297e-05,0.0,1.0
101,128,3,6,2.4583839635635614,0.11187607573149742,0.10128277921123834,0.05100771687795353,0.0004424383517287197,0.0013747690108920785,0.9604130808950087,2.4843356609344482,0.09523809523809523,0.08333333333333333,0.014492753623188406,4.389430251953297e-05,0.0,1.0
101,128,3,7,2.4527462287942225,0.11187607573149742,0.10227455473131575,0.05318695687428846,0.00047558633549388404,0.001579937584091201,0.9586919104991394,2.484220027923584,0.09523809523809523,0.08333333333333333,0.014492753623188406,4.6637696427003774e-05,0.0,1.0
101,128,3,8,2.4480931295174946,0.11703958691910499,0.10702177292193016,0.06167651766012136,0.0005167596205916671,0.0017934803847678385,0.9535283993115319,2.484110116958618,0.09523809523809523,0.08333333333333333,0.014492753623188406,5.2353100400901296e-05,0.0,1.0
101,128,3,9,2.442129104354911,0.11703958691910499,0.10699265575444822,0.05928259139841838,0.0005629487190223369,0.002181486257892709,0.9535283993115319,2.4839937686920166,0.09523809523809523,0.08333333333333333,0.014598540145985403,5.898296901062242e-05,3.6578585432944135e-05,0.9920634920634921
101,128,3,10,2.436821092221495,0.1153184165232358,0.105449445877905,0.05887519075715861,0.0005984083384974403,0.002516455356993317,0.9466437177280551,2.4836513996124268,0.09523809523809523,0.08333333333333333,0.014598540145985403,6.584145377929945e-05,9.510432212565475e-05,0.9920634920634921
101,128,3,11,2.431285985365587,0.1153184165232358,0.105449445877905,0.05877170655322505,0.0006182535129884268,0.00263369454167853,0.9432013769363167,2.4835774898529053,0.09523809523809523,0.08333333333333333,0.014598540145985403,6.767038305094666e-05,8.778860503906593e-05,0.9920634920634921
101,128,3,12,2.4249745621738663,0.12048192771084337,0.11077177292193015,0.0684948216155538,0.0006509653390724706,0.0028542158652530973,0.9397590361445783,2.4832799434661865,0.09523809523809523,0.08333333333333333,0.014598540145985403,7.064239311737336e-05,8.778860503906593e-05,0.9920634920634921
101,128,3,13,2.4193158359002327,0.11876075731497418,0.10922856304538693,0.0680745548956031,0.0007182644692693765,0.0034655344711117067,0.9311531841652324,2.48240065574646,0.09523809523809523,0.08333333333333333,0.014598540145985403,7.612918093231499e-05,0.00010242003921224359,0.9920634920634921
101,128,3,14,2.4131920871143704,0.12392426850258176,0.11397578123600134,0.07659749875580171,0.0007575622763383411,0.003870288799191608,0.9311531841652324,2.483126163482666,0.09523809523809523,0.08333333333333333,0.014598540145985403,8.413074649577151e-05,0.0002706815322037866,0.9920634920634921
101,128,3,15,2.4061219860477414,0.12220309810671257,0.11256723825906216,0.07397753756943022,0.0007695566125691572,0.004153616828847539,0.927710843373494,2.4831790924072266,0.09523809523809523,0.08333333333333333,0.014598540145985403,8.801722119802183e-05,0.0003145758347233196,0.9920634920634921
101,128,3,16,2.4000146598290657,0.12908777969018934,0.11935808964503931,0.09093519919003994,0.0007877007721037734,0.004173156692961741,0.9208261617900172,2.4795053005218506,0.09523809523809523,0.08333333333333333,0.014598540145985403,9.098923126444854e-05,0.0003657858543294414,0.9920634920634921
101,128,3,17,2.391822602375444,0.12908777969018934,0.11914022472129206,0.09046732412265558,0.0008679974011980728,0.004971499712484857,0.9173838209982789,2.482156991958618,0.09523809523809523,0.08333333333333333,0.014598540145985403,0.00010127695841746408,0.00047552161062827376,0.9920634920634921
101,128,3,18,2.3799308876983063,0.14113597246127366,0.1304585815538923,0.10677286633276308,0.0009543566220599483,0.005673539116016547,0.9036144578313253,2.481132745742798,0.09523809523809523,0.08333333333333333,0.014598540145985403,0.0001079068270271852,0.0005633102156673397,0.9920634920634921
101,128,3,19,2.3728391250111356,0.14285714285714285,0.13219469266500342,0.10827667754354232,0.0010667108407166105,0.006413262543197057,0.8984509466437177,2.4732553958892822,0.10317460317460317,0.09027777777777778,0.027526395173454,0.00012002348345184794,0.0006145202352734615,0.9841269841269841
101,128,3,20,2.35887761944953,0.14285714285714285,0.13226427413141248,0.10864507933118565,0.0011319600298122499,0.006811038348379029,0.8881239242685026,2.4658169746398926,0.10317460317460317,0.09027777777777778,0.027526395173454,0.000136026614578761,0.0008632546162174816,0.9841269841269841
101,128,3,21,2.3484199699559434,0.14802065404475043,0.13688025097153841,0.11462335959568438,0.0012273913304414335,0.007736390484644458,0.882960413080895,2.466346263885498,0.10317460317460317,0.09027777777777778,0.027526395173454,0.0001570593012027039,0.0011193047142480906,0.9841269841269841
101,128,3,22,2.3393124635371407,0.14802065404475043,0.13704403503862436,0.11415279582634508,0.0013268352817369265,0.008272341043205431,0.8709122203098106,2.460237741470337,0.1111111111111111,0.09722222222222222,0.03851540616246499,0.00016963318994527843,0.001104673280074913,0.9841269841269841
101,128,3,23,2.325024882200047,0.16006884681583478,0.1486205155609521,0.13266250495081747,0.001418428394772249,0.008375623182094786,0.8691910499139415,2.4569878578186035,0.1111111111111111,0.09722222222222222,0.03851540616246499,0.0001924948058408685,0.0011778304509408011,0.9841269841269841
101,128,3,24,2.3126141405351808,0.16351118760757316,0.15179540670754135,0.13649524798890242,0.0014861200668821635,0.008619871483522312,0.8674698795180723,2.4514875411987305,0.1111111111111111,0.09722222222222222,0.03851540616246499,0.0002119271793521201,0.001353407661018933,0.9841269841269841
101,128,3,25,2.302286457071616,0.16523235800344235,0.1539707740054577,0.1414027363307873,0.0015481416891375104,0.009118138018434465,0.8554216867469879,2.4520156383514404,0.1111111111111111,0.09722222222222222,0.03851540616246499,0.00022015736107453254,0.0014338805489714102,0.9841269841269841
101,128,3,26,2.292819877499763,0.16179001721170397,0.1506528727708898,0.1395990985298534,0.0015873086489021388,0.009645714349517923,0.8519793459552496,2.45410418510437,0.1111111111111111,0.09722222222222222,0.038624338624338624,0.00022907339127381266,0.0014631434173177655,0.9761904761904762
101,128,3,27,2.2809553667518236,0.1738382099827883,0.16210471073609253,0.15558793479435265,0.0015892713584671815,0.009573137711379458,0.8554216867469879,2.4561800956726074,0.10317460317460317,0.09027777777777778,0.02763532763532764,0.00022815892663798906,0.0015070377198372984,0.9761904761904762
101,128,3,28,2.2730845945427216,0.18072289156626506,0.16851845857140899,0.16396707843171487,0.001677898599270884,0.01022772315920523,0.8502581755593803,2.4591829776763916,0.1111111111111111,0.09722222222222222,0.03873489694385216,0.0002453051385596816,0.001616773476136131,0.9682539682539683
