architecture,routing,seed,sample_index,label,routing_disagreement_rate,oracle_true_class_margin,predicted_true_class_margin,margin_delta_pred_minus_oracle
rsnn64_progress,local2,53,49,1,0.6862745098039216,-0.6526754726570578,-3.3059520493780115,-2.6532765767209536
rsnn64_progress,local2,53,50,10,0.8181818181818182,-2.139500239746252,-2.5590922655221187,-0.4195920257758665
rsnn64_progress,local2,53,51,0,0.7938931297709924,-0.8190777290107603,-0.5246542633512963,0.294423465659464
rsnn64_progress,local2,53,52,9,0.675,1.7189252087436842,1.2511311804833412,-0.467794028260343
rsnn64_progress,local2,53,53,7,0.9516129032258065,0.26619177289744433,-0.04511184839426674,-0.3113036212917111
rsnn64_progress,local2,53,54,6,0.84,-1.0039993267164453,-2.156264007888252,-1.1522646811718067
rsnn64_progress,local2,53,55,4,0.8404255319148937,0.46207080651509447,0.6940751463869139,0.23200433987181945
rsnn64_progress,local2,53,56,3,0.4810126582278481,-2.6806186950693407,-2.787565995874626,-0.10694730080528547
rsnn64_progress,local2,53,57,8,0.9298245614035088,-0.5422199824011935,0.4773445905569693,1.0195645729581628
rsnn64_progress,local2,53,58,7,0.84,0.26210593134910587,-1.1276442940875997,-1.3897502254367056
rsnn64_progress,local2,53,59,1,0.8387096774193549,-3.5507318753879495,-3.873840742701997,-0.32310886731404764
rsnn64_progress,local2,53,60,11,0.8387096774193549,-0.1338080734830951,-3.772303232936549,-3.638495159453454
rsnn64_progress,local2,53,61,9,0.6627906976744186,0.550612757594243,-0.5333814887479935,-1.0839942463422365
rsnn64_progress,local2,53,62,2,0.8333333333333334,1.389118491880288,-0.21471047864227266,-1.6038289705225606
rsnn64_progress,local2,53,63,10,0.9814814814814815,-1.0474771086593657,-2.1508540997989463,-1.1033769911395805
rsnn64_progress,local2,53,64,8,1.0,-1.3702164030772166,0.44824629897357493,1.8184627020507915
rsnn64_progress,local2,53,65,1,0.7160493827160493,-0.7119919082191215,-2.399049943180005,-1.6870580349608835
rsnn64_progress,local2,53,66,11,0.9117647058823529,2.3884259149776734,-2.4272652308134286,-4.815691145791102
rsnn64_progress,local2,53,67,4,0.7228915662650602,0.5251834204533088,0.03864556410022946,-0.48653785635307933
rsnn64_progress,local2,53,68,5,0.7972972972972973,-0.36551967480846015,-1.3420151823130062,-0.9764955075045461
rsnn64_progress,local2,53,69,2,0.8070175438596491,0.06354362290692817,-1.443733808670023,-1.5072774315769513
rsnn64_progress,local2,53,70,7,0.9791666666666666,0.15202070704441395,-0.44412296951380337,-0.5961436765582173
rsnn64_progress,local2,53,71,3,0.7941176470588235,0.5162337917114364,0.21232286244339482,-0.30391092926804153
rsnn64_progress,local2,53,72,6,0.5921052631578947,1.6743039637981085,0.01483938458361056,-1.659464579214498
rsnn64_progress,local2,53,73,0,0.75,0.8337549728554938,-0.6172957888819379,-1.4510507617374317
rsnn64_progress,local2,53,74,9,0.8307692307692308,-0.6232194015870376,0.3741375513225891,0.9973569529096267
rsnn64_progress,local2,53,75,8,0.9402985074626866,0.930828734077978,-0.06405431593150057,-0.9948830500094785
rsnn64_progress,local2,53,76,1,0.7622950819672131,3.287827494021096,0.5181772574619599,-2.7696502365591362
rsnn64_progress,local2,53,77,11,0.7283950617283951,-2.5622538460509987,-2.6862951312419385,-0.12404128519093982
rsnn64_progress,local2,53,78,4,0.6859504132231405,1.2144360046673848,-0.07681837109225143,-1.2912543757596362
rsnn64_progress,local2,53,79,5,0.7310924369747899,0.10428976315404337,-1.644887429479561,-1.7491771926336044
rsnn64_progress,local2,53,80,2,0.9733333333333334,0.21162044853325312,-0.6844217442564062,-0.8960421927896594
rsnn64_progress,local2,53,81,7,0.8526315789473684,1.6749655963761407,2.7137880117739375,1.0388224153977967
rsnn64_progress,local2,53,82,3,0.5483870967741935,1.0064888705855313,-0.2982107987465943,-1.3046996693321256
rsnn64_progress,local2,53,83,6,0.7864077669902912,0.6904463413621635,0.79972334621328,0.10927700485111647
rsnn64_progress,local2,53,84,0,0.6555555555555556,1.6554523035210358,2.152066046267052,0.4966137427460162
rsnn64_progress,local2,53,85,9,0.8241758241758241,2.8627350243104823,-0.4710339015212419,-3.3337689258317242
