architecture,routing,seed,sample_index,label,routing_disagreement_rate,oracle_true_class_margin,predicted_true_class_margin,margin_delta_pred_minus_oracle
rsnn64_progress,hard,11,48,6,0.8850574712643678,2.5749114379941602,0.5193172533799952,-2.055594184614165
rsnn64_progress,hard,11,49,1,0.6666666666666666,0.24883457844862278,-0.6576371301507606,-0.9064717085993834
rsnn64_progress,hard,11,50,10,0.7818181818181819,-2.3157201893282036,-1.879541356865957,0.43617883246224665
rsnn64_progress,hard,11,51,0,0.8396946564885496,1.5347407934126522,-0.29661673870919003,-1.8313575321218423
rsnn64_progress,hard,11,52,9,0.5375,2.718727021025188,1.2259372606890793,-1.4927897603361089
rsnn64_progress,hard,11,53,7,0.9032258064516129,0.24776831053532078,0.30235774991751896,0.05458943938219818
rsnn64_progress,hard,11,54,6,0.8133333333333334,0.6010633348478223,-0.2365283327671932,-0.8375916676150155
rsnn64_progress,hard,11,55,4,0.8297872340425532,-0.16787191291541603,2.208043810277104,2.37591572319252
rsnn64_progress,hard,11,56,3,0.8481012658227848,-1.518710297660391,-1.9119675046540578,-0.39325720699366684
rsnn64_progress,hard,11,57,8,0.8596491228070176,-0.6271143654107618,-1.0711452875470968,-0.444030922136335
rsnn64_progress,hard,11,58,7,0.78,1.0859877458156006,0.6086967899323099,-0.47729095588329074
rsnn64_progress,hard,11,59,1,0.8145161290322581,-2.428567572686916,-1.5529365602887992,0.8756310123981166
rsnn64_progress,hard,11,60,11,0.8870967741935484,-1.2471493044267845,-3.3853725305361877,-2.138223226109403
rsnn64_progress,hard,11,61,9,0.8255813953488372,1.408542028816555,-0.010531151098803093,-1.4190731799153582
rsnn64_progress,hard,11,62,2,0.8888888888888888,1.9008442773010756,-0.405786601750151,-2.3066308790512267
rsnn64_progress,hard,11,63,10,0.8703703703703703,-0.6617716667487912,-2.0465338788940244,-1.3847622121452332
rsnn64_progress,hard,11,64,8,0.8888888888888888,-0.5504710869454357,0.6835807389288675,1.2340518258743032
rsnn64_progress,hard,11,65,1,0.7777777777777778,-1.5203972803211627,-0.0011814383815362817,1.5192158419396264
rsnn64_progress,hard,11,66,11,0.7205882352941176,3.189581685306621,4.513376881691329,1.323795196384708
rsnn64_progress,hard,11,67,4,0.7710843373493976,0.44361697731346794,0.8963013129696265,0.4526843356561585
rsnn64_progress,hard,11,68,5,0.972972972972973,-0.7420565241218355,-2.6948482574316586,-1.952791733309823
rsnn64_progress,hard,11,69,2,0.9298245614035088,0.22619762163867563,-0.59339330597345,-0.8195909276121256
rsnn64_progress,hard,11,70,7,0.8958333333333334,0.8557913358235965,-0.5731927491033275,-1.428984084926924
rsnn64_progress,hard,11,71,3,0.6764705882352942,-0.02701600809706406,-0.03322874314818591,-0.006212735051121854
rsnn64_progress,hard,11,72,6,0.7105263157894737,1.040057174659239,0.9743715124759547,-0.06568566218328442
rsnn64_progress,hard,11,73,0,0.8888888888888888,0.30125731604277917,-0.179177849286134,-0.48043516532891317
rsnn64_progress,hard,11,74,9,0.9230769230769231,0.7788489458198455,2.007707721094448,1.2288587752746025
rsnn64_progress,hard,11,75,8,0.6865671641791045,0.723016006351827,0.24033792783529861,-0.48267807851652833
rsnn64_progress,hard,11,76,1,0.7540983606557377,4.0669621731849475,-0.941922403988201,-5.0088845771731485
rsnn64_progress,hard,11,77,11,0.8024691358024691,-1.7109226906413824,-4.236313854318723,-2.525391163677341
rsnn64_progress,hard,11,78,4,0.8760330578512396,3.0659390460464238,-3.2421887181290003,-6.308127764175424
rsnn64_progress,hard,11,79,5,0.773109243697479,2.1142255841077713,1.0622603640204034,-1.051965220087368
rsnn64_progress,hard,11,80,2,0.8933333333333333,0.09363789652343257,-0.8851993179246165,-0.978837214448049
rsnn64_progress,hard,11,81,7,0.8526315789473684,0.5581087403325,0.6037412084224343,0.045632468089934264
rsnn64_progress,hard,11,82,3,0.6021505376344086,1.8985750488782855,0.7734792825549448,-1.1250957663233407
rsnn64_progress,hard,11,83,6,0.6504854368932039,0.28950546603846306,-0.6588282276889004,-0.9483336937273634
rsnn64_progress,hard,11,84,0,0.8555555555555555,1.0680624381417374,3.274644206400467,2.2065817682587294
rsnn64_progress,hard,11,85,9,0.7252747252747253,3.044792188061365,1.7515701616866863,-1.2932220263746785
rsnn64_progress,hard,11,86,6,0.5301204819277109,-0.5175083889334928,-1.7242330014382787,-1.206724612504786
rsnn64_progress,hard,11,87,4,0.6666666666666666,2.682801987683888,1.9744237497498034,-0.7083782379340846
rsnn64_progress,hard,11,88,3,0.6626506024096386,1.5363419683396842,-0.07474805040010324,-1.6110900187397874
rsnn64_progress,hard,11,89,8,0.7627118644067796,-1.932569865090045,-1.7555825648014434,0.17698730028860155
rsnn64_progress,hard,11,90,7,0.7790697674418605,3.949620597396006,3.2828754144643426,-0.6667451829316633
rsnn64_progress,hard,11,91,1,0.7281553398058253,2.9279382859731413,-1.1421699070426712,-4.0701081930158125
rsnn64_progress,hard,11,92,11,0.5555555555555556,-4.4484875897378515,-5.159719782630418,-0.7112321928925667
rsnn64_progress,hard,11,93,9,0.7804878048780488,2.4970634081275875,1.5491570194922133,-0.9479063886353742
rsnn64_progress,hard,11,94,2,0.9047619047619048,1.4641219599743636,-0.267957739508347,-1.7320796994827106
rsnn64_progress,hard,11,95,10,0.8947368421052632,-0.8801667517836904,-1.363432423267568,-0.48326567148387767
rsnn64_progress,hard,11,96,9,0.61,4.425861182358858,2.5304199746005906,-1.8954412077582674
rsnn64_progress,hard,11,97,2,0.890625,0.09912427349263453,-0.17093876226817883,-0.27006303576081336
rsnn64_progress,hard,11,98,0,0.74,2.2388908753212036,-0.9674487022351741,-3.2063395775563777
rsnn64_progress,hard,11,99,10,0.8115942028985508,0.015959941921209975,-0.6199128730859229,-0.6358728150071329
rsnn64_progress,hard,11,100,6,0.75,0.7450582547535305,-1.078090970330777,-1.8231492250843075
rsnn64_progress,hard,11,101,1,0.7256637168141593,1.7340740653755802,-2.441412502183084,-4.175486567558664
rsnn64_progress,hard,11,102,7,0.7888888888888889,1.869982227305627,2.5913468915459816,0.7213646642403546
rsnn64_progress,hard,11,103,5,0.7980769230769231,4.156451976943799,3.864375807395504,-0.2920761695482952
rsnn64_progress,hard,11,104,4,0.6981132075471698,0.5366085581681546,-1.302392794602838,-1.8390013527709925
rsnn64_progress,hard,11,105,1,0.7575757575757576,-1.0578006761970755,-3.8582741204781996,-2.800473444281124
rsnn64_progress,hard,11,106,11,0.864406779661017,2.447969812365045,1.8493510639054875,-0.5986187484595575
rsnn64_progress,hard,11,107,4,0.8387096774193549,0.7707488450796518,0.04341996550829208,-0.7273288795713597
rsnn64_progress,hard,11,108,2,0.9107142857142857,1.5520248897191777,0.537342920900528,-1.0146819688186497
rsnn64_progress,hard,11,109,7,0.8958333333333334,1.9569776220291715,-1.30892193444015,-3.2658995564693214
rsnn64_progress,hard,11,110,3,0.8,-0.26238534854792306,1.3535177709015898,1.6159031194495128
rsnn64_progress,hard,11,111,6,0.625,2.2177586516663723,0.9556631884433955,-1.2620954632229768
rsnn64_progress,hard,11,112,0,0.6790123456790124,0.6525550849401043,-0.8481197060538079,-1.5006747909939122
rsnn64_progress,hard,11,113,9,0.75,0.5932780980410826,0.16324775599605346,-0.4300303420450291
rsnn64_progress,hard,11,114,6,0.9736842105263158,0.1827692184924672,-0.401040999052384,-0.5838102175448512
rsnn64_progress,hard,11,115,4,0.8192771084337349,-0.284654372190289,1.052727992754626,1.337382364944915
rsnn64_progress,hard,11,116,3,0.7878787878787878,-0.3102723163262908,-0.5911600965901016,-0.2808877802638108
rsnn64_progress,hard,11,117,8,0.9130434782608695,-1.3283071969885896,0.4110857314065015,1.739392928395091
rsnn64_progress,hard,11,118,7,0.8863636363636364,1.4210907060337377,-0.597217957612429,-2.0183086636461667
rsnn64_progress,hard,11,119,1,0.7931034482758621,0.11420582280334202,-1.0807302548573716,-1.1949360776607136
rsnn64_progress,hard,11,120,11,0.9090909090909091,1.5833242956477989,-1.8015353510354544,-3.3848596466832532
rsnn64_progress,hard,11,121,9,0.6195652173913043,3.7259546123605105,4.043471844130181,0.3175172317696706
rsnn64_progress,hard,11,122,2,0.9245283018867925,2.1037548987228547,-0.4305425579607345,-2.534297456683589
rsnn64_progress,hard,11,123,10,0.9056603773584906,-0.5961058348134429,-2.2509656368192736,-1.6548598020058307
rsnn64_progress,hard,11,124,8,0.9107142857142857,0.05309828974395714,0.20903371375788993,0.1559354240139328
rsnn64_progress,hard,11,125,1,0.8192771084337349,-2.0974490569942645,-0.1438904620699759,1.9535585949242886
rsnn64_progress,hard,11,126,11,0.8923076923076924,0.6260036715448223,-1.9263814012902003,-2.5523850728350226
rsnn64_progress,hard,11,127,4,0.7804878048780488,0.33436224402430526,-0.9004569006629026,-1.2348191446872079
rsnn64_progress,hard,11,128,5,0.8395061728395061,0.45372684564836163,-0.5007463375550287,-0.9544731832033904
rsnn64_progress,hard,11,129,2,0.9454545454545454,-0.45390927210246446,-1.3765101574335858,-0.9226008853311214
rsnn64_progress,hard,11,130,7,0.7446808510638298,-0.7448927850728069,0.8489054004239733,1.5937981854967802
rsnn64_progress,hard,11,131,3,0.8860759493670886,2.2279530065353583,1.9806041705999746,-0.2473488359353837
rsnn64_progress,hard,11,132,6,0.7558139534883721,0.8325466844999028,-0.6129689697463618,-1.4455156542462646
rsnn64_progress,hard,11,133,0,0.875,-0.45990974429378184,-2.959363378587227,-2.4994536342934452
rsnn64_progress,hard,11,134,9,0.7710843373493976,1.5568722181833436,1.4200388826757262,-0.13683333550761745
rsnn64_progress,hard,11,135,2,0.7627118644067796,0.4612979762714531,-0.21663448423350928,-0.6779324605049624
rsnn64_progress,hard,11,136,5,0.6595744680851063,-0.7557386817925362,-2.074153511717668,-1.318414829925132
rsnn64_progress,hard,11,137,8,0.8524590163934426,-1.0855470227159003,-0.59227658658358,0.49327043613232036
rsnn64_progress,hard,11,138,3,0.6944444444444444,1.3014015278493503,-1.0940862434489986,-2.395487771298349
rsnn64_progress,hard,11,139,4,0.6703296703296703,0.3021864377606107,0.29138839907545844,-0.010798038685152278
rsnn64_progress,hard,11,140,6,0.627906976744186,1.5038909040226827,1.528852494057901,0.02496159003521825
rsnn64_progress,hard,11,141,1,0.5617977528089888,1.7256884263942993,0.9591845106961046,-0.7665039156981948
rsnn64_progress,hard,11,142,10,0.9298245614035088,-0.6181308229702154,-3.739742404234221,-3.1216115812640055
rsnn64_progress,hard,11,143,0,0.7840909090909091,-0.27163345054032106,-4.138292920505364,-3.866659469965043
rsnn64_progress,hard,11,144,9,0.5316455696202531,0.8939965359086273,1.2621119082887162,0.36811537238008896
rsnn64_progress,hard,11,145,7,0.8023255813953488,0.3039799503790164,0.3291517892716911,0.025171838892674714
rsnn64_progress,local2,11,0,8,0.7543859649122807,0.625913679228276,-0.3144642946227214,-0.9403779738509974
rsnn64_progress,local2,11,1,1,0.696078431372549,0.264232172659133,-1.5284993530523954,-1.7927315257115284
rsnn64_progress,local2,11,2,11,0.8142857142857143,-3.038997695001074,-2.5158338188974194,0.5231638761036548
rsnn64_progress,local2,11,3,4,0.7368421052631579,3.2376254404073403,-0.5630711148664789,-3.800696555273819
rsnn64_progress,local2,11,4,5,0.8440366972477065,5.224022734250099,-1.219665562528049,-6.443688296778148
rsnn64_progress,local2,11,5,2,0.7083333333333334,5.0642361401483775,0.702553583912569,-4.361682556235809
rsnn64_progress,local2,11,6,7,0.8064516129032258,3.5071467423355083,3.863405264284499,0.35625852194899066
rsnn64_progress,local2,11,7,3,0.49473684210526314,2.6309385250016293,-0.4413805289699715,-3.0723190539716008
rsnn64_progress,local2,11,8,6,0.5882352941176471,3.2662477682701807,2.0736958884789907,-1.19255187979119
rsnn64_progress,local2,11,9,0,0.6697247706422018,2.9799673561643125,1.4190500210012802,-1.5609173351630323
rsnn64_progress,local2,11,10,9,0.6203703703703703,5.477367283616616,5.648134522697876,0.17076723908126024
rsnn64_progress,local2,11,11,0,0.5288461538461539,2.559781701753539,1.5641870426868874,-0.9955946590666516
rsnn64_progress,local2,11,12,5,0.6842105263157895,4.7449997129426045,4.000380313770501,-0.7446193991721035
rsnn64_progress,local2,11,13,6,0.35294117647058826,0.6920324914419078,0.4952295669126219,-0.19680292452928594
rsnn64_progress,local2,11,14,4,0.8782608695652174,4.449591307926314,0.017326631675798954,-4.432264676250515
rsnn64_progress,local2,11,15,3,0.6526315789473685,3.5566066050513605,-0.23178396538085133,-3.788390570432212
rsnn64_progress,local2,11,16,8,0.7068965517241379,0.039301816268623835,-2.69937082841519,-2.7386726446838137
rsnn64_progress,local2,11,17,7,0.7912087912087912,1.1213827602041153,3.822834102602384,2.701451342398269
rsnn64_progress,local2,11,18,1,0.7394957983193278,0.5649254120285843,-4.131144199344421,-4.696069611373005
rsnn64_progress,local2,11,19,11,0.8023255813953488,-2.516517715358913,-4.721228193986437,-2.204710478627524
rsnn64_progress,local2,11,20,9,0.9223300970873787,3.9471109538454483,0.777942869375273,-3.1691680844701753
rsnn64_progress,local2,11,21,2,0.8857142857142857,3.7449102295037964,-2.3692562524860126,-6.114166481989809
rsnn64_progress,local2,11,22,10,0.7377049180327869,2.162297293330582,2.847248908254649,0.6849516149240666
rsnn64_progress,local2,11,23,9,0.75,4.806528838824757,1.2534330681537078,-3.5530957706710495
rsnn64_progress,local2,11,24,11,0.6702127659574468,-2.295403623818865,-4.2563270717036445,-1.9609234478847797
rsnn64_progress,local2,11,25,2,0.8157894736842105,1.6477012778237903,0.4617309465151216,-1.1859703313086687
rsnn64_progress,local2,11,26,0,0.7310924369747899,1.6412875803399496,-0.3020354406979546,-1.9433230210379042
rsnn64_progress,local2,11,27,10,0.6363636363636364,0.9479426850794268,0.1576525013735024,-0.7902901837059244
rsnn64_progress,local2,11,28,6,0.7454545454545455,2.9466276308732873,1.0106500633223812,-1.935977567550906
rsnn64_progress,local2,11,29,1,0.7698412698412699,0.2924682888465,-1.3325764987451603,-1.6250447875916603
rsnn64_progress,local2,11,30,7,0.7244897959183674,1.9899686035695554,0.40656126785833546,-1.58340733571122
rsnn64_progress,local2,11,31,5,0.8849557522123894,4.099405275672286,-3.474462517708825,-7.573867793381111
rsnn64_progress,local2,11,32,4,0.816,2.424184768170253,-2.990195089621947,-5.4143798577922
rsnn64_progress,local2,11,33,8,0.9130434782608695,-0.3356588599568251,-0.8195965243070795,-0.4839376643502544
rsnn64_progress,local2,11,34,1,0.6883116883116883,-2.3333578224699263,-3.465670666638567,-1.1323128441686405
rsnn64_progress,local2,11,35,11,0.9655172413793104,0.8774704503090593,-4.921972686451213,-5.799443136760273
rsnn64_progress,local2,11,36,4,0.8181818181818182,0.7640365021463815,0.9357101564778492,0.17167365433146764
rsnn64_progress,local2,11,37,5,0.7321428571428571,5.465045539341645,3.396238338120204,-2.068807201221441
rsnn64_progress,local2,11,38,2,1.0,1.022054656888637,-1.9875908161614648,-3.009645473050102
rsnn64_progress,local2,11,39,7,0.8979591836734694,1.3784593609351414,0.8813355153382432,-0.49712384559689826
rsnn64_progress,local2,11,40,3,0.5903614457831325,2.097930140096543,-0.18598444367810218,-2.2839145837746453
rsnn64_progress,local2,11,41,6,0.7126436781609196,2.078664297169726,0.944542167590801,-1.134122129578925
rsnn64_progress,local2,11,42,0,0.7142857142857143,2.565862829512942,-1.5318308142000294,-4.097693643712971
rsnn64_progress,local2,11,43,9,0.8309859154929577,2.176627918420776,3.05311580444112e-05,-2.1765973872627318
rsnn64_progress,local2,11,44,5,0.9203539823008849,3.392897652621934,1.8573649150194713,-1.5355327376024626
rsnn64_progress,local2,11,45,8,0.8846153846153846,-0.26385927391230846,-0.5930088936141065,-0.329149619701798
rsnn64_progress,local2,11,46,3,0.7564102564102564,-1.4998278700420775,-1.7913627591526062,-0.2915348891105287
rsnn64_progress,local2,11,47,4,0.8085106382978723,0.6738446435762233,0.9513907749936612,0.2775461314174379
rsnn64_progress,local2,11,48,6,0.8850574712643678,2.525005560433564,0.7884197521437999,-1.7365858082897643
rsnn64_progress,local2,11,49,1,0.6666666666666666,0.1698211234230067,-0.7243314066621105,-0.8941525300851172
rsnn64_progress,local2,11,50,10,0.7818181818181819,-2.3072467252528774,-1.9455302995643486,0.3617164256885288
rsnn64_progress,local2,11,51,0,0.8396946564885496,1.4210388259512783,-0.30832042738015053,-1.7293592533314288
rsnn64_progress,local2,11,52,9,0.5375,2.6797981857491777,1.5988368986958679,-1.0809612870533098
rsnn64_progress,local2,11,53,7,0.9032258064516129,0.28807121265409474,0.254842648903876,-0.033228563750218765
rsnn64_progress,local2,11,54,6,0.8133333333333334,0.45012796831895985,0.04398317815476016,-0.4061447901641997
rsnn64_progress,local2,11,55,4,0.8297872340425532,-0.1737458992063754,2.100150868647614,2.2738967678539894
rsnn64_progress,local2,11,56,3,0.8481012658227848,-1.5029853297183515,-1.7542513191010038,-0.2512659893826523
rsnn64_progress,local2,11,57,8,0.8596491228070176,-0.5194083024324627,-0.9873779206221391,-0.4679696181896764
rsnn64_progress,local2,11,58,7,0.78,1.2486200879761784,0.6536805881939514,-0.594939499782227
rsnn64_progress,local2,11,59,1,0.8145161290322581,-2.450343053918445,-1.4114483784133591,1.0388946755050859
rsnn64_progress,local2,11,60,11,0.8870967741935484,-1.2946808263870275,-3.234892797876926,-1.9402119714898987
rsnn64_progress,local2,11,61,9,0.8255813953488372,1.3254134957867598,0.05394310148977377,-1.271470394296986
rsnn64_progress,local2,11,62,2,0.8888888888888888,1.8617470941365277,-0.5901390166344249,-2.4518861107709524
rsnn64_progress,local2,11,63,10,0.8703703703703703,-0.6863327229245986,-1.9656982206651161,-1.2793654977405176
rsnn64_progress,local2,11,64,8,0.8888888888888888,-0.5310383246317074,0.894272294097898,1.4253106187296054
rsnn64_progress,local2,11,65,1,0.7777777777777778,-1.5122923705368851,-0.31995189515618216,1.192340475380703
rsnn64_progress,local2,11,66,11,0.7205882352941176,2.9923386744198686,4.27640390891141,1.2840652344915418
rsnn64_progress,local2,11,67,4,0.7710843373493976,0.4955167556702653,0.8861300947959023,0.390613339125637
rsnn64_progress,local2,11,68,5,0.972972972972973,-0.6279680791400599,-2.5832456593507196,-1.9552775802106597
rsnn64_progress,local2,11,69,2,0.9298245614035088,0.21916506328534857,-0.6159706781965799,-0.8351357414819285
rsnn64_progress,local2,11,70,7,0.8958333333333334,0.8613897777726534,-0.5204928681065364,-1.3818826458791897
rsnn64_progress,local2,11,71,3,0.6764705882352942,0.03526355842901596,0.006501039467083025,-0.028762518961932937
rsnn64_progress,local2,11,72,6,0.7105263157894737,1.0413417916389383,1.1289056284162875,0.08756383677734925
rsnn64_progress,local2,11,73,0,0.8888888888888888,0.39390525883802363,-0.1844563961820893,-0.5783616550201129
rsnn64_progress,local2,11,74,9,0.9230769230769231,0.8323612106794536,1.8937081347403764,1.0613469240609228
rsnn64_progress,local2,11,75,8,0.6865671641791045,0.6430257765243566,-0.011905790397604754,-0.6549315669219613
rsnn64_progress,local2,11,76,1,0.7540983606557377,3.8750766075809824,-0.19319852572350005,-4.068275133304482
rsnn64_progress,local2,11,77,11,0.8024691358024691,-1.7022023666331514,-4.3349480295865055,-2.6327456629533543
rsnn64_progress,local2,11,78,4,0.8760330578512396,2.9709896133712204,-2.6592118621256025,-5.630201475496823
rsnn64_progress,local2,11,79,5,0.773109243697479,2.0194438723408417,1.2799950803731512,-0.7394487919676904
rsnn64_progress,local2,11,80,2,0.8933333333333333,0.08473379418598315,-0.8690334783279325,-0.9537672725139157
rsnn64_progress,local2,11,81,7,0.8526315789473684,0.6386652144989826,0.5545376176122634,-0.08412759688671922
rsnn64_progress,local2,11,82,3,0.6021505376344086,1.8128308504933082,0.8715810635916275,-0.9412497869016807
rsnn64_progress,local2,11,83,6,0.6504854368932039,0.15744605462468453,-0.7366660434994534,-0.8941120981241379
rsnn64_progress,local2,11,84,0,0.8555555555555555,1.1563363016155486,2.9096686611855076,1.753332359569959
rsnn64_progress,local2,11,85,9,0.7252747252747253,2.964824568286408,1.8915631342664647,-1.0732614340199431
rsnn64_progress,local2,11,86,6,0.5301204819277109,-0.5707248010392885,-1.0721619300419132,-0.5014371290026247
rsnn64_progress,local2,11,87,4,0.6666666666666666,2.6448637043308727,2.0181285602384746,-0.626735144092398
rsnn64_progress,local2,11,88,3,0.6626506024096386,1.4364531229318074,-0.10030616748716681,-1.5367592904189742
rsnn64_progress,local2,11,89,8,0.7627118644067796,-1.9209370168767557,-1.757938911371853,0.16299810550490257
rsnn64_progress,local2,11,90,7,0.7790697674418605,3.8220138892337507,3.4340678002442804,-0.38794608898947036
rsnn64_progress,local2,11,91,1,0.7281553398058253,2.749440340176397,-0.5055499701266712,-3.2549903103030684
rsnn64_progress,local2,11,92,11,0.5555555555555556,-4.409628246255933,-4.946965331906991,-0.5373370856510586
rsnn64_progress,local2,11,93,9,0.7804878048780488,2.2955009646207607,1.4264257365977246,-0.869075228023036
rsnn64_progress,local2,11,94,2,0.9047619047619048,1.5162790925470682,-0.47442129723963955,-1.9907003897867077
rsnn64_progress,local2,11,95,10,0.8947368421052632,-0.8404876674076478,-1.356847418999677,-0.5163597515920293
rsnn64_progress,local2,11,96,9,0.61,4.199587174084902,2.508012943526891,-1.691574230558011
rsnn64_progress,local2,11,97,2,0.890625,0.18534629942996617,-0.21442881843641293,-0.3997751178663791
rsnn64_progress,local2,11,98,0,0.74,2.1037178422569456,-0.7511321622267113,-2.854850004483657
rsnn64_progress,local2,11,99,10,0.8115942028985508,-0.1896184128149927,-0.6714611818684992,-0.48184276905350654
rsnn64_progress,local2,11,100,6,0.75,0.6573005103196636,-1.010392602218249,-1.6676931125379126
rsnn64_progress,local2,11,101,1,0.7256637168141593,1.5873271105018176,-1.9434863615883735,-3.530813472090191
rsnn64_progress,local2,11,102,7,0.7888888888888889,1.89537480062255,2.4932442016140888,0.5978694009915388
rsnn64_progress,local2,11,103,5,0.7980769230769231,4.139136327347824,4.437329281038093,0.2981929536902692
rsnn64_progress,local2,11,104,4,0.6981132075471698,0.6567207439474747,-0.7054996262745332,-1.362220370222008
rsnn64_progress,local2,11,105,1,0.7575757575757576,-0.9496832848757679,-3.747343598618949,-2.7976603137431812
rsnn64_progress,local2,11,106,11,0.864406779661017,2.57161137809148,1.7154866098455699,-0.8561247682459103
rsnn64_progress,local2,11,107,4,0.8387096774193549,0.8230701406776282,0.15676501772781837,-0.6663051229498098
rsnn64_progress,local2,11,108,2,0.9107142857142857,1.5909502205859902,0.6144762718652568,-0.9764739487207335
