architecture,routing,seed,sample_index,label,routing_disagreement_rate,oracle_true_class_margin,predicted_true_class_margin,margin_delta_pred_minus_oracle
gru64_progress,hard,23,0,8,0.5964912280701754,-0.5716665089703383,-3.878246349097026,-3.3065798401266875
gru64_progress,hard,23,1,1,0.39215686274509803,4.005161206137473,-0.6015796127328059,-4.6067408188702785
gru64_progress,hard,23,2,11,0.8428571428571429,-8.331891897943933,-5.579374106544492,2.752517791399441
gru64_progress,hard,23,3,4,0.7631578947368421,-0.35392716769047183,-13.03573593941519,-12.681808771724718
gru64_progress,hard,23,4,5,0.44036697247706424,10.911772933068278,7.627859896638256,-3.2839130364300217
gru64_progress,hard,23,5,2,0.2777777777777778,11.695755929541065,12.190059970598668,0.49430404105760317
gru64_progress,hard,23,6,7,0.5913978494623656,5.5669336233368085,-8.386225452485178,-13.953159075821986
gru64_progress,hard,23,7,3,0.5368421052631579,5.234107394357125,-1.9424437809930168,-7.176551175350141
gru64_progress,hard,23,8,6,0.5882352941176471,8.025774937784718,6.550384985348501,-1.4753899524362168
gru64_progress,hard,23,9,0,0.6238532110091743,1.1993090128614767,-4.215578151546197,-5.4148871644076735
gru64_progress,hard,23,10,9,0.49074074074074076,7.15522092901206,4.262154659191992,-2.8930662698200678
gru64_progress,hard,23,11,0,0.5384615384615384,3.6098977664773884,0.22963330404968474,-3.3802644624277036
gru64_progress,hard,23,12,5,0.6491228070175439,10.054825677285407,10.343381266972756,0.2885555896873484
gru64_progress,hard,23,13,6,0.17647058823529413,2.911173022369894,2.201156709728366,-0.7100163126415282
gru64_progress,hard,23,14,4,0.782608695652174,4.927382885838597,-22.29853439717317,-27.225917283011768
gru64_progress,hard,23,15,3,0.5789473684210527,7.212364709015674,2.9314341220765527,-4.280930586939121
gru64_progress,hard,23,16,8,0.8793103448275862,4.100059011263511,-4.368649912966248,-8.468708924229759
gru64_progress,hard,23,17,7,0.7142857142857143,-0.34668329459054803,-4.7685106996632385,-4.4218274050726905
gru64_progress,hard,23,18,1,0.773109243697479,4.63557369089321,-24.50162278731014,-29.13719647820335
gru64_progress,hard,23,19,11,0.3023255813953488,-6.070459416484937,-7.836561555150183,-1.7661021386652465
gru64_progress,hard,23,20,9,0.5048543689320388,10.579753156081324,9.554592858190517,-1.0251602978908068
gru64_progress,hard,23,21,2,0.2857142857142857,8.826881241911906,7.458513627518187,-1.3683676143937191
