architecture,routing,seed,sample_index,label,routing_disagreement_rate,oracle_true_class_margin,predicted_true_class_margin,margin_delta_pred_minus_oracle
rsnn64_progress,hard,23,0,8,0.6491228070175439,-0.5716665089703383,-4.925480456262449,-4.35381394729211
rsnn64_progress,hard,23,1,1,0.7352941176470589,4.005161206137473,2.7913133721967824,-1.2138478339406902
rsnn64_progress,hard,23,2,11,0.7857142857142857,-8.331891897943933,-4.250320827018683,4.08157107092525
rsnn64_progress,hard,23,3,4,0.7017543859649122,-0.35392716769047183,-15.97767784786538,-15.623750680174908
rsnn64_progress,hard,23,4,5,0.7614678899082569,10.911772933068278,10.269533579842573,-0.6422393532257047
rsnn64_progress,hard,23,5,2,0.8333333333333334,11.695755929541065,1.060674514942093,-10.635081414598972
rsnn64_progress,hard,23,6,7,0.8064516129032258,5.5669336233368085,14.617842481983644,9.050908858646835
rsnn64_progress,hard,23,7,3,0.5894736842105263,5.234107394357125,0.25986500350791175,-4.974242390849213
rsnn64_progress,hard,23,8,6,0.45098039215686275,8.025774937784718,-4.995369306408975,-13.021144244193692
rsnn64_progress,hard,23,9,0,0.6697247706422018,1.1993090128614767,-4.861210632262328,-6.060519645123804
rsnn64_progress,hard,23,10,9,0.9166666666666666,7.15522092901206,2.1428838920444377,-5.012337036967622
rsnn64_progress,hard,23,11,0,0.6538461538461539,3.6098977664773884,-0.44328438656407343,-4.053182153041462
rsnn64_progress,hard,23,12,5,0.8157894736842105,10.054825677285407,11.41765347151977,1.362827794234363
rsnn64_progress,hard,23,13,6,0.5,2.911173022369894,2.2223600625309246,-0.6888129598389696
rsnn64_progress,hard,23,14,4,0.7913043478260869,4.927382885838597,-4.1378852463135445,-9.065268132152141
rsnn64_progress,hard,23,15,3,0.631578947368421,7.212364709015674,-9.14002098943638,-16.352385698452053
rsnn64_progress,hard,23,16,8,0.9310344827586207,4.100059011263511,-7.096838623937401,-11.196897635200912
rsnn64_progress,hard,23,17,7,0.7692307692307693,-0.34668329459054803,12.795786502349074,13.142469796939622
rsnn64_progress,hard,23,18,1,0.8739495798319328,4.63557369089321,-7.415668232912466,-12.051241923805676
rsnn64_progress,hard,23,19,11,0.8023255813953488,-6.070459416484937,-13.412536311856002,-7.342076895371065
rsnn64_progress,hard,23,20,9,0.7281553398058253,10.579753156081324,6.466949201737862,-4.1128039543434625
rsnn64_progress,hard,23,21,2,0.8428571428571429,8.826881241911906,-7.851878850960929,-16.678760092872835
rsnn64_progress,hard,23,22,10,0.7704918032786885,8.59620971138429,0.5196328725662624,-8.076576838818028
rsnn64_progress,hard,23,23,9,0.7037037037037037,8.643960764304211,-3.6545740317928903,-12.298534796097101
rsnn64_progress,hard,23,24,11,0.7659574468085106,-9.515388284784422,-9.053703240140749,0.4616850446436729
rsnn64_progress,hard,23,25,2,0.8026315789473685,2.071617992413394,-4.471191932243528,-6.542809924656922
rsnn64_progress,hard,23,26,0,0.7394957983193278,-1.112797396091537,-11.056109632099378,-9.943312236007841
rsnn64_progress,hard,23,27,10,0.7532467532467533,7.115998105062317,-2.4131972609320655,-9.529195365994383
rsnn64_progress,hard,23,28,6,0.7818181818181819,5.6335113677123445,-12.744928636879195,-18.37844000459154
rsnn64_progress,hard,23,29,1,0.6507936507936508,-0.07111769614651564,1.15974703670895,1.2308647328554656
rsnn64_progress,hard,23,30,7,0.8061224489795918,4.578037293149464,17.81815403681594,13.240116743666476
rsnn64_progress,hard,23,31,5,0.8761061946902655,3.1891090610556603,4.6039153872707175,1.4148063262150572
rsnn64_progress,hard,23,32,4,0.68,2.8070038446012404,-6.25867165466434,-9.06567549926558
rsnn64_progress,hard,23,33,8,0.9782608695652174,-3.5734101692341937,-3.5781693055223514,-0.004759136288157606
rsnn64_progress,hard,23,34,1,0.7792207792207793,-6.76405336519106,-7.108818301346446,-0.3447649361553857
rsnn64_progress,hard,23,35,11,0.9137931034482759,1.014331129959828,-7.832431099694077,-8.846762229653905
rsnn64_progress,hard,23,36,4,0.8522727272727273,0.8395766495373209,-7.723893169577877,-8.563469819115198
rsnn64_progress,hard,23,37,5,0.7142857142857143,11.313966645069058,12.912266051334882,1.5982994062658236
rsnn64_progress,hard,23,38,2,0.9833333333333333,4.987754687722372,-7.018016679092398,-12.00577136681477
rsnn64_progress,hard,23,39,7,0.8979591836734694,3.225236392885563,-1.722393778217338,-4.947630171102901
rsnn64_progress,hard,23,40,3,0.5421686746987951,0.11651462170220839,1.7212596337180912,1.6047450120158828
