architecture,routing,seed,sample_index,label,routing_disagreement_rate,oracle_true_class_margin,predicted_true_class_margin,margin_delta_pred_minus_oracle
gru64_progress,hard,11,0,8,0.9473684210526315,0.6176335792624741,-0.12351901583315339,-0.7411525950956275
gru64_progress,hard,11,1,1,0.6372549019607843,0.2917832144394197,-3.818578142520437,-4.1103613569598565
gru64_progress,hard,11,2,11,0.8714285714285714,-3.2038418245520006,-4.8996845659221435,-1.695842741370143
gru64_progress,hard,11,3,4,0.6754385964912281,3.300820919377202,-0.8252553429329055,-4.126076262310107
gru64_progress,hard,11,4,5,0.5871559633027523,5.513000353974348,5.83419701166531,0.32119665769096173
gru64_progress,hard,11,5,2,0.8611111111111112,5.158703027800357,-0.6017537738628107,-5.760456801663167
gru64_progress,hard,11,6,7,0.7096774193548387,3.4899334717756574,2.222299138755261,-1.2676343330203963
gru64_progress,hard,11,7,3,0.5894736842105263,2.719854909092419,-0.7101779533245463,-3.430032862416965
gru64_progress,hard,11,8,6,0.2647058823529412,3.2939035297239343,3.033042281945086,-0.26086124777884834
gru64_progress,hard,11,9,0,0.3211009174311927,3.178807393960824,2.858109508327402,-0.3206978856334217
gru64_progress,hard,11,10,9,0.3611111111111111,5.584951140471276,4.686413969805471,-0.8985371706658043
gru64_progress,hard,11,11,0,0.47115384615384615,2.5305962953310654,4.127956260430551,1.5973599650994856
gru64_progress,hard,11,12,5,0.6666666666666666,4.833038191090054,4.681271761986864,-0.1517664291031906
gru64_progress,hard,11,13,6,0.19607843137254902,0.7533893012684985,0.5152761886365624,-0.23811311263193602
gru64_progress,hard,11,14,4,0.7130434782608696,4.622086578297967,-1.7231920766007534,-6.345278654898721
gru64_progress,hard,11,15,3,0.49473684210526314,3.7613625228707406,1.9476147036598377,-1.813747819210903
gru64_progress,hard,11,16,8,0.8448275862068966,-0.03219226674491438,-0.919337680655758,-0.8871454139108437
gru64_progress,hard,11,17,7,0.6923076923076923,1.0879610834890627,2.920995955141734,1.8330348716526714
gru64_progress,hard,11,18,1,0.6470588235294118,0.5202928583451012,-3.357105418822698,-3.8773982771677993
gru64_progress,hard,11,19,11,0.4883720930232558,-2.549411501474424,-3.5287122299396287,-0.9793007284652049
gru64_progress,hard,11,20,9,0.4077669902912621,3.984140561853337,6.448418173189566,2.464277611336229
gru64_progress,hard,11,21,2,0.9428571428571428,4.119063543570519,-3.2877658927463926,-7.406829436316912
gru64_progress,hard,11,22,10,0.8852459016393442,2.2229013677915646,-0.20061328289011726,-2.423514650681682
gru64_progress,hard,11,23,9,0.4166666666666667,5.0260330983983295,5.814927408975564,0.7888943105772341
gru64_progress,hard,11,24,11,0.6063829787234043,-2.306658951048121,-0.6089725965844082,1.6976863544637126
gru64_progress,hard,11,25,2,0.5789473684210527,1.6717394504648837,0.4968234938337446,-1.1749159566311391
gru64_progress,hard,11,26,0,0.5966386554621849,1.8220750142464794,1.3420234826928663,-0.48005153155361313
gru64_progress,hard,11,27,10,0.2987012987012987,0.9420951570477882,-0.1744864116694771,-1.1165815687172653
gru64_progress,hard,11,28,6,0.6818181818181818,3.0569319109927164,1.956787613717097,-1.1001442972756195
gru64_progress,hard,11,29,1,0.7380952380952381,0.348674782814669,-0.5154928014372899,-0.8641675842519589
gru64_progress,hard,11,30,7,0.7244897959183674,2.020854388934822,-1.3982399147826072,-3.4190943037174293
gru64_progress,hard,11,31,5,0.8230088495575221,4.061125810116209,-9.284152909703835,-13.345278719820044
gru64_progress,hard,11,32,4,0.728,2.666237089648803,-2.3462256887048625,-5.012462778353665
gru64_progress,hard,11,33,8,0.9565217391304348,-0.34733213690969933,-0.8067124026176771,-0.45938026570797774
gru64_progress,hard,11,34,1,0.23376623376623376,-2.2001050089756973,-3.1046129279320667,-0.9045079189563694
gru64_progress,hard,11,35,11,0.9137931034482759,1.0148594175770995,-5.174527000741364,-6.189386418318463
