architecture,routing,seed,sample_index,label,routing_disagreement_rate,oracle_true_class_margin,predicted_true_class_margin,margin_delta_pred_minus_oracle
gru64_progress,hard,53,0,8,0.8947368421052632,-0.36221925148265655,-1.3376374530889734,-0.9754182016063169
gru64_progress,hard,53,1,1,0.696078431372549,2.002648939196206,-1.4387937693190906,-3.4414427085152965
gru64_progress,hard,53,2,11,0.8285714285714286,-3.8576023499047096,-3.7447453007091553,0.11285704919555428
gru64_progress,hard,53,3,4,0.5263157894736842,2.617373595013328,-1.151469517179521,-3.768843112192849
gru64_progress,hard,53,4,5,0.5412844036697247,3.546170978109558,1.442947749406585,-2.103223228702973
gru64_progress,hard,53,5,2,0.7916666666666666,4.0584448759341285,0.17923369686377555,-3.879211179070353
gru64_progress,hard,53,6,7,0.34408602150537637,2.018353727894464,-0.834220234991335,-2.852573962885799
gru64_progress,hard,53,7,3,0.6421052631578947,2.6257215691923648,0.24561242065624356,-2.380109148536121
gru64_progress,hard,53,8,6,0.7450980392156863,3.4452577079828046,4.163326946620158,0.7180692386373533
gru64_progress,hard,53,9,0,0.6330275229357798,2.4523951148134984,1.4775001595479917,-0.9748949552655066
gru64_progress,hard,53,10,9,0.3888888888888889,4.095802722496046,3.1211406861732485,-0.9746620363227976
gru64_progress,hard,53,11,0,0.4519230769230769,2.9669322600252332,-0.753209048692657,-3.7201413087178903
gru64_progress,hard,53,12,5,0.6754385964912281,4.463045662874492,-0.4769355402113433,-4.939981203085836
gru64_progress,hard,53,13,6,0.43137254901960786,1.6068294285535227,1.26355187513151,-0.3432775534220127
gru64_progress,hard,53,14,4,0.8,3.9877585202528962,-3.400590651130358,-7.388349171383254
gru64_progress,hard,53,15,3,0.4105263157894737,3.6119129860937846,2.449810504136849,-1.1621024819569357
gru64_progress,hard,53,16,8,0.8275862068965517,1.5118918855596348,-0.3387633371938037,-1.8506552227534385
gru64_progress,hard,53,17,7,0.6923076923076923,1.0504044803419674,0.035370889064779476,-1.015033591277188
gru64_progress,hard,53,18,1,0.8067226890756303,3.854220614935951,-1.4303788265092408,-5.284599441445192
gru64_progress,hard,53,19,11,0.5930232558139535,-3.5097638664215083,-6.868109862225538,-3.3583459958040294
gru64_progress,hard,53,20,9,0.18446601941747573,6.021544288018731,5.539668796333899,-0.481875491684832
gru64_progress,hard,53,21,2,0.9285714285714286,3.3132191547454113,-1.8191743694196703,-5.1323935241650815
gru64_progress,hard,53,22,10,0.7540983606557377,2.095282617476414,0.016721298572292653,-2.0785613189041214
gru64_progress,hard,53,23,9,0.4537037037037037,3.5530265077095464,4.7872416589468685,1.234215151237322
gru64_progress,hard,53,24,11,0.8191489361702128,-2.1764169959838,-9.33535252828915,-7.15893553230535
gru64_progress,hard,53,25,2,0.4868421052631579,1.7775307887479812,2.5434709756827942,0.765940186934813
gru64_progress,hard,53,26,0,0.680672268907563,-0.9221906059865432,-1.6284118983529048,-0.7062212923663616
gru64_progress,hard,53,27,10,0.45454545454545453,1.3684254713241444,0.9828426676540403,-0.3855828036701041
gru64_progress,hard,53,28,6,0.6727272727272727,3.162298227561905,0.07994867341062672,-3.0823495541512784
gru64_progress,hard,53,29,1,0.5317460317460317,-0.08695506437970835,-1.5340554827766937,-1.4471004183969853
gru64_progress,hard,53,30,7,0.3979591836734694,1.4594465077241239,-1.6634630347498387,-3.1229095424739626
gru64_progress,hard,53,31,5,0.8141592920353983,1.1414622959561598,-13.522361347197148,-14.663823643153307
gru64_progress,hard,53,32,4,0.816,3.6119423262717305,-4.52513506742622,-8.13707739369795
gru64_progress,hard,53,33,8,0.9347826086956522,-1.3333384746392767,0.5405813209050017,1.8739197955442783
gru64_progress,hard,53,34,1,0.5974025974025974,-1.4388607097392683,-2.1232942351171005,-0.6844335253778322
gru64_progress,hard,53,35,11,0.8793103448275862,1.5898389835217586,-5.127191450115788,-6.717030433637547
gru64_progress,hard,53,36,4,0.4772727272727273,1.0469289514133493,-0.14689365626458084,-1.1938226076779301
gru64_progress,hard,53,37,5,0.44642857142857145,4.383107496203536,4.44790720670801,0.06479971050447375
gru64_progress,hard,53,38,2,0.9,2.0939058761221077,-2.055429714598631,-4.149335590720739
gru64_progress,hard,53,39,7,0.9387755102040817,1.1135236143309157,-0.4765067835141963,-1.590030397845112
gru64_progress,hard,53,40,3,0.5542168674698795,2.471649989319758,1.9572103894229258,-0.5144395998968321
gru64_progress,hard,53,41,6,0.5747126436781609,2.96868703313077,2.357161715519169,-0.6115253176116013
gru64_progress,hard,53,42,0,0.40476190476190477,2.670933539713026,1.4812244894682518,-1.1897090502447742
gru64_progress,hard,53,43,9,0.647887323943662,1.7198440879744794,1.468485478065304,-0.25135860990917536
gru64_progress,hard,53,44,5,0.40707964601769914,2.8182093317311114,3.2422341863116344,0.42402485458052297
gru64_progress,hard,53,45,8,0.9038461538461539,0.009234487227331556,0.28610897211910924,0.2768744848917777
gru64_progress,hard,53,46,3,0.717948717948718,-0.7479947243809875,-0.11640569183145999,0.6315890325495275
gru64_progress,hard,53,47,4,0.30851063829787234,1.152572181754067,0.5453935739639633,-0.6071786077901038
gru64_progress,hard,53,48,6,0.5517241379310345,1.749375387882992,0.9637373693233258,-0.7856380185596663
gru64_progress,hard,53,49,1,0.49019607843137253,-0.5135594319979191,-3.1697028732121453,-2.656143441214226
gru64_progress,hard,53,50,10,0.7818181818181819,-2.0095229724411183,-2.0799711806248524,-0.0704482081837341
gru64_progress,hard,53,51,0,0.7480916030534351,-0.7978010960126465,-0.8700397534421089,-0.07223865742946245
gru64_progress,hard,53,52,9,0.5875,1.8138829987054805,3.8624754573394284,2.048592458633948
gru64_progress,hard,53,53,7,0.8548387096774194,0.22927679252006783,-0.030015439740054717,-0.25929223226012255
gru64_progress,hard,53,54,6,0.5733333333333334,-1.0276049140567576,-2.9085460772232636,-1.880941163166506
gru64_progress,hard,53,55,4,0.20212765957446807,0.44080443469857755,-0.1428145520039834,-0.583618986702561
gru64_progress,hard,53,56,3,0.45569620253164556,-2.679084700263047,-3.5871750736084778,-0.9080903733454306
gru64_progress,hard,53,57,8,0.8947368421052632,-0.6605134538390303,0.15975684447630556,0.8202702983153358
gru64_progress,hard,53,58,7,0.88,0.1738444417824212,0.203850291881281,0.03000585009885981
gru64_progress,hard,53,59,1,0.7903225806451613,-3.662638262347116,-2.2984410546171716,1.3641972077299442
gru64_progress,hard,53,60,11,0.7096774193548387,-0.21676683005989617,-4.384793981997973,-4.168027151938077
gru64_progress,hard,53,61,9,0.5581395348837209,0.657934172872956,1.5716894969236819,0.9137553240507259
gru64_progress,hard,53,62,2,0.9074074074074074,1.4300358379666704,-1.194848566395649,-2.6248844043623194
gru64_progress,hard,53,63,10,0.9074074074074074,-1.0969978561417975,-2.762924761414979,-1.6659269052731815
gru64_progress,hard,53,64,8,0.9074074074074074,-1.469002748058756,-0.12049456416161775,1.3485081838971382
gru64_progress,hard,53,65,1,0.3333333333333333,-0.6562787349939754,-2.941449198380724,-2.2851704633867485
gru64_progress,hard,53,66,11,0.7794117647058824,2.5106708832913682,2.453793331014367,-0.05687755227700109
gru64_progress,hard,53,67,4,0.4819277108433735,0.4541664851051337,0.3994776594315681,-0.05468882567356559
gru64_progress,hard,53,68,5,0.5135135135135135,-0.31708810095102535,-0.24973477983257908,0.06735332111844627
gru64_progress,hard,53,69,2,0.8771929824561403,0.0893558762312523,-1.6854641776531025,-1.7748200538843548
gru64_progress,hard,53,70,7,0.9375,0.25592304757265083,-0.48653043007288943,-0.7424534776455403
gru64_progress,hard,53,71,3,0.7058823529411765,0.5461998290682004,0.21760204428437646,-0.32859778478382395
gru64_progress,hard,53,72,6,0.35526315789473684,1.610706178863893,1.0762349202504993,-0.5344712586133937
gru64_progress,hard,53,73,0,0.7777777777777778,0.7572243916182853,-1.9338127185317386,-2.691037110150024
gru64_progress,hard,53,74,9,0.8153846153846154,-0.6917205598867895,0.8689429730009124,1.5606635328877019
gru64_progress,hard,53,75,8,0.7611940298507462,0.9705711022361356,-0.6806899316893578,-1.6512610339254934
gru64_progress,hard,53,76,1,0.6885245901639344,3.4768264748872753,-0.5090473530144664,-3.9858738279017416
gru64_progress,hard,53,77,11,0.49382716049382713,-2.5540108766183494,-2.000918518085655,0.5530923585326946
gru64_progress,hard,53,78,4,0.4793388429752066,1.3513171622742561,-0.9990906211555171,-2.350407783429773
gru64_progress,hard,53,79,5,0.6218487394957983,0.1405591905233905,-2.515574949625261,-2.6561341401486516
gru64_progress,hard,53,80,2,0.7333333333333333,0.07694122596376474,-0.1481382045983537,-0.22507943056211843
gru64_progress,hard,53,81,7,0.6736842105263158,1.5823633733457427,-0.413013293561562,-1.9953766669073048
