architecture,routing,seed,sample_index,label,routing_disagreement_rate,oracle_true_class_margin,predicted_true_class_margin,margin_delta_pred_minus_oracle
gru64_progress,hard,71,0,8,0.8421052631578947,0.6559153842963497,0.0026809973387571517,-0.6532343869575925
gru64_progress,hard,71,1,1,0.7647058823529411,5.504187834473214,-11.018676475781604,-16.522864310254818
gru64_progress,hard,71,2,11,0.6142857142857143,-8.338723325901356,-11.026779501792134,-2.688056175890779
gru64_progress,hard,71,3,4,0.7543859649122807,6.246737461207772,-13.899713844372855,-20.146451305580626
gru64_progress,hard,71,4,5,0.5779816513761468,10.162059290598336,0.5523283175834877,-9.609730973014848
gru64_progress,hard,71,5,2,0.4305555555555556,14.110140573762692,5.292063591629812,-8.81807698213288
gru64_progress,hard,71,6,7,0.23655913978494625,2.1527300894481414,2.71437870551199,0.5616486160638487
gru64_progress,hard,71,7,3,0.3894736842105263,2.6146363351581385,4.538703194877598,1.92406685971946
gru64_progress,hard,71,8,6,0.5588235294117647,3.8965757209131198,4.390343771674452,0.49376805076133223
gru64_progress,hard,71,9,0,0.7064220183486238,2.464977974193971,-4.235850841256706,-6.700828815450677
gru64_progress,hard,71,10,9,0.5925925925925926,8.920224279980971,3.389917352129487,-5.530306927851484
gru64_progress,hard,71,11,0,0.49038461538461536,4.688548541183991,-0.4109313389453746,-5.0994798801293655
gru64_progress,hard,71,12,5,0.6842105263157895,8.216693451190054,-7.765647016912226,-15.98234046810228
gru64_progress,hard,71,13,6,0.29411764705882354,4.99612709757821,5.141314384267389,0.14518728668917902
gru64_progress,hard,71,14,4,0.782608695652174,7.462488081321567,-28.960850301196274,-36.42333838251784
gru64_progress,hard,71,15,3,0.3894736842105263,4.329960984799982,2.307920808194467,-2.0220401766055147
gru64_progress,hard,71,16,8,0.7241379310344828,0.44047296534154157,-3.7435535293843714,-4.184026494725913
gru64_progress,hard,71,17,7,0.2967032967032967,-1.5003564838807506,-2.0720443172976957,-0.5716878334169451
gru64_progress,hard,71,18,1,0.7478991596638656,8.838282272389279,-5.612899878322878,-14.451182150712157
gru64_progress,hard,71,19,11,0.37209302325581395,-6.092725169643472,-6.755629011657675,-0.6629038420142024
gru64_progress,hard,71,20,9,0.4368932038834951,12.405272607140432,0.8988927552145469,-11.506379851925885
gru64_progress,hard,71,21,2,0.7142857142857143,9.458588529876579,-5.968595344405912,-15.427183874282491
gru64_progress,hard,71,22,10,0.8688524590163934,7.210259245286579,-10.188327761216897,-17.398587006503476
gru64_progress,hard,71,23,9,0.5277777777777778,10.802122714932239,3.3002079021116515,-7.501914812820587
gru64_progress,hard,71,24,11,0.574468085106383,-11.980842693791146,-13.367115907005882,-1.3862732132147357
gru64_progress,hard,71,25,2,0.4473684210526316,4.345492538224789,4.093086003587814,-0.25240653463697527
gru64_progress,hard,71,26,0,0.7310924369747899,-0.785511734779675,-2.4332490668977016,-1.6477373321180266
gru64_progress,hard,71,27,10,0.3116883116883117,6.77999750320123,3.5064505618120165,-3.2735469413892133
gru64_progress,hard,71,28,6,0.5,6.307265454367894,1.211042668463051,-5.096222785904843
gru64_progress,hard,71,29,1,0.4365079365079365,1.1799270123556198,-3.2425221448615957,-4.4224491572172155
gru64_progress,hard,71,30,7,0.4489795918367347,0.4756662373756626,-5.2702159572099845,-5.745882194585647
gru64_progress,hard,71,31,5,0.6902654867256637,2.4547592670969607,-28.740313811842498,-31.19507307893946
gru64_progress,hard,71,32,4,0.64,2.2598581387328522,-25.7291078034375,-27.988965942170353
gru64_progress,hard,71,33,8,0.9347826086956522,-0.6611704578208446,0.7292312194113038,1.3904016772321484
gru64_progress,hard,71,34,1,0.2727272727272727,-6.257374352594752,-4.375350446506786,1.8820239060879658
gru64_progress,hard,71,35,11,0.8620689655172413,4.440148365209552,-8.841493051430916,-13.281641416640468
gru64_progress,hard,71,36,4,0.4772727272727273,4.643645857691467,2.9084873188246547,-1.7351585388668127
gru64_progress,hard,71,37,5,0.8125,13.496319971530284,0.8656981512876882,-12.630621820242595
gru64_progress,hard,71,38,2,0.9,3.618393464635119,-10.042894705853541,-13.66128817048866
gru64_progress,hard,71,39,7,0.9387755102040817,2.792842615770496,-0.5538914136614039,-3.3467340294319
gru64_progress,hard,71,40,3,0.5662650602409639,2.9204572928865673,2.708688704387555,-0.21176858849901237
gru64_progress,hard,71,41,6,0.5402298850574713,2.0981347702991116,1.8080767535143423,-0.2900580167847693
gru64_progress,hard,71,42,0,0.38095238095238093,6.053069292895998,0.428538775544439,-5.624530517351559
gru64_progress,hard,71,43,9,0.4647887323943662,5.7365772762195775,3.917482383189622,-1.8190948930299555
gru64_progress,hard,71,44,5,0.7168141592920354,6.651745883120498,8.248454939125622,1.5967090560051247
