architecture,routing,seed,sample_index,label,routing_disagreement_rate,oracle_true_class_margin,predicted_true_class_margin,margin_delta_pred_minus_oracle
rsnn64_progress,hard,71,0,8,0.8245614035087719,0.6559153842963497,-4.105257724204421,-4.7611731085007705
rsnn64_progress,hard,71,1,1,0.6568627450980392,5.504187834473214,-4.107469491546112,-9.611657326019326
rsnn64_progress,hard,71,2,11,0.6,-8.338723325901356,-1.2317228738170343,7.107000452084321
rsnn64_progress,hard,71,3,4,0.7982456140350878,6.246737461207772,-9.81374637046963,-16.060483831677402
rsnn64_progress,hard,71,4,5,0.7981651376146789,10.162059290598336,-13.73758589145109,-23.899645182049426
rsnn64_progress,hard,71,5,2,0.6527777777777778,14.110140573762692,-0.6903976916173633,-14.800538265380055
rsnn64_progress,hard,71,6,7,0.8387096774193549,2.1527300894481414,11.762173518707186,9.609443429259045
rsnn64_progress,hard,71,7,3,0.8210526315789474,2.6146363351581385,-17.314063285501106,-19.928699620659245
rsnn64_progress,hard,71,8,6,0.5980392156862745,3.8965757209131198,5.745935794015168,1.8493600731020479
rsnn64_progress,hard,71,9,0,0.7431192660550459,2.464977974193971,-5.0817538429556635,-7.5467318171496345
rsnn64_progress,hard,71,10,9,0.7592592592592593,8.920224279980971,1.7866490888814042,-7.133575191099567
rsnn64_progress,hard,71,11,0,0.5673076923076923,4.688548541183991,-2.7919912161378306,-7.4805397573218215
rsnn64_progress,hard,71,12,5,0.8245614035087719,8.216693451190054,-10.479394893422977,-18.69608834461303
rsnn64_progress,hard,71,13,6,0.7352941176470589,4.99612709757821,-5.007183211433585,-10.003310309011795
rsnn64_progress,hard,71,14,4,0.8608695652173913,7.462488081321567,-10.53850569534086,-18.000993776662426
rsnn64_progress,hard,71,15,3,0.7578947368421053,4.329960984799982,8.910214656459289,4.580253671659307
rsnn64_progress,hard,71,16,8,0.8448275862068966,0.44047296534154157,-13.804072064387583,-14.244545029729125
rsnn64_progress,hard,71,17,7,0.7142857142857143,-1.5003564838807506,7.180664365212579,8.68102084909333
rsnn64_progress,hard,71,18,1,0.8319327731092437,8.838282272389279,-10.661182998757113,-19.49946527114639
rsnn64_progress,hard,71,19,11,0.7790697674418605,-6.092725169643472,-4.255007688416299,1.8377174812271733
rsnn64_progress,hard,71,20,9,0.8349514563106796,12.405272607140432,-7.338192334994346,-19.74346494213478
rsnn64_progress,hard,71,21,2,0.5285714285714286,9.458588529876579,-6.243060756793966,-15.701649286670545
rsnn64_progress,hard,71,22,10,0.8524590163934426,7.210259245286579,-6.661582203298167,-13.871841448584746
rsnn64_progress,hard,71,23,9,0.8240740740740741,10.802122714932239,-3.6659708182132817,-14.46809353314552
rsnn64_progress,hard,71,24,11,0.8191489361702128,-11.980842693791146,-5.87855228628905,6.102290407502096
rsnn64_progress,hard,71,25,2,0.7631578947368421,4.345492538224789,3.8322109894506866,-0.5132815487741027
rsnn64_progress,hard,71,26,0,0.7226890756302521,-0.785511734779675,-6.933383278505062,-6.147871543725387
rsnn64_progress,hard,71,27,10,0.7662337662337663,6.77999750320123,0.401535697307736,-6.378461805893494
rsnn64_progress,hard,71,28,6,0.6636363636363637,6.307265454367894,-5.165515813914681,-11.472781268282574
rsnn64_progress,hard,71,29,1,0.8968253968253969,1.1799270123556198,-7.318333303480017,-8.498260315835637
rsnn64_progress,hard,71,30,7,0.6530612244897959,0.4756662373756626,8.794763856189093,8.31909761881343
rsnn64_progress,hard,71,31,5,0.9026548672566371,2.4547592670969607,-41.67219209194809,-44.12695135904505
rsnn64_progress,hard,71,32,4,0.888,2.2598581387328522,-22.01076872418878,-24.27062686292163
rsnn64_progress,hard,71,33,8,0.9565217391304348,-0.6611704578208446,-0.5237970755515562,0.1373733822692884
rsnn64_progress,hard,71,34,1,0.6753246753246753,-6.257374352594752,-10.471150883377277,-4.213776530782525
rsnn64_progress,hard,71,35,11,0.9482758620689655,4.440148365209552,-6.120735529705144,-10.560883894914696
rsnn64_progress,hard,71,36,4,0.7045454545454546,4.643645857691467,-7.165176928566893,-11.80882278625836
rsnn64_progress,hard,71,37,5,0.8928571428571429,13.496319971530284,9.555022470511176,-3.9412975010191076
rsnn64_progress,hard,71,38,2,0.9666666666666667,3.618393464635119,-11.480828568848665,-15.099222033483784
rsnn64_progress,hard,71,39,7,1.0,2.792842615770496,0.43745207227402716,-2.355390543496469
rsnn64_progress,hard,71,40,3,0.6144578313253012,2.9204572928865673,4.062671304331161,1.1422140114445938
rsnn64_progress,hard,71,41,6,0.6091954022988506,2.0981347702991116,0.419893010341184,-1.6782417599579276
rsnn64_progress,hard,71,42,0,0.8095238095238095,6.053069292895998,-0.2536431348106589,-6.306712427706657
rsnn64_progress,hard,71,43,9,0.6056338028169014,5.7365772762195775,-0.0032777737333162804,-5.739855049952894
rsnn64_progress,hard,71,44,5,0.7787610619469026,6.651745883120498,4.593221852745046,-2.0585240303754517
rsnn64_progress,hard,71,45,8,0.7692307692307693,-0.5798328111013689,-5.019666520696774,-4.439833709595405
rsnn64_progress,hard,71,46,3,0.8589743589743589,-0.03361264224804472,-1.0056882385833887,-0.972075596335344
rsnn64_progress,hard,71,47,4,0.851063829787234,2.536564308209563,8.554901343959386,6.018337035749823
rsnn64_progress,hard,71,48,6,0.7586206896551724,0.23299487429267174,3.309729635513577,3.076734761220905
rsnn64_progress,hard,71,49,1,0.9117647058823529,-2.2676582577864792,-5.191636862613677,-2.923978604827198
rsnn64_progress,hard,71,50,10,1.0,-3.6166815055157713,-6.142950882037439,-2.526269376521668
rsnn64_progress,hard,71,51,0,0.9236641221374046,-0.9032799222586618,-7.453695742269701,-6.55041582001104
rsnn64_progress,hard,71,52,9,0.7,8.818055682739214,0.8740876817701064,-7.943968000969107
rsnn64_progress,hard,71,53,7,1.0,1.7903882715982036,1.3944958250631316,-0.39589244653507194
rsnn64_progress,hard,71,54,6,0.8133333333333334,-0.557619016394824,-7.365506099733466,-6.807887083338642
rsnn64_progress,hard,71,55,4,0.8617021276595744,-1.7674279091172593,2.3887356302881244,4.156163539405384
rsnn64_progress,hard,71,56,3,0.6455696202531646,-4.305682704616629,-5.504541686837911,-1.1988589822212816
rsnn64_progress,hard,71,57,8,0.9122807017543859,-0.19048300513532013,2.8212382548030064,3.0117212599383265
rsnn64_progress,hard,71,58,7,0.82,-0.5221073482389329,-5.099743018847221,-4.577635670608288
rsnn64_progress,hard,71,59,1,0.8790322580645161,-4.469081482338538,-9.96690462861136,-5.497823146272822
rsnn64_progress,hard,71,60,11,0.6774193548387096,0.2007237731559144,-1.9792470300567402,-2.1799708032126546
rsnn64_progress,hard,71,61,9,0.7441860465116279,4.516983647818051,-6.6422302280534495,-11.159213875871501
rsnn64_progress,hard,71,62,2,0.6851851851851852,4.223458203076007,-1.5215123746238532,-5.74497057769986
rsnn64_progress,hard,71,63,10,1.0,-3.151369975002126,-4.8336186305423325,-1.6822486555402065
rsnn64_progress,hard,71,64,8,0.9814814814814815,2.596939694662069,-3.5304625734916044,-6.1274022681536735
rsnn64_progress,hard,71,65,1,0.4691358024691358,-3.5144677479974007,-2.6486657162529355,0.8658020317444652
rsnn64_progress,hard,71,66,11,0.75,5.606760690572173,5.051482669194229,-0.5552780213779442
rsnn64_progress,hard,71,67,4,0.7349397590361446,1.2454998147641163,4.665421170398872,3.419921355634756
rsnn64_progress,hard,71,68,5,0.6891891891891891,-2.608334729249691,-3.125606432975019,-0.5172717037253278
rsnn64_progress,hard,71,69,2,0.9473684210526315,0.5854351502750887,-3.9400449323402427,-4.525480082615331
rsnn64_progress,hard,71,70,7,0.9583333333333334,0.6873311065901362,-3.746117118728762,-4.433448225318898
rsnn64_progress,hard,71,71,3,0.75,-0.3826442248573585,-5.800763363657097,-5.418119138799739
rsnn64_progress,hard,71,72,6,0.7236842105263158,0.27714365309657296,-3.9801759196197963,-4.257319572716369
rsnn64_progress,hard,71,73,0,0.7222222222222222,0.6164702022797428,-0.5315002006718714,-1.1479704029516142
rsnn64_progress,hard,71,74,9,0.8923076923076924,1.1906279702752727,3.148464000019885,1.9578360297446125
rsnn64_progress,hard,71,75,8,0.8805970149253731,2.571158389255288,-3.061243680464031,-5.632402069719319
rsnn64_progress,hard,71,76,1,0.7295081967213115,7.49359514418677,-4.283323813271181,-11.776918957457951
rsnn64_progress,hard,71,77,11,0.8024691358024691,-6.093768413194539,-10.782308289320099,-4.68853987612556
rsnn64_progress,hard,71,78,4,0.859504132231405,-1.1361361061818798,-11.9979664363226,-10.86183033014072
rsnn64_progress,hard,71,79,5,0.7310924369747899,3.3672735267550706,-0.08812117917477735,-3.455394705929848
rsnn64_progress,hard,71,80,2,0.9066666666666666,0.10872653238766361,-4.231279096493381,-4.340005628881045
rsnn64_progress,hard,71,81,7,0.7894736842105263,3.842601080118584,5.000663685283143,1.1580626051645595
rsnn64_progress,hard,71,82,3,0.8709677419354839,0.7886135665612528,-14.99708732545696,-15.785700892018212
rsnn64_progress,hard,71,83,6,0.7184466019417476,1.7851593390587368,-6.459200077209971,-8.244359416268708
rsnn64_progress,hard,71,84,0,0.6333333333333333,5.369299573677381,-2.3136019940189954,-7.682901567696376
rsnn64_progress,hard,71,85,9,0.7252747252747253,6.915551540268098,-4.3074165857333355,-11.222968126001433
rsnn64_progress,hard,71,86,6,0.7349397590361446,-3.8596027437160956,-8.069388208325563,-4.2097854646094675
rsnn64_progress,hard,71,87,4,0.8924731182795699,4.432310328022709,-4.387316303386001,-8.81962663140871
rsnn64_progress,hard,71,88,3,0.6506024096385542,5.37491577178298,6.953466718674122,1.5785509468911414
rsnn64_progress,hard,71,89,8,0.9322033898305084,-6.144014442928892,-2.7699672378148534,3.3740472051140387
rsnn64_progress,hard,71,90,7,0.7790697674418605,9.185793781562097,14.470911689159948,5.285117907597851
rsnn64_progress,hard,71,91,1,0.7378640776699029,3.674442865906599,-13.833769759407119,-17.508212625313718
rsnn64_progress,hard,71,92,11,0.7916666666666666,-7.999456981531694,-10.605361540788635,-2.605904559256942
rsnn64_progress,hard,71,93,9,0.8048780487804879,6.525024312351206,5.362010108665345,-1.1630142036858615
rsnn64_progress,hard,71,94,2,0.8571428571428571,0.5394558932966902,-0.16699546120798914,-0.7064513545046793
rsnn64_progress,hard,71,95,10,0.9824561403508771,-1.7672031409620104,-4.5351293732492195,-2.767926232287209
rsnn64_progress,hard,71,96,9,0.66,12.609472528007245,-3.902070823553913,-16.51154335156116
rsnn64_progress,hard,71,97,2,0.84375,0.05047917597039486,-0.02122915394647862,-0.07170832991687348
rsnn64_progress,hard,71,98,0,0.5,3.7791002138592376,2.1729636580876104,-1.6061365557716272
rsnn64_progress,hard,71,99,10,0.5362318840579711,-0.26847479476055014,-5.31885521751974,-5.05038042275919
rsnn64_progress,hard,71,100,6,0.6057692307692307,1.4563574886124115,-3.2241068266048387,-4.68046431521725
rsnn64_progress,hard,71,101,1,0.7079646017699115,5.335506662851799,-5.868554523180251,-11.20406118603205
rsnn64_progress,hard,71,102,7,0.8333333333333334,2.723704303415616,6.659206974371045,3.9355026709554295
rsnn64_progress,hard,71,103,5,0.47115384615384615,7.625739959937164,12.00557667918929,4.3798367192521255
rsnn64_progress,hard,71,104,4,0.7641509433962265,-0.3742532076473708,-8.36667493523953,-7.992421727592159
rsnn64_progress,hard,71,105,1,0.8080808080808081,-0.4258594874318078,-5.378714507094969,-4.952855019663161
rsnn64_progress,hard,71,106,11,0.9152542372881356,3.646542552800838,-3.339944648329947,-6.986487201130785
rsnn64_progress,hard,71,107,4,0.7419354838709677,3.175678614194453,4.182156475006195,1.0064778608117422
rsnn64_progress,hard,71,108,2,0.8035714285714286,5.9050539067638965,-0.3655841370309645,-6.270638043794861
rsnn64_progress,hard,71,109,7,0.9791666666666666,5.7606670215391205,-3.558180794945656,-9.318847816484777
rsnn64_progress,hard,71,110,3,0.9,-0.819019899442992,1.2707571763821761,2.089777075825168
rsnn64_progress,hard,71,111,6,0.4772727272727273,-0.2153649293812805,0.7726525070638672,0.9880174364451477
rsnn64_progress,hard,71,112,0,0.6790123456790124,4.175883640124766,-4.009205417922203,-8.18508905804697
rsnn64_progress,hard,71,113,9,0.5921052631578947,9.13652205481776,-0.9613911964643194,-10.09791325128208
rsnn64_progress,hard,71,114,6,0.7894736842105263,-0.29398608878386767,-2.015171079193806,-1.721184990409938
rsnn64_progress,hard,71,115,4,0.8192771084337349,3.119144298650099,-4.848819485636568,-7.967963784286667
rsnn64_progress,hard,71,116,3,0.7424242424242424,-3.5241697182800635,-0.9591434353239947,2.565026282956069
