anchor,seed,sample_a,timestep_a,label_a,sample_b,timestep_b,label_b,what_cosine_similarity,what_norm_ratio,coordinate_a,coordinate_b,coordinate_abs_delta,anchor_q_l1_distance,delta_z_l1_distance,q_l1_distance,delta_w_pair_fro,top_support_a,top_support_b,different_top_support,anchor_margin_a,residual_margin_a,margin_delta_a,anchor_margin_b,residual_margin_b,margin_delta_b
clock,53,3,22,4,80,21,2,1.0,1.0,0.34375,0.328125,0.015625,0.01131828096913523,0.0,0.01131828096913523,0.0,2,2,False,-0.10039952769875526,-0.10039952769875526,0.0,0.03655221126973629,0.03655221126973629,0.0
clock,53,30,20,7,72,12,6,1.0,1.0,0.3125,0.1875,0.125,0.0858806360483868,0.0,0.0858806360483868,0.0,7,7,False,0.020865105092525482,0.020865105092525482,0.0,-0.0581843052059412,-0.0581843052059412,0.0
clock,53,57,21,8,80,21,2,1.0,1.0,0.328125,0.328125,0.0,0.0,0.0,0.0,0.0,2,2,False,-0.061256866436451674,-0.061256866436451674,0.0,0.03655221126973629,0.03655221126973629,0.0
clock,53,80,24,2,57,21,8,1.0,1.0,0.375,0.328125,0.046875,0.034254574071383104,0.0,0.034254574071383104,0.0,2,2,False,0.03528403118252754,0.03528403118252754,0.0,-0.061256866436451674,-0.061256866436451674,0.0
clock,53,100,18,6,134,17,9,1.0,1.0,0.28125,0.265625,0.015625,0.010900546491029672,0.0,0.010900546491029672,0.0,8,8,False,-0.06818014942109585,-0.06818014942109585,0.0,-0.03861883748322725,-0.03861883748322725,0.0
clock,53,109,14,7,123,12,10,1.0,1.0,0.21875,0.1875,0.03125,0.020811491611311794,0.0,0.020811491611311794,0.0,3,3,False,-0.009929435327649117,-0.009929435327649117,0.0,-0.01939646154642105,-0.01939646154642105,0.0
clock,53,132,13,6,51,11,0,1.0,1.0,0.203125,0.171875,0.03125,0.020585966050930438,0.0,0.020585966050930438,0.0,4,4,False,-0.0019178353250026703,-0.0019178353250026703,0.0,-0.01753152720630169,-0.01753152720630169,0.0
clock,53,136,15,5,75,17,8,1.0,1.0,0.234375,0.265625,0.03125,0.021476035224623047,0.0,0.021476035224623047,0.0,7,7,False,-0.04710100661031902,-0.04710100661031902,0.0,-0.007144130766391754,-0.007144130766391754,0.0
