anchor,seed,sample_a,timestep_a,label_a,sample_b,timestep_b,label_b,what_cosine_similarity,what_norm_ratio,coordinate_a,coordinate_b,coordinate_abs_delta,anchor_q_l1_distance,delta_z_l1_distance,q_l1_distance,delta_w_pair_fro,top_support_a,top_support_b,different_top_support,anchor_margin_a,residual_margin_a,margin_delta_a,anchor_margin_b,residual_margin_b,margin_delta_b
oracle_progress,53,80,29,2,130,34,7,1.0,1.0,0.3918918918918919,0.3655913978494624,0.026300494042429512,0.09507152577862144,0.010715896263718605,0.09641306381672621,0.0012463441769998945,2,2,False,0.03890739381313324,0.03935752995312214,0.00045013613998889923,-0.06506112264469266,-0.06562979973386973,-0.000568677089177072
oracle_progress,53,142,10,10,132,13,6,1.0,1.0,0.17857142857142858,0.15294117647058825,0.02563025210084033,0.08101466346124653,0.0074608055874705315,0.08096090811886825,0.0006949894031241873,4,4,False,-0.034880634397268295,-0.03469145577400923,0.00018917862325906754,-0.024464327841997147,-0.024238385260105133,0.00022594258189201355
oracle_progress,53,127,15,4,132,13,6,1.0,1.0,0.18518518518518517,0.15294117647058825,0.03224400871459693,0.10222328839881811,0.0025146238040179014,0.1012290811049752,0.00117974478757529,4,4,False,0.02583378367125988,0.025571102276444435,-0.00026268139481544495,-0.024464327841997147,-0.024238385260105133,0.00022594258189201355
oracle_progress,53,80,24,2,130,34,7,1.0,1.0,0.32432432432432434,0.3655913978494624,0.04126707352513803,0.14875164127442986,0.0002777040936052799,0.14890620741061866,0.0017781578598174866,2,2,False,0.04577695205807686,0.0462644062936306,0.00048745423555374146,-0.06506112264469266,-0.06562979973386973,-0.000568677089177072
