anchor,seed,sample_a,timestep_a,label_a,sample_b,timestep_b,label_b,what_cosine_similarity,what_norm_ratio,coordinate_a,coordinate_b,coordinate_abs_delta,anchor_q_l1_distance,delta_z_l1_distance,q_l1_distance,delta_w_pair_fro,top_support_a,top_support_b,different_top_support,anchor_margin_a,residual_margin_a,margin_delta_a,anchor_margin_b,residual_margin_b,margin_delta_b
clock,37,55,6,4,119,13,1,1.0,1.0,0.09375,0.203125,0.109375,0.07004546993721306,0.05380598083138466,0.07454955196863011,0.003246933241712287,6,6,False,-0.03209587000310421,-0.03206236707046628,3.3502932637929916e-05,-0.004413224756717682,-0.00438433513045311,2.8889626264572144e-05
clock,37,103,7,5,96,15,9,1.0,1.0,0.109375,0.234375,0.125,0.08142032369323715,0.02841917797923088,0.08375559252272069,0.0018706809123409636,8,8,False,-0.02195744588971138,-0.02165655978024006,0.0003008861094713211,-0.03429182933177799,-0.034079293138347566,0.00021253619343042374
clock,37,25,16,2,96,15,9,1.0,1.0,0.25,0.234375,0.015625,0.010683448243071325,0.0032027859706431627,0.01032069677967229,0.00026782569580450973,8,8,False,-0.023870552890002728,-0.023746874183416367,0.00012367870658636093,-0.03429182933177799,-0.034079293138347566,0.00021253619343042374
clock,37,64,15,8,86,17,6,1.0,1.0,0.234375,0.265625,0.03125,0.021476000098118675,8.36147228255868e-06,0.021459416324432823,5.398847181039289e-05,8,8,False,0.0060284193605184555,0.005992749705910683,-3.566965460777283e-05,-0.006198239512741566,-0.0061621712520718575,3.606826066970825e-05
