epoch,optimization_train_loss,train_lif_ba,val_lif_ba,train_lif_loss,val_lif_loss,train_linear_ba,val_linear_ba,train_linear_loss,val_linear_loss,weight_relative_frobenius_drift,weight_norm_ratio,weight_mean_class_cosine,weight_min_class_cosine,val_mean_total_output_spikes_per_sample,val_silent_sample_fraction,val_output_spike_fraction,val_mean_spike_count_margin
0.0,,0.8281874160549214,0.4946188071188071,2.0958734018256866,2.2026796340942383,0.9174871329830127,0.566576479076479,0.5871717356363385,1.3148201704025269,0.0,1.0,1.0,0.9999999999999998,249.55555725097656,0.0,0.23003540807069908,-1.0158730745315552
1.0,2.095379669777087,0.8384806390641528,0.5154521404521405,2.09340223798243,2.2034196853637695,0.9115938327348738,0.5718374218374218,0.5873433438205062,1.3179442882537842,0.013553258924992647,1.0018255192218362,0.999914741266905,0.9998172777917714,246.23809814453125,0.0,0.22697743832850495,-1.0317460298538208
2.0,2.0928151299744178,0.8323974052927472,0.5299723424723426,2.09164891062423,2.2033958435058594,0.9067861404271814,0.5724687349687348,0.5897197169404021,1.3272324800491333,0.021458428261062108,1.0028946963409573,0.9997875924227086,0.9993980992599049,243.44444274902344,0.0,0.22440230591402568,-1.023809552192688
3.0,2.091381130858666,0.8347068590806955,0.5160834535834536,2.090365424213639,2.2030835151672363,0.9067861404271814,0.5724687349687348,0.5917135979755815,1.3338993787765503,0.028837715374006697,1.003775462271384,0.9996143948968333,0.9988206735928072,241.06349182128906,0.0,0.22220759078804905,-1.0873016119003296
4.0,2.089912133044507,0.8392468829755582,0.5306036556036557,2.0890844163714095,2.2032694816589355,0.9051194737605148,0.5648929773929774,0.5933767265276326,1.3383591175079346,0.03468860880193296,1.0044201116938916,0.9994291152175881,0.9983072048747381,239.54762268066406,0.0,0.2208102888245106,-1.1666666269302368
5.0,2.0888261704764965,0.8371333125836858,0.5207130832130833,2.087616836347596,2.202960968017578,0.9018626499391748,0.5523569023569023,0.5949738715581352,1.342734694480896,0.0401736929779757,1.0048508712441422,0.9992209446077137,0.997723586233032,237.91270446777344,0.0,0.21930325110467327,-1.2539682388305664
6.0,2.0872249344745315,0.8375886088617238,0.5137686387686388,2.0862575369324414,2.20328688621521,0.9064922795688043,0.5593013468013468,0.5958615839481354,1.3452308177947998,0.04562465173020644,1.0052282758079099,0.9989895011998965,0.9971712372191421,237.15078735351562,0.0,0.21860094226436075,-1.3888888359069824
7.0,2.0860774750963955,0.8388522939304403,0.49987974987974987,2.0851565145994835,2.202240228652954,0.9032230487995737,0.5473965848965848,0.5964822539363999,1.348393440246582,0.05075576779889322,1.0054734524334112,0.9987444323219702,0.9965325474655117,237.8253936767578,0.0,0.21922277821672081,-1.4682539701461792
8.0,2.0850387153034573,0.8355136187167651,0.49293530543530545,2.084087951663439,2.2024998664855957,0.9027422795688044,0.5473965848965848,0.5961239887289254,1.3494198322296143,0.05556492664199296,1.0056842357119233,0.998486553930798,0.9963014594026206,239.11111450195312,0.0,0.22040792438474818,-1.6031745672225952
9.0,2.083834291940712,0.8354495161526626,0.49293530543530545,2.0831477999071657,2.2019879817962646,0.9042854894453476,0.5398208273208273,0.5959223034357245,1.3493638038635254,0.06028034608188751,1.0058978130538443,0.9982114631613238,0.9960176433109003,239.38095092773438,0.0,0.2206566587656922,-1.6507936716079712
10.0,2.082771336150046,0.8385336302476905,0.5068241943241943,2.0820233001150896,2.2009518146514893,0.9024336375934957,0.5398208273208273,0.5955121168889195,1.347831130027771,0.06483410920448078,1.006161065354839,0.9979252759019098,0.9957027522084134,238.72222900390625,0.0,0.22004945424750533,-1.5634920597076416
11.0,2.081773476017937,0.8465511990985927,0.4949194324194324,2.0808701191014145,2.2005603313446045,0.9025570943836191,0.5328763828763828,0.5955257637365344,1.3471571207046509,0.06964485215706535,1.0064737347123847,0.9976004888802318,0.9953715393096166,237.8412628173828,0.0,0.21923740965089397,-1.5
12.0,2.0807668325617885,0.8431270202027156,0.48797498797498795,2.080134385629283,2.2000911235809326,0.9007052425317673,0.5328763828763828,0.5954411518142884,1.3469181060791016,0.07486414200405249,1.006864716092008,0.9972265347319151,0.9948775285762529,237.25396728515625,0.0,0.21869604658648642,-1.4841269254684448
13.0,2.0800419157425427,0.8465511990985927,0.48797498797498795,2.079136441783938,2.1996147632598877,0.9042237610502859,0.5328763828763828,0.5954104968684881,1.34609854221344,0.0798085576507341,1.0072180533933874,0.9968456315474371,0.9943487256268703,236.7063446044922,0.0,0.21819126210751177,-1.4206348657608032
14.0,2.079080587410065,0.846831980819441,0.48797498797498795,2.078621099409671,2.2000255584716797,0.9025897741221813,0.5328763828763828,0.5960048097033509,1.347116470336914,0.08454916251604606,1.0075374327368272,0.9964547040301088,0.9938216613529012,236.11111450195312,0.0,0.2176425833260176,-1.5
15.0,2.0782097830419493,0.8495889483863418,0.48797498797498795,2.0777859166649244,2.2000982761383057,0.9024663173320578,0.5328763828763828,0.5958457067993544,1.3483145236968994,0.0891295334619446,1.0077724553826868,0.9960518325772708,0.9934484200320067,236.11904907226562,0.0,0.2176498990431042,-1.5793651342391968
16.0,2.0775277606386324,0.8511939551689292,0.48797498797498795,2.0767999216529467,2.1996381282806396,0.9024663173320578,0.5328763828763828,0.5953404441245042,1.3479399681091309,0.09407263417006817,1.0080309133167038,0.9955965432335616,0.9928187976579532,235.60317993164062,0.0,0.21717437743247592,-1.5952380895614624
17.0,2.076639582080808,0.8524867574051275,0.48797498797498795,2.0758611285953226,2.1996524333953857,0.900614465480206,0.5259319384319384,0.5960838782397482,1.3487513065338135,0.09912745046531522,1.0083264962747174,0.9951024258885042,0.9920289650096594,234.89682006835938,0.0,0.21652327861176954,-1.634920597076416
18.0,2.0756686595549065,0.8525169944636666,0.48797498797498795,2.074988376253033,2.1993165016174316,0.9024663173320578,0.5328763828763828,0.5964047804141414,1.3489105701446533,0.10404726386734284,1.0087115125185488,0.994604265700926,0.9911737772363199,233.984130859375,0.0,0.2156819711468118,-1.6031745672225952
