epoch,optimization_train_loss,train_lif_ba,val_lif_ba,train_lif_loss,val_lif_loss,train_linear_ba,val_linear_ba,train_linear_loss,val_linear_loss,weight_relative_frobenius_drift,weight_norm_ratio,weight_mean_class_cosine,weight_min_class_cosine,val_mean_total_output_spikes_per_sample,val_silent_sample_fraction,val_output_spike_fraction,val_mean_spike_count_margin
0.0,,0.8034876587198005,0.4733645983645984,2.1082499121634766,2.1986725330352783,0.9151763614636707,0.5228956228956229,0.9284356754536063,1.4558006525039673,0.0,1.0,1.0,1.0,299.4920654296875,0.0,0.27606589997951597,-1.6507936716079712
1.0,2.10560265301427,0.8242148968256907,0.4892736892736893,2.1003397122512792,2.197633743286133,0.9143091770749808,0.4990860990860992,0.9287399601402874,1.4576489925384521,0.02511455563803513,1.0019238570474025,0.999680754955618,0.999356326246616,279.73016357421875,0.0,0.25784976443390983,-1.5158730745315552
2.0,2.09894283133817,0.8255908601105021,0.5031625781625783,2.095872187983764,2.1973118782043457,0.9022554825616088,0.4915103415103415,0.9316198095397161,1.4646997451782227,0.04407341337611,1.0036338873911448,0.9990179743680279,0.9978780785157912,267.6745910644531,0.0,0.2467371901793814,-1.4047619104385376
3.0,2.0953669494688,0.8198198091039229,0.5031625781625783,2.0930015154426562,2.195694923400879,0.901712303736011,0.4802368927368928,0.9348135369985321,1.470376968383789,0.05917088605641511,1.005102430066646,0.998244346099599,0.996089215303743,260.0,0.0,0.23966289175664998,-1.2380952835083008
4.0,2.0922774525804897,0.8318277659490082,0.49558682058682063,2.0905915915247903,2.1962926387786865,0.9044621356631012,0.4802368927368927,0.9357666448143386,1.476281762123108,0.07098170073087492,1.0062156981279777,0.9974988098920784,0.9952102227914501,254.42063903808594,0.0,0.23451994264477805,-1.3253967761993408
5.0,2.0897825576762528,0.8273820816767871,0.49558682058682063,2.0879524184996825,2.1954188346862793,0.9013186673420525,0.47329244829244815,0.9370638651199472,1.4809472560882568,0.08271407517211578,1.0074139785289629,0.9966310285332812,0.9938165798786147,249.74603271484375,0.0,0.23021098528077721,-1.2857142686843872
6.0,2.0875745115099593,0.8346737483434535,0.49558682058682063,2.086111576750028,2.1960153579711914,0.897059354022018,0.4782527657527657,0.9369357308299119,1.4857423305511475,0.09323167440482978,1.0084541456888825,0.9957410107462027,0.9925202381838283,245.8412628173828,0.0,0.22661165247417553,-1.3968254327774048
7.0,2.085579771593393,0.8372728218539697,0.49558682058682063,2.084432349147567,2.1958186626434326,0.9003980292356931,0.4782527657527657,0.9367972840130226,1.4882277250289917,0.10102247641869964,1.0091828035327794,0.9950029212643009,0.9915506472554786,244.38888549804688,0.0,0.22527287624732975,-1.476190447807312
8.0,2.083897162222411,0.8375523466617963,0.4872534872534873,2.0829372668635617,2.195249080657959,0.9051754844848466,0.4851972101972102,0.9365572356931519,1.4886116981506348,0.10875194971590901,1.009834486189411,0.9942132117135579,0.990578097234731,243.53175354003906,0.0,0.22448277880197817,-1.5396825075149536
9.0,2.082334252930344,0.8407574748669245,0.4872534872534873,2.0806237555617106,2.19596004486084,0.9071775038460501,0.4851972101972102,0.9345745373510863,1.4882183074951172,0.11621219526335608,1.0104361507342603,0.9933977533148267,0.9900786353271129,242.39682006835938,0.0,0.22343663125859597,-1.6111111640930176
10.0,2.080274980778128,0.846295224154674,0.4872534872534873,2.0789834365582096,2.195425271987915,0.9055132798594067,0.4851972101972102,0.93400340502931,1.4886418581008911,0.12497620130001874,1.0111350392996794,0.9923728039304098,0.9890772240395445,240.64285278320312,0.0,0.22181985778245983,-1.5873016119003296
11.0,2.0787138085357086,0.8464323337343012,0.48030904280904285,2.0774638697941006,2.195035934448242,0.9069002846962819,0.4851972101972102,0.9353054062224502,1.4928429126739502,0.13413311733756883,1.0118248475213734,0.9912256167616681,0.9880755684142624,238.64285278320312,0.0,0.21997629707663946,-1.6190476417541504
12.0,2.077145759907524,0.8416851155436866,0.48030904280904285,2.07593872173723,2.194878101348877,0.9069002846962819,0.4851972101972102,0.9364223005234067,1.4940931797027588,0.14311538677292254,1.0125896880346366,0.9900305646033698,0.9867138274366628,236.7063446044922,0.0,0.21819126210751177,-1.5952380895614624
13.0,2.0756990232484065,0.8479744237197874,0.49558682058682063,2.074553800737181,2.194694757461548,0.9138489558263286,0.4851972101972102,0.9362090336681438,1.4923434257507324,0.15065128308595507,1.0131782628009167,0.9889623468706404,0.985051033047647,236.08729553222656,0.0,0.21762063617475785,-1.5079364776611328
14.0,2.0741993925452435,0.8478878001465285,0.49419793169793175,2.073194798421942,2.1944355964660645,0.9123057459497854,0.4851972101972102,0.9364554454250303,1.4929165840148926,0.1580561710264411,1.0135633812968112,0.9878439142558618,0.9833099530368569,235.92063903808594,0.0,0.21746700611593947,-1.547619104385376
15.0,2.0729474996740764,0.8559320434848895,0.5011423761423762,2.071714037256684,2.195035696029663,0.9123057459497854,0.4851972101972102,0.9370713472981872,1.4947972297668457,0.16635269851079518,1.014145723930547,0.9865281884080136,0.9813190162889127,234.13491821289062,0.0,0.215820969771457,-1.5952380895614624
16.0,2.0715210084865916,0.8591069346314787,0.49419793169793175,2.070479165256126,2.1944704055786133,0.9113536850178857,0.4851972101972102,0.9368694412318441,1.4965556859970093,0.17396171887324827,1.0146871076704684,0.9852629774511485,0.9796421069518434,233.25396728515625,0.0,0.21500892517484563,-1.5952380895614624
17.0,2.070347099829459,0.8605795801725206,0.49419793169793175,2.069413051752954,2.1939783096313477,0.9117656224929953,0.49214165464165466,0.9359592685600977,1.4933661222457886,0.18116937397467225,1.0152649464353822,0.9840126800536625,0.9780354361341689,232.45237731933594,0.0,0.21427003774910017,-1.4682539701461792
18.0,2.0691604458321393,0.8621542128746041,0.4872534872534873,2.067715767944126,2.193662166595459,0.9127331108273431,0.48380832130832135,0.9372255237910916,1.49391508102417,0.1887086326734762,1.015758597066875,0.9826352226822018,0.9765217080080513,233.03175354003906,0.0,0.21480408509642115,-1.4841269254684448
19.0,2.0674949964434677,0.8622877598831513,0.5034571909571911,2.0665211228208165,2.1930320262908936,0.9051036994680929,0.48519721019721024,0.9377738014761224,1.4947830438613892,0.19687020055505772,1.016341984294455,0.9810921498288292,0.9745308306181483,232.43650817871094,0.0,0.21425540631492698,-1.4841269254684448
20.0,2.066325939871153,0.867415301640595,0.5080868205868206,2.0654679735843575,2.1946985721588135,0.905430147711208,0.4768638768638769,0.9381123304161886,1.4967859983444214,0.20494734688202945,1.0169569161617762,0.9795096488278895,0.9724323909781416,231.26190185546875,0.0,0.21317268018611185,-1.7539682388305664
21.0,2.065000552113413,0.8738569808763917,0.5080868205868206,2.064041141183364,2.1950907707214355,0.90993874878053,0.48380832130832135,0.9385436225470906,1.4971625804901123,0.21320343039322495,1.0175234968556326,0.977805579322677,0.9706092532530186,228.7857208251953,0.0,0.21089017645509614,-1.6904761791229248
22.0,2.0637711009552473,0.8705296527941617,0.5011423761423762,2.0626628308616284,2.1947274208068848,0.90993874878053,0.46865680615680616,0.9388754356543496,1.4960033893585205,0.22102179109986594,1.0181138277588813,0.9761338730053924,0.9688875860887608,227.24603271484375,0.0,0.2094709273402979,-1.5396825075149536
23.0,2.0624987077795085,0.869314775212747,0.49618205868205867,2.061461279396346,2.192887544631958,0.9096580382057019,0.46032347282347286,0.9400764804288565,1.496630311012268,0.2285585707420974,1.0185744436751962,0.9744458971536222,0.9666266204125871,226.86508178710938,0.0,0.20911977292014164,-1.3809523582458496
24.0,2.0612358419086765,0.8726848732519628,0.48923761423761425,2.06002261142107,2.1930580139160156,0.9080252370445988,0.46032347282347286,0.9408870056245906,1.4995075464248657,0.23576389750268578,1.018952208877629,0.972779214587149,0.9638484854600369,226.96031188964844,0.0,0.2092075615251807,-1.4206348657608032
25.0,2.060385513223592,0.8722343410797325,0.48090428090428095,2.0594946987247305,2.1934852600097656,0.9091470319163936,0.46171236171236174,0.942207876253046,1.5044140815734863,0.2430752901703086,1.0194102262201958,0.9710530258472819,0.9614482894256345,227.14285278320312,0.0,0.20937582301817223,-1.3571428060531616
26.0,2.0591391006968722,0.8722936953057533,0.49618205868205867,2.058105810373868,2.1940667629241943,0.9075747048723685,0.46171236171236174,0.9437522228531501,1.5067681074142456,0.2506219604732866,1.0199961456618856,0.969202369651066,0.9583625143667213,225.8412628173828,0.0,0.20817604541597168,-1.5793651342391968
27.0,2.058014113808663,0.8691188041591641,0.4892376142376142,2.0570121693734253,2.1934010982513428,0.9096580382057019,0.46171236171236174,0.9446026850074991,1.5080124139785767,0.2578714073183612,1.0205521156245083,0.9673943290640103,0.955841863108939,223.85714721679688,0.0,0.20634711614432447,-1.4841269254684448
28.0,2.0568393064653194,0.8732854708258309,0.4822931697931698,2.0561680787606824,2.1925036907196045,0.9096580382057019,0.45337902837902844,0.9456495040460215,1.5076626539230347,0.2646955391099828,1.0210346151461243,0.9656401900057752,0.9538256134199543,223.11111450195312,0.0,0.20565943873818512,-1.29365074634552
29.0,2.055775112211191,0.8749194577539354,0.4892376142376142,2.0546938006520885,2.1926610469818115,0.9096580382057019,0.4533790283790284,0.9469529882765884,1.5094043016433716,0.2716679490896498,1.0215267553294196,0.9637912031381729,0.9508030593797078,222.5079345703125,0.0,0.20510344423960436,-1.3571428060531616
30.0,2.054777538099305,0.876231186148997,0.4892376142376142,2.053481029356203,2.193039894104004,0.9080554741031378,0.4547679172679173,0.9477747319692589,1.5106112957000732,0.27859913235111017,1.0220914032757862,0.9619005626606015,0.9476288406227799,221.54762268066406,0.0,0.2042182424721271,-1.4444444179534912
31.0,2.053379972297025,0.8771684374248058,0.4822931697931698,2.0526732391006153,2.192080497741699,0.9080554741031378,0.44643458393458396,0.949042052594807,1.5107696056365967,0.28514339972202246,1.0226071331532245,0.9600667703287452,0.9448664566059435,220.27777099609375,0.0,0.2030477277382729,-1.3095238208770752
32.0,2.0525436561407195,0.8738773621498686,0.49618205868205867,2.0518826125205694,2.1925015449523926,0.9080554741031378,0.4533790283790284,0.9512344541319881,1.512183666229248,0.2914624568431396,1.0230366325856664,0.9582537894623554,0.9421763714041778,220.53175354003906,0.0,0.20328183068504374,-1.3015873432159424
33.0,2.0518040066126497,0.8778125473350538,0.504515392015392,2.050976304302117,2.1921041011810303,0.9080554741031378,0.46032347282347286,0.9511008018470672,1.5083842277526855,0.2978885452282532,1.0235613609074117,0.9563920738795074,0.9399292550394418,219.73809814453125,0.0,0.20255025897638487,-1.1269841194152832
34.0,2.0508199337222286,0.8748567068792132,0.49618205868205867,2.0499289957053075,2.191998243331909,0.9067021977498615,0.46032347282347286,0.9528687946152153,1.5082035064697266,0.304710933660051,1.0242132055699165,0.9543795593899028,0.9372433045621884,218.55555725097656,0.0,0.20146021713048312,-1.0317460298538208
35.0,2.0498497904680684,0.8792613490779732,0.4955507455507455,2.0493749236486045,2.1912477016448975,0.9114796529990148,0.46865680615680616,0.952753997300455,1.5071035623550415,0.3108477486588003,1.024684019795436,0.9525208855589117,0.9344901304945488,219.515869140625,0.0,0.20234541889796037,-0.9444444179534912
36.0,2.0492690549249697,0.877458726319468,0.5038840788840789,2.0484197059719986,2.1915643215179443,0.9067021977498615,0.46865680615680616,0.9547487071582249,1.509019136428833,0.317444387116342,1.0252388924517557,0.950501731028481,0.9321079096619102,218.84921264648438,0.0,0.20173089866268692,-1.0079364776611328
37.0,2.0483362239732594,0.8792311120194342,0.4949194324194324,2.047322676637292,2.191826105117798,0.9101388074364712,0.46032347282347286,0.9568236370710416,1.5101394653320312,0.32394426495052153,1.0259174396606727,0.9484765171898603,0.9300308483788469,216.73809814453125,0.0,0.1997849179176543,-0.9444444179534912
38.0,2.047269341457321,0.8813756691805947,0.4810305435305435,2.0468189749167833,2.1913390159606934,0.9096580382057019,0.46865680615680616,0.9581512395363051,1.5126127004623413,0.32974896136362236,1.0263723201522628,0.9466256998750101,0.9278051938973295,216.73016357421875,0.0,0.1997776022005677,-0.9841269850730896
