epoch,optimization_train_loss,train_lif_ba,val_lif_ba,train_lif_loss,val_lif_loss,train_linear_ba,val_linear_ba,train_linear_loss,val_linear_loss,weight_relative_frobenius_drift,weight_norm_ratio,weight_mean_class_cosine,weight_min_class_cosine,val_mean_total_output_spikes_per_sample,val_silent_sample_fraction,val_output_spike_fraction,val_mean_spike_count_margin
0.0,,0.020963701827556806,0.06329365079365079,2.5412729992923966,2.5304012298583984,0.014581376817780814,0.029166666666666664,2.5347536668925197,2.537919521331787,0.0,1.0,1.0000000000000002,0.9999999999999997,209.2063446044922,0.0,0.19284230240248149,-37.230159759521484
1.0,2.5147509025009076,0.10206245724651199,0.12638888888888888,2.4613162506878274,2.4650046825408936,0.10520711133456233,0.13333333333333333,2.468142648161791,2.4800493717193604,0.07284097178048037,1.0001603040101437,0.9973497354180788,0.9965162362676514,169.1746063232422,0.0,0.15594182541772744,-28.873016357421875
2.0,2.435959827058697,0.18479098353312187,0.15555555555555556,2.3950083830270423,2.408698797225952,0.17048885484420076,0.1625,2.4099664491138033,2.4310197830200195,0.1329563520666241,1.0027665115385513,0.9911859968413456,0.9880052765916165,157.7142791748047,0.0,0.14537792994469317,-22.134920120239258
3.0,2.377006975180516,0.27783186851583075,0.27499999999999997,2.340320093906685,2.367663860321045,0.2823183536705549,0.2555555555555556,2.357387561190764,2.389209508895874,0.18729015930638745,1.0077737476645372,0.9826338001305311,0.9782391943204783,164.7142791748047,0.0,0.15183039241506452,-15.976190567016602
4.0,2.3202158358339187,0.3797639316615022,0.2875,2.2855187492403433,2.332789421081543,0.389979238664824,0.3146825396825397,2.3103300150413317,2.3546643257141113,0.2354172897092559,1.0143234101437104,0.9728448069300439,0.9661738526866845,185.26983642578125,0.0,0.17077809966932958,-8.801587104797363
5.0,2.267726552260722,0.5204392288589134,0.3545634920634921,2.2361416287348317,2.3061013221740723,0.5253178952929827,0.40059523809523806,2.2694347089416187,2.326451539993286,0.28111066821584446,1.0217175767550404,0.9616877433792008,0.9517607266374148,209.7063446044922,0.0,0.19330319257893658,-5.468254089355469
6.0,2.2224224409835474,0.6260399071839392,0.3944805194805195,2.1993819395153946,2.2811434268951416,0.6454254531788978,0.41392496392496403,2.234167924230973,2.30487060546875,0.32285348680109194,1.0292401787187804,0.9499564626939095,0.9370172466765542,234.1746063232422,0.0,0.21585754835688994,-3.5317461490631104
7.0,2.192296115543674,0.6668014881834875,0.38472823472823475,2.1764188928981656,2.2657740116119385,0.7056441322018174,0.3970959595959596,2.201239144330181,2.2836318016052246,0.35965136882762566,1.0365292287009182,0.9384641779382613,0.9234752680818977,244.56349182128906,0.0,0.22543382202323473,-2.3888888359069824
8.0,2.1700497486094803,0.6955190850813918,0.4446248196248197,2.158816063465637,2.254748582839966,0.7334640803379839,0.41002886002886,2.1701750427022857,2.261474609375,0.39208922009930586,1.0432162605627586,0.927467196230895,0.911947170817006,237.44444274902344,0.0,0.21887162379656455,-1.8333333730697632
9.0,2.1540772282933616,0.7129528482216879,0.43208874458874463,2.14494459887585,2.2472012042999268,0.7388283059702511,0.41479076479076477,2.1428794015500303,2.241407632827759,0.42109286804482865,1.0493286115648839,0.9169558148112423,0.9000924482900798,223.23016357421875,0.0,0.20576917449448395,-1.3571428060531616
10.0,2.141369021492858,0.7428023501425963,0.43840187590187596,2.134057038417166,2.2407584190368652,0.7746340887510645,0.44828643578643584,2.1211027319377957,2.2255828380584717,0.4475188071538816,1.055009943152812,0.9068560038666789,0.886453650815674,213.05555725097656,0.0,0.19639042518947708,-0.5555555820465088
11.0,2.131934288651931,0.781681796416097,0.4463023088023088,2.1259945821844157,2.2369391918182373,0.8184312019515736,0.4282467532467533,2.104248006659818,2.2156150341033936,0.47125524062435004,1.0602822769228533,0.8973710223539282,0.8737563355099135,210.77777099609375,0.0,0.1942908143856261,-0.4444444477558136
12.0,2.1237711647906936,0.8098328287405985,0.43860028860028866,2.1190578642072038,2.2342772483825684,0.8221513153530595,0.42887806637806647,2.09086014071348,2.2076632976531982,0.4918331419750572,1.0652913861623972,0.8888913968947089,0.862737349260233,211.3095245361328,0.0,0.19478096743042753,-0.4365079402923584
13.0,2.1175236751208413,0.8255646287981477,0.4503427128427129,2.112713134637593,2.2295022010803223,0.8313179793846883,0.434433621933622,2.079373638724296,2.1999855041503906,0.5101950066188939,1.0699532681691202,0.8811024165063066,0.8533053264995536,211.23016357421875,0.0,0.19470781025956163,-0.0873015895485878
14.0,2.1110885943480078,0.8324219259555744,0.4586760461760462,2.107412683368755,2.226789712905884,0.8461589798874535,0.42748917748917753,2.068173681807395,2.192621946334839,0.5270463574477332,1.0743241125045506,0.8737654937007487,0.8455208220551532,213.13491821289062,0.0,0.19646358236034295,0.0555555559694767
15.0,2.106809310371412,0.8480426881985634,0.47534271284271284,2.102790248168315,2.224745988845825,0.8582126744008255,0.42963564213564215,2.0572827354766003,2.1861283779144287,0.5422841537366394,1.078450341270677,0.8669976710395435,0.837259384254069,211.015869140625,0.0,0.19451028589822375,-0.0476190485060215
16.0,2.1017914909914315,0.8500321746613203,0.46082251082251086,2.098734349679208,2.223849296569824,0.8551190095688592,0.42269119769119773,2.0479193191314935,2.180880546569824,0.556591660975368,1.0824355047048548,0.8605367640322582,0.8281927505218608,207.03968811035156,0.0,0.19084511163784273,-0.2539682686328888
17.0,2.0979604803141134,0.8377809011475607,0.4816558441558442,2.095414246216083,2.222656726837158,0.861205298709073,0.4365800865800866,2.0395095288856098,2.175062894821167,0.5705928604121495,1.0864187117224264,0.8541201563705726,0.8194469373331937,205.11904907226562,0.0,0.18907470810288823,-0.1428571492433548
