epoch,train_loss,val_balanced_accuracy,val_accuracy
1,2.6405681689217393,0.09672619047619047,0.08661417322834646
2,2.588989507843552,0.09037698412698413,0.08661417322834646
3,2.5463463857293673,0.0994047619047619,0.09448818897637795
4,2.514290281263842,0.08750000000000001,0.08661417322834646
5,2.490341053342892,0.07916666666666668,0.07874015748031496
6,2.4683673690261725,0.10277777777777779,0.10236220472440945
7,2.4517566087220537,0.11805555555555557,0.11811023622047244
8,2.435178884813956,0.11111111111111112,0.11023622047244094
9,2.4207097242956293,0.10972222222222222,0.11023622047244094
10,2.4077687285262157,0.09583333333333333,0.09448818897637795
11,2.3952628343254103,0.09583333333333333,0.09448818897637795
12,2.3827652884037707,0.10277777777777779,0.10236220472440945
13,2.3711506558335533,0.10277777777777779,0.10236220472440945
14,2.359361611181924,0.11805555555555557,0.11811023622047244
15,2.347898395094153,0.13396464646464648,0.13385826771653545
16,2.336239646014558,0.15,0.14960629921259844
17,2.3248624765346766,0.1638888888888889,0.16535433070866143
18,2.3147721000276564,0.1791666666666667,0.18110236220472442
19,2.305290029110611,0.20972222222222223,0.2125984251968504
20,2.295973289684255,0.22361111111111112,0.2283464566929134
21,2.2877778807368636,0.23194444444444443,0.23622047244094488
22,2.2798670270853028,0.23194444444444443,0.23622047244094488
23,2.272448754201741,0.24861111111111112,0.25196850393700787
24,2.265749418209314,0.2625,0.2677165354330709
25,2.2585300880298584,0.2839646464646465,0.29133858267716534
26,2.2519208815181275,0.2839646464646464,0.29133858267716534
27,2.2451699792522275,0.277020202020202,0.28346456692913385
28,2.2391001710064335,0.2839646464646464,0.29133858267716534
29,2.2331528932173685,0.29785353535353537,0.30708661417322836
30,2.2274685374133663,0.29785353535353537,0.30708661417322836
31,2.222152450131862,0.30618686868686873,0.31496062992125984
32,2.2169451974842644,0.2888257575757576,0.2992125984251969
33,2.2115913170476302,0.28535353535353536,0.29133858267716534
34,2.2072962190462575,0.2708333333333333,0.2755905511811024
35,2.20239000233341,0.2708333333333333,0.2755905511811024
36,2.1978216367225123,0.2722222222222222,0.2755905511811024
37,2.1934997160866563,0.2791666666666667,0.28346456692913385
38,2.1890413815572383,0.2791666666666667,0.28346456692913385
39,2.184478057936809,0.29305555555555557,0.2992125984251969
40,2.180320521649342,0.2777777777777778,0.28346456692913385
41,2.17653585460088,0.2777777777777778,0.28346456692913385
42,2.172515389037459,0.27777777777777785,0.28346456692913385
43,2.168629910847912,0.27777777777777785,0.28346456692913385
44,2.164887628235955,0.277020202020202,0.28346456692913385
45,2.1616838000136425,0.277020202020202,0.28346456692913385
46,2.1584460100263945,0.2686868686868687,0.2755905511811024
47,2.1550549343114938,0.277020202020202,0.28346456692913385
48,2.1519088480207653,0.277020202020202,0.28346456692913385
49,2.14863849157975,0.27430555555555564,0.28346456692913385
50,2.1459423149375976,0.26388888888888895,0.2755905511811024
51,2.143432132729657,0.26388888888888895,0.2755905511811024
52,2.1406299919116805,0.26388888888888895,0.2755905511811024
53,2.1381255165082678,0.2506313131313132,0.25984251968503935
54,2.135296901067098,0.2575757575757576,0.2677165354330709
55,2.1328414099764426,0.25681818181818183,0.2677165354330709
56,2.130338882202427,0.25681818181818183,0.2677165354330709
57,2.127868899108794,0.2748106060606061,0.28346456692913385
58,2.125707203939081,0.2678661616161616,0.2755905511811024
59,2.124346556003054,0.276199494949495,0.28346456692913385
60,2.1217610498541566,0.2686237373737374,0.2755905511811024
61,2.1193995189086126,0.2894570707070708,0.2992125984251969
