CNN_test_balanced_accuracy,CNN_test_accuracy,CNN_test_macro_f1,kNN_selected_k,kNN_test_balanced_accuracy,kNN_test_accuracy,kNN_test_macro_f1,prototype_test_balanced_accuracy,prototype_test_accuracy,prototype_test_macro_f1,linear_probe_test_balanced_accuracy,linear_probe_test_accuracy,linear_probe_test_macro_f1,retrieval_macro_mAP,retrieval_micro_mAP,SameLabel_macro_at_1,SameLabel_micro_at_1,D_intra_macro,D_inter_centroids,D_inter_over_D_intra,NMI_arithmetic,ARI,silhouette_macro,silhouette_micro
0.06313131313131314,0.07086614173228346,0.0177450644756362,15,0.22814454064454062,0.23622047244094488,0.18404050909547387,0.23382635882635883,0.2283464566929134,0.20573844068907024,0.27125420875420875,0.29133858267716534,0.22089018843404806,0.11302152439389047,0.11585513247359285,0.15268759018759018,0.15748031496062992,0.054507138061845796,0.010341107845306396,0.18972024972918733,0.254752832684811,0.02184830811277812,-0.21889134705496185,-0.2081212075676272
