epoch,train_ba,val_ba,train_task_loss,train_reg_loss,train_total_loss,val_loss
1.0,0.07997198032575391,0.10152116402116403,5.6283423182476,0.0,5.6283423182476,3.0316309928894043
2.0,0.08653001430859515,0.09424603174603174,3.505692775811673,0.0,3.505692775811673,2.5866239070892334
3.0,0.08557476963479703,0.0992063492063492,2.680835350039904,0.0,2.680835350039904,2.501892328262329
4.0,0.09737908536257595,0.0853174603174603,2.4873809248157706,0.0,2.4873809248157706,2.4825873374938965
5.0,0.1024278566181082,0.09027777777777778,2.4479998635342937,0.0,2.4479998635342937,2.4845774173736572
6.0,0.10878710199071834,0.09027777777777778,2.4368342434067323,0.0,2.4368342434067323,2.4782309532165527
7.0,0.11173997473525775,0.09027777777777778,2.420424270547811,0.0,2.420424270547811,2.4744608402252197
8.0,0.11842095360963285,0.09722222222222222,2.40345172012119,0.0,2.40345172012119,2.467987060546875
9.0,0.11539563511261625,0.09722222222222222,2.3921513951378723,0.0,2.3921513951378723,2.466161012649536
10.0,0.1238626162446917,0.09722222222222222,2.381995262254331,0.0,2.381995262254331,2.4664580821990967
11.0,0.12254317180024728,0.09722222222222222,2.37215002637722,0.0,2.37215002637722,2.468447685241699
12.0,0.12247372735580285,0.09722222222222222,2.366256078631455,0.0,2.366256078631455,2.468447685241699
13.0,0.13086938262645811,0.09226190476190477,2.3544628320585637,0.0,2.3544628320585637,2.463831901550293
14.0,0.1358545776666846,0.10416666666666667,2.345022112079824,0.0,2.345022112079824,2.4644181728363037
15.0,0.13930899362110055,0.09226190476190477,2.3301784007356416,0.0,2.3301784007356416,2.459742546081543
16.0,0.14665055143435646,0.09226190476190477,2.326333436621241,0.0,2.326333436621241,2.465179681777954
17.0,0.14539520955401458,0.08035714285714286,2.3037429820239645,0.0,2.3037429820239645,2.4649858474731445
18.0,0.14811956852837352,0.08035714285714286,2.305574598903295,0.0,2.305574598903295,2.4646570682525635
19.0,0.1582899151570535,0.08035714285714286,2.2906211928533398,0.0,2.2906211928533398,2.46307373046875
20.0,0.15942417441631276,0.08035714285714286,2.2774568523269103,0.0,2.2774568523269103,2.4622795581817627
21.0,0.1674642978731029,0.09424603174603174,2.254804655524827,0.0,2.254804655524827,2.4515440464019775
22.0,0.17270471608521923,0.10257936507936509,2.246304831283228,0.0,2.246304831283228,2.4374454021453857
23.0,0.183801615778817,0.10257936507936509,2.2285093990332494,0.0,2.2285093990332494,2.435420036315918
24.0,0.18690706248096187,0.10257936507936509,2.2082443307065716,0.0,2.2082443307065716,2.4263105392456055
25.0,0.20232372914762853,0.1011904761904762,2.1998756588428647,0.0,2.1998756588428647,2.4182353019714355
26.0,0.20341106497159955,0.1150793650793651,2.1724112169262466,0.0,2.1724112169262466,2.4121804237365723
27.0,0.20122033408590015,0.1150793650793651,2.1697375478925065,0.0,2.1697375478925065,2.3913869857788086
28.0,0.22199378684441576,0.1150793650793651,2.1390790512557696,0.0,2.1390790512557696,2.3935670852661133
29.0,0.23078906403985022,0.1150793650793651,2.1273769766041006,0.0,2.1273769766041006,2.396672487258911
30.0,0.2260892620365891,0.12202380952380953,2.097439945872597,0.0,2.097439945872597,2.3731577396392822
31.0,0.238162605941694,0.13591269841269843,2.088111603321594,0.0,2.088111603321594,2.3997082710266113
32.0,0.24920612042860468,0.14087301587301587,2.059512078454285,0.0,2.059512078454285,2.3899850845336914
33.0,0.2585039599347776,0.12896825396825398,2.028517030397504,0.0,2.028517030397504,2.4027960300445557
34.0,0.2616486140228279,0.12896825396825398,2.0072760721492275,0.0,2.0072760721492275,2.39587140083313
35.0,0.2669228977405078,0.13591269841269843,2.0079940104033165,0.0,2.0079940104033165,2.405864953994751
36.0,0.2976862602805999,0.15211640211640212,1.979996434177261,0.0,1.979996434177261,2.402536392211914
37.0,0.2873223852783601,0.15906084656084657,1.947660060839891,0.0,1.947660060839891,2.400195598602295
38.0,0.3012047787991184,0.15211640211640212,1.9336073847933193,0.0,1.9336073847933193,2.435706377029419
39.0,0.30932925245032167,0.15211640211640212,1.9146569735417063,0.0,1.9146569735417063,2.428859233856201
40.0,0.3097881133607194,0.1451719576719577,1.8980815084378608,0.0,1.8980815084378608,2.427304744720459
41.0,0.31519172209766144,0.1451719576719577,1.880894404475332,0.0,1.880894404475332,2.4137558937072754
42.0,0.32344202670802896,0.15211640211640212,1.860035619924483,0.0,1.860035619924483,2.524352550506592
43.0,0.32701579740000314,0.15906084656084657,1.854649548276156,0.0,1.854649548276156,2.4155666828155518
44.0,0.32247463916387636,0.15906084656084654,1.8606883859880614,0.0,1.8606883859880614,2.36362886428833
45.0,0.3382372737747814,0.16600529100529102,1.8424979676067728,0.0,1.8424979676067728,2.369208335876465
46.0,0.34391752594823705,0.16600529100529102,1.8095153851271086,0.0,1.8095153851271086,2.4027531147003174
