epoch,train_ba,val_ba,train_task_loss,train_reg_loss,train_total_loss,val_loss
1.0,0.08089159862999117,0.054563492063492064,3.9787355913763,3.1444915838589894e-05,3.978766969066889,2.7862842082977295
2.0,0.08340706696052608,0.07837301587301587,2.687405575573342,4.873536615946055e-05,2.6874543073460484,2.5357372760772705
3.0,0.09576346333028722,0.08333333333333333,2.48626204160733,6.543495623435321e-05,2.4863274996128837,2.509906768798828
4.0,0.09937694861043918,0.08333333333333333,2.467573936137398,8.387572808101414e-05,2.467657837317856,2.4993181228637695
5.0,0.10277972638821696,0.08333333333333333,2.460338981549629,0.0001035280998659171,2.460442504866398,2.496992588043213
6.0,0.10451583749932807,0.08333333333333333,2.4476428569491677,0.00012438247755643545,2.4477672420967878,2.4970335960388184
7.0,0.10951346333028722,0.08333333333333333,2.441403505519007,0.00014629824577030051,2.4415497824985684,2.5003225803375244
8.0,0.10604124110806501,0.08333333333333333,2.4319347256021944,0.00016793438269051028,2.4321026867720428,2.495375871658325
9.0,0.10430512999695389,0.08333333333333333,2.4275408029145917,0.00019284898982056307,2.4277336728757506,2.495375871658325
10.0,0.10256901888584279,0.07837301587301587,2.4246418192957027,0.00021890904841561466,2.4248607228421917,2.485513925552368
11.0,0.10256901888584279,0.07837301587301587,2.4205025814076095,0.00022206996760303844,2.420724647180554,2.4775776863098145
12.0,0.10430512999695389,0.07837301587301587,2.4125326664640654,0.00022419945320047168,2.412756856665554,2.4727017879486084
13.0,0.1077293088928309,0.09027777777777778,2.3992785057389594,0.00022565579562702036,2.3995041810296693,2.4741384983062744
14.0,0.11231386290741636,0.09027777777777778,2.391989246703261,0.00022678874836186278,2.3922160611505556,2.4763386249542236
15.0,0.11404997401852747,0.09027777777777778,2.3809266627963357,0.0002287711404951645,2.38115545558437,2.4790985584259033
16.0,0.11752219624074972,0.08333333333333333,2.3794265347380645,0.00023102517037475306,2.379657556596188,2.4999783039093018
17.0,0.11742251473776633,0.08333333333333333,2.370788484350129,0.00023274536988146527,2.3710211792418963,2.4880778789520264
18.0,0.1172889677292193,0.08333333333333333,2.363248579268201,0.00023296300767441624,2.3634815113474703,2.5019097328186035
19.0,0.12211037870235986,0.09027777777777778,2.350725187081683,0.0002367326466502099,2.350961899798421,2.5169355869293213
20.0,0.12637323281191207,0.09722222222222222,2.3411708756281056,0.00024255284794691225,2.3414134515542377,2.5179028511047363
21.0,0.1281384610905051,0.09027777777777778,2.3303462802440493,0.00024800063617825635,2.330594319279551,2.5533478260040283
22.0,0.1346781769069505,0.09027777777777778,2.3213529324162234,0.00025454668440173177,2.3216074362474135,2.5334715843200684
23.0,0.13277828172875342,0.09027777777777778,2.313054228813841,0.0002603746137422271,2.313314615551658,2.5307788848876953
24.0,0.1389904294110269,0.09027777777777778,2.2981417150382537,0.0002680497476229967,2.2984097775411687,2.533562421798706
25.0,0.1589779650235625,0.07837301587301587,2.280306641698499,0.0002790853327457599,2.280585755579648,2.542466402053833
26.0,0.15809061934455018,0.09226190476190477,2.2633540535958008,0.00029276040987401763,2.2636468032961665,2.5743231773376465
27.0,0.16733168037413318,0.10416666666666667,2.2534661321754914,0.0003079890388023211,2.253774114401944,2.6152803897857666
28.0,0.17894915022666594,0.09722222222222222,2.2226764544357325,0.0003245640397809202,2.223001017217587,2.6124227046966553
29.0,0.18029945886864127,0.09027777777777778,2.205557005746024,0.0003378996274894081,2.205894940896617,2.62451434135437
30.0,0.19787794083391566,0.09722222222222222,2.1908067963414677,0.00034504700768674866,2.1911518836390744,2.6475608348846436
31.0,0.20455417137020912,0.09722222222222222,2.169604458620134,0.00035464587685910155,2.169959094971675,2.6452324390411377
32.0,0.20127597027361177,0.09722222222222222,2.149244519396206,0.0003632247986363346,2.1496077154261313,2.5872890949249268
33.0,0.2079635117095809,0.1111111111111111,2.1527620420603664,0.00037990523472776163,2.153141900307135,2.635181188583374
34.0,0.20977140783744555,0.10416666666666667,2.1399635538176702,0.00038877500310498524,2.140352362814951,2.648519277572632
35.0,0.2123260473221165,0.1111111111111111,2.1285723720688416,0.0003948880275575165,2.128967238785683,2.732684373855591
36.0,0.21444499319106236,0.10416666666666667,2.111947384635676,0.00040786851377013216,2.1123552704021566,2.730792284011841
37.0,0.2226554632765325,0.10416666666666667,2.0881894131330534,0.00040705247803009314,2.0885964314006076,2.6966745853424072
38.0,0.22620065628250977,0.09226190476190477,2.092757249247802,0.0004148531261119806,2.0931721443563647,2.7483928203582764
39.0,0.22391383874411988,0.1111111111111111,2.074409356831273,0.0004298238147538245,2.0748391927006735,2.904134750366211
40.0,0.2292972670442149,0.0992063492063492,2.077362085578774,0.00044264378592775885,2.0778047439358525,2.7694664001464844
41.0,0.2291346028681859,0.0992063492063492,2.0488859002643527,0.00044956273857540995,2.049335427620735,2.733835220336914
42.0,0.22491339750704345,0.08928571428571429,2.085820339632937,0.0004560331458934357,2.0862763418388037,2.8903112411499023
43.0,0.2307817162369974,0.06349206349206349,2.1097986977194756,0.0004466581548060805,2.110245392778039,2.6960785388946533
44.0,0.24962965070993184,0.09424603174603174,2.089062364089099,0.000442600213636431,2.0895049494022757,2.6068904399871826
45.0,0.25400887269921674,0.08730158730158731,2.0391161946544547,0.0004397492149280522,2.039555980498532,2.7109670639038086
46.0,0.25627676407874334,0.13194444444444445,2.012902626072068,0.00045320692225904387,2.013355894261096,2.720305919647217
47.0,0.2576300404320197,0.1111111111111111,1.9878173756722535,0.0004752133271144783,1.9882926075060479,2.679642677307129
48.0,0.26930092908797126,0.1263888888888889,1.9779887240437755,0.0004905662043525063,1.9784792544714556,2.7141706943511963
49.0,0.27230781417818967,0.1125,1.9617931571967016,0.000505060895889911,1.9622982172055006,2.7106270790100098
50.0,0.2904762784676307,0.12142857142857143,1.9339193097490452,0.0005389052768207432,1.9344582030366908,2.7040772438049316
51.0,0.291764790203562,0.10753968253968255,1.9236084561339755,0.0005629917635965496,1.9241714559610863,2.837789535522461
52.0,0.29897164883800104,0.13472222222222222,1.91939722547843,0.0005443873248690589,1.91994162906673,2.77013897895813
53.0,0.30068935882152675,0.14166666666666666,1.8929046710469022,0.0005400626141323088,1.8934447478099041,2.8179571628570557
54.0,0.3069311164233473,0.12837301587301586,1.8846778081739626,0.0005644249924973116,1.8852422196360341,2.849597930908203
55.0,0.31243140535524,0.12837301587301586,1.8731723127184554,0.0005881274271301169,1.87376047452838,2.863248109817505
56.0,0.31761721767941714,0.11646825396825398,1.8545116945306117,0.0005942937778148691,1.8551059848470244,2.8200128078460693
57.0,0.3312194592533568,0.1283730158730159,1.8293905387441796,0.0006041147039037858,1.829994691013264,2.7847468852996826
58.0,0.3272439467912091,0.11848845598845599,1.8149824277874524,0.0006079601702799703,1.8155904033713415,2.865354299545288
59.0,0.3384387809577413,0.11154401154401156,1.8004224056220917,0.0006123116572921304,1.801034714802202,2.912886619567871
60.0,0.34744875246771284,0.12543290043290045,1.781074219029044,0.0006252077619325556,1.781699420457863,2.9305427074432373
61.0,0.35248383865452865,0.12047258297258297,1.7603816690625504,0.0006289507789183056,1.7610106221985284,2.9764115810394287
62.0,0.3572209666267195,0.1413059163059163,1.7540174892970495,0.000639715065046337,1.7546571963009858,2.9233412742614746
63.0,0.3640995614770124,0.1413059163059163,1.7464220328913704,0.0006532504519034119,1.7470753002084676,2.881845474243164
64.0,0.36071396282804896,0.12047258297258297,1.7295443217643567,0.0006583206634688001,1.7302026303417712,2.8508076667785645
65.0,0.3706017484266189,0.11908369408369407,1.7125673517713038,0.0006785813292044435,1.7132459230554289,2.9434144496917725
66.0,0.37710819359727976,0.1115079365079365,1.7101701432374177,0.0007049919357731707,1.7108751365116663,3.0262396335601807
67.0,0.38377650255124357,0.12602813852813852,1.693835833396846,0.0007255588238978703,1.6945613542645401,2.869478702545166
68.0,0.38479320552873086,0.11908369408369408,1.6827317242367954,0.0007292913158164518,1.6834610002997,2.930103063583374
69.0,0.3925224136313667,0.11213924963924964,1.672439673886652,0.0007328357420887369,1.6731724907321897,3.111518144607544
70.0,0.3924179837903016,0.11709956709956709,1.6628683587975428,0.0007357678635417774,1.6636041017079313,3.0292155742645264
71.0,0.3867032943505844,0.11646825396825396,1.65073085569884,0.0007567024799167995,1.6514875778027533,2.950770139694214
72.0,0.3997613248653759,0.14428210678210676,1.639820863170591,0.0007711478083020977,1.6405919827200255,2.9981300830841064
73.0,0.41468719664127546,0.12404401154401153,1.6267209350549825,0.0007653120322483183,1.627486263823386,3.235051393508911
74.0,0.4019603627076805,0.13932178932178932,1.623750022069107,0.0007729703378535024,1.6245230060846587,3.014152765274048
75.0,0.4048426711167185,0.130988455988456,1.6535873088902326,0.0007758153602080147,1.6543631307434503,2.8954968452453613
76.0,0.4097554875979312,0.14924242424242423,1.6151342931589858,0.0007793976259682321,1.6159137177590455,2.8368401527404785
77.0,0.4082366142715754,0.13733766233766234,1.616590930344521,0.0008096048719026854,1.6174005224864783,2.9391844272613525
78.0,0.4167041902634299,0.13174603174603175,1.6083389301103077,0.0008190823118795485,1.6091580157025547,2.9712886810302734
79.0,0.4201638795872054,0.1407106782106782,1.6261502200683096,0.0008248269604839602,1.6269750084195818,2.961026906967163
80.0,0.42271601051590885,0.10519480519480519,1.59755075285644,0.0008120295209345277,1.598362785198192,2.821410655975342
81.0,0.4350973884038549,0.10519480519480519,1.563654937350196,0.0008111822327900287,1.564466158617384,2.939556121826172
82.0,0.43804914125733735,0.1442821067821068,1.5463910995375063,0.0008239576764558659,1.54721503783011,2.9046809673309326
83.0,0.44346336524398083,0.14567099567099567,1.5359714964786209,0.000844729086664696,1.5368162537195595,2.8572936058044434
84.0,0.45028192936480327,0.14626623376623377,1.527632176568299,0.0008751303250075874,1.5285073063254562,2.821460247039795
85.0,0.45196109533318496,0.16154401154401152,1.521079354154879,0.0008932114666946578,1.5219725784869695,2.8053832054138184
86.0,0.4496422278302626,0.168488455988456,1.5368317480546883,0.0009113353700737714,1.537743085838226,2.7674355506896973
87.0,0.45099723338458225,0.1545995670995671,1.5323893057499818,0.000906095160379775,1.5332954003765744,2.8594274520874023
88.0,0.4587275120138173,0.1407106782106782,1.5068548790559095,0.0008892973444325186,1.5077441770730864,2.790966510772705
89.0,0.4594611638441672,0.13575036075036073,1.4843723611864494,0.0008927884448733239,1.4852651355598963,2.9917080402374268
90.0,0.4717113161493509,0.13575036075036073,1.4784175537129072,0.000913907637240176,1.479331464037017,3.0043835639953613
91.0,0.4766157196136878,0.14209956709956711,1.4553990612341903,0.0009180959667762014,1.4563171769173338,2.8467676639556885
92.0,0.4725897573769413,0.12186147186147185,1.4457735586494669,0.0009184094236461565,1.4466919578906796,2.85086727142334
93.0,0.47857266335984733,0.13713924963924964,1.4429151931851334,0.0009280854784811426,1.4438432658190572,2.850363254547119
94.0,0.48144662858051057,0.15995670995670994,1.4290085567254414,0.0009433251415682306,1.4299518741962216,2.842080593109131
95.0,0.4945715923487411,0.1510281385281385,1.4186525441282998,0.0009466735284459711,1.419599216078727,2.8495442867279053
96.0,0.48677534624991464,0.1510281385281385,1.3882228603871882,0.0009577890910952001,1.3891806352159037,2.811248540878296
97.0,0.4960701673628097,0.15797258297258296,1.4023482167577168,0.0009554475089038198,1.4033036650560808,2.9182660579681396
98.0,0.5013003919312695,0.15797258297258296,1.3784433865916503,0.0009654305058590773,1.3794088185141296,2.98134446144104
99.0,0.49698532187054506,0.16134559884559885,1.3810889718864954,0.0009874029191436883,1.3820763807904084,2.9021148681640625
100.0,0.49613072444107703,0.15936147186147184,1.3793308537921478,0.0010162735607943108,1.3803471376071084,2.8360095024108887
