epoch,train_loss,train_phase_ce,train_progress_loss,train_phase_balanced_accuracy,train_progress_sample_balanced_mae,val_loss,val_phase_ce,val_progress_loss,val_phase_balanced_accuracy,val_progress_sample_balanced_mae
1,4.6000443292772095,4.500816755163485,0.0992275780377823,0.11396250560324254,0.3827803803803383,2.860933542251587,2.800614356994629,0.060319144278764725,0.14308302582189986,0.29754014999147443
2,3.2042672880340155,3.1351772187704063,0.06909005374690957,0.1493295455628605,0.32345870275710825,2.622997283935547,2.5662543773651123,0.056742891669273376,0.15287289748207417,0.2947456723167783
3,2.9405903073473354,2.8760283924831582,0.06456187605319252,0.15164904445748464,0.3130368644727487,2.518126964569092,2.467271089553833,0.050855763256549835,0.15871817670352825,0.2766052730499752
4,2.664908002863242,2.613197389855442,0.051710691168365706,0.16594281859673587,0.2741716420999287,2.3234615325927734,2.277864694595337,0.04559691995382309,0.1730656992418639,0.25038380093044704
5,2.485722031322486,2.435436675963016,0.05028530837977609,0.17636733192489798,0.26628850126020265,2.220884323120117,2.177367687225342,0.04351656883955002,0.18076419383016049,0.24533582112145802
6,2.3160103245569386,2.270017178251493,0.045993152569831955,0.19191091898397866,0.25609770494155754,2.227538824081421,2.185281991958618,0.04225679859519005,0.17515701823781654,0.24370850457085502
7,2.2475896082728744,2.2021225557475,0.04546705247407936,0.19659816065774252,0.25531040001243815,2.143535614013672,2.1028265953063965,0.04070892557501793,0.1850385213820575,0.23826029944041419
8,2.1555583403155643,2.1130689454365927,0.04248939053173115,0.202190713865325,0.24557150087340154,2.1016478538513184,2.061859607696533,0.039788324385881424,0.198443833928233,0.2339507814437624
9,2.1018070809402074,2.0608980947025057,0.040908982396997806,0.21572082888474484,0.23993836171450592,2.1030025482177734,2.0616846084594727,0.04131793975830078,0.19954988229341272,0.23978931184798952
10,2.0623931224087633,2.022580498877573,0.03981267914124692,0.22015300528381335,0.2352306690971125,2.0513088703155518,2.013573408126831,0.037735361605882645,0.21272627831200425,0.2275216541593037
11,2.0095179901681135,1.9711423650666071,0.03837564607469843,0.23235959535017123,0.2319444305104766,2.0614428520202637,2.0227456092834473,0.0386972650885582,0.2080047972481605,0.23060819837782118
