epoch,train_loss,train_phase_ce,train_progress_loss,train_phase_balanced_accuracy,train_progress_sample_balanced_mae,val_loss,val_phase_ce,val_progress_loss,val_phase_balanced_accuracy,val_progress_sample_balanced_mae
1,5.772314288324826,5.6216106250651325,0.15070366123354578,0.1036718621606679,0.4807426531425647,3.406093120574951,3.2658956050872803,0.14019763469696045,0.11440660475671245,0.458343748062376
2,3.9762397050447187,3.8442937453724637,0.13194590600499187,0.13676300847369866,0.4467145095798932,2.785341739654541,2.6763548851013184,0.10898681730031967,0.14634279637044115,0.4011216844831194
3,3.1828316210059002,3.079949265297842,0.10288233475410179,0.1579105578905447,0.3953631396137704,2.5882818698883057,2.5173096656799316,0.07097221910953522,0.1485834591762382,0.32820780315096415
4,2.8523967869310494,2.765129114797727,0.08726766316954322,0.14859897823691703,0.36606838534908326,2.5946145057678223,2.522216558456421,0.07239799201488495,0.1525567823995702,0.3353739238920666
5,2.682313507066947,2.5935098702238677,0.08880367308290812,0.18624994749102722,0.37056348409997414,2.3756158351898193,2.304192304611206,0.0714235007762909,0.2694165148005595,0.33319479321676587
6,2.5019523108477437,2.4151388519602266,0.08681344889784023,0.25803616653080896,0.36661629668611667,2.3183860778808594,2.2510054111480713,0.0673806443810463,0.2693139155537751,0.3231878432016524
7,2.3579493479966707,2.2775091792548174,0.0804401193577123,0.2795609238149618,0.3520078576985817,2.278433322906494,2.219949245452881,0.058484166860580444,0.26984133143929867,0.29677300226120723
8,2.259667703493942,2.1914497681616094,0.0682179473353335,0.28327895900264516,0.32025680607649626,2.241899251937866,2.184798240661621,0.057100895792245865,0.26822552048390513,0.2887491498674665
9,2.18367382909673,2.1222261295055973,0.06144772635423378,0.29384707347829975,0.2986535714128136,2.200711727142334,2.1395554542541504,0.06115628406405449,0.28513825063944426,0.29289000374930246
10,2.1337623444358575,2.0759735587541903,0.05778878687427294,0.29750594636085526,0.28872859580586574,2.1227869987487793,2.0751101970672607,0.04767671599984169,0.28933640585595155,0.26182186792767237
11,2.073533214102924,2.022862263677863,0.05067093855670931,0.30781717023293675,0.2716720009834959,2.146209955215454,2.104534387588501,0.041675470769405365,0.2866347587804453,0.24639881981743705
12,2.038105276488601,1.9909697949578553,0.04713547769004219,0.31580662973184037,0.26207960657326573,2.081686019897461,2.0421249866485596,0.039560962468385696,0.30510191670725667,0.23640905107770646
13,2.009725681065282,1.9648807539176614,0.0448449772178306,0.3176049599771616,0.2536120882543147,2.113217830657959,2.07327938079834,0.039938464760780334,0.2973141133617093,0.2349465839446537
14,1.9810028416769845,1.9372016581323594,0.04380118814834014,0.3280344016285742,0.24955058467162455,2.0674054622650146,2.028792381286621,0.03861308842897415,0.2968571112983992,0.2321016069442507
15,1.9496408407536308,1.907700638352491,0.04194021502609097,0.32884832178261086,0.24436851540859308,2.068190097808838,2.0306928157806396,0.0374973826110363,0.2996244293640428,0.22881473056853763
16,1.9318935255585767,1.8916517711547485,0.040241732436798114,0.33515171618841244,0.23881880059299698,2.074474811553955,2.036067485809326,0.03840728849172592,0.29381172758731716,0.22909013051835317
17,1.9172754544194102,1.8781966537288461,0.039078789450574455,0.34081713148142845,0.23455861103103823,2.0341506004333496,1.995969295501709,0.038181304931640625,0.3036847776048158,0.22815571134052579
18,1.9123506827116423,1.8744707283998316,0.03787995147135705,0.3426203153365858,0.23080242603453013,2.0557684898376465,2.0196807384490967,0.0360877551138401,0.29530263637484594,0.2224592027210054
19,1.8947806325508683,1.857891375759998,0.036889232541218064,0.3491278987588989,0.22739202758736538,2.0501656532287598,2.0134177207946777,0.03674788028001785,0.2985604156474279,0.22375468602256168
20,1.878889588193516,1.8430650634322436,0.03582451282239001,0.3484647956753768,0.22345879237951388,2.0143072605133057,1.9776623249053955,0.03664492815732956,0.306959281405792,0.22315161568777903
21,1.856497974075672,1.8216769947652767,0.03482101126069046,0.3557952610218208,0.2199136566582317,2.007854461669922,1.9721007347106934,0.03575379028916359,0.30452227226449596,0.22007245866079178
22,1.8384873448468733,1.8045292797269181,0.03395808923495821,0.3572867194142006,0.2170696554003402,2.015638828277588,1.981670618057251,0.03396829962730408,0.3008564072956038,0.21447523813399058
23,1.8353367223181536,1.8021359384162496,0.0332007914166032,0.3576038701587592,0.2140399223760976,2.055168628692627,2.019991874694824,0.03517667576670647,0.2981551560599601,0.21902670179094588
24,1.8341825747038534,1.8017716385206133,0.032410926341035894,0.35842426352670864,0.21122704274477935,1.9922897815704346,1.959341287612915,0.03294844552874565,0.3057688111522028,0.21138878474159847
25,1.8085153074149627,1.7768694870238049,0.031645832105624695,0.36636315612770043,0.2085550787526851,2.0010812282562256,1.9666510820388794,0.03443020582199097,0.3029124687077388,0.21659324282691592
