epoch,train_loss,train_phase_ce,train_progress_loss,train_phase_balanced_accuracy,train_progress_sample_balanced_mae,val_loss,val_phase_ce,val_progress_loss,val_phase_balanced_accuracy,val_progress_sample_balanced_mae
1,2.3388997269169187,2.290984208325306,0.0479155283055802,0.18808395707366382,0.26445022425429954,2.185654640197754,2.142868995666504,0.04278566315770149,0.22336584119867756,0.25182887486049105
2,2.1524298100791577,2.1113317624221777,0.04109802776739232,0.2262259738460813,0.24425406464200833,2.1100544929504395,2.0729312896728516,0.0371231772005558,0.25157035320100296,0.23275444999573722
3,2.0611510711774974,2.0257922765925502,0.03535878478762615,0.2814907645281928,0.22288832935326686,2.047002077102661,2.01310396194458,0.033898159861564636,0.27964946419651604,0.21832013508630177
4,1.999614807086229,1.9673539615539184,0.03226085076438786,0.3003538917211836,0.21010402147618096,2.013306140899658,1.9816302061080933,0.0316760390996933,0.2865641990985924,0.2085225090147957
5,1.9562162544559079,1.92565694692418,0.03055931296257267,0.31908796870521217,0.2024305904999042,1.9786781072616577,1.9481643438339233,0.030513713136315346,0.2986574513562422,0.20274634588332402
6,1.9140841956803392,1.8843667954462942,0.02971739110996924,0.33325698372173956,0.19848638065095203,1.9661868810653687,1.9356887340545654,0.03049813210964203,0.3016781356932075,0.20279160756913442
7,1.883896832211703,1.8546361377440304,0.02926067600472351,0.34706916305542956,0.19664618316492813,1.9431939125061035,1.9132510423660278,0.02994285710155964,0.3159064327329359,0.20067859831310453
8,1.8546213916985386,1.8263237940054546,0.02829763646239155,0.35042378508206135,0.1926440995654633,1.9403202533721924,1.910839319229126,0.029480906203389168,0.3164415328317842,0.1993102573213123
9,1.8274637860808642,1.7998478248484573,0.027615977861564254,0.36615617855180294,0.19026308502880104,1.9182968139648438,1.8889718055725098,0.029324984177947044,0.3186092467466985,0.1985484834701296
10,1.8036694005516434,1.7770070098148156,0.02666238981672593,0.36832027141442725,0.186131423188569,1.910691499710083,1.8820759057998657,0.028615595772862434,0.32464378811779,0.19538746182880704
11,1.782745516033468,1.7565033760005144,0.026242149099322893,0.3776696276462088,0.18362143445958778,1.8982911109924316,1.8701039552688599,0.028187189251184464,0.3285200196551791,0.19354676443433005
12,1.7582066824432083,1.7325673585504344,0.025639339114528103,0.3825418918978543,0.18120922443173224,1.909852385520935,1.8802722692489624,0.029580146074295044,0.32889340592528155,0.19915169004410033
13,1.7402153355734689,1.7149644394544643,0.025250908590070967,0.3895158262561522,0.17931346926139266,1.8873577117919922,1.8592777252197266,0.02807997539639473,0.333093190515521,0.19319030216761998
14,1.7194513542106353,1.6946967879178807,0.02475456474749644,0.3968050933866183,0.1768787206758115,1.9049568176269531,1.876042127609253,0.02891465276479721,0.3398276378307847,0.19533360193646143
15,1.7008296786815493,1.67655748528991,0.024272189169429664,0.40040944654677996,0.1752188037471804,1.905975341796875,1.8777546882629395,0.02822066843509674,0.3312465338953632,0.1925574711390904
16,1.6870053269982133,1.6631763001932744,0.023829024506287197,0.4078085504388961,0.17312724660062545,1.8790016174316406,1.8520488739013672,0.02695273794233799,0.3448125747011085,0.18703999595036583
17,1.6698772876480155,1.646362513149872,0.02351477563624846,0.4156069845024005,0.17108266571097447,1.865815281867981,1.8388420343399048,0.026973238214850426,0.34480421678305695,0.18722192067948598
18,1.6518214114151395,1.6286291831947235,0.02319221688104271,0.4151516498400637,0.1692108246217291,1.937809705734253,1.9084445238113403,0.02936515584588051,0.3385992570559967,0.19634994627937438
19,1.6527109045580208,1.6292994781533534,0.02341143972851118,0.42103081856935276,0.17015388541295484,1.867956280708313,1.8416558504104614,0.026300469413399696,0.342532606965401,0.1842848611256433
20,1.644505559885153,1.6215978466910463,0.022907707962029566,0.425016966076534,0.16779309829212918,1.8751217126846313,1.8484786748886108,0.026642989367246628,0.3411547673461327,0.1863738771468874
21,1.6553969311426922,1.6324378918862794,0.022959037775273167,0.40899270541227073,0.16930399252912878,2.027941942214966,1.9962433576583862,0.03169864043593407,0.3286048599482422,0.20624349987696086
22,1.7056829231741506,1.6808728402329804,0.024810071861477195,0.41186535514137235,0.17742702924035708,1.8962740898132324,1.8689371347427368,0.02733692340552807,0.33372370789179806,0.1913401891314794
23,1.7051644105714283,1.6809300108333463,0.024234388850744745,0.38597664287369726,0.17532945623085955,2.0355894565582275,2.00256085395813,0.03302854299545288,0.32847863758104434,0.21187652103484622
24,1.7092456957149014,1.6848577494875698,0.024387927482260485,0.40206259044092274,0.17616892435464515,1.9174096584320068,1.8912062644958496,0.0262033399194479,0.3243772499419896,0.18665422712053573
25,1.6910975631871445,1.6673895814127437,0.02370795048452696,0.3840703690701889,0.1728809228657445,1.9303474426269531,1.903572916984558,0.02677450142800808,0.3431386299078679,0.18678506215413412
26,1.6795588114175453,1.6564536398331187,0.023105165900313095,0.4117693622109576,0.16870026087801962,1.9393419027328491,1.9111353158950806,0.028206631541252136,0.32820790736714633,0.1928555473448738
27,1.6465289447065474,1.624217027025666,0.022311893126666035,0.4064306588255203,0.16569673502096416,1.9123765230178833,1.886816143989563,0.02556040696799755,0.32794316237502535,0.18344599103170728
28,1.6405939130487623,1.6187047578791949,0.021889163379953364,0.414565267203358,0.16375156606125954,1.9533765316009521,1.9268534183502197,0.026523154228925705,0.328795754812813,0.1865988988724966
29,1.6567799472562623,1.6349181802670845,0.021861758400492128,0.41778574149002773,0.16338240053895828,1.8744475841522217,1.8483455181121826,0.02610206976532936,0.3413550371360071,0.18406981513613746
30,1.6157897499465286,1.594429631446602,0.02136010767670794,0.41467251762207163,0.16184067849242953,1.9003833532333374,1.8743693828582764,0.02601395733654499,0.33178641236695544,0.18457768455384269
31,1.599130307540631,1.5779650342649107,0.021165278485355814,0.4331230216583425,0.1601701234170779,1.9156813621520996,1.8897652626037598,0.025916041806340218,0.3405335365354107,0.18432559664287265
32,1.6010187078466103,1.580048873174211,0.020969805379819746,0.42838542515304523,0.15935817068497204,1.8753551244735718,1.849791169166565,0.025563925504684448,0.3440868377412837,0.18224066779727027
33,1.578545042241502,1.557949203837554,0.020595874576452677,0.4358947866410571,0.15757603407316487,1.8669418096542358,1.8417997360229492,0.025142068043351173,0.35202919977488695,0.18066124689011348
34,1.56603060737124,1.545509083545967,0.020521528531577623,0.4491420413431147,0.15743937960179866,1.8570258617401123,1.8323290348052979,0.024696871638298035,0.35410403858043804,0.17869222731817336
35,1.5953139583748508,1.574201332107058,0.02111260918339333,0.4263736724088972,0.16107547714049558,1.926764965057373,1.8999618291854858,0.026803122833371162,0.3496226101187237,0.18751480465843565
36,1.5860082134732691,1.5655028577926031,0.020505390875362076,0.44043847317045826,0.15746608084122204,1.8589190244674683,1.834517478942871,0.024401536211371422,0.34873099620773085,0.17788164956229074
37,1.593851160059287,1.5735112061393857,0.020339983818401772,0.4311144942568378,0.15736899810896068,1.9059369564056396,1.8802239894866943,0.02571302279829979,0.3510681696829523,0.18313715193006727
38,1.5979789706803025,1.5778127633766135,0.020166204594678393,0.42843035877920616,0.1557907951473164,1.8791002035140991,1.8547524213790894,0.024347782135009766,0.35045657619853887,0.1774352542937748
39,1.5850648266518177,1.565067967941757,0.01999685336898198,0.4344871885632962,0.15591626159090183,1.9007717370986938,1.8755476474761963,0.025224097073078156,0.34591598118824385,0.18081705910818918
40,1.5659856687519513,1.546162743781807,0.01982291031904557,0.4367989244093192,0.1546421477798751,1.8832343816757202,1.8589521646499634,0.024282250553369522,0.35555901933614165,0.17686082446385945
41,1.5448352504720375,1.5253407534551702,0.019494480002998485,0.44801925128267667,0.1530261983559587,1.9084360599517822,1.8829604387283325,0.025475673377513885,0.3532031625529674,0.18134864928230407
42,1.5431675857603038,1.523537010621286,0.01963056071554014,0.44928190171397864,0.15363968341978404,1.8391540050506592,1.8154666423797607,0.02368737943470478,0.3619562662121457,0.1740976818024166
43,1.5238896331360337,1.504713733922594,0.019175902618136956,0.45275930564285033,0.1516432359994176,1.8525539636611938,1.8287221193313599,0.023831790313124657,0.3634921425045897,0.17491423894488622
44,1.50932891438627,1.4903259332742216,0.019002987931060915,0.4656769266749453,0.1501124672553215,1.875114917755127,1.8509129285812378,0.024201953783631325,0.35573604616417864,0.17619066389780197
45,1.50304103328521,1.4841878621385347,0.018853163154292436,0.46636031109367015,0.1496734783284225,1.86119544506073,1.8373157978057861,0.02387969009578228,0.36246938369383325,0.17555447230263363
46,1.5093911607171089,1.4904535181961454,0.018937631755451736,0.46530260584525107,0.1501654692237841,1.8938859701156616,1.870007038116455,0.02387893572449684,0.3539249602206126,0.17477908967033265
47,1.532689243503774,1.5137439972357167,0.018945246582238482,0.455892648687832,0.15031110399151013,1.9139246940612793,1.8897658586502075,0.024158863350749016,0.34082402166802506,0.17810918414403523
48,1.5210633281996657,1.5025132223579025,0.018550116382859864,0.4554058479275973,0.14871430027710592,1.9136428833007812,1.8902232646942139,0.023419611155986786,0.3535306759143902,0.17305145566425625
49,1.5328797280480653,1.5141396510211202,0.018740069390420454,0.44684973800624483,0.1494626178183367,1.929871916770935,1.905519723892212,0.024352146312594414,0.3270565437884986,0.17887674059186662
50,1.540515678474702,1.5217526297561068,0.01876305251121008,0.4367080325079278,0.1507519477410899,1.889648675918579,1.866132140159607,0.023516563698649406,0.3595470662863999,0.1736827123732794
51,1.5317570040845625,1.5132389852389205,0.018518016219985466,0.44886282185886034,0.14810230235429722,1.866015911102295,1.8432313203811646,0.02278457209467888,0.3430995733361134,0.17117329249306332
52,1.5176071796482893,1.4989534647247262,0.01865372660276504,0.45222877599745737,0.15016605029212834,1.9027163982391357,1.878496766090393,0.024219661951065063,0.3462394910028969,0.17771203177315847
