epoch,train_loss,train_phase_ce,train_progress_loss,train_phase_balanced_accuracy,train_progress_sample_balanced_mae,val_loss,val_phase_ce,val_progress_loss,val_phase_balanced_accuracy,val_progress_sample_balanced_mae
1,5.554291276225945,5.476396998521999,0.07789431684193636,0.12218400769157652,0.34471181912184173,3.2159087657928467,3.1578876972198486,0.05802098661661148,0.168286871743582,0.2941365620446584
2,3.5049027124493546,3.4396308342478976,0.06527187800268913,0.15518751887824406,0.311272297791893,2.7768638134002686,2.728224277496338,0.04863952472805977,0.20909531842268705,0.26476036556183347
3,3.0045021031686647,2.946408021470561,0.05809404387454568,0.17436547036812874,0.28266450090785855,2.671389579772949,2.626922845840454,0.044466689229011536,0.2108186679593263,0.2536255972726004
4,2.740713791674878,2.689756290842867,0.05095749925469367,0.1937244766306267,0.26896577201488714,2.479092597961426,2.4356606006622314,0.0434320792555809,0.222113923211981,0.25179932609437006
5,2.5203376050249844,2.473185936062759,0.047151688851813645,0.2070281017983568,0.25958447940583484,2.2999749183654785,2.2582101821899414,0.04176462069153786,0.24126953662092837,0.2465190887451172
6,2.3723192953612022,2.3281100813985485,0.04420917462589614,0.22400496139128045,0.24932022226041442,2.187434434890747,2.1464757919311523,0.04095863550901413,0.2449305666683256,0.24148653423975383
7,2.260990828532155,2.2173505092036496,0.04364031174968729,0.23322172538004066,0.24688361885215246,2.1795473098754883,2.1404316425323486,0.03911573439836502,0.2509022047868571,0.23491219111851283
8,2.173501866204398,2.1312259138143412,0.042275926127080865,0.2436960430267046,0.24384174576724868,2.154369831085205,2.1170411109924316,0.037328802049160004,0.25512347668529395,0.2275487808954148
9,2.103754851986332,2.0632626989827507,0.04049222788768668,0.25150218084467835,0.2368886524141348,2.1434848308563232,2.1064908504486084,0.036993905901908875,0.25974387857487424,0.22528177594381665
10,2.0663681994617087,2.027604314012905,0.03876388628234551,0.26196256714683197,0.2311647664659405,2.0863420963287354,2.049635171890259,0.036706842482089996,0.27088031609023777,0.2250903598845951
11,2.0005294907318745,1.9629935237503708,0.037535977022475506,0.2766002206319055,0.22728544422353197,2.0548813343048096,2.018275260925293,0.036606062203645706,0.27336558818279083,0.2240729256281777
12,1.9646752730088883,1.928285604910268,0.03638966930404998,0.28623665137714577,0.2232445143996746,2.0644516944885254,2.028308391571045,0.03614332526922226,0.2761140742606817,0.22153824094742064
13,1.9296837052051459,1.89414770652423,0.0355359773358359,0.29540569873946243,0.21911382428955498,2.0178215503692627,1.9829117059707642,0.034909818321466446,0.2837499846268636,0.2179249052017454
14,1.909556209733277,1.8746540090918746,0.0349021938191839,0.29376356243567076,0.2186149869646345,2.0637171268463135,2.028325319290161,0.03539179638028145,0.274399539188359,0.21925350976368738
15,1.8867262177130852,1.85294891450163,0.03377728350781122,0.30577372731995367,0.21290129761687654,2.0299696922302246,1.995840311050415,0.03412938863039017,0.27599880949315775,0.2155417033604213
