epoch,train_loss,train_phase_ce,train_progress_loss,train_phase_balanced_accuracy,train_progress_sample_balanced_mae,val_loss,val_phase_ce,val_progress_loss,val_phase_balanced_accuracy,val_progress_sample_balanced_mae
1,2.9357740883162426,2.8493877401040058,0.08638639410191477,0.12932250830687983,0.3530665084129767,2.3179585933685303,2.268913507461548,0.049045130610466,0.14407419091498636,0.26937327309260295
2,2.397190652903099,2.33952173842005,0.05766893625772348,0.1527154611381795,0.2940239110214575,2.2582783699035645,2.210432291030884,0.04784613847732544,0.15611371702412985,0.2692312815832713
3,2.2986963825258657,2.2509660121701054,0.04773037301027016,0.1613664797126272,0.2635011393929513,2.149380683898926,2.110733985900879,0.038646724075078964,0.17218378446213659,0.23169263203938803
4,2.1943376745496477,2.15448846423072,0.039849218513284414,0.1779639457563595,0.2348691346107785,2.12429141998291,2.0841996669769287,0.0400918610394001,0.1842668845290164,0.23269268823048425
5,2.131648029189512,2.0918097799698376,0.039838247514119865,0.1858996840718976,0.2342773279922144,2.097653388977051,2.061239004135132,0.036414410918951035,0.1692172712160896,0.22208356100415427
6,2.068637286939637,2.0315674011965834,0.03706987815782453,0.19675350732645808,0.22629828461271145,2.0739684104919434,2.038257360458374,0.03571094945073128,0.18591771797459522,0.22293611556764634
7,2.03938477420971,2.0033859771623463,0.03599878752575274,0.20829252921686642,0.22306366098111755,2.0588369369506836,2.024400234222412,0.0344366654753685,0.18391361815484697,0.21569722796243335
8,2.0006398214940977,1.9665801410215447,0.03405965975583523,0.21342899500516296,0.21451381643955145,2.0388264656066895,2.0046911239624023,0.03413545712828636,0.19665151316926058,0.21537356906467015
9,1.9769880193030773,1.9441374402858715,0.03285060667796718,0.22490108118275426,0.21012939971818775,2.025728225708008,1.9922809600830078,0.033447299152612686,0.20218856680516697,0.21333359915112693
10,1.9553552147853805,1.9234226018754628,0.031932599586073994,0.22962307821263686,0.20673065054231995,2.0025875568389893,1.9702284336090088,0.03235901892185211,0.20751554887366122,0.20998860919286336
11,1.934427249862487,1.903104192418609,0.03132303448300969,0.2363405654689592,0.20459749448319925,2.010460376739502,1.976814866065979,0.03364541754126549,0.20845391432304194,0.21498999519953652
