epoch,train_loss,train_phase_ce,train_progress_loss,train_phase_balanced_accuracy,train_progress_sample_balanced_mae,val_loss,val_phase_ce,val_progress_loss,val_phase_balanced_accuracy,val_progress_sample_balanced_mae
1,4.743431748703712,4.605946808386587,0.13748493877827814,0.09598930094201405,0.45368870851710413,3.1433029174804688,3.028812885284424,0.11449006199836731,0.10917872234771205,0.4091020311628069
2,3.2764370740998836,3.1691470240561768,0.10729005281363009,0.13044668206948326,0.4018357222749116,2.644954204559326,2.5730741024017334,0.07188016176223755,0.13888267831131057,0.32862496754479786
3,2.7685508613126824,2.686318834554308,0.08223204557076995,0.16227692626975143,0.3544261590954359,2.467179775238037,2.3980212211608887,0.06915859878063202,0.1631957804634811,0.32814495147220674
4,2.5720296689852584,2.4902006590838277,0.08182898756251278,0.16841489259491454,0.35494861832584246,2.35341477394104,2.286010980606079,0.06740371137857437,0.16270918401535098,0.3238877190483941
5,2.44258408374097,2.3657093684152155,0.07687470093754195,0.17864949101312805,0.34381768297205284,2.313204526901245,2.253361225128174,0.059843260794878006,0.18280727374980116,0.30287028115893166
6,2.3167804038463076,2.251343039350132,0.06543730299362012,0.2622196665119114,0.3137919906905104,2.234344959259033,2.1804065704345703,0.053938426077365875,0.277764527573735,0.2816110338483538
7,2.2079501730644764,2.150995775672532,0.05695442182112889,0.2866517012792671,0.2881326527685799,2.2102129459381104,2.1570329666137695,0.05318005755543709,0.2766450541577398,0.27669131566607763
8,2.1497666971203384,2.0983464455235232,0.05142018725380635,0.2918635354842884,0.271796553147229,2.1595470905303955,2.1154446601867676,0.04410237818956375,0.2918627428428847,0.25343837435283356
9,2.1004552562142402,2.0544890745986963,0.045966192849121484,0.2964490186950467,0.2579793913639351,2.160308599472046,2.1199166774749756,0.040391869843006134,0.2906199060834475,0.2425319580804734
10,2.057554014373359,2.0143303620835793,0.04322363070746092,0.30486490779680037,0.25024728233350535,2.111776113510132,2.0727062225341797,0.039069805294275284,0.29641896956575287,0.23569559672522167
11,2.0229524733072304,1.9819549933563205,0.04099751775523266,0.3143527833642744,0.24148407245051634,2.1281001567840576,2.0883116722106934,0.03978858143091202,0.29716860655483873,0.23632870023212735
12,1.9972100824168955,1.9579347228429405,0.03927535943289427,0.3188612727194576,0.23573450295321913,2.0633184909820557,2.026186466217041,0.03713209554553032,0.3079632802415646,0.22946634746733166
13,1.9703378652746624,1.9325007856815488,0.03783708503037024,0.3219214174750113,0.23141020218394504,2.0817716121673584,2.0451607704162598,0.03661073371767998,0.30177425886695197,0.22804426768469432
14,1.9565556664885424,1.9199732773890799,0.03658240544329207,0.33243065891385115,0.22672859690891076,2.0641956329345703,2.0261166095733643,0.03807893395423889,0.30062446410627064,0.2302392323811849
15,1.934095402182482,1.8983958444578923,0.03569955728217164,0.3337502508281496,0.2236285677465022,2.0621235370635986,2.0251524448394775,0.0369710810482502,0.3059818507839335,0.22710745675223215
16,1.913021460457636,1.8782849761171718,0.03473650328750865,0.3421326135367001,0.22027620062770614,2.0709216594696045,2.03503155708313,0.035890139639377594,0.30327925304296305,0.2235955132378472
17,1.899891729609281,1.8659793981791775,0.03391231495162501,0.3393714463468354,0.21724229999745776,2.0386295318603516,2.003061532974243,0.03556793928146362,0.31077679998947083,0.22241011120024182
18,1.8764620323804897,1.843390660113599,0.033071353698146115,0.3452327588285936,0.21409512058592908,2.0474109649658203,2.0131773948669434,0.03423362597823143,0.31024671557675215,0.21761266012040395
19,1.8629533425871148,1.8306826182774134,0.03227072815681694,0.34929979771829284,0.21097871153366957,2.0658316612243652,2.0315747261047363,0.03425700217485428,0.31171349432599216,0.21755498553079272
20,1.8577064844088793,1.8260593153728675,0.031647162659417534,0.35142184778261537,0.2088146554418357,2.018890619277954,1.9856816530227661,0.033209048211574554,0.3150868955093401,0.21397548251681858
21,1.8400347790906844,1.8092906507895858,0.030744142439248435,0.35900425211926107,0.20483268599912344,2.0013129711151123,1.9674655199050903,0.03384752199053764,0.3187572864857267,0.21554082537454272
22,1.8188056687274612,1.788763165473938,0.030042516548513545,0.36131195108220765,0.20203066282551382,2.0145668983459473,1.9826711416244507,0.03189564868807793,0.31844510882590266,0.2091398390512618
23,1.8084081721182739,1.7789848484804216,0.029423362785459796,0.3652413632153084,0.19968527073293874,2.0051820278167725,1.9719083309173584,0.03327362239360809,0.3222782052056364,0.21373424832783047
24,1.799661523093455,1.770725762782532,0.02893577846289707,0.3700702687636031,0.19735010314521198,1.970438838005066,1.9398815631866455,0.03055729530751705,0.32651184980448256,0.20472662789481028
25,1.7829687548176147,1.75463271654001,0.02833605225545814,0.3721909605785247,0.19527931672980986,1.9827128648757935,1.9509695768356323,0.03174329549074173,0.32070778563390745,0.20824779026092044
26,1.7708449281636696,1.74303023335035,0.027814689443387386,0.3770363513113943,0.19251843779099378,1.9879891872406006,1.9578644037246704,0.030124733224511147,0.31835318607074237,0.202711302136618
27,1.7631848695561316,1.7361018154994552,0.02708306693169008,0.3795373957386644,0.18964619890958226,1.9576070308685303,1.9279073476791382,0.029699701815843582,0.33384829662645954,0.20134726024809338
28,1.7547861027840699,1.728023516126426,0.026762581864779048,0.382730735750008,0.1880800211080791,1.9556058645248413,1.9268898963928223,0.028715992346405983,0.32443854464213084,0.19760150001162574
29,1.7434933854462562,1.716935545565134,0.02655786330043859,0.38461475369942466,0.18781285113598928,1.981943130493164,1.951310396194458,0.030632708221673965,0.3209872263657193,0.20443543933686756
30,1.730032043900219,1.7040335666292095,0.025998490146023064,0.38930918001870984,0.18497605742357684,1.9550002813339233,1.9269697666168213,0.028030460700392723,0.33194902243604574,0.19484442756289527
31,1.7194707707570875,1.6940433661006198,0.025427397872720445,0.3939717260641721,0.182725190705974,1.9574933052062988,1.92682945728302,0.030663827434182167,0.3345908779921202,0.20401791163853236
32,1.711634523076568,1.6865675182637987,0.025067005941256392,0.39723486469232994,0.18103411768061364,1.95491361618042,1.9277372360229492,0.027176393195986748,0.32995554514844927,0.19098670898921907
33,1.703156455863979,1.6785789933344173,0.02457747929657388,0.39843520688456147,0.17918593460844634,1.948196291923523,1.9187804460525513,0.029415898025035858,0.3330211567459508,0.19951597849527994
34,1.6966750383787434,1.672373737402504,0.024301280990473784,0.4013729832515124,0.17787859649132945,1.9697436094284058,1.9433077573776245,0.02643580175936222,0.3252089409845438,0.18806611923944383
35,1.6923902997051377,1.6684082935270876,0.023982033418834516,0.4021535537559931,0.17647974339286554,1.9463731050491333,1.9171626567840576,0.02921043522655964,0.33621965725766534,0.19845882294669984
36,1.686376370784543,1.6624756173299635,0.02390075683683516,0.4052602465557683,0.17597645777638316,1.9203635454177856,1.8943521976470947,0.026011347770690918,0.3362870738404534,0.18622508881584046
37,1.6774065543780434,1.6536907509559198,0.0237158070448241,0.4085060056081614,0.17506633075707545,1.933201551437378,1.9072340726852417,0.025967521592974663,0.33457076894559046,0.18597622523232113
38,1.6685256209102637,1.6452850534255246,0.023240569510886672,0.4121533604324389,0.1731855799532183,1.917547583580017,1.8906065225601196,0.026941070333123207,0.3352692859669836,0.18968267289419022
39,1.6632461233926927,1.640240013907165,0.023006111133375595,0.4109471561550916,0.17192657227770597,1.9464032649993896,1.921645998954773,0.024757251143455505,0.33579918908757095,0.18153903597877138
