epoch,train_loss,train_phase_ce,train_progress_loss,train_phase_balanced_accuracy,train_progress_sample_balanced_mae,val_loss,val_phase_ce,val_progress_loss,val_phase_balanced_accuracy,val_progress_sample_balanced_mae
1,4.452942097658955,4.347599218716515,0.10534282515976393,0.10695335012232532,0.3947250379342426,3.745290517807007,3.6659862995147705,0.07930414378643036,0.1310854203987353,0.3403957911900112
2,3.6064136742314457,3.541596102837646,0.06481759292482304,0.15154264274202528,0.303659258528954,2.844543218612671,2.793766975402832,0.05077628791332245,0.14783096055065142,0.2692581963917566
3,2.6598479739565035,2.6043430072305123,0.055504985294735985,0.16658454030086708,0.28250459877841444,2.6241614818573,2.571812152862549,0.05234921723604202,0.13560001486073775,0.2770367576962426
4,2.4794955873243163,2.4219463195735123,0.05754920327955802,0.17200585817968006,0.2907296901315502,2.337721109390259,2.284383535385132,0.05333748459815979,0.16799253415864418,0.2809261443122985
5,2.3450375637376166,2.2887841206614614,0.05625344255679446,0.19925664045432717,0.28739126208727206,2.2388486862182617,2.189918041229248,0.04893070459365845,0.18477236026379057,0.2647466508169023
6,2.220057516623282,2.1692189136183404,0.05083867372133851,0.19634300407929045,0.2692273939332946,2.1564791202545166,2.1092536449432373,0.047225452959537506,0.18459113131952679,0.2555115714905754
7,2.137520084282617,2.0876219346478146,0.04989821794675262,0.21047267660014626,0.26450793386121213,2.155043840408325,2.1085610389709473,0.046482738107442856,0.1872356793088676,0.2521818403213743
8,2.0799284605068924,2.03162522816617,0.04830323012221906,0.2164428147043353,0.25932889140616594,2.1186206340789795,2.07265305519104,0.045967575162649155,0.1901636554673169,0.2501108684237041
9,2.0410639550312455,1.9952369483120471,0.04582695387265358,0.22171458771087343,0.25231687378349893,2.0954041481018066,2.0515873432159424,0.04381673038005829,0.2011287501926716,0.2475120150853717
10,2.006776693971145,1.962739988366421,0.044036674847034496,0.2336226843839763,0.24896742185504014,2.062664747238159,2.0189642906188965,0.04370036721229553,0.2071843048730057,0.24671312362428696
11,1.972507471266794,1.930507932185306,0.041999526398830284,0.23536887775853083,0.2414508530687342,2.0522866249084473,2.007340908050537,0.044945720583200455,0.21090253286141727,0.2487211378793868
12,1.9506150276853789,1.9100838374352906,0.040531163980700266,0.24483043995695786,0.23617956191044873,2.0329291820526123,1.9881572723388672,0.04477200657129288,0.21357319929781374,0.24877401382204087
13,1.9283361853502703,1.8893899780132275,0.0389462069523314,0.24627741129745323,0.2310432427516287,2.0339691638946533,1.9916977882385254,0.042271438986063004,0.21421971331562872,0.24230065421452598
14,1.9116262029247317,1.8739548626126603,0.037671369107731854,0.25312212411686774,0.22757807122655663,2.0210251808166504,1.9809744358062744,0.04005071893334389,0.21554957495598695,0.23607412974039713
15,1.8977208430918893,1.8617160299764033,0.03600481678306954,0.2574789848913882,0.22115799646164178,1.9986822605133057,1.9576678276062012,0.04101449251174927,0.22339045939027463,0.23862740350148035
16,1.884019433939108,1.8497323624648654,0.034287038174251064,0.26137238496861837,0.2150752761893346,1.9905976057052612,1.9552093744277954,0.035388242453336716,0.22208291021656193,0.22146438416980563
17,1.8693740062171949,1.8361855823283761,0.033188400459884575,0.2667711728318681,0.21164888851408703,1.9960604906082153,1.959974765777588,0.03608570247888565,0.23525301076145358,0.22333255646720765
18,1.8546514295669922,1.8231444034642073,0.0315070345696453,0.2747905347088369,0.20505354285445354,1.9730783700942993,1.939099907875061,0.033978503197431564,0.24015692330128582,0.21604165576753162
19,1.8435889029051473,1.8131860051425928,0.03040290660771466,0.2802160914046499,0.2011470154517694,1.9650205373764038,1.9319214820861816,0.033099111169576645,0.24474908754535152,0.21314888908749535
