architecture,condition,seed,epoch,train_balanced_accuracy,val_balanced_accuracy,train_task_ce,val_task_ce,train_optim_task_loss,train_optim_raw_reg_loss,train_optim_weighted_reg_loss,train_optim_total_loss,train_sat_loss,train_relative_tail_loss,train_capacity_loss,train_weighted_sat_loss,train_weighted_relative_tail_loss,train_weighted_capacity_loss,regularizer_warmup_scale,gradient_calibration_kappa,train_long_valid_fr_hz,train_long_tail_fr_hz,train_long_tail_valid_ratio,val_long_valid_fr_hz,val_long_tail_fr_hz,val_long_tail_valid_ratio,output_weight_norm_s2,output_weight_norm_s3,output_weight_norm_s4,output_weight_norm_s5,output_weight_norm_s6,output_weight_norm_s7,output_weight_energy_long_fraction
short_mid_long,sat,37,1,0.08993055555555556,0.08333333333333333,2.4648777351116764,2.487867593765259,2.4852371215820312,0.0,0.0,2.4852371215820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.427115908081289,4.966564431733378,2.0462823449002907,0.5744217448194272,1.5553168635875403,2.7076218433834938,0.18671907484531403,0.1690620481967926,0.17103195190429688,0.17446401715278625,0.1750851720571518,0.17040787637233734,0.32115522547292275
short_mid_long,sat,37,2,0.09768518518518517,0.08333333333333333,2.452578272959041,2.486762046813965,2.464157724380493,0.0,0.0,2.464157724380493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5914740793733206,5.355212471799119,2.06647348488785,0.6811726885469314,1.6807097107848987,2.467376832694462,0.18667934834957123,0.1692151129245758,0.1713942289352417,0.17574088275432587,0.17661964893341064,0.17124080657958984,0.322814266615077
short_mid_long,sat,37,3,0.10405092592592592,0.08333333333333333,2.4405861327652265,2.4855692386627197,2.449332284927368,0.0,0.0,2.449332284927368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6442014057536527,5.535076935022582,2.0932887044755843,0.690536806417765,1.7815968492660221,2.5800172166176774,0.18708185851573944,0.16965807974338531,0.1720127910375595,0.17733028531074524,0.17807962000370026,0.17210830748081207,0.3236595206837419
short_mid_long,sat,37,4,0.11126543209876544,0.08333333333333333,2.4292304560978115,2.4843125343322754,2.4357368469238283,0.0,0.0,2.4357368469238283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85689721313685,6.020766201217329,2.107449359232136,0.7876560860495546,1.895850737956001,2.406952439692982,0.18756753206253052,0.1705101579427719,0.17258504033088684,0.1790161430835724,0.17945897579193115,0.17326679825782776,0.32442675945791966
short_mid_long,sat,37,5,0.11292438271604938,0.08333333333333333,2.415501446814217,2.4843008518218994,2.4226355075836183,0.0,0.0,2.4226355075836183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.016840172684546,6.397266833175883,2.1205189758141056,0.8368845914276517,2.004694275370967,2.3954250035254376,0.1882658153772354,0.17151543498039246,0.17331072688102722,0.18065278232097626,0.1806589812040329,0.17474500834941864,0.32508989495681845
short_mid_long,sat,37,6,0.12117109247612394,0.08333333333333333,2.399395443691444,2.4869463443756104,2.408970355987549,0.0,0.0,2.408970355987549,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,3.152205970903946,6.60680962302486,2.095932081852586,0.842235515925271,2.0311095198313245,2.411569544891454,0.1890820413827896,0.17236031591892242,0.173887699842453,0.18209192156791687,0.18225233256816864,0.1761174499988556,0.3263136470398293
short_mid_long,sat,37,7,0.12305206149545772,0.08333333333333333,2.389357805662434,2.486429214477539,2.395168352127075,0.0,0.0,2.395168352127075,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,3.2090932944769177,6.71634335408228,2.0929099710630394,0.8726020124492603,2.1412260810757053,2.453840411238122,0.18979649245738983,0.17332510650157928,0.1744854748249054,0.18368282914161682,0.1839623898267746,0.17751793563365936,0.32760290264603925
short_mid_long,sat,37,8,0.1293122525040764,0.08333333333333333,2.373648352549121,2.4874186515808105,2.390241241455078,0.0,0.0,2.390241241455078,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,3.1041490708196453,6.495619427225551,2.092560401910851,0.8408977848008662,2.1622309742610493,2.571336270998846,0.1905667781829834,0.17436493933200836,0.17545020580291748,0.18580761551856995,0.1856110394001007,0.1788666993379593,0.32819742256189416
short_mid_long,sat,37,9,0.14082954810156068,0.08333333333333333,2.360739060400275,2.4851934909820557,2.3634317398071287,0.0,0.0,2.3634317398071287,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,3.1964091312576417,6.706749662452172,2.098213772719818,0.8996241811622375,2.3630504833512354,2.626708499874221,0.19132481515407562,0.17574022710323334,0.17644108831882477,0.1882409304380417,0.18717558681964874,0.18021748960018158,0.3282535399547467
short_mid_long,sat,37,10,0.14066576403447473,0.08333333333333333,2.3491782547069295,2.4789392948150635,2.3549681663513184,0.0,0.0,2.3549681663513184,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,3.362553804411543,7.046324934539447,2.0955277876282414,0.9734669392293832,2.4893980984206547,2.557249761754944,0.1921158730983734,0.17707930505275726,0.17756611108779907,0.19094505906105042,0.18892468512058258,0.1817580908536911,0.32847219213005113
