architecture,condition,seed,epoch,train_balanced_accuracy,val_balanced_accuracy,train_task_ce,val_task_ce,train_optim_task_loss,train_optim_raw_reg_loss,train_optim_weighted_reg_loss,train_optim_total_loss,train_sat_loss,train_relative_tail_loss,train_capacity_loss,train_weighted_sat_loss,train_weighted_relative_tail_loss,train_weighted_capacity_loss,regularizer_warmup_scale,gradient_calibration_kappa,train_long_valid_fr_hz,train_long_tail_fr_hz,train_long_tail_valid_ratio,val_long_valid_fr_hz,val_long_tail_fr_hz,val_long_tail_valid_ratio,output_weight_norm_s2,output_weight_norm_s3,output_weight_norm_s4,output_weight_norm_s5,output_weight_norm_s6,output_weight_norm_s7,output_weight_energy_long_fraction
mid_long,wc_only,37,1,0.14916010085377604,0.10555555555555556,2.430856244289116,2.4414315223693848,2.6044284820556642,0.0,0.0,2.6044284820556642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.957249967500022,26.34862543622395,1.8878092387524554,9.68677861804014,21.070453912559177,2.1751765724591543,0.16820764541625977,0.16961440443992615,0.17976011335849762,0.17862167954444885,0.17930173873901367,0.17184002697467804,0.33298752069068577
mid_long,wc_only,37,2,0.1692646986784996,0.09583333333333334,2.365816284990557,2.4317636489868164,2.4059563636779786,0.0,0.0,2.4059563636779786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.547605090573251,25.75347145833603,1.9009611873212864,9.167471395546192,20.330190555754466,2.217644285820344,0.16805104911327362,0.17047251760959625,0.17922866344451904,0.17889058589935303,0.17874014377593994,0.17166922986507416,0.3316595781416121
mid_long,wc_only,37,3,0.19228470094429215,0.125,2.322176601308143,2.3992249965667725,2.35677056312561,0.0,0.0,2.35677056312561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09927686551868,26.501089211841997,1.879606270918284,9.455217360405667,20.887456737080797,2.209093238252604,0.1681233048439026,0.17127341032028198,0.17892035841941833,0.17939887940883636,0.17898115515708923,0.17202088236808777,0.3317480684453435
mid_long,wc_only,37,4,0.20851447246050614,0.16468253968253968,2.277381134935993,2.3432276248931885,2.3217944145202636,0.0,0.0,2.3217944145202636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.746041582425926,27.46722227254884,1.862684444433128,10.013853877957118,21.79130365596531,2.1761156016000163,0.16850462555885315,0.17194829881191254,0.17918796837329865,0.180399551987648,0.17945842444896698,0.17274992167949677,0.3318793599364835
mid_long,wc_only,37,5,0.23514334750031649,0.20674603174603176,2.2201012083667484,2.317401170730591,2.2589534282684327,0.0,0.0,2.2589534282684327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.01952949602304,27.636181676221536,1.8400164721231254,10.25625075769927,22.10955961331901,2.155715586099684,0.16904768347740173,0.1726161539554596,0.17960503697395325,0.18173155188560486,0.1799304187297821,0.17359697818756104,0.3316999017598089
mid_long,wc_only,37,6,0.29297226564509476,0.22976190476190475,2.1765497059091645,2.288416862487793,2.2115073204040527,0.0,0.0,2.2115073204040527,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,15.362435767681383,27.909084242447772,1.8167095807268605,10.443131795778623,22.412857540677088,2.146181622426419,0.16991132497787476,0.1732311099767685,0.1801566183567047,0.18302762508392334,0.1805781126022339,0.17447970807552338,0.3316534529905759
mid_long,wc_only,37,7,0.3030328596988924,0.24563492063492062,2.125835217214903,2.2559561729431152,2.1687875270843504,0.0,0.0,2.1687875270843504,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,15.621657187838707,28.196342836437047,1.804952092943609,10.643523918214463,22.713291164418983,2.1340010450438602,0.17067526280879974,0.17400608956813812,0.18092215061187744,0.1841910034418106,0.18138864636421204,0.17540422081947327,0.33182128215359086
mid_long,wc_only,37,8,0.34163972119532254,0.2295634920634921,2.0830578266445823,2.264906644821167,2.1364795207977294,0.0,0.0,2.1364795207977294,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,15.945498932485384,28.558418421268318,1.791001870947226,10.901572252112151,22.894697060110595,2.100127993526329,0.17162750661373138,0.17482136189937592,0.18165069818496704,0.18528783321380615,0.18255870044231415,0.17644965648651123,0.33235020927261444
mid_long,wc_only,37,9,0.35032223269267243,0.21646825396825398,2.047781889081617,2.2519333362579346,2.082717943191528,0.0,0.0,2.082717943191528,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,15.978651302750654,28.604316298491497,1.790158365466514,10.878429503659948,22.86255320841787,2.1016409768272135,0.1723344773054123,0.17584092915058136,0.18225228786468506,0.186642587184906,0.18385082483291626,0.17743639647960663,0.3329090600368092
mid_long,wc_only,37,10,0.36871396966214703,0.2545634920634921,2.0068173115101615,2.2220027446746826,2.050891709327698,0.0,0.0,2.050891709327698,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,16.28294361273744,28.931606123743094,1.7768044164392458,11.17339921659121,23.29219875084537,2.0846117013575545,0.17308562994003296,0.1770857721567154,0.18297703564167023,0.1881171017885208,0.18516607582569122,0.17840169370174408,0.33317505854025864
