architecture,condition,seed,epoch,train_balanced_accuracy,val_balanced_accuracy,train_task_ce,val_task_ce,train_optim_task_loss,train_optim_raw_reg_loss,train_optim_weighted_reg_loss,train_optim_total_loss,train_sat_loss,train_relative_tail_loss,train_capacity_loss,train_weighted_sat_loss,train_weighted_relative_tail_loss,train_weighted_capacity_loss,regularizer_warmup_scale,gradient_calibration_kappa,train_long_valid_fr_hz,train_long_tail_fr_hz,train_long_tail_valid_ratio,val_long_valid_fr_hz,val_long_tail_fr_hz,val_long_tail_valid_ratio,output_weight_norm_s2,output_weight_norm_s3,output_weight_norm_s4,output_weight_norm_s5,output_weight_norm_s6,output_weight_norm_s7,output_weight_energy_long_fraction
mid_long,sat,11,1,0.11307571359458152,0.12202380952380953,2.415146991020636,2.44488525390625,2.464351272583008,0.0,0.0,2.464351272583008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.221736782877018,16.364491262579858,1.9903934770401952,4.503739376533688,10.870986991287744,2.4137691110480333,0.17429189383983612,0.1697685867547989,0.18033981323242188,0.17890211939811707,0.16591951251029968,0.17397832870483398,0.31428276945208206
mid_long,sat,11,2,0.1412767864765645,0.13591269841269843,2.3791463502302843,2.426593780517578,2.408967399597168,0.0,0.0,2.408967399597168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.155891428539526,16.31562555269413,2.0004711558078903,4.597514328354466,11.031069737836654,2.399355162376378,0.17482438683509827,0.17082102596759796,0.18019238114356995,0.17972403764724731,0.1665373295545578,0.17416393756866455,0.31400669399203285
mid_long,sat,11,3,0.15337779169077728,0.15119047619047618,2.338958614254162,2.3891398906707764,2.3719363689422606,0.0,0.0,2.3719363689422606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.362487608137197,16.665001574504245,1.9928282534360002,4.71001751591691,11.215339937144448,2.3811673521900123,0.17538267374038696,0.172224223613739,0.1805124133825302,0.18103015422821045,0.16763240098953247,0.17461742460727692,0.3138843463937924
mid_long,sat,11,4,0.17288291183268986,0.16587301587301587,2.298323248832033,2.3922266960144043,2.327001857757568,0.0,0.0,2.327001857757568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.661012069255658,17.171741746793835,1.9826484029215308,4.896631007771382,11.503043322592195,2.3491750357206533,0.17574916779994965,0.17366842925548553,0.18103282153606415,0.18242213129997253,0.16875335574150085,0.17517636716365814,0.31377994988328983
mid_long,sat,11,5,0.21167957769303494,0.13730158730158729,2.2604027036545404,2.394622564315796,2.294521617889404,0.0,0.0,2.294521617889404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.882206521210323,17.542582790884268,1.9750253215789728,5.061439482298055,11.744917850181007,2.320469876456656,0.17641624808311462,0.1752748042345047,0.18177178502082825,0.18367260694503784,0.16987848281860352,0.17573703825473785,0.31333259224371707
mid_long,sat,11,6,0.22062614097135927,0.16111111111111112,2.232302093670003,2.3906443119049072,2.2579273700714113,0.0,0.0,2.2579273700714113,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,8.940956911010673,17.454721140199897,1.9522206978432737,5.161234224178654,11.878903608226917,2.3015625899282446,0.17711378633975983,0.1769663542509079,0.18252642452716827,0.18514636158943176,0.1711815446615219,0.17633306980133057,0.31294648273694453
mid_long,sat,11,7,0.2384959849929328,0.16111111111111112,2.1880801589887033,2.382518768310547,2.2135712146759032,0.0,0.0,2.2135712146759032,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,9.095667972248608,17.603388850784448,1.9353596574208045,5.383431363942294,12.125870231133389,2.252442617240614,0.1777379959821701,0.17884036898612976,0.18335139751434326,0.18657714128494263,0.172903910279274,0.17733348906040192,0.31349197422283687
mid_long,sat,11,8,0.24521705596714846,0.176984126984127,2.1547209383493446,2.3571486473083496,2.1945276737213133,0.0,0.0,2.1945276737213133,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,9.27592601011128,17.745844818586914,1.913107629280672,5.772443574919214,12.666905358634683,2.1943749114623365,0.17813803255558014,0.1808665692806244,0.1842396855354309,0.18826735019683838,0.1746784895658493,0.1785232573747635,0.3141644633697731
mid_long,sat,11,9,0.27548441612305835,0.1630952380952381,2.112255799380514,2.3301877975463867,2.1626468181610106,0.0,0.0,2.1626468181610106,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,9.14004978278849,17.55514431517693,1.9206836650096584,5.675591841512305,12.571746827385924,2.2150547781526315,0.17865075170993805,0.18249930441379547,0.18521876633167267,0.19023150205612183,0.1761569082736969,0.17977817356586456,0.31468332936893567
mid_long,sat,11,10,0.2879304709708428,0.1978174603174603,2.0731804338051405,2.309297561645508,2.101168394088745,0.0,0.0,2.101168394088745,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,9.099266497427518,17.591931636319714,1.9333351365511917,5.587435360414028,12.545331582925568,2.2452754750071886,0.17920178174972534,0.18412400782108307,0.18627160787582397,0.19233839213848114,0.17762766778469086,0.18087366223335266,0.3148494657572011
