probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,original,dynamics_only,dense,off,B,11,l1,pre_reset,valid,whole_mean,128,0.1,0.48831619769119766,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.27585088522588525}, {""C"": 0.01, ""val_balanced_accuracy"": 0.368889097014097}, {""C"": 0.1, ""val_balanced_accuracy"": 0.48831619769119766}, {""C"": 1.0, ""val_balanced_accuracy"": 0.487074037074037}, {""C"": 10.0, ""val_balanced_accuracy"": 0.45353084415584416}]",0.8333333333333334,0.8335614956904441,0.8356878317125531,0.5088757396449705,0.48831619769119766,0.4848170257939049,0.4827586206896552,0.4780741521550345,0.47121202179000593
l1__pre_reset__valid__fixed250_ordered_mean,original,dynamics_only,dense,off,B,11,l1,pre_reset,valid,fixed250_ordered_mean,2048,1.0,0.6219790626040625,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5668244949494949}, {""C"": 0.01, ""val_balanced_accuracy"": 0.603589812964813}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6168071511821512}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6219790626040625}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5792003135753135}]",1.0,1.0,1.0,0.6331360946745562,0.6219790626040625,0.6238677689745016,0.6954022988505747,0.6909446558343616,0.6794210287084722
l1__pre_reset__window__whole_mean,original,dynamics_only,dense,off,B,11,l1,pre_reset,window,whole_mean,128,0.1,0.5515807109557109,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3079326923076923}, {""C"": 0.01, ""val_balanced_accuracy"": 0.41493228993228987}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5515807109557109}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5502660533910534}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5383002414252415}]",0.8333333333333334,0.8295375197846173,0.8317338724415989,0.5621301775147929,0.5515807109557109,0.5480044431113776,0.5229885057471264,0.5098724804607158,0.5090479967955915
l1__pre_reset__window__fixed250_ordered_mean,original,dynamics_only,dense,off,B,11,l1,pre_reset,window,fixed250_ordered_mean,2048,0.01,0.6046387640137639,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5381920163170163}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6046387640137639}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5973738067488067}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5973738067488067}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5721164252414251}]",0.9882352941176471,0.9873170806735753,0.987744870675543,0.6153846153846154,0.6046387640137639,0.608846485798212,0.6839080459770115,0.6726644270761916,0.6679280432949168
l1__communication__valid__whole_mean,original,dynamics_only,dense,off,B,11,l1,communication,valid,whole_mean,128,1.0,0.5022775835275836,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3310075341325341}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4331592019092019}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4790650321900322}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5022775835275836}, {""C"": 10.0, ""val_balanced_accuracy"": 0.47037337662337664}]",0.9784313725490196,0.9789469011579571,0.9784850295328257,0.514792899408284,0.5022775835275836,0.5105876349727387,0.40804597701149425,0.40904948809360575,0.38585341858207717
l1__communication__valid__fixed250_ordered_mean,original,dynamics_only,dense,off,B,11,l1,communication,valid,fixed250_ordered_mean,2048,0.1,0.5755945443445443,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5284697940947941}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5748373154623154}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5755945443445443}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5552686896436896}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5631576756576756}]",0.9980392156862745,0.998062015503876,0.9981038569273863,0.5976331360946746,0.5755945443445443,0.5721503986209868,0.603448275862069,0.5927257587184057,0.5787184257560241
l1__communication__valid__whole_count,original,dynamics_only,dense,off,B,11,l1,communication,valid,whole_count,128,0.1,0.508949037074037,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.32773580586080586}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4553814241314242}, {""C"": 0.1, ""val_balanced_accuracy"": 0.508949037074037}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4679903429903429}, {""C"": 10.0, ""val_balanced_accuracy"": 0.46748286435786435}]",0.8941176470588236,0.8923325719580605,0.8984529361963373,0.5266272189349113,0.508949037074037,0.5059544364501928,0.4540229885057471,0.44497677567530514,0.4301296060516451
l1__communication__valid__fixed250_count,original,dynamics_only,dense,off,B,11,l1,communication,valid,fixed250_count,2048,0.1,0.6232344044844044,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5424062049062048}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6076704545454545}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6232344044844044}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5940944472194472}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5864690864690865}]",0.9980392156862745,0.998062015503876,0.9981038569273863,0.6449704142011834,0.6232344044844044,0.6274558084543717,0.5977011494252874,0.5844919786096258,0.5714962881289329
l1__communication__window__whole_mean,original,dynamics_only,dense,off,B,11,l1,communication,window,whole_mean,128,0.1,0.5082049894549895,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.316971916971917}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4406111249861249}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5082049894549895}, {""C"": 1.0, ""val_balanced_accuracy"": 0.49153832278832277}, {""C"": 10.0, ""val_balanced_accuracy"": 0.45198169885669887}]",0.8745098039215686,0.871416994584208,0.8790243807885704,0.5207100591715976,0.5082049894549895,0.5028055562728756,0.4482758620689655,0.43811403057726594,0.4234736469050194
l1__communication__window__fixed250_ordered_mean,original,dynamics_only,dense,off,B,11,l1,communication,window,fixed250_ordered_mean,2048,0.1,0.592928946053946,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5371978715728715}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5876710095460095}, {""C"": 0.1, ""val_balanced_accuracy"": 0.592928946053946}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5821650571650571}, {""C"": 10.0, ""val_balanced_accuracy"": 0.583317377067377}]",0.9980392156862745,0.998062015503876,0.9981424148606811,0.6153846153846154,0.592928946053946,0.5942128224736921,0.632183908045977,0.618026418026418,0.6056501371254692
