probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,original,dynamics_only,ff,off,A,37,l1,pre_reset,valid,whole_mean,128,1.0,0.5502414252414252,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.342876221001221}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4035235597735598}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5095803502053501}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5502414252414252}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5283168220668221}]",0.9862745098039216,0.9871257023942138,0.9869289925527553,0.5680473372781065,0.5502414252414252,0.5485553947743904,0.5689655172413793,0.5602599810320399,0.5488539056917483
l1__pre_reset__valid__fixed250_ordered_mean,original,dynamics_only,ff,off,A,37,l1,pre_reset,valid,fixed250_ordered_mean,2048,0.1,0.6303352897102896,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5831935425685425}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6043338605838606}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6303352897102896}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6303352897102896}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5951361138861139}]",1.0,1.0,1.0,0.6390532544378699,0.6303352897102896,0.6327298447524519,0.7241379310344828,0.7222496457790576,0.7063353942372705
l1__pre_reset__window__whole_mean,original,dynamics_only,ff,off,A,37,l1,pre_reset,window,whole_mean,128,0.1,0.5764048451548451,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3649496336996337}, {""C"": 0.01, ""val_balanced_accuracy"": 0.45565441502941506}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5764048451548451}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5724976412476414}, {""C"": 10.0, ""val_balanced_accuracy"": 0.540282634032634}]",0.8450980392156863,0.8386551785225148,0.8432462316378374,0.591715976331361,0.5764048451548451,0.5709093752180374,0.5804597701149425,0.5692890442890443,0.5629775005318658
l1__pre_reset__window__fixed250_ordered_mean,original,dynamics_only,ff,off,A,37,l1,pre_reset,window,fixed250_ordered_mean,2048,0.01,0.6432300338550339,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5884358696858697}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6432300338550339}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6312146187146187}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6312146187146187}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6320693195693196}]",0.9921568627450981,0.9911069170215511,0.9916801365072724,0.6568047337278107,0.6432300338550339,0.6481102274425886,0.735632183908046,0.7284773641391289,0.7235140316856584
l1__communication__valid__whole_mean,original,dynamics_only,ff,off,A,37,l1,communication,valid,whole_mean,128,0.1,0.5395045926295926,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.37232697857697855}, {""C"": 0.01, ""val_balanced_accuracy"": 0.49073322510822504}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5395045926295926}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5063086219336219}, {""C"": 10.0, ""val_balanced_accuracy"": 0.47711906149406147}]",0.9274509803921569,0.9283261510306509,0.9307558061494196,0.5562130177514792,0.5395045926295926,0.5371784613550318,0.45977011494252873,0.45096253827871474,0.4405863021432889
l1__communication__valid__fixed250_ordered_mean,original,dynamics_only,ff,off,A,37,l1,communication,valid,fixed250_ordered_mean,2048,0.01,0.6619703213453213,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5763618326118326}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6619703213453213}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6405323842823843}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6457407176157176}, {""C"": 10.0, ""val_balanced_accuracy"": 0.603255772005772}]",0.9803921568627451,0.9797377360948514,0.9807900155097923,0.6745562130177515,0.6619703213453213,0.6668474860141527,0.6781609195402298,0.6707143550893551,0.6606371570497193
l1__communication__valid__whole_count,original,dynamics_only,ff,off,A,37,l1,communication,valid,whole_count,128,0.1,0.5543453074703074,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.39698946886446884}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5470269314019314}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5543453074703074}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5335522116772117}, {""C"": 10.0, ""val_balanced_accuracy"": 0.48307144244644246}]",0.9313725490196079,0.9309139082612293,0.9346333693574179,0.5739644970414202,0.5543453074703074,0.5511050225849078,0.5,0.4862770807623749,0.4705205984832957
l1__communication__valid__fixed250_count,original,dynamics_only,ff,off,A,37,l1,communication,valid,fixed250_count,2048,1.0,0.6338359557109556,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5639835858585859}, {""C"": 0.01, ""val_balanced_accuracy"": 0.617703477078477}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6278225246975248}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6338359557109556}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6054268648018648}]",1.0,1.0,1.0,0.6449704142011834,0.6338359557109556,0.6349403935179797,0.6781609195402298,0.6769939211115682,0.6679850275079838
l1__communication__window__whole_mean,original,dynamics_only,ff,off,A,37,l1,communication,window,whole_mean,128,0.01,0.5290345071595072,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.384168956043956}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5290345071595072}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5230953074703074}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5043224136974137}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4758769008769009}]",0.7705882352941177,0.7605595897219045,0.774709284603396,0.5443786982248521,0.5290345071595072,0.5180192316554283,0.4540229885057471,0.4389904417477947,0.4137537049513542
l1__communication__window__fixed250_ordered_mean,original,dynamics_only,ff,off,A,37,l1,communication,window,fixed250_ordered_mean,2048,0.1,0.6545183982683983,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5643804112554112}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6376914751914753}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6545183982683983}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6485660173160174}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6118006993006992}]",1.0,1.0,1.0,0.6627218934911243,0.6545183982683983,0.6598164766886366,0.6839080459770115,0.6815518019562137,0.6706583444888649
