probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,postencode_mask,dynamics_only,dense,off,B,37,l1,pre_reset,valid,whole_mean,128,1.0,0.5787611693861693,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4136942918192918}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4704476079476079}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5602366383616383}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5787611693861693}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5348013098013098}]",0.9901960784313726,0.9906399472208477,0.9905343707744635,0.5857988165680473,0.5787611693861693,0.5763064965288397,0.4827586206896552,0.4810543214954979,0.47471743391365817
l1__pre_reset__valid__fixed250_ordered_mean,postencode_mask,dynamics_only,dense,off,B,37,l1,pre_reset,valid,fixed250_ordered_mean,2048,0.01,0.6949189699189701,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6435338966588966}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6949189699189701}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6794046231546232}, {""C"": 1.0, ""val_balanced_accuracy"": 0.663432400932401}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6526685120435121}]",0.9901960784313726,0.9892151356379739,0.9899254768167336,0.7041420118343196,0.6949189699189701,0.6900813746154477,0.7528735632183908,0.7554425762146351,0.745783972404889
l1__pre_reset__window__whole_mean,postencode_mask,dynamics_only,dense,off,B,37,l1,pre_reset,window,whole_mean,128,1.0,0.562617243867244,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.40146520146520137}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4832792207792207}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5312340437340437}, {""C"": 1.0, ""val_balanced_accuracy"": 0.562617243867244}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5235184953934954}]",0.9764705882352941,0.9780167171100677,0.977272875111729,0.5680473372781065,0.562617243867244,0.5619952889922346,0.5,0.4988079322638146,0.5006644958941936
l1__pre_reset__window__fixed250_ordered_mean,postencode_mask,dynamics_only,dense,off,B,37,l1,pre_reset,window,fixed250_ordered_mean,2048,0.01,0.7108509546009546,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6398747086247086}, {""C"": 0.01, ""val_balanced_accuracy"": 0.7108509546009546}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6949893856143857}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6894338300588302}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6926961926961926}]",0.9941176470588236,0.9927997794862625,0.9935291857149727,0.7218934911242604,0.7108509546009546,0.7109752879033923,0.7528735632183908,0.7533171077288725,0.7398548510347195
l1__communication__valid__whole_mean,postencode_mask,dynamics_only,dense,off,B,37,l1,communication,valid,whole_mean,128,0.1,0.5205291236541236,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.37717490842490836}, {""C"": 0.01, ""val_balanced_accuracy"": 0.46970356032856025}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5205291236541236}, {""C"": 1.0, ""val_balanced_accuracy"": 0.46403353590853585}, {""C"": 10.0, ""val_balanced_accuracy"": 0.40328317515817513}]",0.8647058823529412,0.8646970997717447,0.8712760980338152,0.5266272189349113,0.5205291236541236,0.52214663379625,0.5057471264367817,0.49411021984551406,0.4877585121451791
l1__communication__valid__fixed250_ordered_mean,postencode_mask,dynamics_only,dense,off,B,37,l1,communication,valid,fixed250_ordered_mean,2048,0.01,0.6600607725607724,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5808105089355089}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6600607725607724}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6314647158397159}, {""C"": 1.0, ""val_balanced_accuracy"": 0.63752775002775}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5915112665112665}]",0.9274509803921569,0.9254363067646008,0.9331080013656227,0.6627218934911243,0.6600607725607724,0.6535216368531354,0.6724137931034483,0.6666759506833037,0.6589031266051141
l1__communication__valid__whole_count,postencode_mask,dynamics_only,dense,off,B,37,l1,communication,valid,whole_count,128,0.1,0.4992989649239649,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3791819291819292}, {""C"": 0.01, ""val_balanced_accuracy"": 0.472765429015429}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4992989649239649}, {""C"": 1.0, ""val_balanced_accuracy"": 0.48803939116439116}, {""C"": 10.0, ""val_balanced_accuracy"": 0.41166403041403044}]",0.8686274509803922,0.8687702794478279,0.8739518240356993,0.514792899408284,0.4992989649239649,0.4984841982183133,0.5574712643678161,0.5441652097902098,0.5383505856556551
l1__communication__valid__fixed250_count,postencode_mask,dynamics_only,dense,off,B,37,l1,communication,valid,fixed250_count,2048,0.01,0.6815885503385504,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5784770784770784}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6815885503385504}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6354711260961261}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6319721944721944}, {""C"": 10.0, ""val_balanced_accuracy"": 0.585955710955711}]",0.9333333333333333,0.9309203905515049,0.9380770436745539,0.6863905325443787,0.6815885503385504,0.6730529959584363,0.7011494252873564,0.6955770944741534,0.6862132276189797
l1__communication__window__whole_mean,postencode_mask,dynamics_only,dense,off,B,37,l1,communication,window,whole_mean,128,0.1,0.49693154068154066,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3791819291819292}, {""C"": 0.01, ""val_balanced_accuracy"": 0.48352931790431786}, {""C"": 0.1, ""val_balanced_accuracy"": 0.49693154068154066}, {""C"": 1.0, ""val_balanced_accuracy"": 0.47762272449772447}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4208385364635365}]",0.8686274509803922,0.8676056831745361,0.8734195840732957,0.514792899408284,0.49693154068154066,0.49714349003245545,0.5574712643678161,0.5441652097902098,0.540298743905822
l1__communication__window__fixed250_ordered_mean,postencode_mask,dynamics_only,dense,off,B,37,l1,communication,window,fixed250_ordered_mean,2048,0.01,0.676380217005217,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.572066822066822}, {""C"": 0.01, ""val_balanced_accuracy"": 0.676380217005217}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6250544594294595}, {""C"": 1.0, ""val_balanced_accuracy"": 0.625561938061938}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5911640442890443}]",0.9313725490196079,0.9291087963486063,0.9362215758106078,0.6804733727810651,0.676380217005217,0.6680302039541349,0.6896551724137931,0.6854668003565062,0.6750816166526089
