probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,postencode_mask,dynamics_only,dense,on,D,23,l1,pre_reset,valid,whole_mean,128,0.1,0.548597236097236,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.35873397435897436}, {""C"": 0.01, ""val_balanced_accuracy"": 0.48121149683649683}, {""C"": 0.1, ""val_balanced_accuracy"": 0.548597236097236}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5091172716172716}, {""C"": 10.0, ""val_balanced_accuracy"": 0.481923285048285}]",0.8294117647058824,0.831389729772012,0.8309622452788288,0.5562130177514792,0.548597236097236,0.5484094599204691,0.5,0.49725307372366206,0.48160286054475443
l1__pre_reset__valid__fixed250_ordered_mean,postencode_mask,dynamics_only,dense,on,D,23,l1,pre_reset,valid,fixed250_ordered_mean,2048,0.01,0.6885087135087136,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6394664363414363}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6885087135087136}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6562170468420468}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6570717476967477}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6510087135087135}]",0.9921568627450981,0.990501519756839,0.9915173421957264,0.6982248520710059,0.6885087135087136,0.6864352227383966,0.735632183908046,0.7424460955710955,0.7279214951099404
l1__pre_reset__window__whole_mean,postencode_mask,dynamics_only,dense,on,D,23,l1,pre_reset,window,whole_mean,128,0.1,0.555428946053946,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4009577228327228}, {""C"": 0.01, ""val_balanced_accuracy"": 0.513936063936064}, {""C"": 0.1, ""val_balanced_accuracy"": 0.555428946053946}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5426084332334332}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5199151542901542}]",0.7980392156862746,0.7967877313523536,0.7983106121884903,0.5739644970414202,0.555428946053946,0.5586242304765079,0.5057471264367817,0.49712552561817275,0.4870628355128594
l1__pre_reset__window__fixed250_ordered_mean,postencode_mask,dynamics_only,dense,on,D,23,l1,pre_reset,window,fixed250_ordered_mean,2048,1.0,0.6946421633921633,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6107101232101232}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6917672605172606}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6766497391497391}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6946421633921633}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6818216505716506}]",1.0,1.0,1.0,0.6982248520710059,0.6946421633921633,0.6910332773104512,0.7298850574712644,0.7372377622377623,0.7229742127201293
l1__communication__valid__whole_mean,postencode_mask,dynamics_only,dense,on,D,23,l1,communication,valid,whole_mean,128,0.01,0.5184842934842935,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.39560057997557996}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5184842934842935}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4983429764679765}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5087100399600399}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4544729575979576}]",0.6882352941176471,0.6793511565296916,0.6975978921679564,0.5325443786982249,0.5184842934842935,0.5256596277548206,0.4942528735632184,0.4819165923945336,0.48369505603938023
l1__communication__valid__fixed250_ordered_mean,postencode_mask,dynamics_only,dense,on,D,23,l1,communication,valid,fixed250_ordered_mean,2048,0.01,0.6595897158397158,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5447358197358197}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6595897158397158}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6334717365967365}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5966297591297591}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5606789044289044}]",0.9313725490196079,0.9278300239700897,0.9348763246693413,0.6686390532544378,0.6595897158397158,0.662104434180355,0.6724137931034483,0.6598577688651217,0.6449165471101609
l1__communication__valid__whole_count,postencode_mask,dynamics_only,dense,on,D,23,l1,communication,valid,whole_count,128,0.1,0.5262810106560106,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.39349053724053723}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5042481823731824}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5262810106560106}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5014450826950827}, {""C"": 10.0, ""val_balanced_accuracy"": 0.489008214008214}]",0.8588235294117647,0.8559383469440976,0.8642904693652822,0.5443786982248521,0.5262810106560106,0.5257131001934181,0.5287356321839081,0.5142572501028384,0.5107516824244035
l1__communication__valid__fixed250_count,postencode_mask,dynamics_only,dense,on,D,23,l1,communication,valid,fixed250_count,2048,0.01,0.6650956682206682,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5539505633255634}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6650956682206682}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6174995143745143}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5982285076035075}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5514641608391608}]",0.9333333333333333,0.9302810043622466,0.9370964314042903,0.6745562130177515,0.6650956682206682,0.6638042694415243,0.6781609195402298,0.6647597296494354,0.6508549230593905
l1__communication__window__whole_mean,postencode_mask,dynamics_only,dense,on,D,23,l1,communication,window,whole_mean,128,0.1,0.5262810106560106,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.39349053724053723}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5103112165612166}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5262810106560106}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5014450826950827}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4730359917859917}]",0.8568627450980392,0.8541652972987075,0.8619713564858245,0.5384615384615384,0.5262810106560106,0.5330723815345617,0.5344827586206896,0.519159210887152,0.513701781151556
l1__communication__window__fixed250_ordered_mean,postencode_mask,dynamics_only,dense,on,D,23,l1,communication,window,fixed250_ordered_mean,2048,0.01,0.6703040015540016,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.54874222999223}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6703040015540016}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6346736596736596}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6046387640137639}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5582712426462426}]",0.9313725490196079,0.9278300239700897,0.9348763246693413,0.6804733727810651,0.6703040015540016,0.6704793428525312,0.6781609195402298,0.6647597296494354,0.6504140059518068
