probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,original,pretrained_trainable,diagonal,on,D,37,l1,pre_reset,valid,whole_mean,128,1.0,0.4988775113775114,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3150602869352869}, {""C"": 0.01, ""val_balanced_accuracy"": 0.38406766844266843}, {""C"": 0.1, ""val_balanced_accuracy"": 0.486514874014874}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4988775113775114}, {""C"": 10.0, ""val_balanced_accuracy"": 0.48920489232989234}]",0.9882352941176471,0.9888602074820954,0.9889240409930616,0.514792899408284,0.4988775113775114,0.4909911265278802,0.4885057471264368,0.48240921660039304,0.47569823072628475
l1__pre_reset__valid__fixed250_ordered_mean,original,pretrained_trainable,diagonal,on,D,37,l1,pre_reset,valid,fixed250_ordered_mean,2048,1.0,0.6216318403818403,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5819420163170164}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5852137445887446}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6152215839715839}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6216318403818403}, {""C"": 10.0, ""val_balanced_accuracy"": 0.61316496003996}]",1.0,1.0,1.0,0.6331360946745562,0.6216318403818403,0.6257991882991883,0.6839080459770115,0.6780974336121396,0.6669901207129983
l1__pre_reset__window__whole_mean,original,pretrained_trainable,diagonal,on,D,37,l1,pre_reset,window,whole_mean,128,1.0,0.5350989288489288,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3369619963369963}, {""C"": 0.01, ""val_balanced_accuracy"": 0.43893814518814517}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5134719447219447}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5350989288489288}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5171065046065045}]",0.9941176470588236,0.9942564455332826,0.9944057426652275,0.5443786982248521,0.5350989288489288,0.531665174029992,0.5689655172413793,0.5601298619680973,0.5590603643484037
l1__pre_reset__window__fixed250_ordered_mean,original,pretrained_trainable,diagonal,on,D,37,l1,pre_reset,window,fixed250_ordered_mean,2048,0.01,0.623316267066267,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5843590437340437}, {""C"": 0.01, ""val_balanced_accuracy"": 0.623316267066267}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6112398018648019}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6112398018648019}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6104957542457542}]",0.9901960784313726,0.9887504724584734,0.9892839632910303,0.6390532544378699,0.623316267066267,0.6327416094849343,0.6609195402298851,0.6527137894784955,0.6506464577631881
l1__communication__valid__whole_mean,original,pretrained_trainable,diagonal,on,D,37,l1,communication,valid,whole_mean,128,0.1,0.5576819014319014,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3651726745476745}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5184228965478965}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5576819014319014}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5438065406815407}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5269796176046176}]",0.9431372549019608,0.9420543521571757,0.9444817957165972,0.5621301775147929,0.5576819014319014,0.541701105408002,0.4482758620689655,0.4473441999177294,0.4241795130888268
l1__communication__valid__fixed250_ordered_mean,original,pretrained_trainable,diagonal,on,D,37,l1,communication,valid,fixed250_ordered_mean,2048,0.01,0.6152097902097903,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5479749417249417}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6152097902097903}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5932085275835276}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5876529720279721}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5635975135975136}]",0.9803921568627451,0.9792125260108179,0.9806954001978007,0.6272189349112426,0.6152097902097903,0.6178771283246465,0.632183908045977,0.6254604872251931,0.6184997660923784
l1__communication__valid__whole_count,original,pretrained_trainable,diagonal,on,D,37,l1,communication,valid,whole_count,128,0.1,0.5983297952047952,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3838217338217338}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5362172549672549}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5983297952047952}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5688294344544345}, {""C"": 10.0, ""val_balanced_accuracy"": 0.567611901986902}]",0.9568627450980393,0.9537577847652625,0.9567279058111279,0.6035502958579881,0.5983297952047952,0.5894072698312848,0.45977011494252873,0.4555314171122995,0.4376684534566117
l1__communication__valid__fixed250_count,original,pretrained_trainable,diagonal,on,D,37,l1,communication,valid,fixed250_count,2048,0.01,0.6332518176268177,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5364670052170052}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6332518176268177}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6236402486402487}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6268623737373736}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6204521173271172}]",0.9705882352941176,0.9688142672515991,0.9712288726765338,0.6449704142011834,0.6332518176268177,0.6353682892552245,0.6781609195402298,0.6726968497189086,0.6641719384264761
l1__communication__window__whole_mean,original,pretrained_trainable,diagonal,on,D,37,l1,communication,window,whole_mean,128,0.1,0.5699453324453324,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.36229395604395603}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5190431096681096}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5699453324453324}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5447219447219447}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5051653207903208}]",0.9509803921568627,0.947754759618732,0.951167251885329,0.5739644970414202,0.5699453324453324,0.5559757280229282,0.45977011494252873,0.4593100118835413,0.440581087545719
l1__communication__window__fixed250_ordered_mean,original,pretrained_trainable,diagonal,on,D,37,l1,communication,window,fixed250_ordered_mean,2048,0.1,0.6415220196470196,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5296599234099234}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6172299922299922}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6415220196470196}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6319600538350538}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6300140831390831}]",1.0,1.0,1.0,0.650887573964497,0.6415220196470196,0.6437254901960784,0.6551724137931034,0.6511059406279994,0.6418995386408403
